@T,climate
name,rainfall
desc,measured rainfall

missing_val,-9999
date_start,01.01.1980
date_end,13.08.2013
date_format,dd.MM.yyyy

tres,d
unit,mm

@H,date,Alperstedt,Artern,Arnstadt,Boesleben,Crawinkel,Dachwig,Dienstedt,Dosdorf,Eichelborn-ILMS,Elgersburg,Erfurt (Flugwewa),Erfurt-Egstedt,Erfurt-Frienstedt,Erfurt-Weimar,Finsterbergen,Floh,Frankenhain,Gehlberg,Geraberg-ILMS,Gossel-ILMS,Graefenroda,Graefinau-Angstedt,Herrenhof,Ilmenau,Kirchheim-ILMS,Kleiner Inselsberg,Luisenthal,Luisenthal Talsperre,Martinroda,Moenchenholzhausen,Molschleben,Muehlberg,Oberhof,Oberhof (Forsth. Sattelbach,Oberhof-ILMS,Oberschoenau,Ohrdruf-ILMS,Riechheim-ILMS,Schmuecke (WST),Sondershausen,Stadtilm,Stuetzerbach,Tambach-Dietharz,Tambach-Dietharz (Forsthaus,Tambach-Dietharz (Talsperre,Tuettleben,Waltershausen,Wandersleben-ILMS,Wipfra-ILMS
,30.06.2005,8.3,4.1,-9999,2.9,1.6,13.2,4.7,2.5,-9999,-9999,6.2,-9999,5.4,15.5,-9999,3.1,3.4,7.1,-9999,-9999,1.9,-9999,-9999,-9999,-9999,1.3,-9999,2.3,2.9,9.3,-9999,1.1,7,-9999,-9999,10.7,-9999,-9999,5.1,6.6,-9999,-9999,-9999,-9999,2.2,-9999,-9999,-9999,-9999
,01.07.2005,0.1,1.9,-9999,2.7,3.7,0,3.2,2.6,-9999,-9999,1.1,-9999,4.3,1.3,-9999,8,3.1,4.7,-9999,-9999,4.2,-9999,-9999,-9999,-9999,8.3,-9999,4.3,5.3,1.2,-9999,2.4,19.9,-9999,-9999,2.9,-9999,-9999,8,0.1,-9999,-9999,-9999,-9999,3.5,-9999,-9999,-9999,-9999
,02.07.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0,0,-9999,0,0.4,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,03.07.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0,0,-9999,0,0.2,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,04.07.2005,0,0.2,-9999,0,0,0.1,0.3,0.1,-9999,-9999,0.1,-9999,0.4,0,-9999,0.9,0.3,0.9,-9999,-9999,0,-9999,-9999,-9999,-9999,2.9,-9999,0.3,0.5,0,-9999,0.2,1.8,-9999,-9999,2.3,-9999,-9999,2.2,0.1,-9999,-9999,-9999,-9999,0.4,-9999,-9999,-9999,-9999
,05.07.2005,1,0.3,-9999,0,0,2.7,0,0.1,-9999,-9999,0,-9999,0,0.1,-9999,1.8,0.2,3.1,-9999,-9999,0,-9999,-9999,-9999,-9999,1.1,-9999,0,0.9,0,-9999,0,3.9,-9999,-9999,3.4,-9999,-9999,4.5,0,-9999,-9999,-9999,-9999,0.2,-9999,-9999,-9999,-9999
,06.07.2005,1.1,0.8,-9999,0,0.4,0.6,0.4,0.4,-9999,-9999,1.3,-9999,1.3,1.2,-9999,7.1,0.3,3.7,-9999,-9999,1.9,-9999,-9999,-9999,-9999,3.5,-9999,0.9,0.7,0.8,-9999,1.2,2.1,-9999,-9999,6.1,-9999,-9999,2.6,0.6,-9999,-9999,-9999,-9999,1.4,-9999,-9999,-9999,-9999
,07.07.2005,4.6,5.8,-9999,6.3,8.1,6.4,4.6,5.9,-9999,-9999,6.6,-9999,6.5,6.7,-9999,10.9,7,9.9,-9999,-9999,8,-9999,-9999,-9999,-9999,7.3,-9999,6.1,8.3,6.4,-9999,8.8,11.2,-9999,-9999,8.6,-9999,-9999,15.9,5.1,-9999,-9999,-9999,-9999,15.3,-9999,-9999,-9999,-9999
,08.07.2005,0,0,-9999,0,2.8,0,0,0,-9999,-9999,0,-9999,0,0,-9999,0.8,0,1.8,-9999,-9999,0,-9999,-9999,-9999,-9999,0.4,-9999,1.3,0,0,-9999,2.7,3.3,-9999,-9999,0.9,-9999,-9999,1.6,0,-9999,-9999,-9999,-9999,7,-9999,-9999,-9999,-9999
,09.07.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0,0,-9999,0,0.1,0.9,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0.1,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,10.07.2005,0,0,-9999,0,0,0.5,0,0,-9999,-9999,0,-9999,0,0,-9999,0,0.1,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0.4,0.4,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,11.07.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0,0,-9999,0,0.1,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,12.07.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0,0,-9999,0,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,13.07.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0,0,-9999,0,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,14.07.2005,1.1,2.4,-9999,0,0,0,17.1,1,-9999,-9999,0,-9999,0,0,-9999,0,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0.9,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,15.07.2005,0.8,0,-9999,3.5,1.6,1.5,1.1,6.6,-9999,-9999,0.5,-9999,1.5,0,-9999,1,0,1.8,-9999,-9999,2.8,-9999,-9999,-9999,-9999,3.6,-9999,6.1,2.7,6.6,-9999,2.5,2.7,-9999,-9999,1.8,-9999,-9999,1,0,-9999,-9999,-9999,-9999,2.9,-9999,-9999,-9999,-9999
,16.07.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0,0.5,-9999,0,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,17.07.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0,0,-9999,0,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,18.07.2005,10.9,5.2,-9999,1.1,1.6,3.6,0.8,1.6,-9999,-9999,11.8,-9999,23.1,11.8,-9999,0.2,1.7,1.6,-9999,-9999,0.7,-9999,-9999,-9999,-9999,0.1,-9999,2.1,0.9,4.9,-9999,9.2,2.6,-9999,-9999,1.5,-9999,-9999,2.5,3.8,-9999,-9999,-9999,-9999,4.5,-9999,-9999,-9999,-9999
,19.07.2005,0.1,0.1,-9999,2.8,2.2,0,4.7,3.1,-9999,-9999,0.1,-9999,0.3,0.1,-9999,2.7,2.2,4.4,-9999,-9999,1.9,-9999,-9999,-9999,-9999,0.8,-9999,1.6,2.1,0.4,-9999,0.7,0,-9999,-9999,2.6,-9999,-9999,9.6,0,-9999,-9999,-9999,-9999,5.5,-9999,-9999,-9999,-9999
,20.07.2005,11.4,0.3,-9999,10,3.3,17.6,10.2,2.6,-9999,-9999,4.6,-9999,5.3,4.6,-9999,4.8,3.4,5.9,-9999,-9999,0,-9999,-9999,-9999,-9999,11.3,-9999,4.3,2.2,5.4,-9999,8.3,6.1,-9999,-9999,4.1,-9999,-9999,6.4,1.4,-9999,-9999,-9999,-9999,6.8,-9999,-9999,-9999,-9999
,21.07.2005,0.1,0.4,-9999,0.9,1.8,0.5,3.8,2.3,-9999,-9999,0.5,-9999,1.9,0.4,-9999,8.1,1.4,3.4,-9999,-9999,1.1,-9999,-9999,-9999,-9999,7.6,-9999,1.2,2.2,0.6,-9999,1.2,4.9,-9999,-9999,5,-9999,-9999,8.7,1,-9999,-9999,-9999,-9999,3.9,-9999,-9999,-9999,-9999
,22.07.2005,1.9,4.2,-9999,1.7,0.4,1.4,1.1,1,-9999,-9999,1.8,-9999,1.8,1.4,-9999,4.3,0.5,1.6,-9999,-9999,0.6,-9999,-9999,-9999,-9999,7.6,-9999,1.2,0.6,4,-9999,0.7,4.6,-9999,-9999,6.9,-9999,-9999,8.7,3.5,-9999,-9999,-9999,-9999,3.4,-9999,-9999,-9999,-9999
,23.07.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0,0.5,-9999,0,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,24.07.2005,1,1,-9999,1.6,0.5,0.8,1.2,4.3,-9999,-9999,2,-9999,2.3,0.6,-9999,4.1,1.6,4.8,-9999,-9999,0,-9999,-9999,-9999,-9999,5.9,-9999,1.4,1.2,1.4,-9999,1.6,7,-9999,-9999,4.7,-9999,-9999,6.7,0.5,-9999,-9999,-9999,-9999,2.9,-9999,-9999,-9999,-9999
,25.07.2005,0.6,1.9,-9999,0,0,0.7,0,0,-9999,-9999,3.3,-9999,4.5,4.7,-9999,0.2,0.3,0.1,-9999,-9999,0,-9999,-9999,-9999,-9999,1.7,-9999,0,0,2.6,-9999,0.4,1.5,-9999,-9999,0.3,-9999,-9999,0.1,1.5,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,26.07.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0.2,0,-9999,0.2,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0.1,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,27.07.2005,2.7,13.4,-9999,3.9,2,4.7,5.8,4.7,-9999,-9999,5,-9999,6.1,4.6,-9999,0.7,0.6,7,-9999,-9999,2.4,-9999,-9999,-9999,-9999,8.1,-9999,1,4.3,2.5,-9999,3.1,2.3,-9999,-9999,0.5,-9999,-9999,2.8,19.6,-9999,-9999,-9999,-9999,1.2,-9999,-9999,-9999,-9999
,28.07.2005,2.8,2,-9999,3.1,11.1,3.8,2.2,10.8,-9999,-9999,5.6,-9999,0.5,0.5,-9999,8.9,20,6.7,-9999,-9999,11.6,-9999,-9999,-9999,-9999,3.6,-9999,10.6,4.6,9.3,-9999,16,14,-9999,-9999,5.4,-9999,-9999,4.4,1,-9999,-9999,-9999,-9999,12.1,-9999,-9999,-9999,-9999
,29.07.2005,24,38.4,-9999,23.6,8.3,27.2,52.1,13.6,-9999,-9999,25.2,-9999,31.1,30.1,-9999,17.1,7.1,8.5,-9999,-9999,7.1,-9999,-9999,-9999,-9999,12,-9999,16.6,10,19.2,-9999,15.1,21.8,-9999,-9999,14.1,-9999,-9999,10.8,20.7,-9999,-9999,-9999,-9999,7.5,-9999,-9999,-9999,-9999
,30.07.2005,0.1,3.1,-9999,0,0,1.8,0,0,-9999,-9999,0.1,-9999,0.1,0.7,-9999,0.4,0,0,-9999,-9999,0.5,-9999,-9999,-9999,-9999,1.3,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,1.6,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,31.07.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0,0,-9999,0,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0.2,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,01.08.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0,0,-9999,0,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,02.08.2005,2.5,1.2,-9999,11.8,7.8,1.6,10.9,10.5,-9999,-9999,5.2,-9999,4.3,0.4,-9999,1.7,9.2,15.8,-9999,-9999,9.6,-9999,-9999,-9999,-9999,1.7,-9999,6.4,10.2,9.6,-9999,5.1,13.2,-9999,-9999,4.6,-9999,-9999,14.3,0.1,-9999,-9999,-9999,-9999,3.8,-9999,-9999,-9999,-9999
,03.08.2005,2.8,3.2,-9999,5.3,4,1.7,5.1,3.2,-9999,-9999,3.6,-9999,2.5,8.4,-9999,0.4,3.8,4.2,-9999,-9999,0.3,-9999,-9999,-9999,-9999,1.1,-9999,3.4,3,4.6,-9999,2.9,3.9,-9999,-9999,0,-9999,-9999,2.8,1.2,-9999,-9999,-9999,-9999,1.2,-9999,-9999,-9999,-9999
,04.08.2005,0,0,-9999,4,1,0,0,0,-9999,-9999,0,-9999,0,0,-9999,0,0.1,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0.3,-9999,0,0.3,0,-9999,0.1,0,-9999,-9999,0.3,-9999,-9999,0,0.6,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,05.08.2005,6.3,1.6,-9999,4.2,3,6.1,6.8,3.6,-9999,-9999,6.6,-9999,2.8,1.4,-9999,8,7.7,10.3,-9999,-9999,8.3,-9999,-9999,-9999,-9999,11.1,-9999,5.9,4.4,2.4,-9999,2.2,14,-9999,-9999,11.6,-9999,-9999,13.3,2.8,-9999,-9999,-9999,-9999,9.7,-9999,-9999,-9999,-9999
,06.08.2005,2.8,4.6,-9999,1.9,4.3,6.2,5.4,3.2,-9999,-9999,2.5,-9999,5.3,6.3,-9999,8.1,5.9,8.2,-9999,-9999,5.9,-9999,-9999,-9999,-9999,2.6,-9999,6.9,4.7,3.9,-9999,2.2,4.8,-9999,-9999,7.8,-9999,-9999,11.4,0.6,-9999,-9999,-9999,-9999,5.1,-9999,-9999,-9999,-9999
,07.08.2005,6.6,0,-9999,3,1.4,2.1,4.6,2,-9999,-9999,7.5,-9999,4.1,8.2,-9999,4.3,0.8,0.8,-9999,-9999,0.2,-9999,-9999,-9999,-9999,3.2,-9999,2,3.8,2,-9999,3,4.2,-9999,-9999,2.1,-9999,-9999,2.6,0.2,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999
,08.08.2005,3.4,4.3,-9999,1.1,1.7,2,1,0.6,-9999,-9999,1.7,-9999,1.9,1.1,-9999,9.1,3.4,6,-9999,-9999,0.7,-9999,-9999,-9999,-9999,5.9,-9999,2.4,3.1,2.3,-9999,1.7,3.1,-9999,-9999,8.7,-9999,-9999,9,2.8,-9999,-9999,-9999,-9999,4.8,-9999,-9999,-9999,-9999
,09.08.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0,1.1,-9999,0,0,0,-9999,-9999,0.4,-9999,-9999,-9999,-9999,0,-9999,0,0.1,0,-9999,0,0,-9999,-9999,0.2,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,10.08.2005,0,0.1,-9999,0,0,0,0.3,0,-9999,-9999,0,-9999,0,0,-9999,0.2,0.1,0.1,-9999,-9999,1.7,-9999,-9999,-9999,-9999,0.9,-9999,0.1,0.2,0,-9999,0,0.2,-9999,-9999,0.2,-9999,-9999,0.2,0.7,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,11.08.2005,0,0,-9999,0,0.1,0,0.3,0.4,-9999,-9999,0,-9999,0.2,0,-9999,0,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,1.7,-9999,0,0,0.3,-9999,0.8,0,-9999,-9999,0.3,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,12.08.2005,4.5,2.2,-9999,4.5,0.5,0.1,1.7,2.1,-9999,-9999,0.2,-9999,2.1,0,-9999,2.5,0.5,2.4,-9999,-9999,0,-9999,-9999,-9999,-9999,3.3,-9999,0.5,1.1,0,-9999,1.2,5.8,-9999,-9999,1.9,-9999,-9999,2.6,1.3,-9999,-9999,-9999,-9999,1.8,-9999,-9999,-9999,-9999
,13.08.2005,0,0,-9999,0,0,0,0.1,0,-9999,-9999,0,-9999,0.3,0.2,-9999,0,0,0.3,-9999,-9999,0,-9999,-9999,-9999,-9999,0.1,-9999,0,0,0,-9999,0,0,-9999,-9999,0.2,-9999,-9999,0.1,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,14.08.2005,7.6,3,-9999,7.1,4.3,6,3.7,0.5,-9999,-9999,7.7,-9999,8.7,7.7,-9999,9,11.4,14.6,-9999,-9999,8.7,-9999,-9999,-9999,-9999,19.6,-9999,10,4.7,7.3,-9999,3.9,15.1,-9999,-9999,14.1,-9999,-9999,12.1,6.7,-9999,-9999,-9999,-9999,14.8,-9999,-9999,-9999,-9999
,15.08.2005,0.8,0.1,-9999,0,4.5,1.4,1.2,3.4,-9999,-9999,0,-9999,0.6,0,-9999,1.4,1.5,2.4,-9999,-9999,1.1,-9999,-9999,-9999,-9999,2.4,-9999,1.4,2.5,0,-9999,0.7,0.8,-9999,-9999,1.8,-9999,-9999,1.5,0.1,-9999,-9999,-9999,-9999,3.2,-9999,-9999,-9999,-9999
,16.08.2005,0,0,-9999,0,0,0,0,0.7,-9999,-9999,0,-9999,0,0,-9999,0,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,17.08.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0,0,-9999,0,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,18.08.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0,0,-9999,0,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,19.08.2005,10.8,0,-9999,3.5,0,2.5,2.8,4.6,-9999,-9999,5.5,-9999,4.6,0,-9999,1.6,0,5.1,-9999,-9999,11.5,-9999,-9999,-9999,-9999,3.3,-9999,0.2,9.3,0,-9999,0.4,0.8,-9999,-9999,1.5,-9999,-9999,0.3,1.3,-9999,-9999,-9999,-9999,0.8,-9999,-9999,-9999,-9999
,20.08.2005,4.1,0.1,-9999,3.6,9.7,3.7,2.3,6.7,-9999,-9999,1.6,-9999,3.3,7.1,-9999,3.7,8.4,0.8,-9999,-9999,1.1,-9999,-9999,-9999,-9999,5.6,-9999,7.8,1.1,8.5,-9999,10.5,8,-9999,-9999,4.6,-9999,-9999,8.2,2.9,-9999,-9999,-9999,-9999,5.6,-9999,-9999,-9999,-9999
,21.08.2005,0,0,-9999,0,0.7,0,0.1,0.5,-9999,-9999,0,-9999,0,0,-9999,0,0.9,0.9,-9999,-9999,0,-9999,-9999,-9999,-9999,0.4,-9999,1.2,0.5,0.1,-9999,0,0.4,-9999,-9999,0.3,-9999,-9999,0.5,0,-9999,-9999,-9999,-9999,1.1,-9999,-9999,-9999,-9999
,22.08.2005,0.2,0,-9999,16.3,30.6,0,24.1,20,-9999,-9999,3,-9999,4.3,2.9,-9999,1.8,28.3,23.8,-9999,-9999,28,-9999,-9999,-9999,-9999,0.2,-9999,25.1,19.1,12.6,-9999,13,35.6,-9999,-9999,10.2,-9999,-9999,20.3,0,-9999,-9999,-9999,-9999,6.8,-9999,-9999,-9999,-9999
,23.08.2005,0,0,-9999,0,0,0,0,1,-9999,-9999,0,-9999,0,0.1,-9999,0,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0.3,0.3,-9999,0.2,0,-9999,-9999,0,-9999,-9999,0.1,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,24.08.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0,0,-9999,0.2,0.1,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0.2,-9999,0.1,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0.1,-9999,-9999,-9999,-9999
,25.08.2005,3.5,1.5,-9999,2,3.3,1.1,2.2,0.5,-9999,-9999,2.6,-9999,2.9,2.6,-9999,6,7.1,9.8,-9999,-9999,0,-9999,-9999,-9999,-9999,10,-9999,7.4,1.2,2.5,-9999,2.2,10.5,-9999,-9999,7.8,-9999,-9999,12.9,1.1,-9999,-9999,-9999,-9999,6.6,-9999,-9999,-9999,-9999
,26.08.2005,0.1,0,-9999,0,0,0.1,0.1,0.1,-9999,-9999,0,-9999,0.2,0,-9999,0.6,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0.7,-9999,0.8,0.1,0,-9999,0,0.2,-9999,-9999,0.2,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0.3,-9999,-9999,-9999,-9999
,27.08.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0,0,-9999,0,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,28.08.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0,0,-9999,0,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,29.08.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0,0,-9999,0,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,30.08.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0,0,-9999,0,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,31.08.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0,0,-9999,0,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,01.09.2005,11,2.2,-9999,2.5,0.1,7.7,36.3,0.6,-9999,-9999,21.5,-9999,9.8,0,-9999,0.3,0,0.2,-9999,-9999,0,-9999,-9999,-9999,-9999,0.3,-9999,0,0.6,7.7,-9999,0.5,0.2,-9999,-9999,1,-9999,-9999,2.4,0.9,-9999,-9999,-9999,-9999,4.9,-9999,-9999,-9999,-9999
,02.09.2005,0,0,-9999,0,0,0,4,0,-9999,-9999,0,-9999,0,21.5,-9999,0,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,03.09.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0,0,-9999,0,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,04.09.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0,0,-9999,0,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,05.09.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0,0,-9999,0,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,06.09.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0,0,-9999,0,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,07.09.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0,0,-9999,0,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,08.09.2005,0,0,-9999,0,0,0,0,0,-9999,-9999,0,-9999,0,0,-9999,0,0,0,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,0,0,-9999,-9999,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,09.09.2005,0,0,-9999,0,0,0,0.5,0,-9999,-9999,0,-9999,0,0,-9999,0,0.2,1.4,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,0,0,-9999,0,2.5,-9999,-9999,0,-9999,-9999,0.8,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999
,10.09.2005,8.8,10.5,-9999,8.5,0.3,10.9,17,2,-9999,-9999,6.6,-9999,6.7,3.5,-9999,5.2,0.2,0.9,-9999,-9999,0.2,-9999,-9999,-9999,-9999,5.5,-9999,0,0.7,38.1,-9999,2.9,0.2,-9999,-9999,0,-9999,-9999,0.7,9.3,-9999,-9999,-9999,-9999,4.6,-9999,-9999,-9999,-9999
,11.09.2005,0.1,2.6,-9999,1,1.1,0.7,0.8,0.5,-9999,-9999,0.6,-9999,0.4,3.4,-9999,0,1.7,0.5,-9999,-9999,2.1,-9999,-9999,-9999,-9999,2.6,-9999,1.1,0.6,0.5,-9999,1.3,1.2,-9999,-9999,0.2,-9999,-9999,0.7,4.7,-9999,-9999,-9999,-9999,0.3,-9999,-9999,-9999,-9999
,12.09.2005,2.4,0.2,-9999,13.3,9.8,3.5,4.2,10.5,-9999,-9999,4.3,-9999,3.4,4.6,-9999,2.6,6.6,12.5,-9999,-9999,8.4,-9999,-9999,-9999,-9999,8.1,-9999,10.8,10,4.8,-9999,3.2,5.6,-9999,-9999,4.6,-9999,-9999,12.7,1.9,-9999,-9999,-9999,-9999,8.3,-9999,-9999,-9999,-9999
