@T,A1A2A3,,,,
descr,average observed soil water content at probes A1 A2 A3 depths 30cm 60cm 90cm 120cm,,,,
unit,dimensionless,,,,
,,,,,
missing_val,-9999,,,,
date_start,18.10.2002,,,,
date_end,19.09.2012,,,,
date_format,dd.MM.yyyy,,,,
,,,,,
@H,date,swc[0],swc[1],swc[2],swc[3]
name,,Drake,,,
ID,,1,,,
elevation,,1570.333333,,,
x,,513651,,,
y,,4495344.667,,,
,12.12.2008,0.247619336,0.25509301,0.23431815,0.201178962
,13.12.2008,0.246960893,0.261780864,0.234173076,0.200656646
,14.12.2008,0.246060154,0.261041254,0.233515035,0.200161371
,15.12.2008,0.242957943,0.259313588,0.23287621,0.199677337
,16.12.2008,0.240279338,0.257009518,0.231687739,0.199108323
,17.12.2008,0.237270639,0.255103768,0.23059473,0.198387341
,18.12.2008,0.233945622,0.253701561,0.229543739,0.197596485
,19.12.2008,0.23325541,0.252777233,0.228898446,0.196823858
,20.12.2008,0.23304035,0.252185313,0.227946399,0.1961224
,21.12.2008,0.227648422,0.251379413,0.22743338,0.195484094
,22.12.2008,0.216482973,0.250094841,0.226750576,0.194910406
,23.12.2008,0.207187549,0.248832575,0.226454503,0.19436728
,24.12.2008,0.200398508,0.247722008,0.225777971,0.193824757
,25.12.2008,0.195146543,0.246688174,0.225334615,0.193303558
,26.12.2008,0.198124583,0.246419395,0.224764167,0.192862904
,27.12.2008,0.197476564,0.24623012,0.224611481,0.192391382
,28.12.2008,0.195222609,0.245788341,0.224273184,0.191937506
,29.12.2008,0.201015856,0.245849116,0.224040023,0.1916807
,30.12.2008,0.207778832,0.246104742,0.223941431,0.191559627
,31.12.2008,0.213315256,0.246437172,0.223691885,0.191451715
,01.01.2009,0.213760434,0.246696162,0.223734431,0.191281138
,02.01.2009,0.217224379,0.246953509,0.223712295,0.191131736
,03.01.2009,0.220610618,0.247281866,0.223911186,0.191040869
,04.01.2009,0.218480064,0.247467736,0.223672411,0.190888997
,05.01.2009,0.207291747,0.247203653,0.223473464,0.190952977
,06.01.2009,0.204136206,0.24670769,0.223631488,0.19079744
,07.01.2009,0.208256859,0.246551226,0.223425923,0.190786176
,08.01.2009,0.214538238,0.246723628,0.223347294,0.190718092
,09.01.2009,0.220211564,0.247112966,0.223307737,0.190709219
,10.01.2009,0.223052367,0.247476993,0.223293966,0.19066777
,11.01.2009,0.222688192,0.247618944,0.223149668,0.190618091
,12.01.2009,0.222289613,0.247659062,0.223310444,0.190582121
,13.01.2009,0.222151294,0.247714594,0.223558513,0.190519775
,14.01.2009,0.22233336,0.247676319,0.22355006,0.1904867
,15.01.2009,0.224001674,0.247736031,0.223390826,0.190486701
,16.01.2009,0.224631943,0.247828939,0.223519006,0.190421154
,17.01.2009,0.226950657,0.247908274,0.223552659,0.190387145
,18.01.2009,0.232657375,0.248387285,0.223438635,0.190294926
,19.01.2009,0.240234079,0.24916185,0.223525772,0.190308865
,20.01.2009,0.246780821,0.251009054,0.223782553,0.190362276
,21.01.2009,0.250572373,0.252753433,0.224391618,0.190543227
,22.01.2009,0.251866847,0.253903151,0.224984973,0.19082178
,23.01.2009,0.252831654,0.255491256,0.225695575,0.191131012
,24.01.2009,0.250242763,0.255536319,0.226082818,0.191522282
,25.01.2009,0.249008175,0.254508123,0.226050315,0.191811948
,26.01.2009,0.247711241,0.253396541,0.225833868,0.191951527
,27.01.2009,0.246586708,0.252330282,0.225596723,0.191940954
,28.01.2009,0.245629306,0.251300954,0.225196378,0.191830278
,29.01.2009,0.24428636,0.250511529,0.224952134,0.191638
,30.01.2009,0.241938812,0.249882579,0.224612011,0.191420756
,31.01.2009,0.240870692,0.249411597,0.224699013,0.191193931
,01.02.2009,0.241947174,0.249332907,0.224390802,0.191019636
,02.02.2009,0.243373095,0.249484029,0.224503833,0.190836572
,03.02.2009,0.24432437,0.249479796,0.224111083,0.19074425
,04.02.2009,0.246359062,0.25007965,0.224306916,0.190678545
,05.02.2009,0.247870567,0.250885245,0.22436433,0.190676974
,06.02.2009,0.249394838,0.25193099,0.224793694,0.190761224
,07.02.2009,0.250471039,0.253055888,0.225278261,0.190925023
,08.02.2009,0.250366411,0.253901675,0.225519099,0.191181617
,09.02.2009,0.250479453,0.254041868,0.225965447,0.191390254
,10.02.2009,0.250790913,0.254418374,0.226252666,0.191578191
,11.02.2009,0.250279626,0.254423567,0.226736712,0.191752278
,12.02.2009,0.24989229,0.254223491,0.226869846,0.191903474
,13.02.2009,0.250043083,0.253983699,0.226805929,0.192030977
,14.02.2009,0.249505874,0.253814133,0.226921771,0.192102248
,15.02.2009,0.24870677,0.253312252,0.226820052,0.192143957
,16.02.2009,0.248444598,0.252810015,0.22681831,0.192136797
,17.02.2009,0.24947547,0.2527169,0.226632366,0.192077845
,18.02.2009,0.250789405,0.253296447,0.226685557,0.192056148
,19.02.2009,0.251143213,0.254018971,0.226978083,0.192106452
,20.02.2009,0.253020458,0.254439887,0.22723848,0.192190746
,21.02.2009,0.250208958,0.254328662,0.227466999,0.192311512
,22.02.2009,0.249923908,0.253764628,0.227420775,0.192422585
,23.02.2009,0.250955959,0.25364929,0.227417357,0.192449838
,24.02.2009,0.253786047,0.25464832,0.227548817,0.192474556
,25.02.2009,0.25617232,0.256538638,0.228092828,0.192595069
,26.02.2009,0.257952309,0.258201861,0.229010587,0.192938336
,27.02.2009,0.257077993,0.25939205,0.229974555,0.193439913
,28.02.2009,0.25458106,0.258925499,0.230593779,0.193974608
,01.03.2009,0.253837321,0.257967349,0.222093629,0.194345817
,02.03.2009,0.256131607,0.257951284,0.230549515,0.194521389
,03.03.2009,0.25868543,0.259310414,0.230907429,0.194674174
,04.03.2009,0.260539992,0.260897241,0.23162968,0.19497551
,05.03.2009,0.261994443,0.262413714,0.232534285,0.195464194
,06.03.2009,0.261056869,0.263255727,0.233433061,0.196050059
,07.03.2009,0.260996938,0.263385871,0.234028443,0.196649923
,08.03.2009,0.259758439,0.263298021,0.234410497,0.197125903
,09.03.2009,0.259735688,0.263050284,0.234536653,0.197510386
,10.03.2009,0.258045565,0.262631289,0.23460407,0.197755923
,11.03.2009,0.255240034,0.261209623,0.234434223,0.197889121
,12.03.2009,0.254467064,0.259694845,0.233808828,0.197803654
,13.03.2009,0.254685051,0.258961919,0.233193502,0.197551772
,14.03.2009,0.255810504,0.259002458,0.232812683,0.197285697
,15.03.2009,0.257553552,0.25962432,0.232744284,0.197119479
,16.03.2009,0.259326439,0.260675381,0.23301813,0.19711502
,17.03.2009,0.261795807,0.261958813,0.233540132,0.197280548
,18.03.2009,0.264331432,0.263780871,0.234315726,0.197592652
,19.03.2009,0.265132656,0.265275167,0.235355524,0.198081876
,20.03.2009,0.266175501,0.266451673,0.236301785,0.198688768
,21.03.2009,0.267184779,0.267469537,0.237172436,0.19933168
,22.03.2009,0.269798776,0.268872161,0.23798588,0.199983667
,23.03.2009,0.271501969,0.270856282,0.23910363,0.200752852
,24.03.2009,0.26903408,0.271471941,0.240179793,0.20159532
,25.03.2009,0.267465612,0.270871809,0.240642227,0.202351603
,26.03.2009,0.265838246,0.270145603,0.240814963,0.202853322
,27.03.2009,0.262943449,0.268603586,0.240514767,0.203101396
,28.03.2009,0.260767435,0.266754374,0.239719291,0.203110332
,29.03.2009,0.259356385,0.26495291,0.238637879,0.202862595
,30.03.2009,0.260654167,0.263701023,0.237842303,0.202469516
,31.03.2009,0.266842776,0.262652061,0.237110438,0.20194408
,01.04.2009,0.271834243,0.262044705,0.236708287,0.201438294
,02.04.2009,0.273951928,0.261436677,0.239035466,0.200910812
,03.04.2009,0.277849651,0.261601794,0.24571696,0.200518119
,04.04.2009,0.279834509,0.262690856,0.250010058,0.201080232
,05.04.2009,0.27905645,0.262233113,0.252258344,0.203990589
,06.04.2009,0.279910541,0.260984518,0.253155775,0.207034284
,07.04.2009,0.286515681,0.260720729,0.25405402,0.209459179
,08.04.2009,0.297507497,0.262166973,0.265000837,0.213711055
,09.04.2009,0.301166953,0.264489419,0.275279554,0.228152445
,10.04.2009,0.299857235,0.265999938,0.27371987,0.230501903
,11.04.2009,0.300015305,0.267111144,0.27203402,0.229774687
,12.04.2009,0.299256291,0.267675584,0.270765928,0.228988147
,13.04.2009,0.298720141,0.267685723,0.269732291,0.228434729
,14.04.2009,0.30140447,0.268648335,0.268924753,0.227965483
,15.04.2009,0.302467854,0.270265014,0.268651339,0.227677384
,16.04.2009,0.302804427,0.271772463,0.268714663,0.227658104
,17.04.2009,0.319775216,0.272834732,0.269956033,0.227810165
,18.04.2009,0.365215461,0.298120065,0.281539111,0.232865022
,19.04.2009,0.360586361,0.300024526,0.280674162,0.235998491
,20.04.2009,0.358498991,0.303712343,0.278402309,0.235104243
,21.04.2009,0.358642926,0.318540884,0.277125516,0.234067586
,22.04.2009,0.359937868,0.332317453,0.276791516,0.233413402
,23.04.2009,0.359935396,0.338719558,0.277174397,0.233257585
,24.04.2009,0.359242442,0.341910457,0.277834252,0.233480707
,25.04.2009,0.356301859,0.343240582,0.278343352,0.233931883
,26.04.2009,0.352857244,0.342412624,0.278268302,0.234324203
,27.04.2009,0.350558761,0.341479517,0.277698178,0.234447098
,28.04.2009,0.348806329,0.339862748,0.276848937,0.234261266
,29.04.2009,0.351256549,0.339937284,0.276142633,0.233867876
,30.04.2009,0.35220935,0.34137263,0.27651685,0.233520852
,01.05.2009,0.350917899,0.341906228,0.277952066,0.233496562
,02.05.2009,0.348146165,0.341034775,0.27947528,0.233585477
,03.05.2009,0.349772956,0.340035042,0.280881809,0.233501986
,04.05.2009,0.352775735,0.340925141,0.282736721,0.233259111
,05.05.2009,0.354051375,0.342411329,0.285320898,0.233166394
,06.05.2009,0.355203001,0.343881697,0.288239234,0.233292601
,07.05.2009,0.357411044,0.34569061,0.291529207,0.23362977
,08.05.2009,0.357834129,0.357080338,0.295346756,0.234179482
,09.05.2009,0.359804672,0.361345121,0.298960486,0.23491227
,10.05.2009,0.364036165,0.345281754,0.301987195,0.235612553
,11.05.2009,0.3629241,0.354549666,0.3044165,0.236166805
,12.05.2009,0.366250663,0.329191915,0.306410281,0.236425584
,13.05.2009,0.367212631,0.33693735,0.308851994,0.236700538
,14.05.2009,0.365657921,0.334107506,0.311235278,0.237225655
,15.05.2009,0.366827015,0.33848171,0.313131374,0.237718359
,16.05.2009,0.366246208,0.33963947,0.315085233,0.238158026
,17.05.2009,0.366800138,0.342647535,0.316828058,0.238547263
,18.05.2009,0.3689929,0.348848255,0.31860894,0.238961521
,19.05.2009,0.370874925,0.357986757,0.32070853,0.239494903
,20.05.2009,0.371573834,0.363027082,0.323038834,0.240270272
,21.05.2009,0.370622826,0.369033881,0.325280743,0.241203479
,22.05.2009,0.368695342,0.36221902,0.327038745,0.19199817
,23.05.2009,0.367555137,0.356599477,0.328252733,0.24280364
,24.05.2009,0.366092459,0.355075058,0.329079784,0.243262207
,25.05.2009,0.365371251,0.35125497,0.329603127,0.24349223
,26.05.2009,0.364450431,0.343471265,0.329912487,0.243618105
,27.05.2009,0.365771416,0.346096875,0.330007644,0.243608569
,28.05.2009,0.367556421,0.349050681,0.33084723,0.243466832
,29.05.2009,0.368217867,0.350109035,0.33171016,0.243531986
,30.05.2009,0.370777451,0.359544783,0.332759976,0.243648133
,31.05.2009,0.371021544,0.362382935,0.33395047,0.244087502
,01.06.2009,0.370862156,0.367022288,0.33523747,0.24468888
,02.06.2009,0.370776154,0.35927992,0.336409799,0.245809763
,03.06.2009,0.372944954,0.344981241,0.337074618,0.245881782
,04.06.2009,0.374306842,0.354327268,0.33753106,0.24604412
,05.06.2009,0.375578699,0.346174297,0.33845166,0.246108934
,06.06.2009,0.377427627,0.355867395,0.339626308,0.246406835
,07.06.2009,0.376971874,0.36198169,0.341221581,0.246953321
,08.06.2009,0.372623387,0.354100867,0.342679381,0.24786851
,09.06.2009,0.371494137,0.347976307,0.343109575,0.248575725
,10.06.2009,0.37160605,0.350764792,0.343322163,0.249062378
,11.06.2009,0.371592284,0.352521492,0.343673108,0.2497332
,12.06.2009,0.371586377,0.351970356,0.344090127,0.250710064
,13.06.2009,0.373399674,0.356989199,0.344451221,0.251941852
,14.06.2009,0.374142174,0.360155806,0.345117713,0.253686879
,15.06.2009,0.373568979,0.361765518,0.345863777,0.255939619
,16.06.2009,0.371878132,0.361120224,0.346410803,0.258526583
,17.06.2009,0.37375193,0.366647169,0.346557892,0.261109413
,18.06.2009,0.374792373,0.370918377,0.346995173,0.263592174
,19.06.2009,0.374707713,0.375849045,0.347634063,0.26601633
,20.06.2009,0.374984548,0.373868385,0.348371223,0.268304692
,21.06.2009,0.373968815,0.372245512,0.348973371,0.270265
,22.06.2009,0.375004276,0.376382175,0.349086243,0.271821089
,23.06.2009,0.377327876,0.37812785,0.349545819,0.273162258
,24.06.2009,0.379009828,0.380517118,0.350829455,0.274411712
,25.06.2009,0.380998556,0.385274484,0.35241022,0.275722114
,26.06.2009,0.381808851,0.389176233,0.3540082,0.27714176
,27.06.2009,0.380655303,0.386347148,0.355272961,0.278660563
,28.06.2009,0.382485338,0.390769257,0.35611964,0.280037977
,29.06.2009,0.383751467,0.392302155,0.357061426,0.281287939
,30.06.2009,0.38268465,0.392690023,0.358154507,0.282671543
,01.07.2009,0.3832259,0.396151653,0.358763527,0.283975524
,02.07.2009,0.382945669,0.395679274,0.359294231,0.285157248
,03.07.2009,0.382524828,0.39671665,0.359755304,0.286226606
,04.07.2009,0.381824256,0.395873183,0.360032182,0.287184016
,05.07.2009,0.37857152,0.394271214,0.360107729,0.288050876
,06.07.2009,0.377970062,0.390899529,0.359449542,0.288448463
,07.07.2009,0.378478246,0.393528449,0.358831307,0.288602202
,08.07.2009,0.379294342,0.392072536,0.358586192,0.288665493
,09.07.2009,0.381007746,0.397258387,0.35852351,0.288825961
,10.07.2009,0.38128753,0.39823152,0.358696329,0.289215345
,11.07.2009,0.38210974,0.400266742,0.358918493,0.289778805
,12.07.2009,0.382029536,0.401745531,0.359307692,0.290451237
,13.07.2009,0.380316235,0.400136945,0.359722829,0.291201127
,14.07.2009,0.380569003,0.397359928,0.359745638,0.291751588
,15.07.2009,0.38270558,0.399702019,0.359750587,0.291929204
,16.07.2009,0.383342155,0.40236483,0.360040451,0.292213536
,17.07.2009,0.383410058,0.401580174,0.360426967,0.292616769
,18.07.2009,0.383480764,0.402692917,0.36065241,0.293044722
,19.07.2009,0.383552197,0.402316401,0.360881709,0.29350371
,20.07.2009,0.382788504,0.400673764,0.361035334,0.294029043
,21.07.2009,0.380802211,0.399840452,0.361088897,0.294477741
,22.07.2009,0.379149395,0.395895867,0.360593885,0.294769672
,23.07.2009,0.381131933,0.397358772,0.36004207,0.294796991
,24.07.2009,0.382818081,0.399507311,0.359978829,0.294840518
,25.07.2009,0.383136892,0.400300339,0.360174553,0.295012758
,26.07.2009,0.381918382,0.400528594,0.360397924,0.295495613
,27.07.2009,0.382199491,0.398905582,0.360270529,0.295826285
,28.07.2009,0.379548638,0.397274016,0.360231288,0.296216594
,29.07.2009,0.376881997,0.392356435,0.359759227,0.296438355
,30.07.2009,0.374436814,0.387934983,0.35864131,0.296274366
,31.07.2009,0.374130851,0.389145859,0.357407705,0.295696919
,01.08.2009,0.374839243,0.386308285,0.356517068,0.294967556
,02.08.2009,0.378074987,0.388032534,0.35630994,0.294385271
,03.08.2009,0.380449624,0.392147419,0.356416405,0.29421301
,04.08.2009,0.380636916,0.393145902,0.357103619,0.294482791
,05.08.2009,0.381502206,0.396810685,0.357653773,0.294955762
,06.08.2009,0.38266516,0.398140666,0.358134302,0.295463755
,07.08.2009,0.38123528,0.398485973,0.358550413,0.29617497
,08.08.2009,0.382504063,0.39636416,0.358896181,0.296828582
,09.08.2009,0.386800137,0.388411391,0.359422664,0.297332442
,10.08.2009,0.384870867,0.392259481,0.360762993,0.297578061
,11.08.2009,0.366295041,0.393198091,0.361404639,0.297978694
,12.08.2009,0.385686106,0.399716856,0.361604695,0.298406977
,13.08.2009,0.385057004,0.399631245,0.36174834,0.299027579
,14.08.2009,0.383639558,0.401708509,0.36175024,0.299638478
,15.08.2009,0.380802394,0.398130724,0.361848014,0.300242377
,16.08.2009,0.378969964,0.396228755,0.361274919,0.300612559
,17.08.2009,0.377576563,0.39307719,0.360527811,0.300664836
,18.08.2009,0.377443136,0.393746004,0.359622326,0.275063612
,19.08.2009,0.376798719,0.39478769,0.35908214,0.27518297
,20.08.2009,0.376777933,0.393244436,0.358334327,0.275337958
,21.08.2009,0.376835106,0.393320116,0.358004366,0.275501664
,22.08.2009,0.377502983,0.392742498,0.357770407,0.275717976
,23.08.2009,0.379281677,0.395676873,0.357814232,0.276030612
,24.08.2009,0.378772687,0.39584265,0.358149353,0.276526445
,25.08.2009,0.377131553,0.394264058,0.358426647,0.277125403
,26.08.2009,0.375876824,0.391958996,0.358128674,0.277463264
,27.08.2009,0.373755983,0.388772883,0.357806927,0.277843539
,28.08.2009,0.374917034,0.39190457,0.357112579,0.278045299
,29.08.2009,0.374825429,0.390838417,0.356904133,0.278181191
,30.08.2009,0.373284157,0.390438316,0.356737699,0.278428886
,31.08.2009,0.371193519,0.385997449,0.356237954,0.278638158
,01.09.2009,0.371745705,0.386048297,0.355553181,0.278651577
,02.09.2009,0.373562709,0.387066751,0.355150616,0.278624781
,03.09.2009,0.373679601,0.386551817,0.355239632,0.278756824
,04.09.2009,0.37277695,0.387882464,0.355262775,0.279053497
,05.09.2009,0.372150896,0.390561941,0.355113099,0.279388733
,06.09.2009,0.371631733,0.388828164,0.35493292,0.279704206
,07.09.2009,0.371504276,0.38924185,0.354669346,0.279966303
,08.09.2009,0.371229251,0.388169922,0.354426815,0.280214643
,09.09.2009,0.370399178,0.390075757,0.354209528,0.28046711
,10.09.2009,0.369635025,0.390200775,0.35386935,0.280683923
,11.09.2009,0.369039967,0.3898437,0.353484373,0.280858394
,12.09.2009,0.365885226,0.380667409,0.353161011,0.280956243
,13.09.2009,0.361040313,0.358812737,0.352265912,0.280908319
,14.09.2009,0.362313569,0.380175722,0.350922729,0.280477778
,15.09.2009,0.364752272,0.384156951,0.350162753,0.279905684
,16.09.2009,0.364722154,0.38432319,0.34975656,0.279489512
,17.09.2009,-9999,-9999,-9999,-9999
,18.09.2009,-9999,-9999,-9999,-9999
,19.09.2009,0.356443695,0.339172547,0.323391003,0.285877178
,20.09.2009,0.357149135,0.339055758,0.323286231,0.285830816
,21.09.2009,0.354582225,0.33807398,0.322760438,0.285575326
,22.09.2009,0.349447855,0.335487648,0.321741292,0.285095874
,23.09.2009,0.346866625,0.332755643,0.320156569,0.284286631
,24.09.2009,0.346170096,0.330678273,0.318445549,0.283186629
,25.09.2009,0.347350206,0.329767516,0.317064102,0.281979164
,26.09.2009,0.348931039,0.329542537,0.316124197,0.280981001
,27.09.2009,0.352228238,0.330370027,0.315674258,0.280264468
,28.09.2009,0.350800332,0.330936232,0.315648697,0.279845614
,29.09.2009,0.350248162,0.330283667,0.315433493,0.279602379
,30.09.2009,0.351344446,0.330269657,0.315076675,0.279331032
,01.10.2009,0.348869072,0.330116318,0.314891055,0.279117916
,02.10.2009,0.345629221,0.328164691,0.314317718,0.27893009
,03.10.2009,0.344851311,0.326706017,0.31333962,0.278454458
,04.10.2009,0.343716778,0.325762002,0.312458524,0.277827679
,05.10.2009,0.340735575,0.323969212,0.311559425,0.277130156
,06.10.2009,0.338005489,0.322016737,0.310420694,0.271778933
,07.10.2009,0.33795029,0.320436099,0.309270357,0.275381375
,08.10.2009,0.337786547,0.319940619,0.308291664,0.274392529
,09.10.2009,0.333533399,0.318049519,0.307487848,0.273503178
,10.10.2009,0.330419247,0.315898359,0.306288148,0.27252636
,11.10.2009,0.326983909,0.313165488,0.30496237,0.271342939
,12.10.2009,0.326017972,0.310860228,0.303518336,0.269973741
,13.10.2009,0.326834568,0.30960483,0.302202034,0.268553695
,14.10.2009,0.329883537,0.309250286,0.301167665,0.267266345
,15.10.2009,0.334490504,0.310520442,0.300628558,0.266212814
,16.10.2009,0.335991288,0.311912778,0.300669735,0.265568661
,17.10.2009,0.336194804,0.312643951,0.30088233,0.265304575
,18.10.2009,0.337597523,0.313058501,0.300988352,0.26514836
,19.10.2009,0.340373836,0.314327205,0.301170639,0.25823882
,20.10.2009,0.338809756,0.315225392,0.301578902,0.265192621
,21.10.2009,0.334710909,0.31424353,0.30172029,0.265371208
,22.10.2009,0.331558504,0.31220639,0.301190367,0.265278963
,23.10.2009,0.333648724,0.311384551,0.300352752,0.264858629
,24.10.2009,0.334386393,0.311543206,0.299890053,0.264364565
,25.10.2009,0.333721654,0.311709885,0.299637351,0.263993972
,26.10.2009,0.329168044,0.310314825,0.299318381,0.26369725
,27.10.2009,0.328630473,0.308890936,0.298618829,0.263266744
,28.10.2009,0.325302416,0.307523103,0.298009519,0.262649164
