@T,A4C1C2C3C4,,,,
descr,average observed soil water content at probe A4 C1 C2 C3 C4 depths 30cm 60cm 90cm 120cm,,,,
unit,dimensionless,,,,
,,,,,
missing_val,-9999,,,,
date_start,22.10.2002,,,,
date_end,19.09.2012,,,,
date_format,dd.MM.yyyy,,,,
,,,,,
@H,date,swc[0],swc[1],swc[2],swc[3]
name,,Drake,,,
ID,,1,,,
elevation,,1580.4,,,
x,,513568.6,,,
y,,4494995,,,
,19.07.2011,0.421374505,0.343792039,0.337701547,0.350109739
,20.07.2011,0.420489953,0.343566781,0.336692967,0.349038258
,21.07.2011,0.351625331,0.274770347,0.295284854,0.322738506
,22.07.2011,0.350674305,0.273853472,0.294441117,0.321752294
,23.07.2011,0.418448673,0.341675456,0.333855572,0.346753946
,24.07.2011,0.418100705,0.341482691,0.333129344,0.346158225
,25.07.2011,0.416447374,0.340915754,0.332464297,0.345628814
,26.07.2011,0.415338783,0.339987329,0.331586502,0.3451643
,27.07.2011,0.414334856,0.339026714,0.330621546,0.344624521
,28.07.2011,0.413401844,0.338363145,0.329656285,0.344053748
,29.07.2011,0.412602752,0.337476538,0.328732257,0.343459436
,30.07.2011,0.413128768,0.337181228,0.327854328,0.342831702
,31.07.2011,0.413651319,0.337419421,0.327379842,0.342373566
,01.08.2011,0.413279711,0.337509801,0.327091915,0.342025693
,02.08.2011,0.412157664,0.337122822,0.32669918,0.341683958
,03.08.2011,0.411088788,0.336398582,0.326133709,0.341321127
,04.08.2011,0.409843741,0.335642089,0.32542477,0.340865542
,05.08.2011,0.408742889,0.334639824,0.32461315,0.340364827
,06.08.2011,0.408640304,0.334028787,0.32376531,0.339783279
,07.08.2011,0.408408662,0.333626701,0.323082543,0.339176193
,08.08.2011,0.408166457,0.333353749,0.322504325,0.338626495
,09.08.2011,0.406859508,0.332767338,0.321973478,0.338125385
,10.08.2011,0.406325692,0.332112977,0.321315777,0.337598643
,11.08.2011,0.405730828,0.331544552,0.320674661,0.337059716
,12.08.2011,0.405478596,0.331108684,0.320078289,0.336521845
,13.08.2011,0.404961131,0.33076504,0.319559373,0.335991271
,14.08.2011,0.404659005,0.33034301,0.319043331,0.335491526
,15.08.2011,0.403856197,0.329890154,0.31855749,0.335023407
,16.08.2011,0.403665406,0.329573335,0.318050664,0.334551652
,17.08.2011,0.401451688,0.328729491,0.317574217,0.334105767
,18.08.2011,0.401620242,0.327910502,0.316816021,0.333580676
,19.08.2011,0.401537281,0.327763546,0.316254501,0.333019278
,20.08.2011,0.400010336,0.336135965,0.315768495,0.332534126
,21.08.2011,0.400593718,0.326599411,0.315144939,0.332014931
,22.08.2011,0.400795511,0.326603437,0.314731228,0.331502891
,23.08.2011,0.400717252,0.326511016,0.314449663,0.331092553
,24.08.2011,0.401048968,0.32656386,0.314213135,0.330728498
,25.08.2011,0.401097143,0.32663986,0.314067649,0.330436511
,26.08.2011,0.401534597,0.326788276,0.313971559,0.330191473
,27.08.2011,0.401101838,0.326828436,0.31392508,0.330013981
,28.08.2011,0.401030382,0.326815862,0.313818338,0.329857334
,29.08.2011,0.399375574,0.326363155,0.313683856,0.329721487
,30.08.2011,0.398284565,0.325521249,0.31327457,0.329499241
,31.08.2011,0.397815283,0.324863465,0.312733303,0.329156484
,01.09.2011,0.397797535,0.324510823,0.312238028,0.328765872
,02.09.2011,0.397706266,0.324299505,0.31186925,0.328396789
,03.09.2011,0.396419593,0.323898641,0.311554832,0.328061515
,04.09.2011,0.394094916,0.322838345,0.311059185,0.327736005
,05.09.2011,0.392675367,0.321483547,0.310258459,0.327280599
,06.09.2011,0.391926225,0.320580862,0.309390371,0.326684516
,07.09.2011,0.38951892,0.31936533,0.308565612,0.326060822
,08.09.2011,0.387092457,0.317585349,0.307490698,0.32534687
,09.09.2011,0.387252191,0.316463644,0.306264272,0.324470321
,10.09.2011,0.387446517,0.315949302,0.305366769,0.323605514
,11.09.2011,0.387368302,0.315592635,0.304692393,0.32284223
,12.09.2011,0.388092612,0.315457397,0.304144584,0.32217651
,13.09.2011,0.388553582,0.315647899,0.303816977,0.321631546
,14.09.2011,0.387364583,0.315515288,0.303611149,0.321227615
,15.09.2011,0.382756691,0.314038393,0.303126618,0.320843629
,16.09.2011,0.380038805,0.311569979,0.301910763,0.320222271
,17.09.2011,0.380025993,0.310265727,0.300498613,0.31932808
,18.09.2011,0.37880856,0.309180452,0.29937881,0.318372974
,19.09.2011,0.379780895,0.3084025,0.298329714,0.317447939
,20.09.2011,0.380975462,0.308575963,0.297677491,0.316602285
,21.09.2011,0.379975625,0.308311041,0.297289464,0.315945114
,22.09.2011,0.379208025,0.30766223,0.29673298,0.315359627
,23.09.2011,0.379914952,0.307176784,0.296101593,0.314766688
,24.09.2011,0.382080084,0.307604175,0.295714223,0.314171828
,25.09.2011,0.383425982,0.30845839,0.295744592,0.313741978
,26.09.2011,0.384506865,0.309239217,0.295976443,0.313505522
,27.09.2011,0.38498745,0.309819645,0.296271331,0.313400587
,28.09.2011,0.385509393,0.31026985,0.296515122,0.313371555
,29.09.2011,0.385358497,0.310630412,0.296748268,0.31338094
,30.09.2011,0.383281125,0.310154096,0.296811274,0.313384
,01.10.2011,0.382962202,0.309357234,0.296486138,0.313273249
,02.10.2011,0.383754817,0.309241528,0.296152267,0.31305067
,03.10.2011,0.384440006,0.3094964,0.296064122,0.312830928
,04.10.2011,0.384348157,0.309775477,0.296155966,0.312663649
,05.10.2011,0.383834467,0.309706176,0.296165996,0.312556653
,06.10.2011,0.382736822,0.309290199,0.296039961,0.312450639
,07.10.2011,0.380304914,0.308392781,0.29572661,0.312300129
,08.10.2011,0.376653177,0.306911932,0.295062565,0.312027032
,09.10.2011,0.311467673,0.238329011,0.256903085,0.283876517
,10.10.2011,0.374822136,0.300518967,0.291665558,0.310465952
,11.10.2011,0.377580021,0.299271523,0.289711983,0.309143817
,12.10.2011,0.379156688,0.299169357,0.28841548,0.307842254
,13.10.2011,0.379394091,0.299231502,0.287614898,0.306749247
,14.10.2011,0.380250742,0.299463786,0.287063051,0.305836969
,15.10.2011,0.380296286,0.299650501,0.286712784,0.305079906
,16.10.2011,0.381685153,0.300264855,0.286532607,0.30445305
,17.10.2011,0.380560035,0.300656269,0.286592537,0.304006674
,18.10.2011,0.376926171,0.29961292,0.286383516,0.303601772
,19.10.2011,0.374914407,0.298065525,0.285615362,0.303060934
,20.10.2011,0.374650496,0.296998329,0.284730123,0.302353139
,21.10.2011,0.375529606,0.296761744,0.284057037,0.301640934
,22.10.2011,0.376910195,0.297113859,0.283734098,0.30101578
,23.10.2011,0.377078499,0.297574372,0.283736146,0.300572264
,24.10.2011,0.377076483,0.297838997,0.283800696,0.30028501
,25.10.2011,0.377366953,0.298026011,0.283876905,0.300070389
,26.10.2011,0.372762103,0.297427442,0.283893034,0.299904472
,27.10.2011,0.366752251,0.294503113,0.283099067,0.299600053
,28.10.2011,0.364051495,0.291386031,0.281486754,0.298867459
,29.10.2011,0.365432146,0.28897165,0.279662475,0.297785869
,30.10.2011,0.375985166,0.287520217,0.277971009,0.296558904
,31.10.2011,0.380540932,0.288618374,0.276693393,0.295323572
,01.11.2011,0.382403498,0.291431131,0.276276488,0.294298137
,02.11.2011,0.381264277,0.293336519,0.276542883,0.293589599
,03.11.2011,0.380409346,0.293569676,0.276735093,0.293032337
,04.11.2011,0.380564883,0.293704051,0.276640901,0.292441531
,05.11.2011,0.383285076,0.294512832,0.276616459,0.291803466
,06.11.2011,0.383195609,0.296291643,0.277001653,0.291222228
,07.11.2011,0.381586368,0.297031793,0.277830732,0.290774446
,08.11.2011,0.380728009,0.296958674,0.278858459,0.290438625
,09.11.2011,0.380001141,0.296831498,0.279974709,0.290248748
,10.11.2011,0.378646537,0.29634663,0.28092143,0.290176219
,11.11.2011,0.378333924,0.295830343,0.281511426,0.290177811
,12.11.2011,0.378734261,0.295686283,0.281921966,0.290235161
,13.11.2011,0.379362759,0.295878742,0.282331572,0.290374009
,14.11.2011,0.37891872,0.295912457,0.282719736,0.290613575
,15.11.2011,0.378369035,0.295739562,0.282938365,0.290911712
,16.11.2011,0.376649166,0.295306231,0.282981871,0.291207347
,17.11.2011,0.373879728,0.294071548,0.282673604,0.291391357
,18.11.2011,0.372794628,0.292748241,0.281966922,0.29139196
,19.11.2011,0.373504247,0.29229069,0.28130838,0.291272502
,20.11.2011,0.372478964,0.291954966,0.280901457,0.291146363
,21.11.2011,0.3048561,0.223250813,0.238284408,0.267834788
,22.11.2011,0.304722425,0.222831991,0.23788768,0.267509821
,23.11.2011,0.305300731,0.222747666,0.237550909,0.267198225
,24.11.2011,0.305781902,0.222831978,0.237348381,0.266913058
,25.11.2011,0.3062743,0.22295546,0.237276925,0.266693557
,26.11.2011,0.305952166,0.223012705,0.237259065,0.266539653
,27.11.2011,0.304094569,0.222519019,0.237083477,0.266339979
,28.11.2011,0.303452668,0.221746516,0.236676071,0.266052087
,29.11.2011,0.304408294,0.221569367,0.23625716,0.265702284
,30.11.2011,0.304346981,0.221590378,0.236052323,0.265395203
,01.12.2011,0.304707951,0.221608385,0.2359277,0.265153607
,02.12.2011,0.30304235,0.221296418,0.235773465,0.264921932
,03.12.2011,0.301639924,0.220514533,0.235435544,0.264680593
,04.12.2011,0.300560523,0.21980597,0.234911423,0.264377494
,05.12.2011,0.299222493,0.219000422,0.234322992,0.263931343
,06.12.2011,0.297717011,0.218092549,0.233670554,0.263485654
,07.12.2011,0.296485869,0.217163192,0.23291612,0.262962451
,08.12.2011,0.295640848,0.21638704,0.232189583,0.262394466
,09.12.2011,0.294917671,0.215839988,0.231534788,0.261836913
,10.12.2011,0.294107196,0.215382319,0.230954328,0.261302715
,11.12.2011,0.293294483,0.214869223,0.23040398,0.260730396
,12.12.2011,0.292574746,0.214339206,0.229912865,0.260236278
,13.12.2011,0.291915928,0.213906928,0.229425279,0.259755617
,14.12.2011,0.291250959,0.213510411,0.228970363,0.259294813
,15.12.2011,0.290769488,0.213155378,0.228553841,0.258889198
,16.12.2011,0.290355208,0.21284464,0.228140673,0.258435729
,17.12.2011,0.289885177,0.212458085,0.227777336,0.258050183
,18.12.2011,0.289356047,0.21207193,0.227376613,0.257648926
,19.12.2011,0.288925428,0.211750456,0.227002409,0.257283307
,20.12.2011,0.288628103,0.2114935,0.226677817,0.256889181
,21.12.2011,0.288149256,0.211190053,0.226324556,0.256444206
,22.12.2011,0.287709251,0.210837316,0.225994755,0.256095593
,23.12.2011,0.287182545,0.210534431,0.225662355,0.255737688
,24.12.2011,0.286353497,0.210167826,0.225318691,0.255396023
,25.12.2011,0.285407743,0.209792878,0.224949401,0.255003632
,26.12.2011,0.284311348,0.209392221,0.224583334,0.254624312
,27.12.2011,0.283518216,0.209041281,0.224232025,0.254258087
,28.12.2011,0.283023692,0.208751528,0.223872421,0.253869898
,29.12.2011,0.282833614,0.208398337,0.223570609,0.253542447
,30.12.2011,0.283397124,0.208155364,0.223277653,0.253218422
,31.12.2011,0.284068676,0.207981917,0.223005015,0.252894641
,01.01.2012,0.284699531,0.207825877,0.222761245,0.252609157
,02.01.2012,0.285143689,0.207739229,0.222554874,0.252311187
,03.01.2012,0.285341608,0.207658373,0.222345755,0.252029257
,04.01.2012,0.28544582,0.207606409,0.222194004,0.251798165
,05.01.2012,0.28547709,0.20755733,0.222019423,0.251538729
,06.01.2012,0.285612604,0.207528466,0.22190785,0.251352154
,07.01.2012,0.285828121,0.207508263,0.221796313,0.25116566
,08.01.2012,0.286071553,0.207511151,0.221679083,0.250969777
,09.01.2012,0.286356876,0.20750249,0.221576193,0.250802395
,10.01.2012,0.28661799,0.207516917,0.221504745,0.250600374
,11.01.2012,0.286896674,0.207516922,0.22145903,0.250493083
,12.01.2012,0.347243536,0.270232963,0.257319168,0.272813268
,13.01.2012,0.346890713,0.270269775,0.257204671,0.272612467
,14.01.2012,0.346274014,0.270259177,0.257077212,0.272403211
,15.01.2012,0.345720291,0.270205374,0.256955477,0.272219497
,16.01.2012,0.345408346,0.270132331,0.256851671,0.272042604
,17.01.2012,0.345269527,0.270026695,0.256739376,0.271862315
,18.01.2012,0.344679215,0.269860808,0.256605384,0.271684242
,19.01.2012,0.343869095,0.269623068,0.256430398,0.271489881
,20.01.2012,0.343533278,0.269427747,0.256253347,0.271296826
,21.01.2012,0.343580761,0.269266706,0.256088369,0.271110398
,22.01.2012,0.343823446,0.269125572,0.255928112,0.270936798
,23.01.2012,0.344306228,0.269028685,0.25579424,0.270758998
,24.01.2012,0.345102054,0.268958832,0.255658869,0.270595587
,25.01.2012,0.345901635,0.268948747,0.255517998,0.270432124
,26.01.2012,0.346487843,0.269012632,0.255400083,0.270280805
,27.01.2012,0.346945266,0.269109851,0.255299945,0.27014889
,28.01.2012,0.347416888,0.269239747,0.255228951,0.270007176
,29.01.2012,0.347527596,0.269340898,0.255170245,0.269863253
,30.01.2012,0.347351494,0.269424614,0.25512136,0.269728171
,31.01.2012,0.3471572,0.269479979,0.255064997,0.269607361
,01.02.2012,0.347208456,0.269522521,0.255027007,0.269487528
,02.02.2012,0.347607147,0.269547988,0.254996767,0.269386013
,03.02.2012,0.348368067,0.269644055,0.254968553,0.269281863
,04.02.2012,0.349148384,0.269779249,0.254964573,0.269190532
,05.02.2012,0.349728628,0.269936526,0.254969939,0.269094863
,06.02.2012,0.349972131,0.270106001,0.254986948,0.269017939
,07.02.2012,0.349891412,0.270243327,0.255012563,0.268957323
,08.02.2012,0.349557128,0.270340371,0.25502707,0.268879175
,09.02.2012,0.349111085,0.270360412,0.25502803,0.268782908
,10.02.2012,0.348596991,0.270341126,0.264222811,0.268708445
,11.02.2012,0.348122564,0.270284582,0.255029415,0.268637539
,12.02.2012,0.34766562,0.27020033,0.254995258,0.268557633
,13.02.2012,0.347179247,0.270066957,0.25495539,0.268467795
,14.02.2012,0.346768434,0.269941471,0.254894653,0.268383165
,15.02.2012,0.346472901,0.269818209,0.254829508,0.268320415
,16.02.2012,0.34630703,0.269693819,0.254757043,0.268233825
,17.02.2012,0.346266618,0.269564656,0.254681535,0.268154656
,18.02.2012,0.346290073,0.269462217,0.254595726,0.268082173
,19.02.2012,0.346356473,0.269362312,0.254496557,0.267988997
,20.02.2012,0.346533687,0.269297083,0.254418104,0.267910728
,21.02.2012,0.346903444,0.269281709,0.254339578,0.267831667
,22.02.2012,0.348432337,0.269405069,0.254274912,0.267743388
,23.02.2012,0.351811502,0.270460312,0.254416366,0.267692236
,24.02.2012,0.351242872,0.271109447,0.254839195,0.267767006
,25.02.2012,0.350773177,0.270886223,0.254999792,0.26789885
,26.02.2012,0.351223048,0.270852887,0.254978301,0.267949344
,27.02.2012,0.351072163,0.27094383,0.254971829,0.267940915
,28.02.2012,0.350762137,0.270863952,0.25493922,0.267919845
,29.02.2012,0.350834036,0.270794762,0.254871333,0.267854807
,01.03.2012,0.351751456,0.271104818,0.254870538,0.267797724
,02.03.2012,0.35153738,0.271370134,0.255000137,0.267776198
,03.03.2012,0.350772604,0.271275196,0.255069748,0.267769091
,04.03.2012,0.351226975,0.271081743,0.255006259,0.267740837
,05.03.2012,0.354288616,0.27194051,0.255085334,0.267678351
,06.03.2012,0.356435732,0.273264872,0.255586088,0.267722471
,07.03.2012,0.358363119,0.274718251,0.256336117,0.267966225
,08.03.2012,0.356723929,0.275313872,0.257144208,0.268348448
,09.03.2012,0.356629233,0.275253625,0.257543347,0.268720426
,10.03.2012,0.357839866,0.275597995,0.257822205,0.268985553
,11.03.2012,0.360481805,0.2766027,0.258259002,0.269240472
,12.03.2012,0.361851714,0.277918747,0.259018391,0.26958458
,13.03.2012,0.363003692,0.279001375,0.259852859,0.270065253
,14.03.2012,0.364012822,0.279967607,0.26068462,0.27060508
,15.03.2012,0.3657827,0.281018657,0.261531364,0.271197746
,16.03.2012,0.367103934,0.282241841,0.262465654,0.271822841
,17.03.2012,0.36802643,0.283365142,0.26345166,0.272520064
,18.03.2012,0.368077943,0.2842171,0.26439267,0.273267949
,19.03.2012,0.366970605,0.284550534,0.265183617,0.274011789
,20.03.2012,0.365594761,0.284328998,0.265680308,0.274668692
,21.03.2012,0.364433572,0.283923131,0.265887793,0.275169223
,22.03.2012,0.364665558,0.283628238,0.265939605,0.275527322
,23.03.2012,0.365361864,0.283919685,0.266117156,0.275832451
,24.03.2012,0.366289729,0.284470338,0.266471399,0.276168007
,25.03.2012,0.366403051,0.285198893,0.267041576,0.276617738
,26.03.2012,0.365896942,0.285591441,0.267626796,0.277143217
,27.03.2012,0.364629858,0.285482139,0.268084527,0.277683022
,28.03.2012,0.363785173,0.285351777,0.268396951,0.278182722
,29.03.2012,0.362845234,0.285055434,0.268677283,0.278663328
,30.03.2012,0.361504996,0.284631837,0.268927645,0.279140037
,31.03.2012,0.36048907,0.284040017,0.269111751,0.279611259
,01.04.2012,0.359067459,0.283416536,0.269304345,0.280096831
,02.04.2012,0.357435507,0.283280907,0.269600144,0.280672391
,03.04.2012,0.352252649,0.282220348,0.269840183,0.281238481
,04.04.2012,0.359929108,0.293525119,0.277800677,0.287595043
,05.04.2012,0.348624213,0.276940549,0.26798645,0.281511004
,06.04.2012,0.348057882,0.275706314,0.267015644,0.281352155
,07.04.2012,0.345715529,0.274591423,0.266194357,0.281308417
,08.04.2012,0.342658594,0.273034827,0.265343693,0.281325497
,09.04.2012,0.340437058,0.271398486,0.26427034,0.281314752
,10.04.2012,0.338777448,0.270106307,0.263219367,0.281249509
,11.04.2012,0.338373843,0.269749066,0.262489014,0.281228125
,12.04.2012,0.336124971,0.269280494,0.262095691,0.2813179
,13.04.2012,0.333500119,0.268070191,0.261388985,0.281368256
,14.04.2012,0.331205586,0.266654233,0.260406585,0.281282588
,15.04.2012,0.327899053,0.265393444,0.259508147,0.281165508
,16.04.2012,0.323870883,0.26329108,0.258426533,0.280978059
,17.04.2012,0.321510448,0.26103208,0.25690438,0.2805197
,18.04.2012,0.319387646,0.259216402,0.255442768,0.279916161
,19.04.2012,0.317045657,0.257594195,0.254093049,0.279243452
,20.04.2012,0.31373038,0.256036735,0.253007097,0.278652398
,21.04.2012,0.311298771,0.253890945,0.25160087,0.277897694
,22.04.2012,0.308610415,0.252302182,0.250444219,0.277159391
,23.04.2012,0.305392338,0.250431752,0.249392202,0.276487392
,24.04.2012,0.302458214,0.24830527,0.248208647,0.275730475
,25.04.2012,0.298658833,0.24620535,0.247143407,0.27500787
,26.04.2012,0.295349222,0.243914472,0.246008034,0.274328063
,27.04.2012,0.292349345,0.241806028,0.244878161,0.273632402
,28.04.2012,0.286572709,0.238611627,0.243414371,0.272776882
,29.04.2012,0.283470262,0.235204311,0.24163001,0.271791199
,30.04.2012,0.280926017,0.23208415,0.239521718,0.270528238
,01.05.2012,0.292565571,0.240714763,0.241250845,0.27387652
,02.05.2012,0.277136747,0.226708822,0.23506294,0.267593423
,03.05.2012,0.274908905,0.224202191,0.232833833,0.266209129
,04.05.2012,0.27316626,0.221543052,0.230166547,0.264605079
,05.05.2012,0.271616298,0.219869391,0.228037868,0.263058281
,06.05.2012,0.269224624,0.218695687,0.226356491,0.261745697
,07.05.2012,0.265024267,0.218005087,0.22617963,0.261198635
,08.05.2012,0.260678775,0.215674554,0.224588038,0.260641224
,09.05.2012,0.260522095,0.213414305,0.221696338,0.259400588
,10.05.2012,0.261123392,0.212227014,0.21875784,0.257738229
,11.05.2012,0.260367522,0.212569187,0.217725616,0.256526939
,12.05.2012,0.254620501,0.21172671,0.217967037,0.256186825
,13.05.2012,0.25188085,0.209248174,0.216241588,0.255384989
,14.05.2012,0.252608041,0.207461771,0.212992676,0.253531403
,15.05.2012,0.253679627,0.206771104,0.20994985,0.251220104
,16.05.2012,0.253525032,0.206717321,0.207871279,0.249131949
,17.05.2012,0.25239183,0.206463463,0.206211707,0.247315218
,18.05.2012,0.250424251,0.205819833,0.204563429,0.245626902
,19.05.2012,0.248242006,0.205636542,0.204262361,0.24471848
,20.05.2012,0.244354384,0.204531319,0.204073833,0.24430029
,21.05.2012,0.244482333,0.203386117,0.202729113,0.243273685
,22.05.2012,0.245303506,0.203296613,0.201172173,0.241756138
,23.05.2012,0.244950084,0.203663646,0.200353324,0.240399087
,24.05.2012,0.240743485,0.203372572,0.2007226,0.24004398
,25.05.2012,0.23803582,0.202321019,0.200803681,0.239864691
,26.05.2012,0.23729196,0.200945844,0.200110217,0.239261645
,27.05.2012,0.239665599,0.201300378,0.1988829,0.237872692
,28.05.2012,0.238272282,0.201492204,0.198268367,0.23663292
