@T,Climate,,,,,,,,,
descr,mean temperature,,,,,,,,,
unit,deg C,,,,,,,,,
missing_val,-9999,,,,,,,,
date_start,01.01.1990,,,,,,,,
date_end,31.12.2008,,,,,,,,
date_format,dd.MM.yyyy,,,,,,,,
,,,,,,,,,,
@H,date,tmpmean[1],tmpmean[2],tmpmean[3],tmpmean[4],tmpmean[5],tmpmean[6],tmpmean[7],tmpmean[8],
name,,waterloo,ad,ame,ang,ass,blg,garr,cme,
,14.05.2007,-9999,-9999,16,-9999,17.225,16.85,-9999,16.85,
,15.05.2007,-9999,-9999,22.5,-9999,23.105,23.55,-9999,22.7,
,16.05.2007,-9999,-9999,11.5,-9999,11.655,11.35,-9999,10.9,
,17.05.2007,-9999,-9999,8.5,-9999,9.42,9.35,-9999,8.95,
,18.05.2007,-9999,-9999,9.5,-9999,10.985,10.5,-9999,10.45,
,19.05.2007,-9999,-9999,15.5,-9999,16.395,15.35,-9999,14.95,
,20.05.2007,-9999,-9999,19.5,-9999,19.51,18.8,-9999,18.9,
,21.05.2007,-9999,-9999,16.5,-9999,17.19,17.25,-9999,17.35,
,22.05.2007,-9999,-9999,19.5,-9999,20.01,20.45,-9999,20.25,
,23.05.2007,-9999,-9999,22,-9999,22.33,22.1,-9999,21.9,
,24.05.2007,-9999,-9999,22.5,-9999,23.23,22.85,-9999,22.2,
,25.05.2007,-9999,-9999,18.5,-9999,19.32,20,-9999,18.95,
,26.05.2007,-9999,-9999,19.5,-9999,19.39,19.6,-9999,19.3,
,27.05.2007,-9999,-9999,19,-9999,19.68,20.25,-9999,19.7,
,28.05.2007,-9999,-9999,19,-9999,19.06,19.35,-9999,18.65,
,29.05.2007,-9999,-9999,21.5,-9999,22.295,22,-9999,21.9,
,30.05.2007,-9999,-9999,24.5,-9999,24.36,24.45,-9999,23.95,
,31.05.2007,-9999,-9999,22,-9999,22.9,22.7,-9999,22.7,
,01.06.2007,-9999,-9999,24.5,-9999,25.02,25.2,-9999,24.45,
,02.06.2007,-9999,-9999,24,-9999,23.905,23.7,-9999,24.2,
,03.06.2007,-9999,-9999,20.5,-9999,21.245,21.25,-9999,21,
,04.06.2007,-9999,-9999,17.5,-9999,17.65,18.1,-9999,18.2,
,05.06.2007,-9999,-9999,15,-9999,15.275,15.25,-9999,14.75,
,06.06.2007,-9999,-9999,14,-9999,14.885,14.8,-9999,14.35,
,07.06.2007,-9999,-9999,24,-9999,23.905,24.85,-9999,24.7,
,08.06.2007,-9999,-9999,19.5,-9999,20.945,20.2,-9999,19.15,
,09.06.2007,-9999,-9999,16.5,-9999,17.55,16.7,-9999,16.35,
,10.06.2007,-9999,-9999,17.5,-9999,17.89,17.65,-9999,17.5,
,11.06.2007,-9999,-9999,19.5,-9999,20.065,20.1,-9999,20.05,
,12.06.2007,-9999,-9999,21,-9999,21.9,20.95,-9999,20.8,
,13.06.2007,-9999,-9999,23,-9999,24.31,23.5,-9999,23.2,
,14.06.2007,-9999,-9999,23.5,-9999,24.405,23.8,-9999,23.3,
,15.06.2007,-9999,-9999,21.5,-9999,22.44,22,-9999,21.6,
,16.06.2007,-9999,-9999,22.5,-9999,23.085,22.95,-9999,22.95,
,17.06.2007,-9999,-9999,26,-9999,26.63,26.5,-9999,26.35,
,18.06.2007,-9999,-9999,27,-9999,27.31,27.65,-9999,27.25,
,19.06.2007,-9999,-9999,21.5,-9999,21.505,21.6,-9999,20.5,
,20.06.2007,-9999,-9999,19,-9999,19.73,19.6,-9999,19.15,
,21.06.2007,-9999,-9999,22,-9999,22.96,22.4,-9999,22.4,
,22.06.2007,-9999,-9999,19.5,-9999,20.505,20.25,-9999,19.8,
,23.06.2007,-9999,-9999,17,-9999,17.97,17.3,-9999,18.5,
,24.06.2007,-9999,-9999,19.5,-9999,20.05,20.2,-9999,20,
,25.06.2007,-9999,-9999,24,-9999,24.37,25.1,-9999,23.9,
,26.06.2007,-9999,-9999,25.5,-9999,25.9,25.75,-9999,25.5,
,27.06.2007,-9999,-9999,25,-9999,25.47,26.25,-9999,25.9,
,28.06.2007,-9999,-9999,21.5,-9999,21.595,22.05,-9999,21.75,
,29.06.2007,-9999,-9999,18.5,-9999,19.805,19.45,-9999,18.85,
,30.06.2007,-9999,-9999,19,-9999,19.2,19.4,-9999,18.85,
,01.07.2007,-9999,-9999,19,-9999,19.365,18.95,-9999,19.5,
,02.07.2007,-9999,-9999,15.5,-9999,16.965,16.4,-9999,16.45,
,03.07.2007,-9999,-9999,20.5,-9999,21.51,21.45,-9999,21.3,
,04.07.2007,-9999,-9999,22,-9999,22.73,23.1,-9999,22.2,
,05.07.2007,-9999,-9999,23,-9999,23.95,24.3,-9999,23.65,
,06.07.2007,-9999,-9999,22,-9999,22.44,21.7,-9999,21.4,
,07.07.2007,-9999,-9999,21,-9999,21.895,21.3,-9999,20.4,
,08.07.2007,-9999,-9999,26.5,-9999,26.825,27.25,-9999,26.85,
,09.07.2007,-9999,-9999,27,-9999,27.37,28.05,-9999,27.05,
,10.07.2007,-9999,-9999,26,-9999,26.53,26.35,-9999,25.7,
,11.07.2007,-9999,-9999,19,-9999,19.305,19.05,-9999,18.9,
,12.07.2007,-9999,-9999,19,-9999,19.785,20.7,-9999,19.95,
,13.07.2007,-9999,-9999,16.5,-9999,17.075,16.95,-9999,16.7,
,14.07.2007,-9999,-9999,19,-9999,20.245,19.6,-9999,19.35,
,15.07.2007,-9999,-9999,20.5,-9999,20.615,19.95,-9999,19.4,
,16.07.2007,-9999,-9999,19.5,-9999,20.28,19.9,-9999,19.45,
,17.07.2007,-9999,-9999,21,-9999,21.32,21.45,-9999,21.15,
,18.07.2007,-9999,-9999,24,-9999,24.82,25,-9999,24.4,
,19.07.2007,-9999,-9999,21,-9999,20.875,21.25,-9999,20.45,
,20.07.2007,-9999,-9999,18,-9999,18.205,18.75,-9999,17.95,
,21.07.2007,-9999,-9999,17.5,-9999,18.26,18,-9999,18.3,
,22.07.2007,-9999,-9999,18.5,-9999,18.715,18.2,-9999,18.25,
,23.07.2007,-9999,-9999,19,-9999,19.825,18.9,-9999,18.8,
,24.07.2007,-9999,-9999,21.5,-9999,21.885,21.75,-9999,21.35,
,25.07.2007,-9999,-9999,20.5,-9999,20.685,20.25,-9999,19.85,
,26.07.2007,-9999,-9999,20,-9999,20.605,20.8,-9999,20.95,
,27.07.2007,-9999,-9999,24.5,-9999,24.76,25.2,-9999,24.65,
,28.07.2007,-9999,-9999,23.5,-9999,23.97,23.45,-9999,22.8,
,29.07.2007,-9999,-9999,23,-9999,22.735,22.25,-9999,22.35,
,30.07.2007,-9999,-9999,22.5,-9999,23.82,23.1,-9999,23.05,
,31.07.2007,-9999,-9999,24,-9999,24.29,24.05,-9999,23.95,
,01.08.2007,-9999,-9999,24.5,-9999,25.435,25.05,-9999,25.55,
,02.08.2007,-9999,-9999,25,-9999,25.565,25.25,-9999,25.15,
,03.08.2007,-9999,-9999,23.5,-9999,23.84,23.2,-9999,22.75,
,04.08.2007,-9999,-9999,19,-9999,20.175,19.45,-9999,19.6,
,05.08.2007,-9999,-9999,22,-9999,21.87,22.25,-9999,21.8,
,06.08.2007,-9999,-9999,26.5,-9999,26.27,26.55,-9999,26.5,
,07.08.2007,-9999,-9999,27,-9999,27.215,27.45,-9999,26.8,
,08.08.2007,-9999,-9999,27,-9999,27.555,27.75,-9999,27.35,
,09.08.2007,-9999,-9999,25,-9999,25.38,25.55,-9999,25.05,
,10.08.2007,-9999,-9999,24,-9999,24.4,24.45,-9999,24.65,
,11.08.2007,-9999,-9999,23,-9999,24.005,23.9,-9999,23.55,
,12.08.2007,-9999,-9999,24.5,-9999,24.58,24.2,-9999,23.45,
,13.08.2007,-9999,-9999,19.5,-9999,20.28,20.05,-9999,20.35,
,14.08.2007,-9999,-9999,19.5,-9999,20.335,20.3,-9999,21.1,
,15.08.2007,-9999,-9999,22,-9999,23.095,22.8,-9999,22.15,
,16.08.2007,-9999,-9999,22.5,-9999,22.465,22.85,-9999,23.05,
,17.08.2007,-9999,-9999,19,-9999,19.325,18.1,-9999,20.2,
,18.08.2007,-9999,-9999,15,-9999,15.175,14.65,-9999,17.35,
,19.08.2007,-9999,-9999,15.5,-9999,15.525,16.2,-9999,15.7,
,20.08.2007,-9999,-9999,19.5,-9999,19.66,19.9,-9999,17.9,
,21.08.2007,-9999,-9999,20,-9999,20.49,21.05,-9999,19.95,
,22.08.2007,-9999,-9999,26,-9999,25.965,26.35,-9999,25.85,
,23.08.2007,-9999,-9999,25.5,-9999,25.85,26.4,-9999,27.85,
,24.08.2007,-9999,-9999,25,-9999,25.145,25.7,-9999,25,
,25.08.2007,-9999,-9999,20,-9999,20.62,20.95,-9999,20.8,
,26.08.2007,-9999,-9999,19,-9999,19.6,19.7,-9999,20.85,
