@T,Climate,,,,,
descr,solar radiation,,,,,
unit,MJ/m2,,,,,
missing_val,-9999,,,,,
date_start,01.01.1990,,,,,
date_end,31.12.2008,,,,,
date_format,dd.MM.yyyy,,,,,
,,,,,,
@H,date,solrad[1],solrad[2],solrad[3],solrad[4],solrad[5]
name,,waterloo,ame,ass,blg,cme
ID,,1,2,3,4,5
elevation,,287,276,275,266,273
,23.11.1999,10.33,-9999,-9999,-9999,-9999
,24.11.1999,5.77,-9999,-9999,-9999,-9999
,25.11.1999,5.65,-9999,-9999,-9999,-9999
,26.11.1999,4.06,-9999,-9999,-9999,-9999
,27.11.1999,5.69,-9999,-9999,-9999,-9999
,28.11.1999,7.53,-9999,-9999,-9999,-9999
,29.11.1999,9.08,-9999,-9999,-9999,-9999
,30.11.1999,8.45,-9999,-9999,-9999,-9999
,01.12.1999,5.36,-9999,-9999,-9999,-9999
,02.12.1999,3.68,-9999,-9999,-9999,-9999
,03.12.1999,5.61,-9999,-9999,-9999,-9999
,04.12.1999,6.78,-9999,-9999,-9999,-9999
,05.12.1999,4.98,-9999,-9999,-9999,-9999
,06.12.1999,5.98,-9999,-9999,-9999,-9999
,07.12.1999,4.31,-9999,-9999,-9999,-9999
,08.12.1999,3.72,-9999,-9999,-9999,-9999
,09.12.1999,3.39,-9999,-9999,-9999,-9999
,10.12.1999,5.31,-9999,-9999,-9999,-9999
,11.12.1999,6.23,-9999,-9999,-9999,-9999
,12.12.1999,6.28,-9999,-9999,-9999,-9999
,13.12.1999,3.47,-9999,-9999,-9999,-9999
,14.12.1999,4.98,-9999,-9999,-9999,-9999
,15.12.1999,4.44,-9999,-9999,-9999,-9999
,16.12.1999,5.52,-9999,-9999,-9999,-9999
,17.12.1999,7.49,-9999,-9999,-9999,-9999
,18.12.1999,4.56,-9999,-9999,-9999,-9999
,19.12.1999,5.82,-9999,-9999,-9999,-9999
,20.12.1999,3.97,-9999,-9999,-9999,-9999
,21.12.1999,5.48,-9999,-9999,-9999,-9999
,22.12.1999,4.73,-9999,-9999,-9999,-9999
,23.12.1999,5.27,-9999,-9999,-9999,-9999
,24.12.1999,4.56,-9999,-9999,-9999,-9999
,25.12.1999,4.44,-9999,-9999,-9999,-9999
,26.12.1999,6.57,-9999,-9999,-9999,-9999
,27.12.1999,4.56,-9999,-9999,-9999,-9999
,28.12.1999,6.65,-9999,-9999,-9999,-9999
,29.12.1999,3.18,-9999,-9999,-9999,-9999
,30.12.1999,5.27,-9999,-9999,-9999,-9999
,31.12.1999,5.31,-9999,-9999,-9999,-9999
,01.01.2000,5.56,-9999,-9999,-9999,-9999
,02.01.2000,6.74,-9999,-9999,-9999,-9999
,03.01.2000,4.52,-9999,-9999,-9999,-9999
,04.01.2000,6.86,-9999,-9999,-9999,-9999
,05.01.2000,5.48,-9999,-9999,-9999,-9999
,06.01.2000,6.32,-9999,-9999,-9999,-9999
,07.01.2000,5.86,-9999,-9999,-9999,-9999
,08.01.2000,4.85,-9999,-9999,-9999,-9999
,09.01.2000,4.85,-9999,-9999,-9999,-9999
,10.01.2000,6.11,-9999,-9999,-9999,-9999
,11.01.2000,5.73,-9999,-9999,-9999,-9999
,12.01.2000,5.98,-9999,-9999,-9999,-9999
,13.01.2000,4.31,-9999,-9999,-9999,-9999
,14.01.2000,4.73,-9999,-9999,-9999,-9999
,15.01.2000,5.48,-9999,-9999,-9999,-9999
,16.01.2000,6.15,-9999,-9999,-9999,-9999
,17.01.2000,4.9,-9999,-9999,-9999,-9999
,18.01.2000,3.89,-9999,-9999,-9999,-9999
,19.01.2000,3.97,-9999,-9999,-9999,-9999
,20.01.2000,3.77,-9999,-9999,-9999,-9999
,21.01.2000,5.44,-9999,-9999,-9999,-9999
,22.01.2000,4.69,-9999,-9999,-9999,-9999
,23.01.2000,7.61,-9999,-9999,-9999,-9999
,24.01.2000,6.95,-9999,-9999,-9999,-9999
,25.01.2000,8.24,-9999,-9999,-9999,-9999
,26.01.2000,1.63,-9999,-9999,-9999,-9999
,27.01.2000,6.9,-9999,-9999,-9999,-9999
,28.01.2000,2.72,-9999,-9999,-9999,-9999
,29.01.2000,7.41,-9999,-9999,-9999,-9999
,30.01.2000,6.78,-9999,-9999,-9999,-9999
,31.01.2000,3.26,-9999,-9999,-9999,-9999
,01.02.2000,11.21,-9999,-9999,-9999,-9999
,02.02.2000,9,-9999,-9999,-9999,-9999
,03.02.2000,1.84,-9999,-9999,-9999,-9999
,04.02.2000,10.17,-9999,-9999,-9999,-9999
,05.02.2000,9,-9999,-9999,-9999,-9999
,06.02.2000,8.45,-9999,-9999,-9999,-9999
,07.02.2000,6.07,-9999,-9999,-9999,-9999
,08.02.2000,8.41,-9999,-9999,-9999,-9999
,09.02.2000,8.49,-9999,-9999,-9999,-9999
,10.02.2000,8.79,-9999,-9999,-9999,-9999
,11.02.2000,9.41,-9999,-9999,-9999,-9999
,12.02.2000,8.7,-9999,-9999,-9999,-9999
,13.02.2000,11.84,-9999,-9999,-9999,-9999
,14.02.2000,6.95,-9999,-9999,-9999,-9999
,15.02.2000,7.32,-9999,-9999,-9999,-9999
,16.02.2000,6.53,-9999,-9999,-9999,-9999
,17.02.2000,6.11,-9999,-9999,-9999,-9999
,18.02.2000,10.71,-9999,-9999,-9999,-9999
,19.02.2000,2.89,-9999,-9999,-9999,-9999
,20.02.2000,10.59,-9999,-9999,-9999,-9999
,21.02.2000,8.87,-9999,-9999,-9999,-9999
,22.02.2000,8.83,-9999,-9999,-9999,-9999
,23.02.2000,12.3,-9999,-9999,-9999,-9999
,24.02.2000,7.99,-9999,-9999,-9999,-9999
,25.02.2000,9.83,-9999,-9999,-9999,-9999
,26.02.2000,8.7,-9999,-9999,-9999,-9999
,27.02.2000,11.59,-9999,-9999,-9999,-9999
,28.02.2000,12.26,-9999,-9999,-9999,-9999
,29.02.2000,11.34,-9999,-9999,-9999,-9999
,01.03.2000,9.46,-9999,-9999,-9999,-9999
,02.03.2000,9.5,-9999,-9999,-9999,-9999
,03.03.2000,11.3,-9999,-9999,-9999,-9999
,04.03.2000,11.67,-9999,-9999,-9999,-9999
,05.03.2000,14.43,-9999,-9999,-9999,-9999
,06.03.2000,11.38,-9999,-9999,-9999,-9999
,07.03.2000,13.85,-9999,-9999,-9999,-9999
,08.03.2000,11.13,-9999,-9999,-9999,-9999
,09.03.2000,10.75,-9999,-9999,-9999,-9999
,10.03.2000,13.93,-9999,-9999,-9999,-9999
,11.03.2000,13.89,-9999,-9999,-9999,-9999
,12.03.2000,11.88,-9999,-9999,-9999,-9999
,13.03.2000,10.13,-9999,-9999,-9999,-9999
,14.03.2000,12.93,-9999,-9999,-9999,-9999
,15.03.2000,14.52,-9999,-9999,-9999,-9999
,16.03.2000,18.2,-9999,-9999,-9999,-9999
,17.03.2000,4.56,-9999,-9999,-9999,-9999
,18.03.2000,8.74,-9999,-9999,-9999,-9999
,19.03.2000,10.84,-9999,-9999,-9999,-9999
,20.03.2000,15.27,-9999,-9999,-9999,-9999
,21.03.2000,12.51,-9999,-9999,-9999,-9999
,22.03.2000,11.55,-9999,-9999,-9999,-9999
,23.03.2000,10.08,-9999,-9999,-9999,-9999
,24.03.2000,8.91,-9999,-9999,-9999,-9999
,25.03.2000,11.3,-9999,-9999,-9999,-9999
,26.03.2000,10.42,-9999,-9999,-9999,-9999
,27.03.2000,16.11,-9999,-9999,-9999,-9999
,28.03.2000,18.95,-9999,-9999,-9999,-9999
,29.03.2000,13.05,-9999,-9999,-9999,-9999
,30.03.2000,10.63,-9999,-9999,-9999,-9999
,31.03.2000,11.13,-9999,-9999,-9999,-9999
,01.04.2000,14.02,-9999,-9999,-9999,-9999
,02.04.2000,13.01,-9999,-9999,-9999,-9999
,03.04.2000,17.36,-9999,-9999,-9999,-9999
,04.04.2000,10.75,-9999,-9999,-9999,-9999
,05.04.2000,19.37,-9999,-9999,-9999,-9999
,06.04.2000,16.78,-9999,-9999,-9999,-9999
,07.04.2000,23.93,-9999,-9999,-9999,-9999
,08.04.2000,16.74,-9999,-9999,-9999,-9999
,09.04.2000,16.74,-9999,-9999,-9999,-9999
,10.04.2000,18.03,-9999,-9999,-9999,-9999
,11.04.2000,2.72,-9999,-9999,-9999,-9999
,12.04.2000,13.14,-9999,-9999,-9999,-9999
,13.04.2000,19.12,-9999,-9999,-9999,-9999
,14.04.2000,15.69,-9999,-9999,-9999,-9999
,15.04.2000,18.28,-9999,-9999,-9999,-9999
,16.04.2000,15.86,-9999,-9999,-9999,-9999
,17.04.2000,13.72,-9999,-9999,-9999,-9999
,18.04.2000,11.72,-9999,-9999,-9999,-9999
,19.04.2000,20.71,-9999,-9999,-9999,-9999
,20.04.2000,16.44,-9999,-9999,-9999,-9999
,21.04.2000,11.09,-9999,-9999,-9999,-9999
,22.04.2000,14.14,-9999,-9999,-9999,-9999
,23.04.2000,19.12,-9999,-9999,-9999,-9999
,24.04.2000,23.26,-9999,-9999,-9999,-9999
,25.04.2000,16.99,-9999,-9999,-9999,-9999
,26.04.2000,13.47,-9999,-9999,-9999,-9999
,27.04.2000,10.67,-9999,-9999,-9999,-9999
,28.04.2000,19.04,-9999,-9999,-9999,-9999
,29.04.2000,17.45,-9999,-9999,-9999,-9999
,30.04.2000,16.23,-9999,-9999,-9999,-9999
,01.05.2000,24.52,-9999,-9999,-9999,-9999
,02.05.2000,21.84,-9999,-9999,-9999,-9999
,03.05.2000,19.46,-9999,-9999,-9999,-9999
,04.05.2000,15.69,-9999,-9999,-9999,-9999
,05.05.2000,14.73,-9999,-9999,-9999,-9999
,06.05.2000,24.1,-9999,-9999,-9999,-9999
,07.05.2000,19.5,-9999,-9999,-9999,-9999
,08.05.2000,16.74,-9999,-9999,-9999,-9999
,09.05.2000,12.13,-9999,-9999,-9999,-9999
,10.05.2000,20.75,-9999,-9999,-9999,-9999
,11.05.2000,22.89,-9999,-9999,-9999,-9999
,12.05.2000,22.09,-9999,-9999,-9999,-9999
,13.05.2000,21.97,-9999,-9999,-9999,-9999
,14.05.2000,22.18,-9999,-9999,-9999,-9999
,15.05.2000,28.07,-9999,-9999,-9999,-9999
,16.05.2000,20.42,-9999,-9999,-9999,-9999
,17.05.2000,17.28,-9999,-9999,-9999,-9999
,18.05.2000,21.42,-9999,-9999,-9999,-9999
,19.05.2000,22.97,-9999,-9999,-9999,-9999
,20.05.2000,19.66,-9999,-9999,-9999,-9999
,21.05.2000,17.32,-9999,-9999,-9999,-9999
,22.05.2000,22.93,-9999,-9999,-9999,-9999
,23.05.2000,29.62,-9999,-9999,-9999,-9999
,24.05.2000,19.75,-9999,-9999,-9999,-9999
,25.05.2000,19,-9999,-9999,-9999,-9999
,26.05.2000,15.73,-9999,-9999,-9999,-9999
,27.05.2000,16.23,-9999,-9999,-9999,-9999
,28.05.2000,22.93,-9999,-9999,-9999,-9999
,29.05.2000,21.13,-9999,-9999,-9999,-9999
,30.05.2000,16.78,-9999,-9999,-9999,-9999
,31.05.2000,24.56,-9999,-9999,-9999,-9999
,01.06.2000,25.69,-9999,-9999,-9999,-9999
,02.06.2000,20.84,-9999,-9999,-9999,-9999
,03.06.2000,26.28,-9999,-9999,-9999,-9999
,04.06.2000,19.12,-9999,-9999,-9999,-9999
,05.06.2000,25.69,-9999,-9999,-9999,-9999
,06.06.2000,31.76,-9999,-9999,-9999,-9999
,07.06.2000,24.23,-9999,-9999,-9999,-9999
,08.06.2000,30.67,-9999,-9999,-9999,-9999
,09.06.2000,5.19,-9999,-9999,-9999,-9999
,10.06.2000,25.82,-9999,-9999,-9999,-9999
,11.06.2000,20.46,-9999,-9999,-9999,-9999
,12.06.2000,18.16,-9999,-9999,-9999,-9999
,13.06.2000,14.85,-9999,-9999,-9999,-9999
,14.06.2000,23.14,-9999,-9999,-9999,-9999
,15.06.2000,28.41,-9999,-9999,-9999,-9999
,16.06.2000,23.22,-9999,-9999,-9999,-9999
,17.06.2000,20.17,-9999,-9999,-9999,-9999
,18.06.2000,27.45,-9999,-9999,-9999,-9999
,19.06.2000,27.07,-9999,-9999,-9999,-9999
,20.06.2000,20.33,-9999,-9999,-9999,-9999
,21.06.2000,17.41,-9999,-9999,-9999,-9999
,22.06.2000,17.87,-9999,-9999,-9999,-9999
,23.06.2000,19,-9999,-9999,-9999,-9999
,24.06.2000,13.89,-9999,-9999,-9999,-9999
,25.06.2000,23.77,-9999,-9999,-9999,-9999
,26.06.2000,16.02,-9999,-9999,-9999,-9999
,27.06.2000,27.07,-9999,-9999,-9999,-9999
,28.06.2000,23.35,-9999,-9999,-9999,-9999
,29.06.2000,20.17,-9999,-9999,-9999,-9999
,30.06.2000,21.34,-9999,-9999,-9999,-9999
,01.07.2000,30.38,-9999,-9999,-9999,-9999
,02.07.2000,24.56,-9999,-9999,-9999,-9999
,03.07.2000,27.57,-9999,-9999,-9999,-9999
,04.07.2000,19.58,-9999,-9999,-9999,-9999
,05.07.2000,17.41,-9999,-9999,-9999,-9999
,06.07.2000,29.37,-9999,-9999,-9999,-9999
,07.07.2000,9.29,-9999,-9999,-9999,-9999
,08.07.2000,21.92,-9999,-9999,-9999,-9999
,09.07.2000,13.26,-9999,-9999,-9999,-9999
,10.07.2000,23.1,-9999,-9999,-9999,-9999
,11.07.2000,26.15,-9999,-9999,-9999,-9999
,12.07.2000,22.05,-9999,-9999,-9999,-9999
,13.07.2000,25.9,-9999,-9999,-9999,-9999
,14.07.2000,23.97,-9999,-9999,-9999,-9999
,15.07.2000,25.23,-9999,-9999,-9999,-9999
,16.07.2000,27.41,-9999,-9999,-9999,-9999
,17.07.2000,23.56,-9999,-9999,-9999,-9999
,18.07.2000,28.45,-9999,-9999,-9999,-9999
,19.07.2000,20.71,-9999,-9999,-9999,-9999
,20.07.2000,17.36,-9999,-9999,-9999,-9999
,21.07.2000,29.37,-9999,-9999,-9999,-9999
,22.07.2000,17.53,-9999,-9999,-9999,-9999
,23.07.2000,28.12,-9999,-9999,-9999,-9999
,24.07.2000,29.16,-9999,-9999,-9999,-9999
,25.07.2000,21.63,-9999,-9999,-9999,-9999
,26.07.2000,25.82,-9999,-9999,-9999,-9999
,27.07.2000,28.83,-9999,-9999,-9999,-9999
,28.07.2000,21.38,-9999,-9999,-9999,-9999
,29.07.2000,27.03,-9999,-9999,-9999,-9999
,30.07.2000,24.77,-9999,-9999,-9999,-9999
,31.07.2000,19.46,-9999,-9999,-9999,-9999
,01.08.2000,20.17,-9999,-9999,-9999,-9999
,02.08.2000,27.91,-9999,-9999,-9999,-9999
,03.08.2000,27.32,-9999,-9999,-9999,-9999
,04.08.2000,10.33,-9999,-9999,-9999,-9999
,05.08.2000,13.72,-9999,-9999,-9999,-9999
,06.08.2000,17.95,-9999,-9999,-9999,-9999
,07.08.2000,22.38,-9999,-9999,-9999,-9999
,08.08.2000,21.21,-9999,-9999,-9999,-9999
,09.08.2000,18.74,-9999,-9999,-9999,-9999
,10.08.2000,14.43,-9999,-9999,-9999,-9999
,11.08.2000,13.01,-9999,-9999,-9999,-9999
,12.08.2000,13.97,-9999,-9999,-9999,-9999
,13.08.2000,13.68,-9999,-9999,-9999,-9999
,14.08.2000,20.46,-9999,-9999,-9999,-9999
,15.08.2000,19.33,-9999,-9999,-9999,-9999
,16.08.2000,19.12,-9999,-9999,-9999,-9999
,17.08.2000,23.64,-9999,-9999,-9999,-9999
,18.08.2000,20.33,-9999,-9999,-9999,-9999
,19.08.2000,12.47,-9999,-9999,-9999,-9999
,20.08.2000,18.83,-9999,-9999,-9999,-9999
,21.08.2000,19.83,-9999,-9999,-9999,-9999
,22.08.2000,23.51,-9999,-9999,-9999,-9999
,23.08.2000,21.09,-9999,-9999,-9999,-9999
,24.08.2000,8.95,-9999,-9999,-9999,-9999
,25.08.2000,24.31,-9999,-9999,-9999,-9999
,26.08.2000,17.41,-9999,-9999,-9999,-9999
,27.08.2000,24.39,-9999,-9999,-9999,-9999
,28.08.2000,20.71,-9999,-9999,-9999,-9999
,29.08.2000,15.23,-9999,-9999,-9999,-9999
,30.08.2000,14.27,-9999,-9999,-9999,-9999
,31.08.2000,19.62,-9999,-9999,-9999,-9999
,01.09.2000,15.31,-9999,-9999,-9999,-9999
,02.09.2000,10.08,-9999,-9999,-9999,-9999
,03.09.2000,16.78,-9999,-9999,-9999,-9999
,04.09.2000,10.29,-9999,-9999,-9999,-9999
,05.09.2000,12.59,-9999,-9999,-9999,-9999
,06.09.2000,17.74,-9999,-9999,-9999,-9999
,07.09.2000,15.36,-9999,-9999,-9999,-9999
,08.09.2000,17.15,-9999,-9999,-9999,-9999
,09.09.2000,16.15,-9999,-9999,-9999,-9999
,10.09.2000,20.63,-9999,-9999,-9999,-9999
,11.09.2000,10.21,-9999,-9999,-9999,-9999
,12.09.2000,12.59,-9999,-9999,-9999,-9999
,13.09.2000,18.83,-9999,-9999,-9999,-9999
,14.09.2000,18.07,-9999,-9999,-9999,-9999
,15.09.2000,16.19,-9999,-9999,-9999,-9999
,16.09.2000,21.8,-9999,-9999,-9999,-9999
,17.09.2000,17.99,-9999,-9999,-9999,-9999
,18.09.2000,21.71,-9999,-9999,-9999,-9999
,19.09.2000,20.38,-9999,-9999,-9999,-9999
,20.09.2000,14.06,-9999,-9999,-9999,-9999
,21.09.2000,19.41,-9999,-9999,-9999,-9999
,22.09.2000,17.2,-9999,-9999,-9999,-9999
,23.09.2000,10,-9999,-9999,-9999,-9999
,24.09.2000,12.09,-9999,-9999,-9999,-9999
,25.09.2000,12.13,-9999,-9999,-9999,-9999
,26.09.2000,17.95,-9999,-9999,-9999,-9999
,27.09.2000,14.77,-9999,-9999,-9999,-9999
,28.09.2000,12.55,-9999,-9999,-9999,-9999
,29.09.2000,15.77,-9999,-9999,-9999,-9999
,30.09.2000,8.45,-9999,-9999,-9999,-9999
,01.10.2000,8.79,-9999,-9999,-9999,-9999
,02.10.2000,8.24,-9999,-9999,-9999,-9999
,03.10.2000,14.14,-9999,-9999,-9999,-9999
,04.10.2000,16.15,-9999,-9999,-9999,-9999
,05.10.2000,10.21,-9999,-9999,-9999,-9999
,06.10.2000,9.08,-9999,-9999,-9999,-9999
,07.10.2000,12.01,-9999,-9999,-9999,-9999
,08.10.2000,13.01,-9999,-9999,-9999,-9999
,09.10.2000,13.05,-9999,-9999,-9999,-9999
,10.10.2000,10.46,-9999,-9999,-9999,-9999
,11.10.2000,14.94,-9999,-9999,-9999,-9999
,12.10.2000,6.86,-9999,-9999,-9999,-9999
,13.10.2000,13.77,-9999,-9999,-9999,-9999
,14.10.2000,12.84,-9999,-9999,-9999,-9999
,15.10.2000,11.72,-9999,-9999,-9999,-9999
,16.10.2000,13.81,-9999,-9999,-9999,-9999
,17.10.2000,9.16,-9999,-9999,-9999,-9999
,18.10.2000,8.87,-9999,-9999,-9999,-9999
,19.10.2000,14.35,-9999,-9999,-9999,-9999
,20.10.2000,4.39,-9999,-9999,-9999,-9999
,21.10.2000,8.49,-9999,-9999,-9999,-9999
,22.10.2000,12.84,-9999,-9999,-9999,-9999
,23.10.2000,6.15,-9999,-9999,-9999,-9999
,24.10.2000,8.16,-9999,-9999,-9999,-9999
,25.10.2000,13.97,-9999,-9999,-9999,-9999
,26.10.2000,5.48,-9999,-9999,-9999,-9999
,27.10.2000,12.89,-9999,-9999,-9999,-9999
,28.10.2000,10.88,-9999,-9999,-9999,-9999
,29.10.2000,12.64,-9999,-9999,-9999,-9999
,30.10.2000,10.5,-9999,-9999,-9999,-9999
,31.10.2000,6.82,-9999,-9999,-9999,-9999
,01.11.2000,7.15,-9999,-9999,-9999,-9999
,02.11.2000,2.55,-9999,-9999,-9999,-9999
,03.11.2000,7.15,-9999,-9999,-9999,-9999
,04.11.2000,5.27,-9999,-9999,-9999,-9999
,05.11.2000,7.91,-9999,-9999,-9999,-9999
,06.11.2000,5.48,-9999,-9999,-9999,-9999
,07.11.2000,8.45,-9999,-9999,-9999,-9999
,08.11.2000,9.75,-9999,-9999,-9999,-9999
,09.11.2000,6.36,-9999,-9999,-9999,-9999
,10.11.2000,9.29,-9999,-9999,-9999,-9999
,11.11.2000,6.15,-9999,-9999,-9999,-9999
,12.11.2000,6.07,-9999,-9999,-9999,-9999
,13.11.2000,6.36,-9999,-9999,-9999,-9999
,14.11.2000,7.24,-9999,-9999,-9999,-9999
,15.11.2000,6.95,-9999,-9999,-9999,-9999
,16.11.2000,6.82,-9999,-9999,-9999,-9999
,17.11.2000,7.2,-9999,-9999,-9999,-9999
,18.11.2000,6.07,-9999,-9999,-9999,-9999
,19.11.2000,4.52,-9999,-9999,-9999,-9999
,20.11.2000,8.28,-9999,-9999,-9999,-9999
,21.11.2000,5.69,-9999,-9999,-9999,-9999
,22.11.2000,7.2,-9999,-9999,-9999,-9999
,23.11.2000,6.28,-9999,-9999,-9999,-9999
,24.11.2000,5.31,-9999,-9999,-9999,-9999
,25.11.2000,6.86,-9999,-9999,-9999,-9999
,26.11.2000,5.27,-9999,-9999,-9999,-9999
,27.11.2000,5.06,-9999,-9999,-9999,-9999
,28.11.2000,4.81,-9999,-9999,-9999,-9999
,29.11.2000,8.2,-9999,-9999,-9999,-9999
,30.11.2000,8.41,-9999,-9999,-9999,-9999
,01.12.2000,4.35,-9999,-9999,-9999,-9999
,02.12.2000,5.65,-9999,-9999,-9999,-9999
,03.12.2000,5.02,-9999,-9999,-9999,-9999
,04.12.2000,4.85,-9999,-9999,-9999,-9999
,05.12.2000,2.38,-9999,-9999,-9999,-9999
,06.12.2000,5.19,-9999,-9999,-9999,-9999
,07.12.2000,5.44,-9999,-9999,-9999,-9999
,08.12.2000,4.18,-9999,-9999,-9999,-9999
,09.12.2000,5.31,-9999,-9999,-9999,-9999
,10.12.2000,6.99,-9999,-9999,-9999,-9999
,11.12.2000,0.92,-9999,-9999,-9999,-9999
,12.12.2000,4.14,-9999,-9999,-9999,-9999
,13.12.2000,5.65,-9999,-9999,-9999,-9999
,14.12.2000,4.27,-9999,-9999,-9999,-9999
,15.12.2000,6.23,-9999,-9999,-9999,-9999
,16.12.2000,7.91,-9999,-9999,-9999,-9999
,17.12.2000,2.8,-9999,-9999,-9999,-9999
,18.12.2000,2.93,-9999,-9999,-9999,-9999
,19.12.2000,3.26,-9999,-9999,-9999,-9999
,20.12.2000,2.93,-9999,-9999,-9999,-9999
,21.12.2000,4.27,-9999,-9999,-9999,-9999
,22.12.2000,3.47,-9999,-9999,-9999,-9999
,23.12.2000,2.76,-9999,-9999,-9999,-9999
,24.12.2000,5.77,-9999,-9999,-9999,-9999
,25.12.2000,4.98,-9999,-9999,-9999,-9999
,26.12.2000,5.23,-9999,-9999,-9999,-9999
,27.12.2000,6.53,-9999,-9999,-9999,-9999
,28.12.2000,4.06,-9999,-9999,-9999,-9999
,29.12.2000,2.97,-9999,-9999,-9999,-9999
,30.12.2000,4.94,-9999,-9999,-9999,-9999
,31.12.2000,4.64,-9999,-9999,-9999,-9999
,01.01.2001,5.65,-9999,-9999,-9999,-9999
,02.01.2001,5.98,-9999,-9999,-9999,-9999
,03.01.2001,7.74,-9999,-9999,-9999,-9999
,04.01.2001,5.82,-9999,-9999,-9999,-9999
,05.01.2001,9.04,-9999,-9999,-9999,-9999
,06.01.2001,6.28,-9999,-9999,-9999,-9999
,07.01.2001,5.48,-9999,-9999,-9999,-9999
,08.01.2001,5.77,-9999,-9999,-9999,-9999
,09.01.2001,5.23,-9999,-9999,-9999,-9999
,10.01.2001,4.39,-9999,-9999,-9999,-9999
,11.01.2001,6.36,-9999,-9999,-9999,-9999
,12.01.2001,5.06,-9999,-9999,-9999,-9999
,13.01.2001,5.56,-9999,-9999,-9999,-9999
,14.01.2001,7.03,-9999,-9999,-9999,-9999
,15.01.2001,7.74,-9999,-9999,-9999,-9999
,16.01.2001,4.69,-9999,-9999,-9999,-9999
,17.01.2001,6.28,-9999,-9999,-9999,-9999
,18.01.2001,3.01,-9999,-9999,-9999,-9999
,19.01.2001,6.61,-9999,-9999,-9999,-9999
,20.01.2001,5.15,-9999,-9999,-9999,-9999
,21.01.2001,4.64,-9999,-9999,-9999,-9999
,22.01.2001,4.23,-9999,-9999,-9999,-9999
,23.01.2001,7.03,-9999,-9999,-9999,-9999
,24.01.2001,3.64,-9999,-9999,-9999,-9999
,25.01.2001,7.74,-9999,-9999,-9999,-9999
,26.01.2001,5.56,-9999,-9999,-9999,-9999
,27.01.2001,5.02,-9999,-9999,-9999,-9999
,28.01.2001,5.9,-9999,-9999,-9999,-9999
,29.01.2001,1.8,-9999,-9999,-9999,-9999
,30.01.2001,5.02,-9999,-9999,-9999,-9999
,31.01.2001,7.28,-9999,-9999,-9999,-9999
,01.02.2001,6.36,-9999,-9999,-9999,-9999
,02.02.2001,6.65,-9999,-9999,-9999,-9999
,03.02.2001,5.65,-9999,-9999,-9999,-9999
,04.02.2001,10.54,-9999,-9999,-9999,-9999
,05.02.2001,12.3,-9999,-9999,-9999,-9999
,06.02.2001,13.77,-9999,-9999,-9999,-9999
,07.02.2001,7.66,-9999,-9999,-9999,-9999
,08.02.2001,6.32,-9999,-9999,-9999,-9999
,09.02.2001,11.13,-9999,-9999,-9999,-9999
,10.02.2001,1.46,-9999,-9999,-9999,-9999
,11.02.2001,6.82,-9999,-9999,-9999,-9999
,12.02.2001,5.27,-9999,-9999,-9999,-9999
,13.02.2001,10.59,-9999,-9999,-9999,-9999
,14.02.2001,7.15,-9999,-9999,-9999,-9999
,15.02.2001,8.28,-9999,-9999,-9999,-9999
,16.02.2001,9.71,-9999,-9999,-9999,-9999
,17.02.2001,8.28,-9999,-9999,-9999,-9999
,18.02.2001,8.54,-9999,-9999,-9999,-9999
,19.02.2001,9.5,-9999,-9999,-9999,-9999
,20.02.2001,7.49,-9999,-9999,-9999,-9999
,21.02.2001,5.86,-9999,-9999,-9999,-9999
,22.02.2001,9.71,-9999,-9999,-9999,-9999
,23.02.2001,9.04,-9999,-9999,-9999,-9999
,24.02.2001,4.23,-9999,-9999,-9999,-9999
,25.02.2001,7.11,-9999,-9999,-9999,-9999
,26.02.2001,9.12,-9999,-9999,-9999,-9999
,27.02.2001,9.04,-9999,-9999,-9999,-9999
,28.02.2001,9.29,-9999,-9999,-9999,-9999
,01.03.2001,12.72,-9999,-9999,-9999,-9999
,02.03.2001,13.56,-9999,-9999,-9999,-9999
,03.03.2001,14.39,-9999,-9999,-9999,-9999
,04.03.2001,16.9,-9999,-9999,-9999,-9999
,05.03.2001,13.68,-9999,-9999,-9999,-9999
,06.03.2001,18.95,-9999,-9999,-9999,-9999
,07.03.2001,17.36,-9999,-9999,-9999,-9999
,08.03.2001,10.88,-9999,-9999,-9999,-9999
,09.03.2001,13.77,-9999,-9999,-9999,-9999
,10.03.2001,9.33,-9999,-9999,-9999,-9999
,11.03.2001,14.14,-9999,-9999,-9999,-9999
,12.03.2001,18.2,-9999,-9999,-9999,-9999
,13.03.2001,19.5,-9999,-9999,-9999,-9999
,14.03.2001,13.35,-9999,-9999,-9999,-9999
,15.03.2001,13.35,-9999,-9999,-9999,-9999
,16.03.2001,9.92,-9999,-9999,-9999,-9999
,17.03.2001,16.57,-9999,-9999,-9999,-9999
,18.03.2001,11.21,-9999,-9999,-9999,-9999
,19.03.2001,13.64,-9999,-9999,-9999,-9999
,20.03.2001,12.64,-9999,-9999,-9999,-9999
,21.03.2001,11.21,-9999,-9999,-9999,-9999
,22.03.2001,7.78,-9999,-9999,-9999,-9999
,23.03.2001,10.17,-9999,-9999,-9999,-9999
,24.03.2001,15.15,-9999,-9999,-9999,-9999
,25.03.2001,13.05,-9999,-9999,-9999,-9999
,26.03.2001,11.38,-9999,-9999,-9999,-9999
,27.03.2001,10.25,-9999,-9999,-9999,-9999
,28.03.2001,12.93,-9999,-9999,-9999,-9999
,29.03.2001,13.6,-9999,-9999,-9999,-9999
