@T,climate,,,,,,,,,,,,,,,,,
descr,relative humidity,,,,,,,,,,,,,,,,,
unit,%,,,,,,,,,,,,,,,,,
 missing_value,-9999,,,,,,,,,,,,,,,,,
date_start,01.01.1918,,,,,,,,,,,,,,,,,
date_end,31.12.2014,,,,,,,,,,,,,,,,,
 date_format,dd.MM.yyyy,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
@H,date,rehum[0],rehum[1],rehum[2],rehum[3],rehum[4],rehum[5],rehum[6],rehum[7],rehum[8],rehum[9],rehum[10],rehum[11],rehum[12],rehum[13],rehum[14],rehum[15],rehum[16]
name,,Greeley GLY03,Greeley LIRF GLY04,Greeley Generic,Drake,Drake Generic,Akron,Akron Generic,ARDEC,ARDEC Generic,Ft Collins,Ft Collins Generic,Ault,Ault Generic,Stratton,Stratton Generic,Sterling DAP,Sterling Generic
ID,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
elevation,,1426,1427,1427,1572,1572,1383,1383,1558,1558,1525,1525,1497,1497,1335,1335,1363,1363
x,,529937,530697,530697,512701,512701,658244,658244,500000,500000,492746,492746,523701,523701,736677,736677,658762,658762
y,,4476587,4477623,4477623,4495474,4495474,4446593,4446593,4500182,4500182,4491727,4491727,4490951,4490951,4340328,4340328,4470503,4470503
,04.01.1921,-9999,-9999,-9999,-9999,-9999,45.67,56.1,-9999,-9999,-9999,66.89,-9999,-9999,-9999,-9999,-9999,-9999
,05.01.1921,-9999,-9999,-9999,-9999,-9999,47.57,53.9,-9999,-9999,-9999,62.67,-9999,-9999,-9999,-9999,-9999,-9999
,06.01.1921,-9999,-9999,-9999,-9999,-9999,57.22,55.6,-9999,-9999,-9999,62.96,-9999,-9999,-9999,-9999,-9999,-9999
,07.01.1921,-9999,-9999,-9999,-9999,-9999,48.09,53.3,-9999,-9999,-9999,62.87,-9999,-9999,-9999,-9999,-9999,-9999
,08.01.1921,-9999,-9999,-9999,-9999,-9999,68.03,51.7,-9999,-9999,-9999,57.16,-9999,-9999,-9999,-9999,-9999,-9999
,09.01.1921,-9999,-9999,-9999,-9999,-9999,35.98,55.1,-9999,-9999,-9999,63.91,-9999,-9999,-9999,-9999,-9999,-9999
,10.01.1921,-9999,-9999,-9999,-9999,-9999,69.85,54.5,-9999,-9999,-9999,62.84,-9999,-9999,-9999,-9999,-9999,-9999
,11.01.1921,-9999,-9999,-9999,-9999,-9999,54.64,54.2,-9999,-9999,-9999,62.46,-9999,-9999,-9999,-9999,-9999,-9999
,12.01.1921,-9999,-9999,-9999,-9999,-9999,41.55,52.5,-9999,-9999,-9999,60.06,-9999,-9999,-9999,-9999,-9999,-9999
,13.01.1921,-9999,-9999,-9999,-9999,-9999,42.82,50.8,-9999,-9999,-9999,57.36,-9999,-9999,-9999,-9999,-9999,-9999
,14.01.1921,-9999,-9999,-9999,-9999,-9999,46.53,53.9,-9999,-9999,-9999,61.03,-9999,-9999,-9999,-9999,-9999,-9999
,15.01.1921,-9999,-9999,-9999,-9999,-9999,42.17,53.3,-9999,-9999,-9999,57.91,-9999,-9999,-9999,-9999,-9999,-9999
,16.01.1921,-9999,-9999,-9999,-9999,-9999,46.06,53,-9999,-9999,-9999,58.66,-9999,-9999,-9999,-9999,-9999,-9999
,17.01.1921,-9999,-9999,-9999,-9999,-9999,67.6,53.6,-9999,-9999,-9999,58.57,-9999,-9999,-9999,-9999,-9999,-9999
,18.01.1921,-9999,-9999,-9999,-9999,-9999,46.93,55.4,-9999,-9999,-9999,53.73,-9999,-9999,-9999,-9999,-9999,-9999
,19.01.1921,-9999,-9999,-9999,-9999,-9999,53.45,54,-9999,-9999,-9999,57.4,-9999,-9999,-9999,-9999,-9999,-9999
,20.01.1921,-9999,-9999,-9999,-9999,-9999,51.45,52.5,-9999,-9999,-9999,52.83,-9999,-9999,-9999,-9999,-9999,-9999
,21.01.1921,-9999,-9999,-9999,-9999,-9999,58.36,50.5,-9999,-9999,-9999,54.61,-9999,-9999,-9999,-9999,-9999,-9999
,22.01.1921,-9999,-9999,-9999,-9999,-9999,51.07,51.3,-9999,-9999,-9999,58.59,-9999,-9999,-9999,-9999,-9999,-9999
,23.01.1921,-9999,-9999,-9999,-9999,-9999,60.99,51.6,-9999,-9999,-9999,61.13,-9999,-9999,-9999,-9999,-9999,-9999
,24.01.1921,-9999,-9999,-9999,-9999,-9999,58.73,53.5,-9999,-9999,-9999,56.71,-9999,-9999,-9999,-9999,-9999,-9999
,25.01.1921,-9999,-9999,-9999,-9999,-9999,52.69,52.7,-9999,-9999,-9999,58.88,-9999,-9999,-9999,-9999,-9999,-9999
,26.01.1921,-9999,-9999,-9999,-9999,-9999,49.73,51.8,-9999,-9999,-9999,60.14,-9999,-9999,-9999,-9999,-9999,-9999
,27.01.1921,-9999,-9999,-9999,-9999,-9999,59.4,51.3,-9999,-9999,-9999,64.7,-9999,-9999,-9999,-9999,-9999,-9999
,28.01.1921,-9999,-9999,-9999,-9999,-9999,50.63,51.3,-9999,-9999,-9999,66.25,-9999,-9999,-9999,-9999,-9999,-9999
,29.01.1921,-9999,-9999,-9999,-9999,-9999,55.04,54.3,-9999,-9999,-9999,64.52,-9999,-9999,-9999,-9999,-9999,-9999
,30.01.1921,-9999,-9999,-9999,-9999,-9999,54.54,51.8,-9999,-9999,-9999,62.97,-9999,-9999,-9999,-9999,-9999,-9999
,31.01.1921,-9999,-9999,-9999,-9999,-9999,66.85,53.5,-9999,-9999,-9999,61.57,-9999,-9999,-9999,-9999,-9999,-9999
,01.02.1921,-9999,-9999,-9999,-9999,-9999,53.23,52.2,-9999,-9999,-9999,56.59,-9999,-9999,-9999,-9999,-9999,-9999
,02.02.1921,-9999,-9999,-9999,-9999,-9999,37.67,53,-9999,-9999,-9999,56.73,-9999,-9999,-9999,-9999,-9999,-9999
,03.02.1921,-9999,-9999,-9999,-9999,-9999,64.33,54.7,-9999,-9999,-9999,58.46,-9999,-9999,-9999,-9999,-9999,-9999
,04.02.1921,-9999,-9999,-9999,-9999,-9999,52.52,54.9,-9999,-9999,-9999,66.29,-9999,-9999,-9999,-9999,-9999,-9999
,05.02.1921,-9999,-9999,-9999,-9999,-9999,54.02,53.6,-9999,-9999,-9999,62.02,-9999,-9999,-9999,-9999,-9999,-9999
,06.02.1921,-9999,-9999,-9999,-9999,-9999,63.89,52.6,-9999,-9999,-9999,61.79,-9999,-9999,-9999,-9999,-9999,-9999
,07.02.1921,-9999,-9999,-9999,-9999,-9999,74.73,52.4,-9999,-9999,-9999,65.96,-9999,-9999,-9999,-9999,-9999,-9999
,08.02.1921,-9999,-9999,-9999,-9999,-9999,36.77,55.9,-9999,-9999,-9999,65.69,-9999,-9999,-9999,-9999,-9999,-9999
,09.02.1921,-9999,-9999,-9999,-9999,-9999,46.93,54.7,-9999,-9999,-9999,61.57,-9999,-9999,-9999,-9999,-9999,-9999
,10.02.1921,-9999,-9999,-9999,-9999,-9999,52.14,51.7,-9999,-9999,-9999,64.59,-9999,-9999,-9999,-9999,-9999,-9999
,11.02.1921,-9999,-9999,-9999,-9999,-9999,55.04,50.8,-9999,-9999,-9999,65.48,-9999,-9999,-9999,-9999,-9999,-9999
,12.02.1921,-9999,-9999,-9999,-9999,-9999,37.54,51.6,-9999,-9999,-9999,62.01,-9999,-9999,-9999,-9999,-9999,-9999
,13.02.1921,-9999,-9999,-9999,-9999,-9999,37.12,53.2,-9999,-9999,-9999,57.17,-9999,-9999,-9999,-9999,-9999,-9999
,14.02.1921,-9999,-9999,-9999,-9999,-9999,39.91,54.3,-9999,-9999,-9999,59.99,-9999,-9999,-9999,-9999,-9999,-9999
,15.02.1921,-9999,-9999,-9999,-9999,-9999,44.12,53.7,-9999,-9999,-9999,68.18,-9999,-9999,-9999,-9999,-9999,-9999
,16.02.1921,-9999,-9999,-9999,-9999,-9999,43.78,53.6,-9999,-9999,-9999,64.26,-9999,-9999,-9999,-9999,-9999,-9999
,17.02.1921,-9999,-9999,-9999,-9999,-9999,53.46,51.1,-9999,-9999,-9999,53.82,-9999,-9999,-9999,-9999,-9999,-9999
,18.02.1921,-9999,-9999,-9999,-9999,-9999,75.08,51.3,-9999,-9999,-9999,55.55,-9999,-9999,-9999,-9999,-9999,-9999
,19.02.1921,-9999,-9999,-9999,-9999,-9999,70.38,54.3,-9999,-9999,-9999,59.52,-9999,-9999,-9999,-9999,-9999,-9999
,20.02.1921,-9999,-9999,-9999,-9999,-9999,51.77,54.2,-9999,-9999,-9999,58.66,-9999,-9999,-9999,-9999,-9999,-9999
,21.02.1921,-9999,-9999,-9999,-9999,-9999,37.67,52.1,-9999,-9999,-9999,57.18,-9999,-9999,-9999,-9999,-9999,-9999
,22.02.1921,-9999,-9999,-9999,-9999,-9999,67.56,53.2,-9999,-9999,-9999,56.48,-9999,-9999,-9999,-9999,-9999,-9999
,23.02.1921,-9999,-9999,-9999,-9999,-9999,29.91,51.6,-9999,-9999,-9999,59.34,-9999,-9999,-9999,-9999,-9999,-9999
,24.02.1921,-9999,-9999,-9999,-9999,-9999,44.12,53.3,-9999,-9999,-9999,59.71,-9999,-9999,-9999,-9999,-9999,-9999
,25.02.1921,-9999,-9999,-9999,-9999,-9999,31.32,52.1,-9999,-9999,-9999,61.19,-9999,-9999,-9999,-9999,-9999,-9999
,26.02.1921,-9999,-9999,-9999,-9999,-9999,43.34,51,-9999,-9999,-9999,58.31,-9999,-9999,-9999,-9999,-9999,-9999
,27.02.1921,-9999,-9999,-9999,-9999,-9999,42.77,52.9,-9999,-9999,-9999,57.81,-9999,-9999,-9999,-9999,-9999,-9999
,28.02.1921,-9999,-9999,-9999,-9999,-9999,32.96,52,-9999,-9999,-9999,62.09,-9999,-9999,-9999,-9999,-9999,-9999
,01.03.1921,-9999,-9999,-9999,-9999,-9999,39.61,51.5,-9999,-9999,-9999,54.51,-9999,-9999,-9999,-9999,-9999,-9999
,02.03.1921,-9999,-9999,-9999,-9999,-9999,50.21,52.1,-9999,-9999,-9999,53.58,-9999,-9999,-9999,-9999,-9999,-9999
,03.03.1921,-9999,-9999,-9999,-9999,-9999,33.56,51.9,-9999,-9999,-9999,48.37,-9999,-9999,-9999,-9999,-9999,-9999
,04.03.1921,-9999,-9999,-9999,-9999,-9999,31.36,53.7,-9999,-9999,-9999,56.96,-9999,-9999,-9999,-9999,-9999,-9999
,05.03.1921,-9999,-9999,-9999,-9999,-9999,47.49,48.9,-9999,-9999,-9999,58.02,-9999,-9999,-9999,-9999,-9999,-9999
,06.03.1921,-9999,-9999,-9999,-9999,-9999,48.91,48.6,-9999,-9999,-9999,55.58,-9999,-9999,-9999,-9999,-9999,-9999
,07.03.1921,-9999,-9999,-9999,-9999,-9999,42.94,53.5,-9999,-9999,-9999,62.19,-9999,-9999,-9999,-9999,-9999,-9999
,08.03.1921,-9999,-9999,-9999,-9999,-9999,45.67,51.2,-9999,-9999,-9999,59.44,-9999,-9999,-9999,-9999,-9999,-9999
,09.03.1921,-9999,-9999,-9999,-9999,-9999,34.25,50.6,-9999,-9999,-9999,56.4,-9999,-9999,-9999,-9999,-9999,-9999
,10.03.1921,-9999,-9999,-9999,-9999,-9999,31.02,50.4,-9999,-9999,-9999,54.67,-9999,-9999,-9999,-9999,-9999,-9999
,11.03.1921,-9999,-9999,-9999,-9999,-9999,38.27,48.6,-9999,-9999,-9999,55.16,-9999,-9999,-9999,-9999,-9999,-9999
,12.03.1921,-9999,-9999,-9999,-9999,-9999,42.75,50.9,-9999,-9999,-9999,50.79,-9999,-9999,-9999,-9999,-9999,-9999
,13.03.1921,-9999,-9999,-9999,-9999,-9999,69.13,48.8,-9999,-9999,-9999,55.56,-9999,-9999,-9999,-9999,-9999,-9999
,14.03.1921,-9999,-9999,-9999,-9999,-9999,31.92,49.5,-9999,-9999,-9999,55.17,-9999,-9999,-9999,-9999,-9999,-9999
,15.03.1921,-9999,-9999,-9999,-9999,-9999,42.17,51.3,-9999,-9999,-9999,52.35,-9999,-9999,-9999,-9999,-9999,-9999
,16.03.1921,-9999,-9999,-9999,-9999,-9999,28.96,49.6,-9999,-9999,-9999,54.27,-9999,-9999,-9999,-9999,-9999,-9999
,17.03.1921,-9999,-9999,-9999,-9999,-9999,36.3,49.1,-9999,-9999,-9999,58.13,-9999,-9999,-9999,-9999,-9999,-9999
,18.03.1921,-9999,-9999,-9999,-9999,-9999,39.68,49.2,-9999,-9999,-9999,57.62,-9999,-9999,-9999,-9999,-9999,-9999
,19.03.1921,-9999,-9999,-9999,-9999,-9999,29.28,50.5,-9999,-9999,-9999,56.5,-9999,-9999,-9999,-9999,-9999,-9999
,20.03.1921,-9999,-9999,-9999,-9999,-9999,46.28,49.2,-9999,-9999,-9999,56.32,-9999,-9999,-9999,-9999,-9999,-9999
,21.03.1921,-9999,-9999,-9999,-9999,-9999,52.3,50.9,-9999,-9999,-9999,56.21,-9999,-9999,-9999,-9999,-9999,-9999
,22.03.1921,-9999,-9999,-9999,-9999,-9999,30.39,49.8,-9999,-9999,-9999,56.48,-9999,-9999,-9999,-9999,-9999,-9999
,23.03.1921,-9999,-9999,-9999,-9999,-9999,36.32,52.4,-9999,-9999,-9999,58.7,-9999,-9999,-9999,-9999,-9999,-9999
,24.03.1921,-9999,-9999,-9999,-9999,-9999,34.33,52.1,-9999,-9999,-9999,62.07,-9999,-9999,-9999,-9999,-9999,-9999
,25.03.1921,-9999,-9999,-9999,-9999,-9999,39.81,51.2,-9999,-9999,-9999,62.53,-9999,-9999,-9999,-9999,-9999,-9999
,26.03.1921,-9999,-9999,-9999,-9999,-9999,36.72,49.6,-9999,-9999,-9999,58.44,-9999,-9999,-9999,-9999,-9999,-9999
,27.03.1921,-9999,-9999,-9999,-9999,-9999,59.5,49.3,-9999,-9999,-9999,56.52,-9999,-9999,-9999,-9999,-9999,-9999
,28.03.1921,-9999,-9999,-9999,-9999,-9999,27.82,48.9,-9999,-9999,-9999,53.32,-9999,-9999,-9999,-9999,-9999,-9999
,29.03.1921,-9999,-9999,-9999,-9999,-9999,25.81,51.6,-9999,-9999,-9999,58.71,-9999,-9999,-9999,-9999,-9999,-9999
,30.03.1921,-9999,-9999,-9999,-9999,-9999,26.76,49.6,-9999,-9999,-9999,56.27,-9999,-9999,-9999,-9999,-9999,-9999
,31.03.1921,-9999,-9999,-9999,-9999,-9999,25.78,49.3,-9999,-9999,-9999,50.63,-9999,-9999,-9999,-9999,-9999,-9999
,01.04.1921,-9999,-9999,-9999,-9999,-9999,26.97,48.9,-9999,-9999,-9999,49.12,-9999,-9999,-9999,-9999,-9999,-9999
,02.04.1921,-9999,-9999,-9999,-9999,-9999,32.61,48.7,-9999,-9999,-9999,57.16,-9999,-9999,-9999,-9999,-9999,-9999
,03.04.1921,-9999,-9999,-9999,-9999,-9999,31.06,52.9,-9999,-9999,-9999,57.28,-9999,-9999,-9999,-9999,-9999,-9999
,04.04.1921,-9999,-9999,-9999,-9999,-9999,43.04,50.3,-9999,-9999,-9999,55.25,-9999,-9999,-9999,-9999,-9999,-9999
,05.04.1921,-9999,-9999,-9999,-9999,-9999,50.92,48.9,-9999,-9999,-9999,52.39,-9999,-9999,-9999,-9999,-9999,-9999
,06.04.1921,-9999,-9999,-9999,-9999,-9999,38.41,48.8,-9999,-9999,-9999,54.19,-9999,-9999,-9999,-9999,-9999,-9999
,07.04.1921,-9999,-9999,-9999,-9999,-9999,53.78,50.3,-9999,-9999,-9999,53.59,-9999,-9999,-9999,-9999,-9999,-9999
,08.04.1921,-9999,-9999,-9999,-9999,-9999,37.67,49.6,-9999,-9999,-9999,52.86,-9999,-9999,-9999,-9999,-9999,-9999
,09.04.1921,-9999,-9999,-9999,-9999,-9999,39.95,50.3,-9999,-9999,-9999,50.78,-9999,-9999,-9999,-9999,-9999,-9999
,10.04.1921,-9999,-9999,-9999,-9999,-9999,20.18,52,-9999,-9999,-9999,53.66,-9999,-9999,-9999,-9999,-9999,-9999
,11.04.1921,-9999,-9999,-9999,-9999,-9999,21.89,53.7,-9999,-9999,-9999,54.17,-9999,-9999,-9999,-9999,-9999,-9999
,12.04.1921,-9999,-9999,-9999,-9999,-9999,35.95,50.2,-9999,-9999,-9999,52.78,-9999,-9999,-9999,-9999,-9999,-9999
,13.04.1921,-9999,-9999,-9999,-9999,-9999,58.36,48.6,-9999,-9999,-9999,52.77,-9999,-9999,-9999,-9999,-9999,-9999
,14.04.1921,-9999,-9999,-9999,-9999,-9999,67.13,47,-9999,-9999,-9999,49.59,-9999,-9999,-9999,-9999,-9999,-9999
,15.04.1921,-9999,-9999,-9999,-9999,-9999,45.38,50,-9999,-9999,-9999,54.41,-9999,-9999,-9999,-9999,-9999,-9999
,16.04.1921,-9999,-9999,-9999,-9999,-9999,71.92,50.8,-9999,-9999,-9999,60.42,-9999,-9999,-9999,-9999,-9999,-9999
,17.04.1921,-9999,-9999,-9999,-9999,-9999,57.68,48.3,-9999,-9999,-9999,60.22,-9999,-9999,-9999,-9999,-9999,-9999
,18.04.1921,-9999,-9999,-9999,-9999,-9999,31.72,48.4,-9999,-9999,-9999,52.33,-9999,-9999,-9999,-9999,-9999,-9999
,19.04.1921,-9999,-9999,-9999,-9999,-9999,39.73,51.3,-9999,-9999,-9999,48.17,-9999,-9999,-9999,-9999,-9999,-9999
,20.04.1921,-9999,-9999,-9999,-9999,-9999,43.75,50.8,-9999,-9999,-9999,57.16,-9999,-9999,-9999,-9999,-9999,-9999
,21.04.1921,-9999,-9999,-9999,-9999,-9999,58.22,50.2,-9999,-9999,-9999,54.68,-9999,-9999,-9999,-9999,-9999,-9999
,22.04.1921,-9999,-9999,-9999,-9999,-9999,39.53,52.3,-9999,-9999,-9999,57.3,-9999,-9999,-9999,-9999,-9999,-9999
,23.04.1921,-9999,-9999,-9999,-9999,-9999,31.29,51.7,-9999,-9999,-9999,58.58,-9999,-9999,-9999,-9999,-9999,-9999
,24.04.1921,-9999,-9999,-9999,-9999,-9999,38.94,53.4,-9999,-9999,-9999,59.8,-9999,-9999,-9999,-9999,-9999,-9999
,25.04.1921,-9999,-9999,-9999,-9999,-9999,67.94,53.8,-9999,-9999,-9999,58.48,-9999,-9999,-9999,-9999,-9999,-9999
,26.04.1921,-9999,-9999,-9999,-9999,-9999,46.26,52.3,-9999,-9999,-9999,55.39,-9999,-9999,-9999,-9999,-9999,-9999
,27.04.1921,-9999,-9999,-9999,-9999,-9999,52.19,52.1,-9999,-9999,-9999,55.46,-9999,-9999,-9999,-9999,-9999,-9999
,28.04.1921,-9999,-9999,-9999,-9999,-9999,44.15,50.4,-9999,-9999,-9999,53.56,-9999,-9999,-9999,-9999,-9999,-9999
,29.04.1921,-9999,-9999,-9999,-9999,-9999,36.11,54,-9999,-9999,-9999,56.34,-9999,-9999,-9999,-9999,-9999,-9999
,30.04.1921,-9999,-9999,-9999,-9999,-9999,45.84,52.8,-9999,-9999,-9999,56.07,-9999,-9999,-9999,-9999,-9999,-9999
,01.05.1921,-9999,-9999,-9999,-9999,-9999,43.94,54.7,-9999,-9999,-9999,58.54,-9999,-9999,-9999,-9999,-9999,-9999
,02.05.1921,-9999,-9999,-9999,-9999,-9999,47.21,53.8,-9999,-9999,-9999,61.78,-9999,-9999,-9999,-9999,-9999,-9999
,03.05.1921,-9999,-9999,-9999,-9999,-9999,56.09,51.6,-9999,-9999,-9999,57.11,-9999,-9999,-9999,-9999,-9999,-9999
,04.05.1921,-9999,-9999,-9999,-9999,-9999,66.25,52.1,-9999,-9999,-9999,50.37,-9999,-9999,-9999,-9999,-9999,-9999
,05.05.1921,-9999,-9999,-9999,-9999,-9999,36.52,51.5,-9999,-9999,-9999,52.83,-9999,-9999,-9999,-9999,-9999,-9999
,06.05.1921,-9999,-9999,-9999,-9999,-9999,43.94,50.6,-9999,-9999,-9999,51.39,-9999,-9999,-9999,-9999,-9999,-9999
,07.05.1921,-9999,-9999,-9999,-9999,-9999,37.1,54.6,-9999,-9999,-9999,59.04,-9999,-9999,-9999,-9999,-9999,-9999
,08.05.1921,-9999,-9999,-9999,-9999,-9999,35.53,51.5,-9999,-9999,-9999,55.98,-9999,-9999,-9999,-9999,-9999,-9999
,09.05.1921,-9999,-9999,-9999,-9999,-9999,55.19,50.7,-9999,-9999,-9999,58.16,-9999,-9999,-9999,-9999,-9999,-9999
,10.05.1921,-9999,-9999,-9999,-9999,-9999,54.51,53.7,-9999,-9999,-9999,55.87,-9999,-9999,-9999,-9999,-9999,-9999
,11.05.1921,-9999,-9999,-9999,-9999,-9999,31.95,54.5,-9999,-9999,-9999,63.99,-9999,-9999,-9999,-9999,-9999,-9999
,12.05.1921,-9999,-9999,-9999,-9999,-9999,35.75,52.2,-9999,-9999,-9999,58.27,-9999,-9999,-9999,-9999,-9999,-9999
,13.05.1921,-9999,-9999,-9999,-9999,-9999,40.01,51.4,-9999,-9999,-9999,52.24,-9999,-9999,-9999,-9999,-9999,-9999
,14.05.1921,-9999,-9999,-9999,-9999,-9999,52.64,50.8,-9999,-9999,-9999,53.97,-9999,-9999,-9999,-9999,-9999,-9999
,15.05.1921,-9999,-9999,-9999,-9999,-9999,53.28,53,-9999,-9999,-9999,54.66,-9999,-9999,-9999,-9999,-9999,-9999
,16.05.1921,-9999,-9999,-9999,-9999,-9999,45.27,52.6,-9999,-9999,-9999,56.61,-9999,-9999,-9999,-9999,-9999,-9999
,17.05.1921,-9999,-9999,-9999,-9999,-9999,37.89,52.1,-9999,-9999,-9999,58.46,-9999,-9999,-9999,-9999,-9999,-9999
,18.05.1921,-9999,-9999,-9999,-9999,-9999,47.35,52.4,-9999,-9999,-9999,53.65,-9999,-9999,-9999,-9999,-9999,-9999
,19.05.1921,-9999,-9999,-9999,-9999,-9999,44.88,52.2,-9999,-9999,-9999,57.47,-9999,-9999,-9999,-9999,-9999,-9999
,20.05.1921,-9999,-9999,-9999,-9999,-9999,33.41,54.2,-9999,-9999,-9999,62.31,-9999,-9999,-9999,-9999,-9999,-9999
,21.05.1921,-9999,-9999,-9999,-9999,-9999,59.68,55.3,-9999,-9999,-9999,56.56,-9999,-9999,-9999,-9999,-9999,-9999
,22.05.1921,-9999,-9999,-9999,-9999,-9999,45.26,53.3,-9999,-9999,-9999,57.92,-9999,-9999,-9999,-9999,-9999,-9999
,23.05.1921,-9999,-9999,-9999,-9999,-9999,39.84,55,-9999,-9999,-9999,64.81,-9999,-9999,-9999,-9999,-9999,-9999
,24.05.1921,-9999,-9999,-9999,-9999,-9999,38.69,54.9,-9999,-9999,-9999,66.73,-9999,-9999,-9999,-9999,-9999,-9999
,25.05.1921,-9999,-9999,-9999,-9999,-9999,48.12,54.3,-9999,-9999,-9999,68,-9999,-9999,-9999,-9999,-9999,-9999
,26.05.1921,-9999,-9999,-9999,-9999,-9999,31.72,54.7,-9999,-9999,-9999,65.18,-9999,-9999,-9999,-9999,-9999,-9999
,27.05.1921,-9999,-9999,-9999,-9999,-9999,31.44,54.3,-9999,-9999,-9999,59.75,-9999,-9999,-9999,-9999,-9999,-9999
,28.05.1921,-9999,-9999,-9999,-9999,-9999,35.53,53.5,-9999,-9999,-9999,60.21,-9999,-9999,-9999,-9999,-9999,-9999
,29.05.1921,-9999,-9999,-9999,-9999,-9999,41.75,53.9,-9999,-9999,-9999,61.98,-9999,-9999,-9999,-9999,-9999,-9999
,30.05.1921,-9999,-9999,-9999,-9999,-9999,35.15,55.5,-9999,-9999,-9999,60.77,-9999,-9999,-9999,-9999,-9999,-9999
,31.05.1921,-9999,-9999,-9999,-9999,-9999,41.59,54.3,-9999,-9999,-9999,59.95,-9999,-9999,-9999,-9999,-9999,-9999
,01.06.1921,-9999,-9999,-9999,-9999,-9999,55.4,56,-9999,-9999,-9999,53.09,-9999,-9999,-9999,-9999,-9999,-9999
,02.06.1921,-9999,-9999,-9999,-9999,-9999,49.71,55.1,-9999,-9999,-9999,59.96,-9999,-9999,-9999,-9999,-9999,-9999
,03.06.1921,-9999,-9999,-9999,-9999,-9999,67.73,54.4,-9999,-9999,-9999,61.91,-9999,-9999,-9999,-9999,-9999,-9999
,04.06.1921,-9999,-9999,-9999,-9999,-9999,78.7,56.2,-9999,-9999,-9999,66.21,-9999,-9999,-9999,-9999,-9999,-9999
,05.06.1921,-9999,-9999,-9999,-9999,-9999,64.75,56,-9999,-9999,-9999,63.1,-9999,-9999,-9999,-9999,-9999,-9999
,06.06.1921,-9999,-9999,-9999,-9999,-9999,67.73,51.2,-9999,-9999,-9999,55.7,-9999,-9999,-9999,-9999,-9999,-9999
,07.06.1921,-9999,-9999,-9999,-9999,-9999,47.6,52.2,-9999,-9999,-9999,54.14,-9999,-9999,-9999,-9999,-9999,-9999
,08.06.1921,-9999,-9999,-9999,-9999,-9999,54.73,52.2,-9999,-9999,-9999,57.76,-9999,-9999,-9999,-9999,-9999,-9999
,09.06.1921,-9999,-9999,-9999,-9999,-9999,47.51,52.1,-9999,-9999,-9999,58.95,-9999,-9999,-9999,-9999,-9999,-9999
,10.06.1921,-9999,-9999,-9999,-9999,-9999,42.62,52.4,-9999,-9999,-9999,54.58,-9999,-9999,-9999,-9999,-9999,-9999
,11.06.1921,-9999,-9999,-9999,-9999,-9999,52.11,53.2,-9999,-9999,-9999,51.51,-9999,-9999,-9999,-9999,-9999,-9999
,12.06.1921,-9999,-9999,-9999,-9999,-9999,51.64,53.4,-9999,-9999,-9999,57.02,-9999,-9999,-9999,-9999,-9999,-9999
,13.06.1921,-9999,-9999,-9999,-9999,-9999,46.54,54.1,-9999,-9999,-9999,54.66,-9999,-9999,-9999,-9999,-9999,-9999
,14.06.1921,-9999,-9999,-9999,-9999,-9999,43.55,52.7,-9999,-9999,-9999,52.69,-9999,-9999,-9999,-9999,-9999,-9999
,15.06.1921,-9999,-9999,-9999,-9999,-9999,48.77,53.7,-9999,-9999,-9999,55.28,-9999,-9999,-9999,-9999,-9999,-9999
,16.06.1921,-9999,-9999,-9999,-9999,-9999,44.39,53.5,-9999,-9999,-9999,61.68,-9999,-9999,-9999,-9999,-9999,-9999
,17.06.1921,-9999,-9999,-9999,-9999,-9999,59.86,52.8,-9999,-9999,-9999,59.91,-9999,-9999,-9999,-9999,-9999,-9999
,18.06.1921,-9999,-9999,-9999,-9999,-9999,58.12,51.5,-9999,-9999,-9999,54.26,-9999,-9999,-9999,-9999,-9999,-9999
,19.06.1921,-9999,-9999,-9999,-9999,-9999,55.73,52.6,-9999,-9999,-9999,55.16,-9999,-9999,-9999,-9999,-9999,-9999
,20.06.1921,-9999,-9999,-9999,-9999,-9999,51.27,53,-9999,-9999,-9999,57.52,-9999,-9999,-9999,-9999,-9999,-9999
,21.06.1921,-9999,-9999,-9999,-9999,-9999,67.02,52.2,-9999,-9999,-9999,56.73,-9999,-9999,-9999,-9999,-9999,-9999
,22.06.1921,-9999,-9999,-9999,-9999,-9999,63.01,53.1,-9999,-9999,-9999,55.21,-9999,-9999,-9999,-9999,-9999,-9999
,23.06.1921,-9999,-9999,-9999,-9999,-9999,51.64,51.3,-9999,-9999,-9999,51.48,-9999,-9999,-9999,-9999,-9999,-9999
,24.06.1921,-9999,-9999,-9999,-9999,-9999,57.96,50.8,-9999,-9999,-9999,49,-9999,-9999,-9999,-9999,-9999,-9999
,25.06.1921,-9999,-9999,-9999,-9999,-9999,62.5,51.2,-9999,-9999,-9999,53.82,-9999,-9999,-9999,-9999,-9999,-9999
,26.06.1921,-9999,-9999,-9999,-9999,-9999,57.31,52.2,-9999,-9999,-9999,52.75,-9999,-9999,-9999,-9999,-9999,-9999
,27.06.1921,-9999,-9999,-9999,-9999,-9999,63.92,51.8,-9999,-9999,-9999,51.59,-9999,-9999,-9999,-9999,-9999,-9999
