@T,climate,,,,,,,,,,,,,,,,,
name,wind,,,,,,,,,,,,,,,,,
desc,wind speed,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
 missing_value,-9999,,,,,,,,,,,,,,,,,
date_start,01.01.1918,,,,,,,,,,,,,,,,,
date_end,31.12.2014,,,,,,,,,,,,,,,,,
date_format,dd.MM.yyyy,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
tres,d,,,,,,,,,,,,,,,,,
unit,m/s,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
@H,date,wind[0],wind[1],wind[2],wind[3],wind[4],wind[5],wind[6],wind[7],wind[8],wind[9],wind[10],wind[11],wind[12],wind[13],wind[14],wind[15],wind[16]
name,-,Greeley GLY03,Greeley LIRF GLY04,Greeley Generic,Drake,Drake Generic,Akron,Akron Generic,ARDEC,ARDEC Generic,Ft Collins,Ft Collins Generic,Ault,Ault Generic,Stratton,Stratton Generic,Sterling DAP,Sterling Generic
ID,-,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
elevation,-,1426,1427,1427,1572,1572,1383,1383,1558,1558,1525,1525,1497,1497,1335,1335,1363,1363
,16.09.2007,52.06,-9999,1.61,51.34,2.99,2.75,4.76,2.93,2.34,2.29,1.48,2.82,1.76,0.91,4.05,-9999,3.8
,17.09.2007,69.3,-9999,1.74,71.05,3.22,3.71,5.09,2.49,2.46,1.62,1.51,2.24,1.81,1.14,4.72,-9999,4
,18.09.2007,49.44,-9999,1.67,40.07,2.95,3.74,5.28,2.17,2.31,1.33,1.56,1.71,1.86,2.96,4.24,-9999,3.4
,19.09.2007,60.9,-9999,1.71,71.99,2.93,6.14,5.11,2.43,2.7,1.34,1.64,2.76,1.88,5.93,4.05,-9999,4.1
,20.09.2007,56.16,-9999,1.85,49.89,3.25,3.83,5.3,2.12,2.7,1.15,1.57,1.06,1.93,6.78,4.52,-9999,3.8
,21.09.2007,34.17,-9999,2.33,29.82,3.31,4.46,5.47,3.06,2.72,2.77,1.68,3.2,2.11,3.58,4.88,-9999,3.6
,22.09.2007,44.23,-9999,1.78,49.16,3.07,6.19,5.02,2.09,2.53,0.65,1.46,1.43,1.9,3.88,4.07,-9999,3.8
,23.09.2007,58.52,-9999,2.15,68.53,3.69,7.36,5.08,2.65,2.86,1.27,1.79,2.81,2.34,7.58,4.99,-9999,3.8
,24.09.2007,87,-9999,1.58,95.46,2.91,5.22,5.12,2.38,2.21,0.98,1.19,3.63,1.56,3.46,3.64,-9999,3.1
,25.09.2007,76.18,-9999,1.69,81.06,2.76,2.5,5.27,1.76,2.49,1.03,1.53,0.94,1.65,0.83,4.05,-9999,3.6
,26.09.2007,60.87,-9999,1.74,53.73,2.91,3.41,5.21,1.97,2.43,1.22,1.46,1.07,1.62,1.8,3.37,-9999,3.5
,27.09.2007,53.11,-9999,1.73,44.1,2.96,3.56,5.23,2.37,2.43,1.3,1.45,1.18,1.69,0.62,3.68,-9999,3.1
,28.09.2007,51.91,-9999,1.47,54.16,2.69,6.87,5.28,2.01,2.27,1.08,1.36,0.57,1.4,5.58,4.03,-9999,3.6
,29.09.2007,47.45,-9999,1.58,52.66,2.9,7.54,4.86,2.22,2.32,1.67,1.29,1.38,1.58,5.52,3.92,-9999,3.3
,30.09.2007,52.34,-9999,1.91,55.47,3.38,5.3,5.01,3.24,2.79,2.32,1.69,2.69,1.81,5.7,4.35,-9999,3.5
,01.10.2007,59.87,-9999,2.13,56.41,3.3,2.77,4.84,2.33,2.83,0.96,1.65,1.68,2.01,3.83,4.94,-9999,4.2
,02.10.2007,35.57,-9999,1.76,40.97,2.91,5.31,4.85,4,2.43,2.12,1.43,4.25,1.87,2.21,4.91,-9999,3.3
,03.10.2007,50.66,-9999,1.89,38.15,3.17,3.43,5.24,1.82,2.45,1.02,1.34,1,1.86,6.29,4.99,-9999,4.3
,04.10.2007,47.26,-9999,2.32,41.39,3.21,3.37,5.01,3.25,2.86,1.45,1.58,2.46,2.25,2.56,4.8,-9999,4.6
,05.10.2007,50.59,-9999,2.21,56.61,3.17,3.74,5.16,2.21,3.18,0.86,1.88,1.76,2.45,5.49,5.19,-9999,4.9
,06.10.2007,39.3,-9999,2.18,44.55,3.14,8.9,5.22,3.98,2.84,2.32,1.71,4.1,2.08,10.26,4.78,-9999,3.6
,07.10.2007,49.38,-9999,1.89,61.08,2.75,4.69,5.16,2.42,2.47,1.7,1.48,2.06,1.62,3.88,4.19,-9999,3.9
,08.10.2007,54.38,-9999,2.19,56.14,3.42,3.17,4.74,2.12,2.91,1.16,1.67,0.99,2.28,0.78,4.39,-9999,4
,09.10.2007,44.66,-9999,2.04,39.43,3.4,3.09,5.02,2.23,2.68,0.8,1.36,1.18,2.03,1.7,3.41,-9999,3.4
,10.10.2007,48.01,-9999,1.88,49.09,3.03,4.06,4.97,2.07,2.49,0.96,1.33,1.75,1.84,3.08,4.46,-9999,3.6
,11.10.2007,50.6,-9999,2.04,56.28,3.47,2.88,4.8,2.02,2.91,0.77,1.61,1.93,2.22,2.44,3.85,-9999,4.2
,12.10.2007,71.2,-9999,1.97,84.63,2.94,2.68,4.7,1.93,2.81,0.82,1.87,2.21,2.22,1.17,4.14,-9999,3.9
,13.10.2007,89.95,-9999,1.89,98.65,2.95,2.55,4.8,2.12,2.56,1.22,1.61,2.58,1.89,0.48,4.48,-9999,4
,14.10.2007,84.65,-9999,1.92,97.78,3.09,5.49,4.79,2.54,2.45,0.96,1.45,3.83,1.87,2.65,4.44,-9999,3.7
,15.10.2007,79.62,-9999,1.79,91.23,2.73,3.81,5.09,1.35,2.43,0.58,1.32,1.24,1.7,3.82,4.13,-9999,3.9
,16.10.2007,81.72,-9999,1.87,87.58,3.01,2.6,4.53,1.22,2.49,0.54,1.33,0.76,1.75,1.48,4.17,-9999,3.7
,17.10.2007,57.7,-9999,2.13,57.22,3.48,4.49,5.05,3.64,3.06,3.61,2.06,3.91,2.11,3.05,4.08,-9999,4
,18.10.2007,34.61,-9999,1.83,44.34,3.28,8.68,4.62,5.44,2.61,4.07,1.41,6.54,1.8,4.52,3.92,-9999,3.4
,19.10.2007,47.25,-9999,1.23,46.58,2.32,3.97,5.01,2.15,2.33,1.81,1.37,1.22,1.54,2.29,4.25,-9999,3.5
,20.10.2007,53.54,-9999,1.81,54.17,3.4,4.27,5.03,3.8,2.7,2.77,1.58,3.7,1.93,4.33,3.56,-9999,3.4
,21.10.2007,66.96,-9999,1.91,78.98,3.24,6.05,5.04,4.35,2.63,2.95,1.48,6.02,2.05,6.48,4.43,-9999,3.6
,22.10.2007,51.03,-9999,1.86,53.47,3.08,3.89,4.93,1.6,2.8,1.19,1.68,1.54,2.14,1.76,4.19,-9999,3.7
,23.10.2007,51.13,-9999,1.73,51.81,2.96,5.8,5.18,2.45,2.86,0.82,1.77,2.99,2.09,4.07,4.13,-9999,3.4
,24.10.2007,48.56,-9999,1.69,42.57,2.88,3.06,4.57,2.08,2.62,0.69,1.32,0.93,1.9,-9999,3.37,-9999,3.4
,25.10.2007,44.67,-9999,1.99,29.13,3.37,2.8,4.55,2.25,2.95,0.91,1.62,1.08,2.22,-9999,4.74,-9999,4.1
,26.10.2007,61.6,-9999,1.98,64.96,3.58,5.66,5.15,3.85,3,1.3,1.93,4.11,2.33,-9999,5.07,-9999,4.2
,27.10.2007,56.34,-9999,1.55,77.54,2.61,3.2,4.89,1.71,2.48,0.91,1.32,1.34,1.62,-9999,4.21,-9999,4.4
,28.10.2007,57.47,-9999,1.8,67.02,2.77,3.05,5.2,1.8,2.6,0.77,1.33,1,1.69,-9999,4.74,-9999,4.8
,29.10.2007,48.32,-9999,2.47,41.5,3.58,3.53,5.17,2.05,3.39,0.7,2.05,0.93,2.71,-9999,4.08,-9999,4.5
,30.10.2007,44.38,-9999,1.79,47.7,2.96,4.35,5.09,3.32,2.46,1.99,1.39,3.23,2.16,-9999,3.29,-9999,3.5
,31.10.2007,50.14,-9999,1.5,73.13,2.52,2.98,4.85,2.21,2.67,1.48,1.78,1.93,1.84,-9999,3.77,-9999,3.7
,01.11.2007,54.29,-9999,2.52,60.28,3.11,2.35,5.13,2.03,3.26,1.11,2.12,1,2.6,-9999,4.03,-9999,5
,02.11.2007,37.25,-9999,1.58,47.6,2.75,3.14,5.22,3.11,2.59,1.51,1.49,2.7,1.8,-9999,4.34,-9999,4.6
,03.11.2007,42.6,-9999,1.75,46.31,3.03,3.31,4.75,1.83,2.67,0.8,1.69,0.86,1.77,-9999,4.65,-9999,3.9
,04.11.2007,32.04,-9999,1.68,26.04,2.84,4.73,5.35,2.82,2.65,1.66,1.57,2.83,1.93,-9999,4.02,-9999,4.2
,05.11.2007,48.82,-9999,2.09,65.03,3.44,3.62,5.46,2.26,2.65,0.98,1.63,2.37,2.12,-9999,4.62,-9999,4
,06.11.2007,58.41,-9999,1.93,67.2,3.06,3.1,5.36,1.68,2.94,0.52,1.76,1.16,2.16,-9999,3.97,-9999,3.7
,07.11.2007,41.53,-9999,1.79,33.08,2.59,4.38,5.48,2.62,2.85,1.33,1.7,2.07,2.08,-9999,4.55,-9999,4.7
,08.11.2007,31.36,-9999,1.54,26.63,2.79,3.59,5.18,1.93,2.41,0.97,1.52,1.41,1.65,-9999,4.02,-9999,3.9
,09.11.2007,36.73,-9999,2.01,33.29,2.91,2.18,4.78,1.84,2.88,0.47,1.83,1.14,2.18,-9999,3.76,-9999,4.4
,10.11.2007,42.2,-9999,2.06,40.17,3.07,3.03,5.02,1.6,3.04,0.37,1.68,0.91,2.22,2.73,4.92,-9999,3.7
,11.11.2007,46.18,-9999,1.61,48.67,2.79,3.51,5.31,1.78,2.58,0.42,1.39,1.85,1.6,3.57,3.69,-9999,3.3
,12.11.2007,60.62,-9999,2.05,75.98,3.37,3.16,5.26,1.7,2.92,0.77,1.83,1.14,2.22,3.14,4.71,-9999,3.8
,13.11.2007,59.97,-9999,1.61,64.43,3.21,4.56,5.12,3.23,2.64,2.08,1.79,2.58,1.91,4.44,4.52,-9999,3.7
,14.11.2007,42.89,-9999,2.19,56.65,3.63,5.5,5.37,2.55,3.1,2,2.01,3.51,2.45,5.36,5.19,-9999,3.8
,15.11.2007,46.7,-9999,1.77,47.07,3.05,4.34,5.47,1.63,2.79,0.55,1.65,0.8,1.95,4.93,4.2,-9999,4.3
,16.11.2007,39.43,-9999,1.28,36.39,2.67,4.15,4.9,2.65,2.45,1.85,1.37,1.91,1.65,3.25,4.28,-9999,3.6
,17.11.2007,51.82,-9999,1.96,52.12,2.83,2.4,5.13,1.71,2.64,0.69,1.68,0.69,2.01,2.43,4.2,-9999,3.5
,18.11.2007,47.68,-9999,2.08,39.9,2.75,3.36,5.1,1.98,3.25,0.51,1.85,1.42,2.29,3.5,3.31,-9999,4.4
,19.11.2007,30.48,-9999,1.78,27.7,3.1,4.05,5.5,2.13,2.53,0.79,1.54,1.64,1.94,3.71,3.76,-9999,3.4
,20.11.2007,59.22,-9999,1.8,68.06,2.76,4.95,5.75,2.83,2.67,1.16,1.53,3.83,2.02,5.02,4.39,-9999,3.8
,21.11.2007,94.41,-9999,1.67,97.95,2.58,3.44,5.1,1.78,2.33,0.57,1.25,1.58,1.75,4.42,4.42,-9999,3.8
,22.11.2007,91.55,-9999,1.67,94.57,2.79,1.68,5.51,1.21,2.52,0.6,1.5,0.6,1.86,2.13,4.68,-9999,4
,23.11.2007,81.37,-9999,2.32,83.06,3.38,2.36,5.07,2.21,2.95,1.29,1.73,2.46,2.44,3.59,4.23,-9999,4
,24.11.2007,71.56,-9999,1.98,69.74,3.04,3.71,4.86,1.62,2.91,0.54,1.73,0.75,2.09,3.74,4.07,-9999,4
,25.11.2007,70.39,-9999,1.62,62.41,2.97,3.7,5.13,2.16,2.51,1.01,1.42,1.64,1.89,3.6,3.82,-9999,3.7
,26.11.2007,72.83,-9999,2.12,75.73,3.28,2.53,5.18,2.05,3.27,1.38,2.15,1.32,2.44,3.06,4.76,-9999,4.4
,27.11.2007,66.02,-9999,2.43,64.12,3.1,3.99,4.9,1.8,2.92,0.78,1.96,1.06,2.37,4.92,4.31,-9999,4.8
,28.11.2007,55.88,-9999,2.77,58.3,3.96,4.45,5.2,3.7,3.21,2.93,1.89,3.92,2.81,5.06,4,-9999,3.8
,29.11.2007,62.67,-9999,1.77,61.65,2.91,2.72,5.31,1.74,2.76,0.73,1.54,1.54,2.03,3,4.53,-9999,4.6
,30.11.2007,68.35,-9999,2.08,86.43,2.95,5.82,5.37,4.14,2.87,2.53,1.77,4.03,2.15,6.78,4.23,-9999,4
,01.12.2007,76.03,-9999,1.57,90.28,2.65,4.43,4.94,2.23,2.37,1.32,1.5,2.85,1.84,4.74,3.89,-9999,3.4
,02.12.2007,56.86,-9999,1.67,62.41,3.15,3.51,4.8,2.3,2.96,1.21,2.06,2.37,2.07,3.69,4.3,-9999,4.3
,03.12.2007,52.46,-9999,2.64,41.03,3.62,3.9,4.9,2.45,3.01,0.9,1.75,1.46,2.67,3.28,4.24,-9999,3.7
,04.12.2007,37.38,-9999,1.93,33.64,3.4,5.83,4.79,6.61,3.08,7.09,2.08,5.08,2.48,4.51,4.26,-9999,3.9
,05.12.2007,45.96,-9999,1.94,55.88,3.21,4.03,4.91,3.64,2.92,2.01,2.14,3.31,2.25,4.38,3.91,-9999,4.5
,06.12.2007,57.46,-9999,1.54,63.59,2.83,3.11,5.1,2.17,2.2,0.95,1.35,2.11,1.64,3.33,4.11,-9999,3.4
,07.12.2007,96.33,-9999,1.77,98.71,2.67,3.16,5.43,0.28,2.4,0.23,1.57,3.47,1.97,3.79,5.3,-9999,3.5
,08.12.2007,93.79,-9999,1.69,99,2.77,0.45,5.29,0,2.24,0.23,1.36,0.68,1.92,0.94,4.17,-9999,3.4
,09.12.2007,87.84,-9999,2.08,98.81,2.83,0.45,5.18,0.43,2.65,0.2,1.74,0.2,2.19,0.48,4.25,-9999,3.7
,10.12.2007,86.2,-9999,1.61,99,2.66,2.79,4.98,1.69,2.59,0.33,1.65,0.2,2.03,2.1,3.9,-9999,4.2
,11.12.2007,93.38,-9999,1.54,99,2.89,3.74,5.2,1.26,2.57,0.41,1.44,0.2,1.96,2.32,4.42,-9999,4.3
,12.12.2007,99.95,-9999,1.58,97.94,2.34,2.65,5.18,1.01,2.38,0.28,1.25,0.2,1.6,0.48,3.88,-9999,4.1
,13.12.2007,88.31,-9999,2.08,90.03,2.84,2.66,5.33,2.02,2.87,0.57,1.92,0.83,2.21,0.48,4.89,-9999,4.7
,14.12.2007,84.14,-9999,1.95,91.02,3.34,3.22,5.66,3.54,3.19,0.85,2.2,4.23,2.58,0.48,4.35,-9999,4.4
,15.12.2007,78.65,-9999,2.45,68.97,3.48,4.8,5.57,1.6,2.93,0.32,1.7,1.41,2.56,1.61,4.46,-9999,3.7
,16.12.2007,79.01,-9999,1.68,69.6,2.8,3.88,5.27,2.2,2.78,0.42,1.81,1.62,2.14,3.97,4.02,-9999,4.3
,17.12.2007,81.2,-9999,1.91,72.72,2.82,4.05,4.95,1.73,3.04,0.3,1.85,1.29,2.38,2.38,4.28,-9999,4.2
,18.12.2007,78.91,-9999,1.94,75.24,2.69,3.96,5.61,1.91,3.1,0.42,1.72,1.64,2.22,3.32,4.04,-9999,4.5
,19.12.2007,82.91,-9999,2.29,75.23,3.08,3.91,5.41,1.66,2.81,0.35,1.58,1.56,2.18,3.36,4.79,-9999,4.4
,20.12.2007,83.1,-9999,2.55,75.4,3.52,2.63,5.23,1.67,3.01,0.31,2.09,1.12,2.52,2.61,4.2,-9999,3.9
,21.12.2007,78.61,-9999,1.92,81.13,3.32,8,4.86,5.42,2.54,2.4,1.42,7.43,2.17,6.14,4.19,-9999,3.8
,22.12.2007,69.77,-9999,1.79,77.29,2.73,4.94,5.26,2.64,2.55,1.29,1.47,2.71,2.03,6.47,4.99,-9999,3.9
,23.12.2007,72.5,-9999,1.87,67.19,3.07,4.79,5.33,3.37,2.75,2.65,1.84,3.93,2.15,4.4,3.92,-9999,3.9
,24.12.2007,81.83,-9999,1.7,81.63,2.84,3.79,4.75,1.53,2.84,0.61,1.75,0.94,2.08,4.07,4.47,-9999,4.2
,25.12.2007,83,-9999,1.54,89.48,3.48,7.44,5.06,5.63,2.77,2.96,1.54,7.02,2.18,6.96,4.73,-9999,3.5
,26.12.2007,85.94,-9999,1.69,93.05,3.19,2.54,4.86,1.77,2.92,0.26,1.87,1.18,2.08,3.26,4.91,-9999,3.2
,27.12.2007,90.84,-9999,1.51,94.66,2.9,3.44,5.16,3.4,2.9,2.31,1.65,4.83,2.29,3.99,4.04,-9999,3.9
,28.12.2007,79.25,-9999,2,69.67,3.41,3.85,4.96,1.82,3.43,0.87,1.92,1.43,2.66,3.75,4.29,-9999,4.5
,29.12.2007,73.66,-9999,1.91,57.38,3.61,5.49,4.79,1.7,2.82,1.72,1.82,1.3,2.21,4.05,4.07,-9999,3.3
,30.12.2007,75.59,-9999,2.41,72,3.51,5.61,5.13,3.24,3.27,3.95,2.36,4.45,2.59,5.11,4.55,-9999,3.7
,31.12.2007,49.7,-9999,2.65,56.33,3.89,5.78,5.2,2.55,3.44,2.24,2.28,-9999,3.99,-9999,4.61,-9999,3.5
,01.01.2008,58.52,-9999,2.12,57.06,3.09,4.86,5.22,1.87,2.97,0.54,1.64,2.76,2.35,4.59,4.22,-9999,3.7
,02.01.2008,73.43,-9999,2.03,65.26,2.67,3.55,4.85,1.84,2.97,0.22,1.57,0.58,2.27,4.49,4.85,-9999,4.2
,03.01.2008,82.42,-9999,2.24,57.63,3.03,4.39,5.38,1.53,3.28,0.27,2.35,0.97,2.63,2.87,4.83,-9999,4.2
,04.01.2008,79.94,-9999,1.7,67.85,3.02,4.14,4.67,1.93,2.63,0.46,1.56,0.91,2.31,3.71,4.55,-9999,3.5
,05.01.2008,75.41,-9999,1.96,70.11,3.16,4.52,5.3,3.91,2.94,3.32,1.9,4.48,2.38,5,5.33,-9999,3.4
,06.01.2008,83.91,-9999,1.77,92.86,3.03,2.6,5.2,2.24,2.62,0.88,1.68,2.82,2.25,3.03,4.02,-9999,3.5
,07.01.2008,81.92,-9999,1.51,64.57,3.5,2.96,5.45,-9999,2.64,1.1,1.87,2.92,2.26,3.59,4.35,-9999,3.6
,08.01.2008,78.72,-9999,1.65,74.61,2.94,3.01,4.91,-9999,2.83,0.7,1.68,1.56,2.06,4.04,3.47,-9999,3.8
,09.01.2008,82.27,-9999,1.69,77.18,3.09,3.07,5.06,-9999,2.66,0.86,1.61,2.86,2.34,4.42,5.04,-9999,4.1
,10.01.2008,80.46,-9999,1.43,73.71,2.85,3.49,5.11,-9999,2.6,0.71,1.67,1.94,1.96,3.98,5.1,-9999,4.3
,11.01.2008,68.59,-9999,2.08,59.66,3.56,4.47,4.88,-9999,2.75,5.36,1.81,4.82,2.54,3.92,4.04,-9999,4.3
,12.01.2008,74.4,-9999,2.5,64.19,3.54,3.71,5.03,-9999,3.26,1.26,2.2,1.85,3.11,3.59,4.48,-9999,4.5
,13.01.2008,80.48,-9999,2.16,68.41,3.41,4.14,4.83,-9999,3.2,0.41,2.38,1.72,2.55,3.83,3.8,-9999,3.8
,14.01.2008,82.19,-9999,1.52,70,2.7,3.88,5.36,-9999,2.54,0.44,1.57,0.88,1.98,3.79,4.38,-9999,3.9
,15.01.2008,79.66,-9999,1.59,63.02,2.9,5.28,5.28,-9999,2.59,4.08,2.03,4.18,1.94,4.53,4.55,-9999,4
,16.01.2008,60.15,-9999,2.43,61.7,3.75,7.84,5.19,-9999,3.17,4.06,2.22,5.87,2.78,8.43,4.86,-9999,4.1
,17.01.2008,77.69,-9999,1.8,68.23,3.11,4.41,4.87,-9999,3.34,1.15,2.11,1.03,2.16,3.84,4.67,-9999,4.5
,18.01.2008,80.43,-9999,2.04,74.72,4.01,3.92,5.03,-9999,3.21,2,2.52,2.4,2.77,4.47,5.13,-9999,4.2
,19.01.2008,88.45,-9999,1.67,88.73,3.13,2.17,4.75,-9999,2.9,0.65,2,0.88,2.31,3.13,4.09,-9999,5
,20.01.2008,85.24,-9999,1.95,83.36,3.64,3.43,5.06,-9999,3.07,1.04,1.95,2.89,2.48,3.52,3.97,-9999,4.1
,21.01.2008,79.2,-9999,2.13,88.83,3.34,3.36,4.97,-9999,3.09,1.36,2.03,3.72,2.5,3.53,4.27,-9999,4.4
,22.01.2008,81.79,-9999,2.39,82.06,3.54,3.67,4.61,-9999,3.01,0.9,2.08,0.98,2.41,2.73,4.22,-9999,4.4
,23.01.2008,74.7,-9999,1.58,72.79,2.78,4.15,4.67,-9999,2.5,1.97,1.7,3.69,2.1,4.16,4.53,-9999,4.2
,24.01.2008,79.14,-9999,1.89,82.95,3.56,3.75,5.06,1.51,2.67,0.48,2.02,0.88,2.46,5.25,4.39,-9999,4.2
,25.01.2008,66.2,-9999,1.68,52.31,3.41,4.85,5.35,34.38,4.01,4.91,1.55,3.5,2.38,3.97,4.58,-9999,4.2
,26.01.2008,54.32,-9999,1.92,51.91,3.24,3.75,5.09,34.09,4.16,3.07,1.64,3.74,2.43,3.62,3.77,-9999,3.6
,27.01.2008,80.41,-9999,1.87,57.65,2.76,3.07,5.11,16.75,3.27,0.93,1.62,1.53,1.92,3.84,4.06,-9999,4
,28.01.2008,61.66,-9999,2.08,50.04,3.26,5.56,5.46,13.84,3.32,4.46,1.88,4.73,2.36,6.69,5.59,-9999,4.3
,29.01.2008,46.13,-9999,2.04,47.48,3.44,6.56,5.18,5.13,2.84,3.54,1.9,5.89,2.62,6.6,4.91,-9999,4.2
,30.01.2008,64.19,-9999,1.91,61.77,2.92,2.83,4.94,2.72,2.54,1.56,1.69,3.19,2.1,3.17,4.35,-9999,3.4
,31.01.2008,59.9,-9999,2.12,50.23,3.54,3.75,4.95,2.24,2.66,1.7,1.83,2.32,2.37,4.2,4.51,-9999,3.4
,01.02.2008,60.93,-9999,2.23,49.39,3.59,3.55,5.24,4.43,3.22,3.15,2.27,3.46,2.72,4.66,4.9,-9999,3.9
,02.02.2008,65.14,-9999,2.24,64.74,3.42,2.81,5.25,2.33,3.05,1.08,2.24,2.5,1.98,2.79,3.95,-9999,3.6
,03.02.2008,80.5,-9999,2.83,81.58,3.64,2.8,5.29,1.74,3.92,0.66,2.68,1.98,3.15,3.8,4.38,-9999,4.7
,04.02.2008,82.27,-9999,1.93,84.45,3.26,4.73,5.46,3.3,2.6,0.88,1.54,4.12,2.23,4.56,5.12,-9999,3.8
,05.02.2008,63.87,-9999,2.03,67.71,3.2,4.93,5.96,3.26,2.61,1.29,1.72,3.33,2.37,6.75,4.23,-9999,3.7
,06.02.2008,68.23,-9999,1.91,68.23,3.45,4.52,5.1,3.73,2.78,3.48,1.7,3.77,2.35,4.65,4.37,-9999,3.7
,07.02.2008,55.03,-9999,1.7,53.52,2.73,5.47,5.62,3.51,2.36,3.2,1.44,2.85,1.88,5.21,4.18,-9999,3.5
,08.02.2008,42.69,-9999,2.27,43.04,3.37,5.86,5.44,6.5,2.71,6.48,1.85,6.6,2.57,4.7,4.38,-9999,3.4
,09.02.2008,53.33,-9999,2.58,44.55,3.98,3.47,5.93,4.64,3.21,3.94,2.16,2.84,2.65,3.86,4.87,-9999,3.8
,10.02.2008,88.9,-9999,2.81,85.92,3,3.78,5.52,1.3,3.27,0.48,1.95,1.13,2.76,4.4,4.63,-9999,4.6
,11.02.2008,62.69,-9999,2.35,56.63,3.45,5.26,5.47,6.1,3.15,6.35,2.1,6.23,2.75,5.37,5.02,-9999,4.4
,12.02.2008,63.64,-9999,1.69,68.31,3.11,4.96,5.05,3.82,2.51,2.26,1.57,4.28,2.19,5.48,4.09,-9999,4
,13.02.2008,68.51,-9999,2.1,67.11,3.85,3.58,5.21,2.76,2.94,1.5,2.02,2.88,2.64,5.01,5.64,-9999,4.2
,14.02.2008,76.12,-9999,2.3,86.27,3.63,4.77,5.21,4.16,2.86,1.74,1.91,4.54,2.58,5.91,4.68,-9999,4.6
,15.02.2008,76.35,-9999,2.31,85.89,3.03,1.69,5.36,1.5,2.93,0.92,2,0.63,2.72,2.55,4.2,-9999,4.4
,16.02.2008,68.25,-9999,1.96,68.77,3.39,4.76,5.74,3.63,2.63,2.82,1.87,3.25,2.22,5.42,5.25,-9999,3.6
,17.02.2008,49.32,-9999,2.47,55.73,4.37,7.19,5.07,5.68,3.25,4.03,2.64,7.2,2.89,7.5,4.95,-9999,3.9
,18.02.2008,51.78,-9999,2.18,52.9,3.26,4.62,5.56,4.54,3.2,3.61,2.66,4.89,2.71,4.97,4.59,-9999,4.3
,19.02.2008,60.54,-9999,2.19,50.29,2.82,3.24,5.35,2.15,2.8,1.03,1.73,1.04,2.42,3.23,4.09,-9999,4.2
,20.02.2008,81.58,-9999,2.63,87.27,3.69,5.29,5.27,1.42,3.15,0.65,2.28,1.49,3.09,4.18,4.65,-9999,4.1
,21.02.2008,67.01,-9999,2.36,70.86,3.45,2.82,4.8,1.24,3.1,0.73,2.21,1.27,2.42,3.6,4.24,-9999,4.2
,22.02.2008,61.88,-9999,2.55,61.84,3.42,2.41,5.4,2.08,3.71,1.01,2.7,1.48,2.78,2.17,4.29,-9999,4.3
,23.02.2008,62.36,-9999,2.47,62.38,3.57,2.19,5.58,2.31,2.84,1.84,2.02,2.21,2.71,2.79,4.78,-9999,4.4
,24.02.2008,60.62,-9999,3.07,60.63,3.98,3.51,5.26,2.78,3.5,1.86,2.28,2.73,3.2,4.13,4.88,-9999,3.9
,25.02.2008,60.46,-9999,2.82,67.58,3.71,6.48,5.58,5.17,3.39,3.34,2.26,5.96,3.11,7.35,4.25,-9999,5.1
,26.02.2008,66.84,-9999,2.9,79.65,4.15,3.79,5.37,2.14,3.52,1.52,2.68,2.05,3.36,5.01,4.42,-9999,5.2
,27.02.2008,57.21,-9999,2.71,62.59,3.56,2.72,4.92,1.95,2.96,1.18,2.11,1.33,2.77,2.9,4.73,-9999,5
,28.02.2008,40.21,-9999,2.43,38.17,3.41,4.97,5.18,4.13,3.02,3.1,2.06,3.74,2.6,5.02,4.54,-9999,4.5
,29.02.2008,49.37,-9999,4.41,59.36,4.78,3.06,5.33,2.33,4.17,1.79,2.17,1.57,3.52,3.52,3.3,-9999,3.8
,01.03.2008,36.74,-9999,3.51,26.97,4.53,4.33,6.24,3.44,4.11,2.59,2.54,2.12,3.76,4.47,4.19,-9999,4.7
,02.03.2008,63.42,-9999,2.31,70.57,3.79,8.26,6.31,7.45,3.35,5.56,2.24,8.59,2.9,8.05,5.52,-9999,3.6
,03.03.2008,52.1,-9999,2.08,55.25,3.64,3.74,6.39,2.55,3.07,1.61,2.09,2.05,2.52,4.54,6.2,-9999,3.9
,04.03.2008,44.58,-9999,2.39,48.8,3.99,5.22,5.71,5.07,3.05,4.39,2.01,5.22,2.6,4,4.07,-9999,3.9
,05.03.2008,55.14,-9999,1.95,73.12,3.12,4.72,6,2.96,2.82,1.97,1.85,3.66,2.41,5.06,5.23,-9999,4.5
,06.03.2008,51.68,-9999,2.78,52.1,3.96,4.25,5.7,3.12,3.15,2.52,2.01,3.3,2.84,3.56,4.46,-9999,4.6
,07.03.2008,47.97,-9999,2.64,54.89,3.49,2.81,5.81,3.19,3.12,2.56,1.97,2.51,2.86,2.85,4.3,-9999,4.6
,08.03.2008,37.94,-9999,3.1,43.68,4.06,4.57,6.07,4.45,3.51,3.01,2.54,4.74,3.45,4.55,4.97,-9999,4.8
,09.03.2008,40.92,-9999,2.44,49.94,4.12,3.35,6.99,2.51,3.06,1.2,2.26,2.61,2.81,3.56,5.21,-9999,3.8
,10.03.2008,43.53,-9999,2.82,51.37,3.87,2.23,6.43,1.95,3.5,0.95,1.97,1.17,3.17,2.37,5.14,-9999,3.9
