@T,hrus ,,,,,,,,,,,,,,
descr,hrus.csv ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
@H,ID,x,y,elevation,area,type,slope,aspect,flowlength,soilID,landuseID,hgeoID,slopelength,sedpool,tiledrainage
min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max,9999,9999999,9999999,10000,9999999999,3,90,360,999999,9999,9999,9999,9999,9999,1
unit,n/a,m,m,m,m2,n/a,deg,deg,m,n/a,n/a,n/a,m,t,n/a
,1281,661324,4580513,265,99000,3,0.2,-1,0,10,23,1,22.2222,0,0
,1282,645094,4580419,303,67500,2,2.1,158.5401,0,2,82,1,19.8191,0,0
,1283,659629,4580235,265,107100,2,1.3,115.1993,0,10,82,1,143.463,0,0
,1284,649099,4579981,281,1094400,3,1.3,162.6223,0,2,82,1,73.0177,0,0
,1285,654469,4580428,268,78300,2,0.9,-1,0,2,82,1,35.9467,0,0
,1286,648304,4580333,287,135900,2,1.4,161.3208,0,2,23,1,216.427,0,0
,1287,655039,4580372,269,83700,3,1,-1,0,10,41,1,25,0,0
,1288,660649,4579768,264,611100,3,0.6,207.8855,0,10,82,1,40.494,0,0
,1289,646939,4580316,293,68400,2,2.1,103.0403,0,2,82,1,25,0,0
,1290,651154,4580378,275,56700,2,1,-1,0,2,91,1,87.0514,0,0
,1291,655864,4580023,270,120600,2,0.9,306.1055,0,10,21,1,66.1242,0,0
,1292,661519,4580338,264,65700,3,0.2,-1,0,10,21,1,67.4773,0,0
,1293,647944,4580032,288,328500,2,1.1,162.5687,0,2,82,1,64.1429,0,0
,1294,660424,4580177,264,268200,3,0.7,206.9324,0,10,41,1,88.5429,0,0
,1295,663349,4580216,265,207000,2,1.1,294.4549,0,11,82,1,103.028,0,0
,1296,647764,4579184,283,849600,3,1.8,201.6545,0,2,82,1,41.6314,0,0
,1297,652759,4580200,270,226800,3,1.1,116.3254,0,2,82,1,37.7958,0,0
,1298,653449,4580314,268,19800,3,0.3,-1,0,2,82,1,44.3318,0,0
,1299,654214,4580130,268,302400,3,0.6,-1,0,2,82,1,25,0,0
,1300,657559,4579851,267,194400,3,0.1,-1,0,10,23,1,25,0,0
,1301,662509,4580140,262,63900,2,1.1,121.4762,0,11,85,1,105.667,0,0
,1302,644764,4580384,298,903600,3,1.6,114.991,0,2,82,1,32.8947,0,0
,1303,650734,4580126,279,171900,2,1,155.0007,0,2,82,1,34.5969,0,0
,1304,653389,4580201,268,196200,3,0.4,-1,0,2,82,1,150.276,0,0
,1305,644704,4580295,306,57600,2,3.5,161.606,0,2,81,1,51.607,0,0
,1306,651334,4580089,276,99900,2,1.1,114.8528,0,2,41,1,109.852,0,0
,1307,648274,4580145,286,63000,2,2.6,112.921,0,2,23,1,55.0148,0,0
,1308,661579,4580053,264,148500,3,0.3,-1,0,10,82,1,25,0,0
,1309,644659,4580076,301,136800,2,2.2,23.0493,0,2,82,1,10,0,0
,1310,651034,4580172,278,50400,2,1.8,153.007,0,2,41,1,10,0,0
,1311,661279,4580023,264,64800,2,0.3,-1,0,10,82,1,60.355,0,0
,1312,662734,4579984,260,208800,3,1,296.1024,0,11,85,1,10,0,0
,1313,661834,4580006,264,93600,2,0.3,-1,0,10,85,1,10,0,0
,1314,653404,4579858,269,279000,2,1.2,297.1505,0,2,41,1,78.6113,0,0
,1315,653794,4580042,269,59400,2,1.3,109.0187,0,2,41,1,86.517,0,0
,1316,661054,4579976,264,115200,2,0.2,-1,0,10,82,1,42.0001,0,0
,1317,662254,4579990,264,138600,3,0.7,-1,0,11,85,1,130.709,0,0
,1318,656929,4579764,268,157500,2,0.3,-1,0,10,82,1,93.3058,0,0
,1319,663664,4579894,265,302400,2,0.8,160.5437,0,10,82,1,10,0,0
,1320,647149,4579952,287,167400,2,1.9,114.1176,0,2,82,1,66.1785,0,0
,1321,651079,4578799,272,2558700,3,1.1,115.7431,0,2,82,1,78.0325,0,0
,1322,650974,4579904,272,1860300,3,1.1,116.5011,0,2,82,1,85.2367,0,0
,1323,652849,4579610,269,614700,3,1.7,69.1334,0,2,82,1,25,0,0
,1324,656164,4579900,270,114300,2,0.8,117.5132,0,10,21,1,75.5945,0,0
,1325,656524,4579776,268,193500,2,0.6,157.8077,0,10,81,1,188.972,0,0
,1326,647149,4579716,288,90000,2,1.2,162.2764,0,2,82,1,69.7696,0,0
,1327,645709,4580098,296,242100,2,1.5,200.4752,0,2,82,1,203.652,0,0
,1328,655009,4579717,269,592200,3,0.7,-1,0,10,82,1,29.4194,0,0
,1329,655669,4579697,269,143100,2,0.9,159.6529,0,10,21,1,32.9758,0,0
,1330,661759,4579597,263,572400,3,0.8,254.5659,0,10,82,1,20.6982,0,0
,1331,653974,4579744,269,343800,2,1.1,-1,0,2,82,1,49.2731,0,0
,1332,663544,4579275,265,533700,2,1.1,17.1888,0,2,82,1,129.956,0,0
,1333,646174,4579519,288,333900,3,1.6,160.0403,0,2,82,1,10,0,0
,1334,648259,4579660,280,217800,2,2.6,69.2834,0,2,81,1,75,0,0
,1335,662209,4579279,263,170100,2,1.4,113.3087,0,11,82,1,52.1725,0,0
,1336,645169,4579725,299,149400,2,2.5,116.9827,0,2,82,1,238.514,0,0
,1337,648799,4579603,281,175500,2,2,158.2567,0,2,82,1,51.6171,0,0
,1338,656194,4579414,268,97200,2,0.3,-1,0,10,23,1,10,0,0
,1339,657274,4579708,268,79200,2,0.1,-1,0,10,82,1,93.4646,0,0
,1340,661204,4579708,263,52200,2,0.6,165.2965,0,10,21,1,25,0,0
,1341,662929,4579693,262,153000,3,0.8,295.7152,0,11,82,1,47.2155,0,0
,1342,648574,4579543,279,61200,2,1.7,205.6087,0,2,82,1,73.8236,0,0
,1343,662659,4579320,261,462600,3,1,296.5388,0,11,82,1,41.2683,0,0
,1344,647149,4579526,285,112500,2,1.2,109.8157,0,2,82,1,21.8701,0,0
,1345,664039,4579487,267,135900,2,0.7,302.5856,0,2,82,1,22.8261,0,0
,1346,655789,4579314,269,164700,2,0.4,120.6713,0,10,23,1,25,0,0
,1347,648754,4579203,277,530100,3,2.1,294.6964,0,2,82,1,94.79,0,0
,1348,656554,4579480,268,132300,2,0.1,-1,0,10,23,1,19.6429,0,0
,1349,644419,4579357,301,207000,2,1.6,201.9725,0,2,82,1,26.7067,0,0
,1350,643834,4578986,302,394200,2,1.4,112.8191,0,2,82,1,148.094,0,0
,1351,645634,4579590,291,176400,2,1.1,73.4615,0,2,82,1,26.4218,0,0
,1352,655549,4579515,270,90000,2,0.7,14.1638,0,10,23,1,28.1452,0,0
,1353,657019,4579538,267,53100,2,0.4,-1,0,10,23,1,23.75,0,0
,1354,657364,4579446,267,175500,2,0.6,-1,0,10,21,1,72.5443,0,0
,1355,645679,4579574,293,73800,2,1.6,23.2389,0,2,82,1,25,0,0
,1356,660709,4579219,262,914400,3,1.2,73.4689,0,10,82,1,30.9801,0,0
,1357,643999,4579330,303,69300,2,2.6,115.5093,0,2,82,1,44.4619,0,0
,1358,653674,4579215,269,298800,2,1.3,208.3499,0,2,82,1,23.4915,0,0
,1359,657994,4579281,265,751500,3,0.5,25.0663,0,10,82,1,105.409,0,0
,1360,654589,4579277,270,259200,2,1,115.7248,0,10,21,1,24.8213,0,0
,1361,654019,4578629,269,999900,2,1,297.314,0,10,82,1,39.2652,0,0
,1362,656839,4579273,267,190800,3,0.3,-1,0,10,21,1,66.2616,0,0
,1363,649324,4579243,281,160200,2,0.8,207.7939,0,2,82,1,142.637,0,0
,1364,648229,4579266,280,100800,2,2.7,71.1464,0,2,82,1,85.8749,0,0
,1365,644899,4579131,297,316800,2,1.5,157.3655,0,2,82,1,21.5909,0,0
,1366,646969,4579025,281,471600,3,1.9,161.2751,0,2,82,1,57.1129,0,0
,1367,655324,4579275,270,76500,2,0.7,249.653,0,10,21,1,157.491,0,0
,1368,657154,4579035,267,121500,3,0.3,-1,0,10,82,1,53.1746,0,0
,1369,650089,4579114,278,231300,2,1.1,160.2508,0,2,82,1,25,0,0
,1370,657439,4579219,267,66600,2,0.5,214.7347,0,10,81,1,83.1654,0,0
,1371,643924,4579198,300,77400,2,1.6,160.1896,0,2,81,1,10,0,0
,1372,649714,4579185,280,51300,2,0.6,-1,0,2,82,1,41.9643,0,0
,1373,654874,4579093,269,158400,2,0.9,-1,0,10,82,1,70.4591,0,0
,1374,662224,4578958,259,169200,3,0.7,162.8159,0,11,82,1,22.9167,0,0
,1375,663229,4578669,266,1406700,3,1.2,204.521,0,2,82,1,23.1383,0,0
,1376,645394,4579060,293,68400,2,1,156.5676,0,2,82,1,22.9167,0,0
,1377,645589,4578836,289,310500,2,1.3,160.7301,0,2,82,1,80.7296,0,0
,1378,649099,4579112,281,58500,2,1,111.7025,0,2,82,1,57.9103,0,0
,1379,649564,4579178,278,108000,2,1.2,121.0549,0,2,81,1,20.8333,0,0
,1380,652609,4578896,267,306900,3,1.3,117.8919,0,2,82,1,31.5128,0,0
,1381,655849,4579078,268,226800,2,0.3,119.5487,0,10,22,1,38.5355,0,0
,1382,656299,4578783,267,468000,2,0.4,-1,0,10,21,1,54.0115,0,0
,1383,653449,4578675,267,353700,3,0.8,206.5214,0,2,82,1,34.5401,0,0
,1384,656629,4579082,268,55800,2,0.2,302.7326,0,10,21,1,72.8328,0,0
,1385,646189,4579065,289,99000,2,1.2,162.3126,0,2,82,1,10,0,0
,1386,655324,4578934,268,170100,2,0.5,208.1701,0,10,21,1,107.395,0,0
,1387,661819,4578983,259,118800,3,1.3,202.0358,0,10,82,1,34.375,0,0
,1388,658174,4578868,266,58500,2,0.8,202.7788,0,10,82,1,10,0,0
,1389,644464,4578759,295,367200,3,1.3,166.6044,0,2,82,1,30.8147,0,0
,1390,661054,4578136,261,1086300,3,1.1,204.6969,0,10,82,1,25,0,0
,1391,663169,4578994,266,192600,2,1,298.8011,0,2,82,1,25,0,0
,1392,646309,4578958,286,61200,2,1.3,64.8786,0,2,81,1,27.8569,0,0
,1393,646474,4578808,284,67500,2,1.8,159.8435,0,2,82,1,30,0,0
,1394,648094,4578774,276,186300,3,1.8,159.164,0,2,82,1,165.827,0,0
,1395,649444,4578919,279,69300,2,0.7,29.9016,0,2,81,1,52.4811,0,0
,1396,657589,4578829,266,56700,3,0.6,165.2782,0,10,21,1,63.4742,0,0
,1397,645979,4578850,289,95400,2,0.7,167.3133,0,2,82,1,71.1045,0,0
,1398,657364,4578863,266,66600,3,0.6,70.8887,0,10,81,1,18.3925,0,0
,1399,643504,4578727,301,239400,2,2.5,153.7808,0,2,82,1,26.2944,0,0
,1400,656764,4578793,267,108000,2,0.7,162.17,0,10,81,1,60.4437,0,0
,1401,657364,4578083,265,2851200,3,0.4,-1,0,10,82,1,65.8174,0,0
,1402,644779,4578790,295,51300,2,1.1,206.3144,0,2,82,1,52.784,0,0
,1403,649459,4578466,275,1203300,3,1.2,114.7862,0,2,82,1,30.2918,0,0
,1404,654574,4578754,270,176400,2,0.9,70.3462,0,10,82,1,34.0526,0,0
,1405,655759,4578540,267,277200,3,0.3,167.7959,0,10,21,1,73.794,0,0
,1406,657874,4578855,265,92700,3,0.5,201.8379,0,10,21,1,50,0,0
,1407,664564,4578834,269,132300,2,1.2,163.3459,0,10,82,1,53.1287,0,0
,1408,645349,4578405,287,567000,3,1.5,114.3209,0,2,82,1,25,0,0
,1409,650329,4578816,275,127800,2,1.6,204.9835,0,2,82,1,37.4301,0,0
,1410,652864,4578681,270,122400,2,2.1,293.9805,0,2,81,1,47.5518,0,0
,1411,660154,4578773,264,87300,2,1.4,109.135,0,10,82,1,23.7796,0,0
,1412,661399,4578767,261,181800,3,1.4,18.4613,0,10,82,1,72.1313,0,0
,1413,653269,4578515,271,243900,2,2.1,72.1488,0,2,81,1,32.2762,0,0
,1414,655144,4578756,268,140400,2,0.5,-1,0,10,82,1,50.9679,0,0
,1415,646504,4578594,283,330300,2,1.3,153.3111,0,2,82,1,31.085,0,0
,1416,654469,4577536,267,1807200,3,0.8,-1,0,10,82,1,33.6221,0,0
,1417,655504,4578600,268,62100,2,0.3,211.9172,0,10,21,1,50.6184,0,0
,1418,661834,4578713,259,125100,3,1.1,23.6299,0,11,81,1,55.2632,0,0
,1419,659044,4577975,264,1457100,3,0.6,-1,0,10,82,1,23.1694,0,0
,1420,664339,4578097,267,684900,2,0.8,339.7739,0,10,82,1,80.874,0,0
,1421,643069,4578566,299,148500,2,2.7,157.8591,0,2,81,1,54.6114,0,0
,1422,644014,4578632,298,120600,2,2.2,159.3756,0,2,82,1,10,0,0
,1423,647749,4578405,278,200700,3,1.8,19.8784,0,2,82,1,34.5334,0,0
,1424,660019,4578395,262,218700,3,1.5,163.1319,0,10,82,1,38.5108,0,0
,1425,648469,4578401,275,238500,3,2.1,250.2533,0,2,41,1,115,0,0
,1426,650344,4578369,273,237600,2,1.8,204.9286,0,2,82,1,25,0,0
,1427,657484,4578598,266,61200,2,0.6,20.295,0,10,82,1,68.639,0,0
,1428,661549,4578490,261,115200,2,0.5,23.7275,0,10,82,1,25,0,0
,1429,646129,4578223,284,126900,2,1.5,112.9007,0,2,82,1,10,0,0
,1430,646834,4578014,281,421200,3,1.9,159.6532,0,2,82,1,88.6364,0,0
,1431,656044,4578367,266,112500,2,0.4,120.9907,0,10,21,1,33.002,0,0
,1432,650194,4578137,268,99900,3,1,214.157,0,2,91,1,31.0355,0,0
,1433,650809,4577900,269,992700,2,1.3,205.3527,0,2,82,1,25,0,0
,1434,656404,4578308,265,66600,2,0.2,-1,0,10,82,1,55.4409,0,0
,1435,662239,4578219,259,600300,3,1.3,293.5623,0,11,82,1,25,0,0
,1436,644959,4578146,289,252000,3,1.6,206.1616,0,2,82,1,50.5274,0,0
,1437,648829,4578304,278,109800,2,1.6,250.4234,0,2,82,1,57.5759,0,0
,1438,655219,4578370,267,219600,2,0.4,-1,0,10,82,1,31.25,0,0
,1439,643849,4578428,298,68400,2,3,163.0613,0,2,41,1,44.5867,0,0
,1440,662164,4578495,257,5400,3,0.8,75.9281,0,11,41,1,68.0992,0,0
,1441,664939,4578082,268,170100,2,0.2,-1,0,10,82,1,26.7998,0,0
,1442,644209,4578336,294,115200,2,1.5,21.5344,0,2,41,1,48.7165,0,0
,1443,653239,4578191,268,104400,2,1.1,302.755,0,2,81,1,25.2219,0,0
,1444,642409,4578197,304,134100,2,3.5,196.4515,0,2,81,1,89.2619,0,0
,1445,643564,4578261,293,119700,2,3,335.0948,0,2,41,1,42.431,0,0
,1446,645844,4578261,284,66600,2,0.9,113.7254,0,2,91,1,62.9438,0,0
,1447,652444,4577750,267,841500,3,1.3,291.3407,0,2,82,1,94.26,0,0
,1448,660169,4578206,260,146700,2,1,72.8762,0,10,82,1,87.357,0,0
,1449,663109,4578285,266,69300,2,1,67.2197,0,2,81,1,112.932,0,0
,1450,643039,4578150,296,145800,2,3.4,155.1668,0,2,82,1,58.4852,0,0
,1451,644269,4578160,291,102600,2,2.5,165.4956,0,2,82,1,32.8288,0,0
,1452,647719,4577870,281,898200,2,0.9,114.5876,0,2,82,1,26.1948,0,0
,1453,642769,4577996,299,148500,2,4,18.3688,0,2,81,1,116.637,0,0
,1454,648319,4578127,277,160200,3,1.7,113.6525,0,2,81,1,39.7494,0,0
,1455,646579,4578049,280,76500,2,1.4,158.1109,0,2,82,1,23.5465,0,0
,1456,664039,4578004,265,108000,3,0.7,162.2679,0,2,81,1,34.0324,0,0
,1457,643669,4577927,290,260100,3,2.8,163.9503,0,2,82,1,28.5355,0,0
,1458,662674,4578105,267,52200,2,1,252.5712,0,2,81,1,10,0,0
,1459,663184,4578118,264,63900,2,1.8,120.0778,0,2,81,1,73.1269,0,0
,1460,664594,4578066,267,63900,2,0.9,19.4193,0,10,81,1,64.9007,0,0
,1461,643669,4578150,295,94500,2,4,159.3891,0,2,82,1,28.3469,0,0
,1462,645259,4578049,286,81000,2,1.6,114.4396,0,2,81,1,36.8421,0,0
,1463,645859,4577917,284,163800,2,0.8,24.8015,0,2,91,1,28.4091,0,0
,1464,655279,4577936,266,313200,3,0.8,159.5026,0,10,82,1,61.4675,0,0
,1465,662464,4578010,263,84600,2,1.1,243.9958,0,2,82,1,79.007,0,0
,1466,648964,4577371,274,1764000,3,1.5,23.2652,0,2,82,1,34.8804,0,0
,1467,655804,4577861,265,323100,3,0.5,-1,0,10,81,1,37.0932,0,0
,1468,662599,4577897,265,123300,2,1.9,162.7879,0,2,81,1,128.579,0,0
,1469,644194,4577456,287,221400,3,1.5,68.1215,0,2,82,1,25,0,0
,1470,644689,4577970,286,121500,3,1.7,165.3082,0,2,81,1,30.8084,0,0
,1471,661699,4577766,257,149400,3,0.8,21.9926,0,11,82,1,121.962,0,0
,1472,646489,4577612,285,310500,2,1.1,337.4236,0,2,82,1,33.3811,0,0
,1473,652924,4577837,269,209700,2,0.9,22.514,0,2,82,1,25.1479,0,0
,1474,663574,4577942,264,57600,2,1.5,290.7355,0,2,82,1,53.284,0,0
,1475,660079,4577899,262,70200,2,1.2,71.3372,0,10,82,1,29.3688,0,0
,1476,660484,4577886,263,162000,2,1.3,21.9126,0,10,32,1,62.1014,0,0
,1477,664879,4577767,269,212400,2,0.6,336.3495,0,10,82,1,27.8909,0,0
,1478,646909,4577893,283,158400,2,0.9,342.1092,0,2,41,1,23.2143,0,0
,1479,663154,4577606,264,273600,2,1.9,113.9256,0,2,82,1,62.5,0,0
,1480,646459,4577932,281,140400,2,1.5,338.4391,0,2,41,1,29.142,0,0
,1481,660019,4577168,262,1059300,3,0.7,120.5852,0,10,82,1,28.6017,0,0
,1482,641299,4577512,300,141300,2,3,73.0359,0,2,81,1,71.9996,0,0
,1483,641749,4577691,299,251100,2,2.7,199.6732,0,2,82,1,27.6241,0,0
,1484,653179,4577616,270,76500,2,0.8,28.8781,0,2,82,1,29.0812,0,0
,1485,642424,4577818,303,70200,2,4.7,203.4223,0,2,82,1,22.5,0,0
,1486,643279,4577647,290,585000,3,2.5,162.4732,0,2,82,1,132.654,0,0
,1487,663739,4577816,267,54900,2,0.9,30.9892,0,2,82,1,121.338,0,0
,1488,645139,4577572,283,367200,3,1.7,294.3163,0,2,82,1,58.1306,0,0
,1489,661114,4577653,262,153000,2,0.9,113.374,0,10,82,1,39.3946,0,0
,1490,663304,4577439,269,143100,2,3.1,301.0246,0,2,41,1,32.7613,0,0
,1491,660709,4577590,264,139500,2,0.4,-1,0,10,32,1,27.071,0,0
,1492,662584,4577493,262,460800,2,2,294.9449,0,2,82,1,47.2485,0,0
,1493,663814,4577405,269,256500,2,1.5,341.6332,0,2,82,1,24.27,0,0
,1494,645574,4577586,284,108900,2,0.8,256.715,0,2,82,1,37.1795,0,0
,1495,660424,4577507,263,116100,2,0.7,206.0435,0,10,82,1,10,0,0
,1496,662149,4577471,259,118800,2,1.7,251.272,0,11,81,1,25,0,0
,1497,642289,4577670,295,226800,2,3,161.2102,0,2,82,1,66.6306,0,0
,1498,643864,4577539,291,141300,2,2.5,24.6048,0,2,82,1,27.2959,0,0
,1499,656179,4577539,265,67500,2,0.2,259.7693,0,10,21,1,10,0,0
,1500,663544,4577394,266,132300,2,1.6,121.1692,0,2,11,1,65.0518,0,0
,1501,664774,4577325,270,177300,2,0.5,299.4941,0,10,41,1,42.6775,0,0
,1502,644614,4577430,283,260100,3,1.4,67.0603,0,2,82,1,51.6906,0,0
,1503,646009,4577505,285,88200,2,0.5,301.2508,0,2,82,1,17.6775,0,0
,1504,642049,4577359,300,99900,2,3.3,71.7748,0,2,82,1,37.2485,0,0
,1505,652909,4577173,268,496800,2,0.7,207.3476,0,2,82,1,133.809,0,0
,1506,655759,4577252,265,455400,3,0.4,-1,0,10,91,1,49.091,0,0
,1507,658969,4577482,265,128700,2,0.3,-1,0,10,82,1,23.0276,0,0
,1508,660139,4577500,263,95400,2,1.1,202.2279,0,10,82,1,10,0,0
,1509,661549,4577410,259,63000,2,0.5,119.7841,0,11,82,1,10,0,0
,1510,653524,4577261,269,349200,2,0.7,13.5734,0,10,82,1,10,0,0
,1511,658114,4576775,263,1969200,3,0.6,165.1055,0,10,82,1,182.542,0,0
,1512,661729,4577447,257,117000,2,1,111.2582,0,11,11,1,10,0,0
,1513,650284,4577520,266,1800,3,1.5,186.8353,0,2,81,1,58.9394,0,0
,1514,650524,4576968,265,480600,3,1.4,67.7415,0,2,82,1,10,0,0
,1515,661564,4576994,256,1018800,3,1,117.1546,0,11,82,1,71.6667,0,0
,1516,642544,4577385,296,72900,2,3,20.3746,0,2,82,1,50.9902,0,0
,1517,660844,4577214,262,229500,2,1,159.4627,0,10,82,1,224.828,0,0
,1518,643759,4577000,288,844200,2,1.7,157.9629,0,2,82,1,31.0878,0,0
,1519,645769,4577154,283,847800,2,0.5,-1,0,2,82,1,107.738,0,0
,1520,647614,4577013,281,443700,2,0.7,208.9667,0,2,82,1,32.0317,0,0
,1521,658009,4577218,266,153900,2,0.5,163.1298,0,10,81,1,21.3387,0,0
,1522,659149,4577122,264,356400,2,0.4,121.0895,0,10,41,1,55.7739,0,0
,1523,641584,4577286,296,80100,2,2.7,248.0224,0,2,81,1,42.6775,0,0
,1524,643099,4577325,292,115200,2,2.1,250.0635,0,2,82,1,59.6459,0,0
,1525,646144,4576580,282,1722600,3,1.1,161.0777,0,2,82,1,72.3524,0,0
,1526,662314,4577096,261,92700,2,2.1,340.6421,0,11,82,1,35.355,0,0
,1527,663454,4576901,266,290700,2,2.1,295.6223,0,2,82,1,40.9809,0,0
,1528,656149,4576608,265,1096200,3,0.5,-1,0,10,82,1,37.0139,0,0
,1529,642304,4577275,299,62100,2,1.8,67.9996,0,2,82,1,66.3651,0,0
,1530,659374,4577196,264,50400,2,0.4,127.1945,0,10,41,1,248.705,0,0
,1531,664399,4577235,270,80100,2,0.4,306.6451,0,10,82,1,10,0,0
,1532,641254,4577166,298,84600,2,3.5,66.7049,0,2,82,1,30.4105,0,0
,1533,649309,4576511,274,1054800,3,1.3,117.4373,0,2,82,1,130.84,0,0
,1534,660169,4576785,259,351900,3,1.3,163.2977,0,10,81,1,167.807,0,0
,1535,661114,4576982,258,180900,2,0.8,117.3611,0,11,82,1,25,0,0
,1536,647044,4577070,283,179100,2,0.3,-1,0,2,82,1,64.6291,0,0
,1537,651604,4576662,266,1161900,3,1.4,338.3113,0,2,82,1,28.8954,0,0
,1538,641959,4577147,299,114300,2,4.1,203.2056,0,2,82,1,26.6734,0,0
,1539,642484,4576711,290,808200,2,2.7,157.9722,0,2,82,1,56.25,0,0
,1540,651184,4577036,263,104400,3,1,209.9502,0,2,41,1,100.92,0,0
,1541,650044,4577046,271,105300,2,2.6,116.2619,0,2,41,1,33.8587,0,0
,1542,650884,4576875,264,255600,3,1.3,159.8024,0,2,82,1,29.794,0,0
,1543,662794,4577033,267,77400,2,2.5,334.8958,0,2,82,1,24.3343,0,0
,1544,643084,4575907,283,1209600,3,1.8,160.3004,0,2,82,1,33.6221,0,0
,1545,648139,4576884,280,202500,2,1.2,161.1553,0,2,41,1,40.4512,0,0
,1546,663664,4576554,266,922500,3,0.6,208.0177,0,10,82,1,38.9488,0,0
,1547,645124,4576841,283,248400,3,0.6,167.4075,0,2,82,1,53.4381,0,0
,1548,662809,4576516,261,454500,3,2.8,120.4197,0,2,82,1,96.7263,0,0
,1549,649699,4576817,273,57600,2,1.5,201.8507,0,2,82,1,47.9776,0,0
,1550,654199,4576811,266,1255500,3,1.2,20.7715,0,10,82,1,166.206,0,0
,1551,660484,4576890,260,153900,2,1,69.3184,0,10,81,1,22.357,0,0
,1552,641284,4576634,298,88200,2,2.1,162.6259,0,2,82,1,99.7596,0,0
,1553,641674,4576897,293,186300,2,4.4,67.8567,0,2,41,1,60.8076,0,0
,1554,645154,4577084,283,79200,3,1.6,112.5195,0,2,82,1,38.8927,0,0
,1555,649534,4576939,274,82800,2,1.2,113.615,0,2,82,1,25.0887,0,0
,1556,662149,4576860,260,173700,2,1.7,249.3987,0,11,82,1,23.0069,0,0
,1557,644194,4576879,287,52200,2,1.6,203.1077,0,2,82,1,25,0,0
,1558,649894,4576879,271,62100,2,2.1,155.5666,0,2,82,1,90.9832,0,0
,1559,650104,4576826,269,83700,2,3.7,117.4437,0,2,41,1,67.9938,0,0
,1560,640909,4576871,298,122400,2,6.5,200.9076,0,2,82,1,57.9707,0,0
,1561,647374,4576796,281,53100,2,0.7,115.1612,0,2,82,1,10,0,0
,1562,647884,4576823,280,52200,2,0.8,19.3633,0,2,82,1,34.7182,0,0
,1563,657799,4575582,262,3426300,3,0.7,-1,0,10,82,1,37.5,0,0
,1564,662404,4576753,264,102600,2,1.3,248.2372,0,2,81,1,181.456,0,0
,1565,662629,4576720,265,93600,2,3.4,293.8544,0,2,91,1,101.326,0,0
,1566,644479,4576666,280,409500,3,2.2,157.5496,0,2,82,1,144.06,0,0
,1567,646984,4576624,282,167400,2,0.4,-1,0,2,82,1,148.742,0,0
,1568,641329,4576547,290,54900,2,4.2,202.1493,0,2,81,1,123.742,0,0
,1569,641614,4576528,291,153000,2,3.2,159.0789,0,2,81,1,83.9822,0,0
,1570,652339,4576765,267,53100,2,0.4,20.9977,0,2,41,1,231.851,0,0
,1571,652864,4576646,269,158400,2,0.9,17.3718,0,2,82,1,110.593,0,0
,1572,649054,4576209,272,1057500,3,1.1,73.2982,0,2,82,1,69.4719,0,0
,1573,655219,4576314,264,700200,3,0.8,23.1901,0,10,82,1,75.2413,0,0
,1574,660604,4576600,258,104400,2,1.3,159.2785,0,10,81,1,70.642,0,0
,1575,647404,4576498,281,135900,2,0.8,117.2903,0,2,41,1,85.1228,0,0
,1576,641134,4576004,285,421200,2,3.7,18.5224,0,2,41,1,113.42,0,0
,1577,652309,4576566,268,108000,2,0.7,-1,0,2,82,1,130.659,0,0
,1578,659134,4576492,262,179100,2,0.4,170.4846,0,10,82,1,63.4452,0,0
,1579,644629,4576059,280,1011600,3,1.2,161.4795,0,2,82,1,29,0,0
,1580,644239,4576436,283,180000,2,2.2,336.4074,0,2,82,1,185.104,0,0
,1581,648034,4576354,280,200700,2,0.8,160.2524,0,2,82,1,82.8494,0,0
,1582,650344,4576341,264,214200,3,1.2,161.8521,0,2,82,1,18.3925,0,0
,1583,652549,4576401,269,62100,2,0.8,295.0504,0,2,82,1,22.2222,0,0
,1584,654424,4576008,265,1257300,3,0.7,162.7871,0,10,82,1,41.867,0,0
,1585,661654,4576643,255,78300,3,0.5,122.1763,0,11,91,1,34.2677,0,0
,1586,662164,4576360,261,117900,2,0.4,-1,0,2,82,1,65.4922,0,0
,1587,661774,4576436,260,120600,2,1.7,340.6465,0,11,82,1,25,0,0
,1588,641884,4576397,282,121500,3,2.5,201.5757,0,2,82,1,87.0192,0,0
,1589,641494,4576191,283,264600,3,4.5,203.3064,0,2,82,1,19.6262,0,0
,1590,648319,4574718,270,4035600,3,1.2,115.3531,0,2,82,1,24.1903,0,0
,1591,651004,4576307,263,282600,3,1.1,341.3855,0,2,82,1,63.8905,0,0
,1592,652969,4576270,269,98100,2,0.8,118.022,0,2,82,1,71.0859,0,0
,1593,653569,4575558,265,934200,3,0.9,163.1414,0,10,82,1,56.5937,0,0
,1594,652579,4576157,269,246600,2,0.8,210.796,0,2,82,1,175.977,0,0
,1595,660124,4576144,256,109800,2,1.5,115.6526,0,10,82,1,29.1896,0,0
,1596,662284,4576170,263,184500,2,0.9,335.0187,0,2,41,1,24.0039,0,0
,1597,647704,4576005,280,116100,2,1.1,204.8862,0,2,82,1,29.9815,0,0
,1598,661579,4575427,262,212400,2,4.5,158.2631,0,2,41,1,28.162,0,0
,1599,642034,4575746,280,589500,3,1.9,22.184,0,2,82,1,126.315,0,0
,1600,660859,4575892,258,133200,2,1,-1,0,11,81,1,78.4251,0,0
