@T,Climate,,,,,,,,,
descr,wind speed,,,,,,,,,
unit,m/s,,,,,,,,,
missing_val,-9999,,,,,,,,,
date_start,01.01.1990,,,,,,,,,
date_end,30.06.2012,,,,,,,,,
date_format,dd.MM.yyyy,,,,,,,,,
,,,,,,,,,,
@H,date,wndspd[1],wndspd[2],wndspd[3],wndspd[4],wndspd[5],wndspd[6],wndspd[7],wndspd[8],wndspd[9]
,02.07.2011,3.644444444,2.480555556,2.83611338,2.458333333,-9999,2.416666667,2.96,3.544444444,2.411111111
,03.07.2011,2.066666667,1.533333333,1.8611126,1.619444444,-9999,1.833333333,1.53,2.261111111,2.283333333
,04.07.2011,2.330555556,1.6,1.81111256,1.736111111,-9999,1.786111111,1.46,2.352777778,2.388888889
,05.07.2011,1.527777778,0.891666667,1.03888972,0.922222222,-9999,1.019444444,0.7,1.194444444,1.552777778
,06.07.2011,2.3,1.716666667,1.86944594,1.480555556,-9999,1.491666667,1.47,2.022222222,2.141666667
,07.07.2011,1.802777778,1.294444444,1.5138901,1.383333333,-9999,1.391666667,0.83,1.497222222,1.644444444
,08.07.2011,2.208333333,1.558333333,1.67777912,1.769444444,-9999,1.880555556,1.56,1.705555556,2.119444444
,09.07.2011,1.369444444,1.075,0.93611186,0.908333333,-9999,1.038888889,0.62,1.077777778,1.15
,10.07.2011,1.616666667,1.152777778,1.27500102,1.1,-9999,1.194444444,0.92,1.363888889,1.219444444
,11.07.2011,2.1,1.6,1.42222336,1.208333333,-9999,1.122222222,1.21,1.611111111,1.608333333
,12.07.2011,2.905555556,1.811111111,2.43889084,1.458333333,-9999,1.961111111,2.02,2.7,2.522222222
,13.07.2011,2.736111111,1.847222222,2.38611302,2.008333333,-9999,2.436111111,1.93,2.719444444,2.161111111
,14.07.2011,2.477777778,1.830555556,1.69166802,1.925,-9999,1.558333333,1.78,1.686111111,1.952777778
,15.07.2011,2.297222222,1.597222222,1.666668,1.794444444,-9999,1.627777778,1.32,1.402777778,1.608333333
,16.07.2011,1.583333333,1.091666667,0.84444512,0.95,-9999,0.988888889,0.43,0.797222222,1.044444444
,17.07.2011,1.511111111,0.883333333,1.16388982,0.880555556,-9999,1.002777778,0.78,1.158333333,0.988888889
,18.07.2011,3.844444444,1.844444444,2.76944666,1.627777778,-9999,2.141666667,2.54,3.166666667,-9999
,19.07.2011,2.388888889,1.497222222,1.90000152,1.447222222,-9999,1.730555556,1.47,2.080555556,1.972222222
,20.07.2011,1.102777778,1.308333333,1.56111236,1.233333333,-9999,1.575,1.35,1.675,1.388888889
,21.07.2011,2.088888889,2.6,2.79722446,1.758333333,-9999,1.972222222,2.94,2.377777778,1.847222222
,22.07.2011,2.033333333,1.575,1.34166774,1.352777778,-9999,1.5,1.09,1.527777778,1.730555556
,23.07.2011,1.888888889,1.236111111,1.30277882,1.022222222,-9999,1.266666667,0.99,1.319444444,1.405555556
,24.07.2011,1.605555556,1.188888889,1.28333436,0.922222222,-9999,1.202777778,0.72,1.311111111,1.144444444
,25.07.2011,2.311111111,1.658333333,2.04722386,1.252777778,-9999,1.755555556,1.18,2.033333333,1.916666667
,26.07.2011,2.675,1.772222222,2.26666848,1.477777778,-9999,1.847222222,1.41,1.85,2.211111111
,27.07.2011,2.302777778,1.630555556,1.54444568,1.533333333,-9999,1.377777778,0.89,1.45,1.822222222
,28.07.2011,2.477777778,1.866666667,1.85555704,1.411111111,-9999,1.819444444,1.57,1.95,1.280555556
,29.07.2011,2.488888889,1.769444444,1.90000152,1.286111111,-9999,1.713888889,1.56,1.983333333,1.586111111
,30.07.2011,2.413888889,0.838888889,0.90000072,0.755555556,-9999,0.944444444,0.42,0.869444444,1.266666667
,31.07.2011,4.833333333,0.841666667,1.23888988,0.766666667,-9999,1.072222222,0.75,1.052777778,1.091666667
,01.08.2011,5.127777778,1.641666667,2.1250017,1.102777778,-9999,1.602777778,1.83,2.208333333,2.075
,02.08.2011,4.219444444,1.325,1.55000124,1.005555556,-9999,1.519444444,1.29,1.558333333,0.861111111
,03.08.2011,5.466666667,2.344444444,2.96111348,2.019444444,-9999,2.641666667,2.43,3.105555556,2.452777778
,04.08.2011,7.211111111,1.233333333,1.38333444,1.069444444,-9999,1.244444444,0.79,1.430555556,1.4
,05.08.2011,5.347222222,1.288888889,1.21944542,1.152777778,-9999,1.244444444,0.76,0.913888889,1.077777778
,06.08.2011,5.413888889,1.191666667,1.23888988,0.863888889,-9999,0.997222222,0.61,1.044444444,1.080555556
,07.08.2011,6.022222222,1.516666667,1.59166794,0.875,-9999,1.377777778,1.34,1.516666667,1.308333333
,08.08.2011,7.452777778,1.266666667,1.50555676,0.883333333,-9999,1.405555556,0.86,1.425,1.55
,09.08.2011,8.463888889,2.419444444,2.73055774,1.538888889,2.611111111,2.175,2.43,2.969444444,2.180555556
,10.08.2011,9.825,2.430555556,2.6111132,1.636111111,2.738888889,2.169444444,2.25,2.877777778,2.288888889
,11.08.2011,9.141666667,1.319444444,1.37222332,0.988888889,1.255555556,1.144444444,1.06,1.225,1.366666667
,12.08.2011,8.455555556,1.347222222,1.13611202,1.113888889,1.355555556,1.055555556,0.77,1.088888889,1.113888889
,13.08.2011,8.047222222,1.722222222,1.91111264,1.369444444,-9999,1.858333333,1.41,1.969444444,1.4
,14.08.2011,9.130555556,1.194444444,2.10000168,1.480555556,-9999,1.725,0.96,2.111111111,1.9
,15.08.2011,8.452777778,1.361111111,2.15833506,1.825,1.852777778,1.980555556,1.31,2.252777778,2.05
,16.08.2011,7.802777778,1.005555556,1.10555644,1.091666667,-9999,0.861111111,0.45,0.997222222,1.352777778
,17.08.2011,7.963888889,1.433333333,1.33888996,1.025,-9999,1.341666667,1.09,1.233333333,1.077777778
,18.08.2011,6.233333333,1.272222222,1.39166778,0.975,-9999,1.297222222,0.43,1.433333333,1.322222222
,19.08.2011,5.166666667,0.883333333,0.90555628,0.719444444,-9999,0.969444444,0.5,0.738888889,1.022222222
,20.08.2011,4.866666667,1.194444444,1.30000104,0.827777778,1.013888889,1.094444444,0.84,1.038888889,0.875
,21.08.2011,4.822222222,1.825,2.15555728,1.497222222,2.002777778,1.744444444,1.5,1.991666667,1.838888889
,22.08.2011,5.852777778,1.263888889,1.40833446,1.044444444,1.327777778,1.255555556,0.94,1.236111111,1.458333333
,23.08.2011,5.977777778,2.244444444,2.35833522,1.830555556,-9999,2.030555556,1.49,1.991666667,1.844444444
,24.08.2011,5.291666667,3.605555556,3.77222524,2.886111111,-9999,3.283333333,3.36,3.183333333,2.297222222
,25.08.2011,5.216666667,1.763888889,2.3055574,1.311111111,-9999,1.777777778,1.47,2.341666667,1.944444444
,26.08.2011,5.311111111,0.883333333,0.80277842,0.722222222,-9999,0.858333333,0.54,0.738888889,0.916666667
,27.08.2011,4.988888889,1.05,1.40000112,1.05,-9999,1.397222222,0.84,1.438888889,1.463888889
,28.08.2011,6.263888889,1.533333333,2.55833538,1.680555556,-9999,2.288888889,1.43,2.258333333,2.030555556
,29.08.2011,6.583333333,0.825,0.76666728,0.563888889,-9999,0.830555556,0.4,0.672222222,0.788888889
,30.08.2011,6.327777778,1.158333333,0.9861119,0.805555556,0.913888889,1.005555556,0.53,0.866666667,1.194444444
,31.08.2011,4.797222222,1.872222222,1.46666784,1.477777778,-9999,1.147222222,1.05,1.402777778,1.672222222
,01.09.2011,3.461111111,1.013888889,1.06666752,0.619444444,-9999,1.022222222,0.99,1.280555556,0.930555556
,02.09.2011,3.838888889,1.144444444,1.8750015,1.191666667,-9999,1.655555556,1.7,2.002777778,1.266666667
,03.09.2011,4.775,1.563888889,2.30833518,1.444444444,-9999,1.902777778,1.81,2.338888889,1.394444444
,04.09.2011,6.311111111,2.008333333,2.16944618,1.394444444,2.2,1.691666667,1.74,2.322222222,2.113888889
,05.09.2011,9.291666667,2.227777778,3.48055834,2.333333333,3.075,2.947222222,2.22,3.183333333,2.583333333
,06.09.2011,9.641666667,2.711111111,2.80278002,2.347222222,2.505555556,3.022222222,2.71,3.044444444,2.372222222
,07.09.2011,8.966666667,2.322222222,3.41389162,2.2,3.891666667,3.586111111,2.51,3.772222222,2.958333333
,08.09.2011,7.563888889,2.755555556,2.97778016,2.530555556,-9999,3.191666667,2.78,3.091666667,2.691666667
,09.09.2011,-9999,1.502777778,1.48055674,1.35,1.013888889,1.547222222,1.16,1.275,1.480555556
,10.09.2011,-9999,0.841666667,0.85555624,0.580555556,0.847222222,0.880555556,0.36,0.733333333,0.941666667
,11.09.2011,-9999,0.916666667,0.78055618,0.527777778,-9999,0.783333333,0.45,0.825,0.866666667
,12.09.2011,-9999,1.563888889,1.99722382,1.208333333,1.427777778,1.933333333,1.42,1.761111111,0.936111111
,13.09.2011,-9999,3.094444444,3.5972251,2.375,-9999,3.105555556,3.24,3.375,2.238888889
,14.09.2011,-9999,1.561111111,2.11944614,1.469444444,1.719444444,1.716666667,1.11,1.938888889,1.925
,15.09.2011,-9999,1.516666667,2.29444628,1.436111111,1.972222222,1.933333333,1.39,1.983333333,1.966666667
,16.09.2011,-9999,1.222222222,1.24166766,1.152777778,0.875,1.311111111,0.83,1.166666667,1.522222222
,17.09.2011,-9999,2.177777778,2.36666856,2.069444444,1.269444444,2.425,2.13,2.194444444,2.472222222
,18.09.2011,-9999,2.236111111,1.95555712,2.016666667,1.408333333,1.611111111,1.31,1.772222222,2.483333333
,19.09.2011,-9999,-925925.0053,2.36666856,1.933333333,-9999,1.822222222,1.82,2.311111111,2.125
,20.09.2011,-9999,1.144444444,1.07500086,0.858333333,-9999,0.941666667,0.45,1.019444444,1.402777778
,21.09.2011,-9999,2.122222222,2.20555732,1.422222222,-9999,1.669444444,1.5,1.85,1.211111111
,22.09.2011,-9999,1.580555556,1.64722354,0.983333333,-9999,1.344444444,1.23,1.583333333,1.094444444
,23.09.2011,-9999,1.038888889,1.20000096,0.894444444,-9999,1.266666667,0.49,1.227777778,1.294444444
,24.09.2011,-9999,1.677777778,1.5972235,1.383333333,-9999,1.605555556,1.12,1.319444444,1.663888889
,25.09.2011,-9999,-9999,1.53333456,1.358333333,1.041666667,1.352777778,1.06,1.336111111,1.811111111
,26.09.2011,-9999,3.183333333,3.18333588,2.763888889,2.338888889,3.147222222,2.56,2.902777778,2.744444444
,27.09.2011,-9999,2.386111111,2.08055722,1.894444444,1.711111111,2.022222222,1.64,1.908333333,-9999
,28.09.2011,-9999,1.766666667,1.3194455,1.266666667,1.452777778,1.091666667,1.1,1.4,1.458333333
,29.09.2011,-9999,2.666666667,2.86944674,1.825,2.583333333,2.388888889,2.54,2.813888889,1.425
,30.09.2011,-9999,3.938888889,4.98055954,3.566666667,4.316666667,4.361111111,3.96,5.144444444,-9999
,01.10.2011,-9999,2.236111111,3.8611142,2.619444444,3.311111111,3.213888889,2.28,3.169444444,2.936111111
,02.10.2011,-9999,2.344444444,2.9861135,2.286111111,2.422222222,2.402777778,2.01,2.844444444,2.844444444
,03.10.2011,-9999,1.780555556,2.17222396,1.880555556,-9999,1.85,1.28,1.997222222,2.458333333
,04.10.2011,-9999,0.838888889,0.64166718,0.597222222,-9999,0.677777778,0.36,0.588888889,1.002777778
,05.10.2011,-9999,0.977777778,0.80833398,0.733333333,-9999,0.708333333,0.36,0.663888889,0.880555556
,06.10.2011,-9999,0.938888889,0.62777828,0.691666667,-9999,0.727777778,0.33,0.716666667,0.891666667
,07.10.2011,-9999,1.294444444,1.06388974,1.058333333,-9999,1.008333333,0.68,0.997222222,1.402777778
,08.10.2011,-9999,1.133333333,1.0694453,0.883333333,-9999,0.905555556,0.43,1.033333333,1.036111111
,09.10.2011,-9999,1.055555556,1.01666748,0.833333333,-9999,1.127777778,0.6,0.863888889,1.116666667
,10.10.2011,-9999,1.425,1.50833454,1.472222222,-9999,1.3,0.96,1.397222222,1.575
,11.10.2011,-9999,1.566666667,1.19166762,1.313888889,-9999,1.286111111,0.88,1.172222222,1.494444444
,12.10.2011,-9999,1.238888889,1.05833418,1.15,-9999,1.216666667,0.75,1.144444444,1.347222222
,13.10.2011,-9999,2.108333333,1.56111236,1.502777778,1.355555556,1.625,0.96,1.030555556,1.711111111
,14.10.2011,-9999,4.338888889,4.66111484,3.469444444,4.633333333,3.313888889,4.89,-9999,3.688888889
,15.10.2011,-9999,4.983333333,5.56111556,3.85,5.2,3.533333333,5.39,-9999,3.683333333
,16.10.2011,-9999,2.180555556,2.46666864,1.711111111,2.183333333,1.616666667,1.92,-9999,1.444444444
,17.10.2011,-9999,3.472222222,4.05000324,2.716666667,3.483333333,2.752777778,4.01,-9999,2.208333333
,18.10.2011,-9999,1.363888889,1.27500102,0.886111111,1.380555556,1.333333333,1.27,-9999,0.927777778
,19.10.2011,-9999,3.35,4.24444784,3.022222222,4.447222222,4.841666667,3.71,-9999,-9999
,20.10.2011,-9999,6.416666667,5.4444488,4.488888889,5.075,4.633333333,4.47,6.086111111,-9999
,21.10.2011,-9999,2.316666667,1.85277926,1.477777778,1.872222222,1.444444444,1.81,2.105555556,1.911111111
,22.10.2011,-9999,1.144444444,1.16944538,0.8,1.169444444,0.936111111,0.87,1.311111111,1.116666667
,23.10.2011,-9999,1.686111111,1.5694457,1.252777778,1.383333333,1.55,1.16,1.669444444,1.113888889
,24.10.2011,-9999,2.991666667,2.85278006,2.2,2.961111111,2.45,2.33,3.3,2.566666667
,25.10.2011,-9999,2.530555556,2.81111336,2.702777778,-9999,-9999,2.04,3.136111111,2.280555556
,26.10.2011,-9999,1.938888889,2.28611294,1.858333333,2.672222222,2.386111111,1.59,2.633333333,1.797222222
,27.10.2011,-9999,1.780555556,2.28889072,1.888888889,2.894444444,2.430555556,1.67,2.616666667,-9999
,28.10.2011,-9999,0.991666667,0.70555612,0.969444444,1.041666667,0.877777778,0.39,0.711111111,1.141666667
,29.10.2011,-9999,1.741666667,1.46666784,1.65,1.955555556,1.369444444,1.35,1.641666667,1.347222222
,30.10.2011,-9999,2.744444444,1.96944602,2.344444444,2.619444444,1.6,2.11,2.072222222,2.047222222
,31.10.2011,-9999,2.161111111,1.76111252,1.625,1.947222222,1.288888889,1.74,1.522222222,1.533333333
,01.11.2011,-9999,1.936111111,1.52222344,1.461111111,1.755555556,1.047222222,1.36,-9999,1.527777778
,02.11.2011,-9999,3.197222222,3.1666692,2.872222222,2.694444444,2.641666667,2.36,-9999,2.502777778
,03.11.2011,-9999,3.341666667,3.0972247,3.008333333,2.619444444,3.052777778,3.15,-9999,2.663888889
,04.11.2011,-9999,2.563888889,2.51111312,2.669444444,2.230555556,2.533333333,2.96,-9999,2.136111111
,05.11.2011,-9999,2.186111111,2.00555716,1.780555556,1.708333333,1.455555556,1.59,-9999,2.477777778
,06.11.2011,-9999,4.041666667,3.52222504,3.413888889,3.338888889,3.269444444,2.89,-9999,2.944444444
,07.11.2011,-9999,-9999,2.42222416,2.333333333,1.905555556,2.783333333,2.13,-9999,1.330555556
,08.11.2011,-9999,-9999,2.52500202,2.797222222,2.636111111,2.172222222,2.52,-9999,2.694444444
,09.11.2011,-9999,-9999,6.11944934,6.002777778,6.025,4.813888889,5.77,-9999,3.930555556
,10.11.2011,-9999,-9999,4.38333684,3.875,-9999,3.138888889,4.23,-9999,-9999
,11.11.2011,-9999,-9999,3.27222484,3,3.383333333,2.383333333,3.3,-9999,2.030555556
,12.11.2011,-9999,-9999,3.96666984,3.813888889,3.263888889,3.611111111,3.54,-9999,2.505555556
,13.11.2011,-9999,-9999,7.22778356,6.275,5.644444444,6.794444444,5.7,-9999,4.502777778
,14.11.2011,-9999,-9999,1.60833462,1.422222222,1.752777778,1.458333333,1.66,-9999,1.536111111
,15.11.2011,-9999,-9999,2.361113,2.183333333,2.05,2.191666667,1.79,-9999,1.725
,16.11.2011,-9999,-9999,3.16111364,2.936111111,-9999,2.441666667,2.9,-9999,3.391666667
,17.11.2011,-9999,-9999,2.05833498,3.272222222,4.202777778,2.572222222,3.69,-9999,2.25
,18.11.2011,-9999,-9999,2.75555776,4.438888889,3.838888889,3.969444444,3.68,-9999,3.488888889
,19.11.2011,-9999,-9999,2.75833554,4.472222222,4.138888889,4.491666667,3.98,-9999,3.413888889
,20.11.2011,-9999,-9999,2.80833558,3.452777778,3.936111111,3.405555556,3.71,-9999,2.955555556
,21.11.2011,-9999,-9999,2.71666884,3.416666667,2.641666667,3.616666667,3.51,-9999,3.519444444
,22.11.2011,-9999,-9999,2.66111324,5.147222222,4.483333333,5.013888889,4.83,-9999,-9999
,23.11.2011,-9999,-9999,2.68611326,2.586111111,3.286111111,2.666666667,2.93,-9999,2.877777778
,24.11.2011,-9999,-9999,2.67222436,3.608333333,3.255555556,3.419444444,3.44,-9999,-9999
,25.11.2011,-9999,-9999,2.74444664,4.116666667,3.244444444,4.286111111,3.5,-9999,2.741666667
,26.11.2011,-9999,-9999,2.81666892,3.466666667,3.291666667,3.663888889,3.2,-9999,2.963888889
,27.11.2011,-9999,-9999,2.78055778,2.894444444,3.688888889,3.044444444,3.12,-9999,-9999
,28.11.2011,-9999,-9999,2.64722434,3.166666667,3.441666667,3.269444444,3.71,-9999,2.827777778
,29.11.2011,-9999,-9999,2.61944654,3.888888889,-9999,-9999,4.8,-9999,-9999
,30.11.2011,-9999,-9999,2.57222428,2.908333333,-9999,2.872222222,3.55,-9999,-9999
,01.12.2011,-9999,-9999,2.5277798,1.430555556,1.366666667,1.436111111,1.09,-9999,1.122222222
,02.12.2011,-9999,-9999,2.59444652,1.625,1.894444444,1.552777778,1.59,-9999,2.125
,03.12.2011,-9999,-9999,2.6250021,2.163888889,2.091666667,1.747222222,2.17,-9999,3.147222222
,04.12.2011,-9999,-9999,2.7222244,4.175,4.102777778,4.186111111,3.9,-9999,4.205555556
,05.12.2011,-9999,-9999,2.6527799,2.233333333,-9999,-9999,2.62,-9999,-9999
,06.12.2011,-9999,-9999,2.54722426,2.008333333,-9999,3.133333333,2.51,-9999,-9999
,07.12.2011,-9999,-9999,2.5416687,2.330555556,3.077777778,1.897222222,2.3,-9999,1.85
,08.12.2011,-9999,-9999,2.53055758,2.713888889,2.547222222,2.488888889,2.63,-9999,1.2
,09.12.2011,-9999,-9999,2.52222424,2.191666667,2.491666667,1.711111111,2.05,-9999,2.011111111
,10.12.2011,-9999,-9999,2.39166858,2.052777778,2.252777778,1.9,2.24,-9999,1.366666667
,11.12.2011,-9999,-9999,2.45555752,2,-9999,1.980555556,1.52,-9999,2.008333333
,12.12.2011,-9999,-9999,2.52500202,0.777777778,0.916666667,0.841666667,0.57,-9999,0.95
,13.12.2011,-9999,-9999,2.56389094,0.611111111,0.855555556,0.763888889,0.39,-9999,0.919444444
,14.12.2011,-9999,-9999,2.68333548,3.225,3.080555556,3.247222222,2.68,-9999,-9999
,15.12.2011,-9999,-9999,2.5694465,6.336111111,6.788888889,5.247222222,6.68,-9999,4.155555556
,16.12.2011,-9999,-9999,3.5277806,2.441666667,3.15,2.208333333,2.87,-9999,3.127777778
,17.12.2011,-9999,-9999,3.93889204,2.177777778,2.272222222,1.861111111,2.18,-9999,1.466666667
,18.12.2011,-9999,-9999,2.6527799,2.775,2.655555556,2.513888889,2.52,-9999,2.019444444
,19.12.2011,-9999,-9999,7.14445016,4.041666667,3.922222222,3.913888889,4.15,-9999,2.383333333
,20.12.2011,-9999,-9999,-9999,2.769444444,2.069444444,2.916666667,2.61,-9999,3.213888889
,21.12.2011,-9999,-9999,7.6944506,2.608333333,3.225,-9999,2.82,-9999,2.033333333
,22.12.2011,-9999,-9999,-9999,1.575,2.008333333,1.636111111,1.45,-9999,1.466666667
,23.12.2011,-9999,-9999,4.13611442,2.077777778,2.544444444,2.477777778,2.08,-9999,2.375
,24.12.2011,-9999,-9999,4.37222572,2.944444444,-9999,2.783333333,2.68,-9999,1.941666667
,25.12.2011,-9999,-9999,4.5694481,4.063888889,4.538888889,3.85,4.73,-9999,3.597222222
,26.12.2011,-9999,-9999,5.4583377,2.188888889,2.252777778,1.825,1.33,-9999,1.938888889
,27.12.2011,-9999,-9999,3.49722502,2.8,-9999,-9999,1.9,-9999,-9999
,28.12.2011,-9999,-9999,3.9722254,2.883333333,3.430555556,2.966666667,3.01,-9999,3.594444444
,29.12.2011,-9999,-9999,-9999,2.958333333,3.105555556,2.408333333,2.43,-9999,2.747222222
,30.12.2011,-9999,-9999,-9999,2.708333333,2.388888889,2.344444444,2.29,-9999,-9999
,31.12.2011,-9999,-9999,-9999,3.211111111,-9999,2.680555556,2.74,-9999,3.2
,01.01.2012,-9999,-9999,-9999,5.227777778,6.458333333,4.408333333,6.14,-9999,5.047222222
,02.01.2012,-9999,-9999,-9999,4.577777778,5.8,3.619444444,5.22,-9999,5.169444444
,03.01.2012,-9999,-9999,-9999,2.436111111,2.961111111,2.525,2.81,-9999,2.972222222
,04.01.2012,-9999,-9999,-9999,3.016666667,3.286111111,2.363888889,2.67,-9999,2.683333333
,05.01.2012,-9999,-9999,-9999,2.8,2.252777778,2.797222222,2.23,-9999,1.983333333
,06.01.2012,-9999,-9999,-9999,3.480555556,2.808333333,3.297222222,3.22,-9999,1.197222222
,07.01.2012,-9999,-9999,-9999,2.775,3.45,2.194444444,2.19,-9999,3.466666667
,08.01.2012,-9999,-9999,-9999,0.794444444,0.869444444,0.744444444,0.15,-9999,0.916666667
,09.01.2012,-9999,-9999,-9999,2.577777778,2.469444444,2.161111111,2.01,-9999,1.180555556
,10.01.2012,-9999,-9999,-9999,1.586111111,1.655555556,1.413888889,0.9,-9999,-9999
,11.01.2012,-9999,-9999,-9999,2.566666667,2.072222222,2.166666667,1.7,-9999,-9999
,12.01.2012,-9999,-9999,-9999,3.952777778,4.072222222,3.705555556,2.94,-9999,-9999
,13.01.2012,-9999,-9999,-9999,6.205555556,7.261111111,4.897222222,6.14,-9999,2.505555556
,14.01.2012,-9999,-9999,-9999,2.613888889,2.908333333,2.275,2.42,-9999,1.244444444
,15.01.2012,-9999,-9999,-9999,1.813888889,1.6,1.663888889,1.41,-9999,2.755555556
,16.01.2012,-9999,-9999,-9999,2.788888889,2.594444444,2.886111111,2.34,-9999,3.491666667
,17.01.2012,-9999,-9999,-9999,4.95,5.358333333,4.244444444,4.49,-9999,5.088888889
,18.01.2012,-9999,-9999,-9999,3.116666667,3.625,2.713888889,2.48,-9999,3.533333333
,19.01.2012,-9999,-9999,-9999,4.808333333,5.175,4.141666667,4.22,-9999,4.338888889
,20.01.2012,-9999,-9999,-9999,2.633333333,2.472222222,2.752777778,1.94,-9999,2.986111111
,21.01.2012,-9999,-9999,-9999,1.508333333,2.522222222,2.238888889,0.91,-9999,2.058333333
,22.01.2012,-9999,-9999,-9999,3.644444444,2.483333333,3.772222222,2.82,-9999,5.352777778
,23.01.2012,-9999,-9999,-9999,5.586111111,6.327777778,4.597222222,5.71,-9999,4.133333333
,24.01.2012,-9999,-9999,-9999,3.3,4.502777778,2.622222222,3.91,-9999,2.969444444
,25.01.2012,-9999,-9999,-9999,1.466666667,1.294444444,1.536111111,0.56,-9999,1.902777778
,26.01.2012,-9999,-9999,-9999,2.783333333,2.652777778,3.002777778,1.76,-9999,-9999
