@T,Climate,,,,,,,,,
descr,relative humidity,,,,,,,,,
unit,%,,,,,,,,,
missing_val,-9999,,,,,,,,,
date_start,01.01.1990,,,,,,,,,
date_end,30.06.2012,,,,,,,,,
date_format,dd.MM.yyyy,,,,,,,,,
,,,,,,,,,,
@H,date,rehum[1],rehum[2],rehum[3],rehum[4],rehum[5],rehum[6],rehum[7],rehum[8],rehum[9]
name,,ad,alg,ame,as1,as2,axl,blg,cme,d14
ID,,ad,alg,ame,as1,as2,axl,blg,cme,d14
elevation,,289,272,276,278,273,266,265,270,294
x,,667713,670478,673154,669101,669649,666717,666826,660768,661139
y,,4592666,4590999,4595188,4591404,4591124,4586416,4584121,4588357,4593315
,24.01.2008,76.74305556,74.16666667,77,79.54166667,81.19444444,74.50694444,79.7,78,-9999
,25.01.2008,60.04166667,57.52112676,62,62.0625,63.72916667,59.04166667,62.7,60.4,-9999
,26.01.2008,-9999,83.625,89,87.60416667,88.02777778,82.26388889,87,87.1,-9999
,27.01.2008,-9999,77.45138889,83,81.92361111,83.14583333,77.75694444,82.2,81.1,-9999
,28.01.2008,75.92307692,76.22916667,79,79.1875,81.24305556,75.52777778,78,76.7,-9999
,29.01.2008,-9999,81.07638889,82,81.375,81.22222222,80.3125,79.5,84,-9999
,30.01.2008,-9999,67.34722222,69,69.46527778,73.125,-9999,67.8,67,-9999
,31.01.2008,71.72916667,69.18055556,75,74.0625,75.84722222,69.67361111,75,73.7,-9999
,01.02.2008,89.55555556,87.73611111,92,90.36805556,91.39583333,87.70138889,90.1,92.5,-9999
,02.02.2008,84.25694444,84.14583333,87,86.74305556,87.22222222,83.31944444,86.3,86.3,-9999
,03.02.2008,84.83333333,85.57638889,87,86.95138889,87.97916667,85.17361111,87.5,87.8,-9999
,04.02.2008,81.63194444,96.54861111,99,97.36805556,96.92361111,96.05555556,97.6,100,-9999
,05.02.2008,73.72222222,98.06944444,99,100.1180556,97.64583333,97.35416667,97.3,100,-9999
,06.02.2008,74.54861111,95.46853147,98,96.43055556,96.04166667,94.19444444,95.8,100,-9999
,07.02.2008,81.27083333,87.41666667,96,89.88888889,89.76388889,86.61805556,88.1,93.7,-9999
,08.02.2008,87.97202797,87.40277778,91,89.27777778,89.22916667,86.375,87.6,91.5,-9999
,09.02.2008,85.65277778,86.32638889,88,88.14583333,88.31690141,85.96527778,86.1,89.6,-9999
,10.02.2008,70.36231884,67.90972222,69,70.88194444,75.63888889,66.4375,67.8,68.2,-9999
,11.02.2008,71.80555556,68.06944444,74,73.09722222,75.31944444,69,74.5,73,-9999
,12.02.2008,84.26388889,82.29166667,88,86.16666667,-9999,82.8125,87.4,87.7,-9999
,13.02.2008,81.63194444,77.39583333,83,82.625,-9999,77.99305556,82.6,83.4,-9999
,14.02.2008,76.5,75.47222222,80,79.75694444,81.3125,74.875,78.2,80,-9999
,15.02.2008,74.9375,75.30555556,77,78.38888889,79.33333333,74.38888889,76.1,78.3,-9999
,16.02.2008,76.31944444,72.03472222,78,77.09722222,80.35416667,72.33333333,78.2,77.4,-9999
,17.02.2008,74.72916667,87.79861111,88,88.16666667,88.65277778,87.25694444,87,91.6,-9999
,18.02.2008,67.90972222,73.24305556,75,75.51388889,78.48611111,74.29166667,73.7,75.3,-9999
,19.02.2008,70.86805556,70,74,74.875,76.95833333,70.63194444,73.4,74,-9999
,20.02.2008,63.97222222,65.84722222,71,67.78472222,72.05555556,66.67361111,70.8,71.6,-9999
,21.02.2008,67.5,67.78472222,75,72.85416667,75.84027778,68.52777778,75.7,73.8,-9999
,22.02.2008,73.6875,78.61805556,82,81.07638889,82.77083333,78.35416667,82.4,81.3,-9999
,23.02.2008,67.20138889,67.31944444,69,69.77777778,72.79166667,-9999,69.9,70.7,-9999
,24.02.2008,75.29861111,74.91666667,79,79.85416667,80.5625,-9999,78.2,80.1,-9999
,25.02.2008,82.51798561,85.39583333,88,88.09722222,88.00694444,85.04166667,87.1,89.8,-9999
,26.02.2008,75.15277778,87.85416667,90,90.69444444,89.89583333,86.78472222,90.5,92,-9999
,27.02.2008,76.69444444,75.28472222,77,79.09722222,81.03472222,75.29710145,79,80.5,-9999
,28.02.2008,71.86713287,70.5625,77,76.15277778,77.5625,70.41666667,74.7,75.2,-9999
,29.02.2008,75.39583333,82.5625,86,84.90277778,85.80555556,81.79861111,84,86.3,-9999
,01.03.2008,-9999,65.74305556,68,67.95833333,69.09722222,64.47916667,66,65.9,-9999
,02.03.2008,72.45138889,73.79166667,73,74.04166667,75.1875,73.52777778,73.6,75.1,-9999
,03.03.2008,-9999,83.11111111,85,84.36111111,83.73611111,82.77777778,81.5,88.7,-9999
,04.03.2008,-9999,81.125,84,84.09722222,83.89583333,81.30555556,83.7,84.6,-9999
,05.03.2008,72.24305556,72.4375,74,74.52777778,75.625,72.60416667,74.3,75.5,-9999
,06.03.2008,76.1875,77.99305556,78,79.34027778,80.50694444,77.34027778,78.3,82,-9999
,07.03.2008,60.11111111,60.24305556,61,61.48611111,64.19444444,-9999,63.5,63.6,-9999
,08.03.2008,63.38888889,62.92361111,65,65.16666667,67.67857143,-9999,65.2,66.1,-9999
,09.03.2008,70.58333333,70.10416667,73,72.94444444,74.22222222,69.58333333,73.3,73.7,-9999
,10.03.2008,80.17361111,82.33333333,83,84.47222222,85.0625,81.77777778,84.2,87.2,-9999
,11.03.2008,75.84027778,76.27083333,78,79.58333333,80.01388889,76.71527778,77.2,80.8,-9999
,12.03.2008,74.89583333,76.52083333,75,77.36805556,78.48611111,76.36363636,75.9,79.1,-9999
,13.03.2008,68.86111111,71.61428571,72,72.69444444,74.46853147,71.68055556,70.4,74.6,-9999
,14.03.2008,63.48251748,71.50714286,70,68.50694444,72.97222222,72.19444444,68.8,74.2,-9999
,15.03.2008,67.88194444,70.88194444,71,69.84722222,73.27083333,73.125,72.4,73.5,-9999
,16.03.2008,70.13194444,73.27777778,75,73.125,76.36805556,72.93055556,73.9,73.6,-9999
,17.03.2008,-9999,80.51048951,82,81.375,82.77083333,79.76223776,81.5,83.4,-9999
,18.03.2008,92.05223881,94.57638889,96,95.5,94.66666667,93.97916667,93.3,99.4,-9999
,19.03.2008,82.88970588,86.5625,85,86.56944444,86.67361111,85.75694444,84.9,92.1,-9999
,20.03.2008,63.84722222,66.125,63,68.30555556,68.63194444,62.97222222,62.7,66.6,-9999
,21.03.2008,81.15277778,83.08333333,85,84.57638889,85.64583333,82.20833333,84.6,88.3,-9999
,22.03.2008,63.375,65.20138889,64,63.375,68.70138889,66.25694444,66.9,70.4,-9999
,23.03.2008,61.25694444,65.44444444,66,65.59027778,68.52083333,65.75694444,67.2,69.1,-9999
,24.03.2008,68.67361111,69.65972222,71,70.62937063,73.42361111,69.59574468,70.5,71.6,-9999
,25.03.2008,60.28472222,62.97916667,63,63.50694444,63.93055556,62.59027778,60.7,64.6,-9999
,26.03.2008,63.64583333,67.96527778,69,68.36805556,76.76470588,67.68055556,64,69.5,-9999
,27.03.2008,79.18055556,86.50694444,88,74.0754717,95.56862745,85.17361111,84.4,87.7,-9999
,28.03.2008,75.51388889,80.44444444,79,-9999,78.91666667,75.93055556,74.5,78.9,-9999
,29.03.2008,70.35416667,72.84027778,74,-9999,75.98611111,71.25,71.3,74.6,-9999
,30.03.2008,79.49305556,81.83333333,83,-9999,82.36805556,80.81944444,80.3,85,-9999
,31.03.2008,81.13194444,93.29861111,95,88,93.15972222,93.26388889,91.6,99.8,-9999
,01.04.2008,77.20833333,79.71527778,79,-9999,80.93055556,79.00694444,78.4,84.1,-9999
,02.04.2008,62.75362319,61.61805556,61,-9999,65.26388889,61.54166667,60.7,65,-9999
,03.04.2008,63.00694444,65.09352518,65,-9999,67.57638889,65.20833333,66.1,67,-9999
,04.04.2008,-9999,92.20833333,92,-9999,92.16666667,92.08333333,91,97.8,-9999
,05.04.2008,-9999,71.27083333,71,-9999,72.52777778,71.68055556,70.7,74.6,-9999
,06.04.2008,61.63194444,67.56944444,69,-9999,67.0625,68.39583333,65.9,71.1,-9999
,07.04.2008,61.58041958,65.19444444,63,-9999,65.5,64.97222222,63,69.3,-9999
,08.04.2008,62.11111111,64.65277778,63,56.42857143,65.07638889,63.58333333,62.4,66.2,-9999
,09.04.2008,73.97916667,77.47222222,76,76.64583333,77.45833333,76.57638889,75.3,81.3,-9999
,10.04.2008,-9999,90.38888889,91,89.92361111,90.8125,90.05555556,89.5,96.2,-9999
,11.04.2008,-9999,76.40277778,76,77.125,76.68055556,76.74305556,74.6,80.5,-9999
,12.04.2008,-9999,83.63888889,83,84.79166667,83.375,84.25694444,83.3,88.7,-9999
,13.04.2008,70.43055556,81.68055556,80,80.27083333,82.42361111,80.92361111,81,84.8,-9999
,14.04.2008,54.43055556,58.31944444,56,55.25694444,59.6875,57.83333333,56.8,60.4,-9999
,15.04.2008,54.43055556,56.13194444,56,55.63194444,58.72222222,57.75694444,55.6,60,-9999
,16.04.2008,44.94444444,44.5625,44,43.58333333,47.04861111,45.66666667,42.7,44.2,-9999
,17.04.2008,49.20289855,53.19858156,54,51.96527778,53.86805556,53.82638889,51.4,56.6,-9999
,18.04.2008,50.32638889,52.67361111,53,51.63888889,54.39583333,56.20138889,52.8,56.8,-9999
,19.04.2008,67.69444444,74.52083333,74,73.47222222,74.48611111,75.56944444,73.4,79.8,-9999
,20.04.2008,79.95833333,86.13888889,86,86.05555556,85.29166667,85.61111111,84.8,90.8,-9999
,21.04.2008,-9999,74.71527778,74,73.45833333,74.20833333,72.77083333,71,77.4,-9999
,22.04.2008,61.82638889,69.06944444,68,66.09027778,68.13888889,69.27083333,66.4,74.3,-9999
,23.04.2008,59.5625,65.57638889,65,63.73611111,65.75,66.09027778,64,69.9,-9999
,24.04.2008,43.98601399,46.64130435,44,43.33333333,45.9375,43.04861111,42.8,49.6,-9999
,25.04.2008,60.42361111,-9999,67,66.84027778,65.50724638,66.82638889,64.6,71.5,-9999
,26.04.2008,57.04166667,-9999,59,60.57638889,59.625,60.39583333,59.6,64.4,-9999
,27.04.2008,45.71527778,-9999,46,48.45833333,49.77083333,50.13888889,49.7,52.1,-9999
,28.04.2008,53.95138889,61.41584158,58,59.72916667,59.61805556,60.59722222,60.6,64.3,-9999
,29.04.2008,60.03472222,67.97222222,63,67.18055556,67.75694444,65.58333333,65.4,70.2,-9999
,30.04.2008,50.45833333,53.80555556,52,53.44444444,56.75694444,55.5625,69.8,55.5,-9999
,01.05.2008,58.45833333,61.63888889,60,61.11805556,61.75694444,61.20138889,54.2,65,-9999
,02.05.2008,68.62237762,72.68055556,74,73,72.77083333,72.97916667,71.5,78.9,-9999
,03.05.2008,65.02222222,70.71223022,72,71.59854015,71.18115942,72.03472222,71.4,75,-9999
,04.05.2008,54.53472222,62.0625,62,60.33333333,62.26573427,64.65972222,63.9,65.4,-9999
,05.05.2008,50.49295775,53.78472222,54,53.23611111,55.38194444,58.07638889,55,58.6,-9999
,06.05.2008,52.72916667,60.5,58,58.57638889,60.04861111,62.8125,59.8,64.5,-9999
,07.05.2008,-9999,79.4375,81,80.45833333,78.5625,78.69444444,77.6,85.3,-9999
,08.05.2008,72.51388889,79.3125,78,79.51388889,79.85416667,78.91666667,78.9,86.1,-9999
,09.05.2008,57.67361111,64.5,61,62.20138889,63.42361111,65.45138889,67,65.8,-9999
,10.05.2008,50.11805556,56.5,53,52.98611111,54.97916667,56.65972222,55,59,-9999
,11.05.2008,70.0625,81.63194444,82,82.23611111,81.80555556,82.38194444,82,90.8,-9999
,12.05.2008,68.38888889,76.84722222,77,76.46527778,77.34027778,74.82638889,73.6,82.2,-9999
,13.05.2008,65.74825175,74.36805556,74,72.72222222,72.89583333,73.78472222,72.5,76.4,-9999
,14.05.2008,77.14583333,88.16666667,90,90.03472222,87.95138889,88.80555556,88.4,97.5,-9999
,15.05.2008,70.19444444,73.70833333,73,73.06944444,75.07638889,73.07638889,72.4,78,-9999
,16.05.2008,54.00694444,56.59027778,54,55.09027778,56.05555556,57.05555556,57.1,61.2,-9999
,17.05.2008,53.22916667,55.10416667,54,55.36111111,55.8125,55.97916667,56.9,60.5,-9999
,18.05.2008,66.88888889,68.73611111,67,69.88194444,69.47222222,67.60416667,68,73.1,-9999
,19.05.2008,54.25694444,57.51388889,54,55.36111111,56.66666667,56,56.1,60.2,-9999
,20.05.2008,51.49275362,54.1875,51,53.11111111,52.8125,54.75694444,55.4,58.9,-9999
,21.05.2008,57.00699301,58.8125,57,58.88888889,58.65277778,59.71527778,60.3,62.6,-9999
,22.05.2008,59.72222222,62.13194444,63,61.59027778,61.49305556,62.25,62,67.2,-9999
,23.05.2008,58.77083333,63.23611111,63,61.82638889,63.00724638,63.25694444,63.1,66.8,-9999
,24.05.2008,52.3125,60.125,61,55.88194444,59.48611111,61.52777778,59.7,63.3,-9999
,25.05.2008,49.57638889,55.07638889,54,51.66666667,53.6875,55.63194444,52.2,56.1,-9999
,26.05.2008,62.6875,64.36805556,64,64.33333333,64.11805556,66.18055556,66.5,70.9,-9999
,27.05.2008,67.34722222,72.74305556,73,73.00694444,72.49305556,73.38888889,72.4,77.6,-9999
,28.05.2008,45.13888889,49.20138889,48,47.5,48.36805556,49.89583333,48.3,49.6,-9999
,29.05.2008,42.40277778,49.67361111,50,45.38888889,48.35416667,51.125,50.4,51.5,-9999
,30.05.2008,55.1875,60.90972222,63,60.41666667,61.07638889,61.6875,61.2,65.3,-9999
,31.05.2008,61.81944444,69.66666667,69,70.9375,69.72222222,70.09722222,69.9,75.8,-9999
,01.06.2008,53.94444444,58.76388889,56,56.46527778,57.10416667,60.31944444,58.4,65.4,-9999
,02.06.2008,56.01388889,61.00694444,59,58.29861111,60.56944444,63.34722222,62.3,67.3,-9999
,03.06.2008,75.69565217,89.88888889,92,90.60416667,89.46527778,88.92361111,88,97.7,-9999
,04.06.2008,73.30555556,83.89583333,85,84.18055556,83.15972222,83.8125,82.4,91,-9999
,05.06.2008,71.55555556,73.58333333,74,73.61805556,73.47222222,74.60416667,72.9,81.7,-9999
,06.06.2008,62.11805556,65.00694444,66,64.47916667,64.32638889,65.5625,64.7,70.3,-9999
,07.06.2008,72.33333333,74.55555556,74,74.25,73.93055556,75.5625,74.8,82.5,-9999
,08.06.2008,67.66666667,69.77777778,70,69.21527778,69.22222222,69.91666667,68.9,75.6,-9999
,09.06.2008,69.64583333,71.89583333,72,71.8125,71.13888889,72.27083333,72.7,78.6,-9999
,10.06.2008,69.96527778,73.80555556,74,73.75694444,74.38194444,73.70833333,73.1,79.2,-9999
,11.06.2008,61.77083333,65.15972222,66,63.96527778,65.30555556,66.56944444,64.9,70.7,-9999
,12.06.2008,63.13194444,67.4375,67,64.65972222,65.35416667,65.76388889,64.7,69,-9999
,13.06.2008,79.18055556,81.74305556,83,82.04166667,81.31944444,82.39583333,81,87.6,-9999
,14.06.2008,58.84027778,62.53472222,63,61.61805556,61.72916667,62.07638889,61.5,67.3,-9999
,15.06.2008,59.07638889,65.02777778,65,64.91666667,64.65277778,66.13888889,66.8,71.7,-9999
,16.06.2008,58.25,65.54166667,64,65.32638889,64.14583333,64.44444444,65.6,70.2,-9999
,17.06.2008,59.0625,65.05555556,63,64.09027778,64.14583333,64.11805556,64.3,68,-9999
,18.06.2008,60.70992366,63.82638889,63,63.70138889,62.79861111,62.96527778,63.1,67.4,-9999
,19.06.2008,61.92361111,64.625,64,62.19444444,63.53472222,63.95138889,63,68.4,-9999
,20.06.2008,56.46527778,61.02112676,61,57.85416667,59.52898551,61.75694444,60.2,66,-9999
,21.06.2008,74.50694444,76.04166667,77,76.32638889,75.52777778,77.76388889,75.3,81.8,-9999
,22.06.2008,74.61805556,75.86111111,76,75.88888889,75.47916667,76.39583333,75.6,81,-9999
,23.06.2008,73.88888889,73.78472222,72,74.11111111,73.4375,73.01388889,72.6,78.2,-9999
,24.06.2008,71.64583333,71.35416667,70,71.3125,70.88194444,71.63888889,70.9,78.7,-9999
,25.06.2008,86.52777778,87.70833333,89,88.41666667,87.50694444,88.88888889,88.4,94.6,-9999
,26.06.2008,86.54166667,85.40277778,87,86.8125,84.93055556,85.56944444,84.3,93.6,-9999
,27.06.2008,82.52777778,81.99305556,83,83.11805556,81.54861111,82.44444444,81.6,89.2,-9999
,28.06.2008,73.90972222,72.51388889,73,73.66666667,72.52083333,72.59027778,71.6,79.9,-9999
,29.06.2008,74.75694444,73.36805556,75,75.49305556,73.04166667,72.69444444,70.8,79.1,-9999
,30.06.2008,66.29861111,65.81944444,65,67.25694444,65.93055556,63.67361111,63.3,68.5,-9999
,01.07.2008,57.125,57.5625,56,58.26388889,59.78472222,58.41666667,48.9,64.6,-9999
,02.07.2008,67.17391304,67.15972222,69,68.19444444,68.14583333,67.79166667,55.7,73.4,-9999
,03.07.2008,83.66666667,83.43055556,85,84.71527778,83.97222222,83.47916667,77,90.3,-9999
,04.07.2008,66.88194444,71.20833333,71,70.29861111,72.80555556,71.52083333,71.5,74,-9999
,05.07.2008,60.19444444,65.88194444,65,64.47222222,67.22222222,67.45833333,66.8,71.2,-9999
,06.07.2008,69.68055556,70.88888889,71,71.23611111,72.54166667,72.44444444,72.2,76.8,-9999
,07.07.2008,77.27083333,76.90972222,79,78.72916667,77.69444444,77.84722222,76.3,83.2,-9999
,08.07.2008,87.125,86.11111111,88,87.98611111,86.34722222,86.63888889,85,94.9,-9999
,09.07.2008,73.02083333,71.61111111,72,73.72916667,73.36805556,70.63194444,68.4,78.2,-9999
,10.07.2008,78.18055556,77.31944444,78,79.36111111,78.98611111,77.3125,74.7,82.7,-9999
,11.07.2008,73.36111111,72.22916667,73,75.00694444,74.09722222,73.30555556,70.4,79.2,-9999
,12.07.2008,81.13888889,80.13888889,81,82.61111111,81.91666667,80.02083333,76.9,87.5,-9999
,13.07.2008,61.92361111,60.59722222,60,63.04166667,62.70833333,58.72222222,56.3,64.9,-9999
,14.07.2008,68.77777778,67.20833333,66,69.42361111,68.77777778,64.86111111,61.5,73,-9999
,15.07.2008,71.41666667,68.23611111,69,71.29861111,71.85416667,70.44444444,67.5,76.3,-9999
,16.07.2008,73.77697842,72.3125,73,74.97916667,75.04861111,72.90277778,68.4,79.4,-9999
,17.07.2008,75.04195804,73.125,75,76.40972222,75.36805556,73.90277778,70.8,80.4,-9999
,18.07.2008,70.84027778,68.47916667,70,71.59027778,72.79861111,70.10416667,64.8,75.9,-9999
,19.07.2008,84.15972222,82.25694444,84,84.96527778,83.79285714,81.63194444,79.9,90.1,-9999
,20.07.2008,83.1875,82.02777778,82,83.59722222,82.20833333,82.23611111,79.9,88.7,-9999
,21.07.2008,83.52777778,82.08333333,83,83.94444444,82.75694444,81.93055556,79.7,88.2,-9999
,22.07.2008,74.89583333,73.40277778,74,75.86111111,74.58333333,73.22222222,71.3,79.6,-9999
,23.07.2008,70.52777778,69.10416667,69,71.38888889,71.38888889,69.27083333,67,76.3,-9999
,24.07.2008,68.85416667,67.61111111,68,70.34722222,70.09722222,68.97916667,66.7,73.1,-9999
,25.07.2008,74.8125,72.63194444,74,75.9375,75.48611111,74.36111111,71.9,79.1,-9999
,26.07.2008,74.27083333,72.33333333,72,74.96527778,74.18055556,73.3125,71.4,79.5,-9999
,27.07.2008,71.36111111,68.77083333,68,71.71527778,71.98611111,69.97222222,67.3,73.7,-9999
,28.07.2008,70.34722222,69.375,69,72.80555556,72.59027778,71.75694444,70.6,76.1,-9999
,29.07.2008,69.98611111,68.65972222,69,71.84027778,72.125,70.56944444,68.5,74.7,-9999
,30.07.2008,77.04166667,75.02083333,75,77.35416667,76.86111111,76.04166667,73.1,81.9,-9999
,31.07.2008,70.05970149,70.27083333,70,72.34027778,-9999,70.625,68.9,76.2,-9999
,01.08.2008,78.875,77.35416667,77,80.26388889,79.64583333,79.29166667,79,85.2,-9999
,02.08.2008,67.29861111,65.91666667,66,68.09027778,68.13888889,67.00694444,66,73.8,-9999
,03.08.2008,70.14583333,68.21527778,69,71.56944444,71.63888889,70.67361111,70.2,74.1,-9999
,04.08.2008,79.15972222,77.61805556,79,81.31944444,80.94444444,80.51388889,79.2,85.3,-9999
,05.08.2008,85.27083333,83.47916667,84,86.04166667,85.72916667,84.42361111,83.4,91.1,-9999
,06.08.2008,70.84027778,68.36805556,68,72.13194444,72.05555556,69.32638889,68.2,73.8,-9999
,07.08.2008,68.29166667,66.59027778,66,69.48611111,68.93055556,67.34722222,66.5,72.9,-9999
,08.08.2008,69.65972222,67.70138889,67,70.23611111,69.91666667,68.75,67,74.6,-9999
,09.08.2008,78.06944444,75.85416667,76,78.52083333,78.90277778,77.49305556,75.6,82,-9999
,10.08.2008,68.86111111,67.34027778,67,69.47222222,70.15972222,68.73611111,67.2,74.8,-9999
,11.08.2008,71.77083333,69.40972222,70,71.22222222,71.82638889,70.79861111,69.7,76.9,-9999
,12.08.2008,66.31944444,65.81944444,64,66.93055556,67.48611111,67.74305556,66.8,71.8,-9999
,13.08.2008,76.47222222,75.43055556,73,78.04166667,79.20833333,78.79861111,77.1,85.5,-9999
,14.08.2008,76.19852941,76.04861111,75,77.89583333,79.79861111,79.15972222,78.9,83.8,-9999
,15.08.2008,65.34722222,64.67361111,64,65.55555556,67.09027778,66.36111111,64.1,71.7,-9999
,16.08.2008,65.48611111,62.97841727,64,66.67361111,67.13194444,65.625,64,71.2,-9999
,17.08.2008,66.26388889,64.85416667,63,67.67361111,68.48611111,65.83333333,64,70.1,-9999
,18.08.2008,69.44444444,66.78472222,67,71.27777778,70.16666667,69.20138889,66.3,74.6,-9999
,19.08.2008,77.47222222,75.90972222,78,76.99305556,77.61805556,77.41666667,77.2,81,-9999
,20.08.2008,59.46527778,58.88194444,61,60.27777778,62.69444444,59.50694444,59.6,61.3,-9999
,21.08.2008,66.49305556,65.77083333,68,68.38194444,69.46527778,69.40277778,69.2,71.4,-9999
,22.08.2008,76.61805556,76.40972222,78,79.61805556,79.02777778,79.23611111,78.7,81,-9999
,23.08.2008,70.52777778,68.93055556,68,71.82638889,72,71.21527778,69.7,75.6,-9999
,24.08.2008,67.30555556,65.40277778,65,68.28472222,67.72222222,67.04166667,65.4,72.8,-9999
,25.08.2008,64.60416667,63.76388889,65,64.88888889,66.51388889,66.13888889,67.1,68.7,-9999
,26.08.2008,61.45833333,62.06944444,63,63.125,64.86111111,63.18055556,65.3,64.4,-9999
,27.08.2008,68.54861111,67.88194444,69,69.11805556,70.14583333,68.86111111,69.6,72.2,-9999
,28.08.2008,76.14492754,73.35416667,75,76.77777778,75.84027778,76.96527778,76.8,81.4,-9999
,29.08.2008,67.17361111,65.13888889,67,67.80555556,66.42028986,67.78472222,66.4,71.5,-9999
,30.08.2008,53.96527778,55.36805556,54,57.14583333,58.52777778,60.09027778,59.3,63.3,-9999
,31.08.2008,53.67361111,54.57638889,58,58.33333333,59.25694444,58.14583333,56.9,61.6,-9999
,01.09.2008,51.79861111,54.11805556,57,56.33333333,57.13194444,56.56944444,55.7,57.5,-9999
,02.09.2008,60.11805556,61.17361111,64,63.4375,64.72916667,65.25694444,64.5,67.8,-9999
,03.09.2008,72.22222222,73.13194444,75,76.31944444,75.70138889,75.36805556,-9999,78.8,-9999
,04.09.2008,87.55555556,85.74305556,88,88.82638889,88.41958042,85.91666667,-9999,91.8,-9999
,05.09.2008,75.21527778,73.79861111,76,76.15277778,74.90972222,74.76388889,-9999,80.7,-9999
,06.09.2008,69.625,68.13194444,69,71.04166667,70.6875,70.25,-9999,76.1,-9999
,07.09.2008,74.36111111,73.88888889,76,77.11111111,77.27777778,76.58333333,-9999,81.9,-9999
,08.09.2008,80.5,80.16666667,82,83.79166667,83.17361111,81.44444444,-9999,86.9,-9999
,09.09.2008,71.30555556,71.34722222,72,72.38194444,72.875,72.04861111,-9999,77.9,-9999
,10.09.2008,62.1875,66.3125,69,67.48611111,70.97916667,68.72916667,-9999,71.3,-9999
,11.09.2008,62.06521739,64.125,64,65.93055556,68.33333333,68.14583333,-9999,69.6,-9999
,12.09.2008,90.89051095,90.5,93,94.63888889,92.84722222,90.86805556,-9999,99,-9999
,13.09.2008,-9999,79.23611111,81,82.67361111,81.25694444,79.31944444,-9999,84.9,-9999
,14.09.2008,-9999,85.30555556,88,89.46527778,87.46527778,85.19444444,-9999,94.4,-9999
,15.09.2008,73.39325843,78.30555556,80,81.22222222,79.95138889,79.16666667,-9999,86.3,-9999
,16.09.2008,73.97222222,72.04166667,74,75.01388889,73.44202899,74.20833333,-9999,79.3,-9999
,17.09.2008,73.57638889,72.01388889,72,73.56944444,73.48611111,72.47916667,-9999,76.7,-9999
,18.09.2008,64.64583333,66.86111111,68,68.77777778,70.3125,68.5625,-9999,72.6,-9999
,19.09.2008,68.09027778,70.68055556,73,73.54166667,73.9375,74.04861111,64.1,77.4,-9999
,20.09.2008,68.66666667,70.39583333,72,73.27777778,73.30555556,74.51388889,73.4,77.5,-9999
,21.09.2008,74.25694444,74.98611111,78,76.59027778,76.5,75.65277778,75.7,79.3,-9999
,22.09.2008,71.07638889,71.5625,73,73.45138889,74.11111111,72.41666667,74.8,76.8,-9999
,23.09.2008,68.09722222,68.26388889,69,69.88888889,71.14583333,69.79166667,69.1,73.8,-9999
,24.09.2008,64.47916667,68.38194444,71,71.23611111,71.0625,71.02777778,70.1,74.7,-9999
,25.09.2008,59.49305556,62.82638889,64,64.76388889,65.9375,64.61111111,64.3,67.7,-9999
,26.09.2008,60.86805556,64.0625,64,64.42361111,70.02173913,65.74305556,65.7,70.7,-9999
,27.09.2008,69.48611111,71.44444444,73,73.18055556,73.40972222,72.50694444,71.6,76.2,-9999
,28.09.2008,74.22222222,73.38194444,76,76.10416667,74.96527778,73.99305556,73.6,80.1,-9999
,29.09.2008,78.66666667,78.04166667,80,81.32638889,79.52083333,79.13194444,80.2,85.4,-9999
,30.09.2008,79.97916667,78.19444444,81,81.59722222,79.84027778,79.60416667,79.1,85.2,-9999
,01.10.2008,74.45138889,73.20138889,76,76.49305556,74.54861111,73.45833333,73.2,77.3,-9999
,02.10.2008,74.36111111,72.57638889,74,75.64583333,74.5625,73.85416667,72.7,76.7,-9999
,03.10.2008,69.84722222,70.70833333,72,72.30555556,73.625,73.95138889,73.6,76.1,-9999
,04.10.2008,60.70833333,66.5,69,67.91666667,70.81944444,70.15277778,70.4,73.7,-9999
,05.10.2008,64.125,67.74305556,71,70.14583333,71.9375,69.92361111,69.3,74.5,-9999
,06.10.2008,69.26388889,68.49305556,70,70.17361111,69.88111888,68.40972222,69.7,71.7,-9999
,07.10.2008,61.03472222,59.57638889,60,60.98611111,61.6875,59.54166667,60.4,62.2,-9999
,08.10.2008,87.47887324,86.44444444,89,90.90277778,88.30555556,86.54166667,86.6,94,-9999
,09.10.2008,-9999,68.47222222,69,69.45138889,71.27777778,71.38194444,66,75.5,-9999
,10.10.2008,56.17361111,57.43055556,59,59.90972222,62.73611111,59.0625,58.7,62.4,-9999
,11.10.2008,59.45138889,62.09027778,63,63.45138889,64.75694444,62.59722222,62.8,66.6,-9999
,12.10.2008,58.58333333,61.55072464,63,64.25694444,67.60416667,66.24305556,64.4,67.7,-9999
,13.10.2008,49.79861111,55.63194444,56,57.06944444,59.77083333,60.09722222,59,61.5,-9999
,14.10.2008,64.30555556,64.79166667,66,65.72916667,66.64583333,66.78472222,66.4,72.2,-9999
,15.10.2008,79.72222222,79.04861111,82,82.41666667,80.68055556,80.09027778,80.8,85.2,-9999
,16.10.2008,69.22222222,69.79861111,70,70.75,71.93055556,70.18055556,68.8,73.9,-9999
,17.10.2008,63.67361111,66.61111111,68,67.58333333,71.46527778,68.19444444,67.9,71.6,-9999
,18.10.2008,59.31944444,64.15277778,66,67.02083333,71.19444444,66.42361111,65.4,73.7,-9999
,19.10.2008,62.875,63.38194444,67,67.84027778,68.64583333,67.23611111,67.7,69,-9999
