date,AirT,Iprec,Swglob,RH
28/06/2011,22.338125,0,351.8763958,43.31239583
29/06/2011,24.67677083,0,281.3549271,37.59739583
30/06/2011,20.05208333,1.2192,193.9264375,57.5394186
01/07/2011,21.55208333,2.6162,345.3016146,57.05666667
02/07/2011,20.91145833,0,290.2300625,72.1234375
03/07/2011,22.92739583,0,325.7488229,51.87802083
04/07/2011,25.68322917,0,348.0285208,36.08739583
05/07/2011,21.50864583,1.1938,204.303625,76.679
06/07/2011,20.37125,0.8382,191.375125,73.640625
07/07/2011,19.70479167,0,238.0442083,76.83322917
08/07/2011,21.0834375,1.2192,286.4666771,68.56520833
09/07/2011,22.64416667,0,295.0286771,55.61114583
10/07/2011,22.48770833,0,308.7407292,54.95822917
11/07/2011,21.61145833,23.368,287.1607292,63.48416667
12/07/2011,19.5940625,52.5018,305.9458542,74.77208333
13/07/2011,20.01791667,5.1308,338.0154896,78.22333333
14/07/2011,21.62229167,0,293.9473438,70.19635417
15/07/2011,23.86083333,0,361.9099063,57.23197917
16/07/2011,22.86458333,2.2606,261.6754375,61.82416667
17/07/2011,24.05197917,0,270.8298333,58.66489583
18/07/2011,25.49260417,0,345.1082917,48.6796875
19/07/2011,25.08760417,0.127,297.6093646,49.10375
20/07/2011,24.15375,0,289.527,51.93145833
21/07/2011,23.4115625,0.4826,328.7934479,48.9484375
22/07/2011,25.29979167,0,364.1702292,58.48485714
23/07/2011,25.315625,0,354.7825521,42.62145833
24/07/2011,23.44979167,8.89,339.4706979,58.73166667
25/07/2011,24.520625,0,338.8813542,54.20989583
26/07/2011,23.225625,0,209.6226354,55.16510417
27/07/2011,23.40322917,0,258.6758229,54.67604167
28/07/2011,23.5971875,0,245.2809583,46.828125
29/07/2011,23.1171875,0,335.4903542,61.19354167
30/07/2011,25.69666667,0,350.8886563,43.11260417
31/07/2011,25.47322917,0.3302,337.4926875,49.06020833
01/08/2011,26.03916667,0.8636,272.8942917,45.82729167
02/08/2011,22.82479167,0,249.5092604,59.70635417
03/08/2011,21.82927083,0.127,292.4145417,71.24520833
04/08/2011,21.97895833,0,210.1019375,58.28635417
05/08/2011,22.80197917,0,331.6200104,56.41104167
06/08/2011,24.04104167,0,314.8384792,39.07239583
07/08/2011,24.15885417,0,342.3373854,39.2375
08/08/2011,24.16020833,0,259.0279271,27.58770833
09/08/2011,21.13447917,0,288.2905313,58.81291667
10/08/2011,20.26614583,0,279.0723125,45.09325581
11/08/2011,22.86239583,0,305.601625,44.52291667
12/08/2011,22.49395833,0,328.0312292,43.41020833
13/08/2011,20.92614583,0,274.1291979,63.18572917
14/08/2011,21.91666667,0,212.2632708,57.06739583
15/08/2011,24.30833333,0,303.0943854,39.19239583
16/08/2011,21.32135417,0,183.8591146,49.4990625
17/08/2011,22.6278125,0,295.2665417,47.13072917
18/08/2011,26.64864583,0,324.2209688,17.88580208
19/08/2011,20.75135417,0,111.2693542,42.46895833
20/08/2011,20.92072917,0,302.6286042,54.54635417
21/08/2011,22.66135417,0,278.796625,53.98197917
22/08/2011,25.3609375,0,213.2125833,36.55385417
23/08/2011,27.76260417,0,315.6890313,22.53483333
24/08/2011,24.98583333,0,281.8079792,30.50083333
25/08/2011,25.00197917,0,288.6642396,38.72072917
26/08/2011,25.13822917,0,222.5845833,36.1025
27/08/2011,24.785,0,290.5119896,41.7225
28/08/2011,23.72520833,1.0414,142.2088021,46.211875
29/08/2011,20.31135417,0.127,209.6079792,72.29822917
30/08/2011,22.31052083,0,263.1455833,46.99354167
31/08/2011,24.60760417,0,264.3758646,34.391875
01/09/2011,24.6296875,0,246.0585313,33.38385417
02/09/2011,19.25958333,0,246.1713542,58.72375
03/09/2011,15.6928125,0,292.5390417,36.56645833
04/09/2011,14.33544792,0,291.6301979,49.07447917
05/09/2011,18.16338542,0,290.5196354,39.69322917
06/09/2011,16.82177083,0.4064,73.395625,54.92916667
07/09/2011,12.71645833,1.7526,68.71332292,87.765
08/09/2011,16.28802083,0,282.8456458,60.79958333
09/09/2011,16.14039583,0,252.4033646,56.01197917
10/09/2011,16.1944375,0,284.2211875,49.17364583
11/09/2011,18.40244792,0,278.2345313,41.550625
12/09/2011,22.02354167,0,239.5882813,34.2259375
13/09/2011,18.66489583,0,231.7901563,51.25645833
14/09/2011,10.81947917,7.1882,43.73601042,86.76989583
15/09/2011,9.3256875,3.5814,64.6300625,92.63854167
16/09/2011,14.38041667,0,248.082625,70.04895833
17/09/2011,13.375,0.127,146.2917292,70.30447917
18/09/2011,15.49022917,0,241.0045313,49.108125
19/09/2011,17.92635417,0,265.5486875,41.53364583
20/09/2011,11.98379167,0,206.8298229,48.02614583
21/09/2011,11.49361458,0,255.9716354,52.31708333
22/09/2011,13.88855208,0,257.1236458,41.70166667
23/09/2011,20.44583333,0,255.7252292,25.26739583
24/09/2011,21.84375,0,238.3503333,25.630625
25/09/2011,21.44583333,0,252.3460833,30.57864583
26/09/2011,22.37375,0,233.6955104,21.18472917
27/09/2011,19.64208333,0,247.3681354,35.051875
28/09/2011,22.3925,0,251.948625,21.79072917
29/09/2011,13.10258333,0,210.7925938,43.52770833
30/09/2011,9.149215686,0,292.1046275,45.51520833
01/10/2011,19.5853125,0,209.6064815,30.92979167
02/10/2011,20.02354167,0,204.9768519,33.606875
03/10/2011,19.70572917,0,198.3796296,35.36989583
04/10/2011,17.72979167,0,186.6898148,42.745
05/10/2011,15.30958333,0,177.7777778,50.0021875
06/10/2011,13.4795625,0.2794,183.3333333,38.7190625
07/10/2011,13.7709,0,257.19352,22.82822917
08/10/2011,4.716020833,33.6042,16.75403125,73.78708333
09/10/2011,6.435697917,0,131.5624167,73.83895833
10/10/2011,8.791177083,0,216.4830521,65.71552083
11/10/2011,11.9983125,0,176.3836563,53.65822917
12/10/2011,12.166375,0,217.7930625,40.92572917
13/10/2011,11.49172917,0,209.5109375,45.586875
14/10/2011,10.25521875,0,186.5494063,50.60052083
15/10/2011,15.59344792,0,203.5141146,41.47010417
16/10/2011,9.536291667,0,174.8177396,61.4846875
17/10/2011,6.7475625,1.6002,125.1941146,69.4059375
18/10/2011,6.538916667,0,184.9909375,50.47895833
19/10/2011,5.886197917,0,199.8764792,52.78833333
20/10/2011,11.80727083,0,198.1916354,37.70104167
21/10/2011,12.12213542,0,159.2937917,39.27645833
22/10/2011,12.16783333,0,152.5087396,45.28260417
23/10/2011,13.15492708,0,193.1062708,34.86770833
24/10/2011,13.58652632,0,145.7513474,31.205
25/10/2011,6.934645833,6.6294,115.3998125,60.96322917
26/10/2011,-3.369291667,16.2306,118.9614063,89.425
27/10/2011,-6.050229167,0,188.5480417,77.2009375
28/10/2011,-1.56603125,0,184.3445208,68.56625
29/10/2011,4.1773125,0,137.2359375,56.2971875
30/10/2011,5.2389375,0,176.1372813,68.80583333
31/10/2011,10.26830208,0,173.5597708,49.621875
01/11/2011,3.1685625,3.7592,133.3448958,73.5246875
02/11/2011,-3.57653125,5.334,163.0639688,81.60895833
03/11/2011,-4.93440625,0,179.3525625,77.00114583
04/11/2011,1.20328125,0,136.5440729,71.55208333
05/11/2011,3.7835625,0.127,97.28983333,64.76802083
06/11/2011,0.41415625,0,164.8417813,54.92916667
07/11/2011,0.29115625,0,89.81469792,71.30854167
08/11/2011,0.209260417,0,157.5351458,67.18541667
09/11/2011,0.510104167,0,158.490375,52.35166667
10/11/2011,4.467291667,0,160.3649688,38.75697917
11/11/2011,6.6105,0,134.823875,26.10166667
12/11/2011,8.437229167,0,123.6675521,34.73489583
13/11/2011,4.378645833,0,73.13128125,53.3834375
14/11/2011,6.06009375,0,149.900375,32.01916667
15/11/2011,3.865197917,0,152.4774792,39.37208333
16/11/2011,-4.060770833,0,149.2968854,46.96541667
17/11/2011,0.428645833,0,116.5851146,43.26052083
18/11/2011,7.451854167,0,146.6278646,33.60916667
19/11/2011,-1.032020833,1.1684,139.96525,66.8084375
20/11/2011,-1.904260417,0,111.9984271,68.149375
21/11/2011,2.0611875,0,84.19409375,61.27708333
22/11/2011,5.243072917,0,107.2675521,49.22927083
23/11/2011,6.68025,0,125.9745104,41.69520833
24/11/2011,8.61684375,0,138.9734271,31.36479167
25/11/2011,6.825510417,0,85.93825,37.97416667
26/11/2011,-1.391614583,0,139.3878125,35.74354167
27/11/2011,2.026947917,0,133.6792396,37.30645833
28/11/2011,8.83203125,0,60.63689583,30.65958333
29/11/2011,3.171572917,0,126.9234792,55.54666667
30/11/2011,4.759354167,0,87.4711875,52.50791667
01/12/2011,-5.670364583,1.7526,64.26267708,83.32729167
02/12/2011,-6.846291667,0,118.3972917,82.07989583
03/12/2011,-6.527822917,0.635,83.46360417,75.88802083
04/12/2011,-8.229520833,0,83.64015625,69
05/12/2011,-15.8615625,0,125.3762917,74.21791667
06/12/2011,-11.5365625,0,121.0059271,64.5759375
07/12/2011,-2.2669375,0,125.2333125,57.73552083
08/12/2011,-2.720479167,0,82.86214583,76.06145833
09/12/2011,-5.00253125,0,70.87472917,84.92625
10/12/2011,-1.994125,0,123.4936146,62.5396875
11/12/2011,-0.96596875,0,123.0355625,54.74145833
12/12/2011,-2.071177083,0,101.9472292,66.481875
13/12/2011,-4.90375,0,96.63025,83.5071875
14/12/2011,2.244822917,0,118.2858854,51.19729167
15/12/2011,-2.52509375,0,118.6553125,69.12354167
16/12/2011,-3.12225,0,115.8491354,66.02416667
17/12/2011,-1.017135417,0,120.62575,54.08770833
18/12/2011,3.707395833,0,114.3241146,40.4165625
19/12/2011,-2.433604167,0,28.41766667,63.76541667
20/12/2011,-3.640541667,7.7216,120.95575,68.74697917
21/12/2011,-1.406677083,1.6764,47.13130208,62.990625
22/12/2011,-7.745895833,0.5334,105.3646042,74.903125
23/12/2011,-6.038520833,0,122.4054792,62.4325
24/12/2011,-2.4621875,0,113.0056979,50.92510417
25/12/2011,-1.122166667,0,116.9391458,51.0703125
26/12/2011,1.01746875,0,109.5528229,50.0896875
27/12/2011,-0.019395833,0,92.618125,51.25791667
28/12/2011,4.92134375,0,93.00185417,43.22354167
29/12/2011,9.22640625,1.143,107.3477292,36.04333333
30/12/2011,5.087760417,0,79.24998958,40.96041667
31/12/2011,1.841135417,6.6294,110.2594688,38.12395833
01/01/2012,-4.0699375,0,113.7556875,54.298125
02/01/2012,-0.2144375,0,122.7907188,53.98083333
03/01/2012,6.132729167,0,45.10635417,33.91541667
04/01/2012,4.303208333,0,111.2606563,41.2009375
05/01/2012,9.314916667,0,116.3360521,30.30354167
06/01/2012,3.165229167,0,117.2243958,47.06541667
07/01/2012,-2.060677083,0,58.53797917,63.7103125
08/01/2012,-3.008229167,0,128.0054583,59.4525
09/01/2012,1.738895833,0,123.568,48.7478125
10/01/2012,4.901572917,0,130.7497396,43.4440625
11/01/2012,-6.196677083,1.0922,60.70588542,54.04979167
12/01/2012,-2.993302083,0.1778,116.6250104,38.62625
13/01/2012,1.059947917,0,106.7124792,29.21291667
14/01/2012,2.680458333,0,133.3981354,32.16489583
15/01/2012,5.175875,0,67.14495833,27.87083333
16/01/2012,-4.666020833,0,111.7936146,60.56302083
17/01/2012,-8.395166667,0,140.5525313,44.95645833
18/01/2012,1.877385417,0,95.52734375,32.58229167
19/01/2012,8.511395833,0,110.3597396,37.67333333
20/01/2012,6.11040625,0,140.0945104,44.72791667
21/01/2012,2.003239583,0,100.4977188,59.13739583
22/01/2012,2.040270833,0,138.1087708,42.71125
23/01/2012,-2.378833333,0,119.4183438,49.75947917
24/01/2012,-0.864052083,0,109.3846979,56.71447917
25/01/2012,2.54059375,0,107.4737292,50.70895833
26/01/2012,3.244552083,0,137.0398854,49.59927083
27/01/2012,-2.638729167,0,79.52839583,59.43364583
28/01/2012,-4.519895833,0,118.5839792,50.70114583
29/01/2012,5.8088125,0,137.8767083,28.04135417
30/01/2012,6.3621875,0,76.5115625,32.150625
31/01/2012,2.059479167,0,138.9010625,39.09510417
01/02/2012,1.674510417,0,145.8998229,37.47770833
02/02/2012,0.646197917,14.732,107.1842188,52.23479167
03/02/2012,-2.49771875,0.2794,75.61992708,80.36760417
04/02/2012,-3.33828125,0.254,141.8116979,77.2428125
05/02/2012,-4.393708333,0,166.4322083,76.87166667
06/02/2012,-2.813645833,0,104.9506146,64.15604167
07/02/2012,-6.267375,0.254,68.21917708,80.08802083
08/02/2012,-5.161864583,0,150.8350521,71.2765625
09/02/2012,-0.428354167,0,95.93970833,55.0071875
10/02/2012,-3.424510417,1.0668,120.69375,69.77260417
11/02/2012,-12.315625,0.508,137.2532292,80.36135417
12/02/2012,-9.99334375,0,124.0993958,81.559375
13/02/2012,0.11609375,0,172.3246146,73.6403125
14/02/2012,0.3568125,0,123.7963958,73.5496875
15/02/2012,-2.711208333,0,144.0751875,76.02583333
16/02/2012,-1.1691875,0,187.9475417,68.51489583
17/02/2012,-0.54434375,0,106.8997604,62.44135417
18/02/2012,-2.2416875,0,177.0934167,72.8634375
19/02/2012,0.143083333,0,122.8359375,62.30572917
20/02/2012,0.12190625,0.127,182.7257917,41.56020833
21/02/2012,3.519885417,0.4572,163.6594792,38.75208333
22/02/2012,10.19672917,1.6002,175.403625,36.20739583
23/02/2012,-2.194645833,0.3048,104.2497083,56.49729167
24/02/2012,-2.0750625,0.8128,209.2028854,42.60020833
25/02/2012,0.5010625,1.0414,201.896,44.39510417
26/02/2012,-2.25034375,2.159,221.7583229,27.36052083
27/02/2012,-1.911510417,0,211.8581667,49.588125
28/02/2012,-0.566958333,0,74.03903125,64.24385417
29/02/2012,3.639364583,0,211.8220104,29.19166667
01/03/2012,0.4865,0.4572,102.9545938,47.58875
02/03/2012,-4.409916667,0,113.7640208,46.13416667
03/03/2012,1.978083333,0,213.7814167,31.85833333
04/03/2012,7.611916667,0,225.8407708,32.10489583
05/03/2012,7.6983125,0,232.1169792,36.1459375
06/03/2012,10.26792708,0,233.9308542,22.26944792
07/03/2012,-1.923427083,0,94.72079167,65.70041667
08/03/2012,-0.366822917,0,241.5793542,45.39770833
09/03/2012,5.56621875,11.7602,242.3285521,26.74447917
10/03/2012,7.747583333,0,243.9000938,39.96333333
11/03/2012,8.03684375,0,174.6632396,50.30327083
12/03/2012,10.92854167,0,212.0231875,23.71104167
13/03/2012,11.4748125,0,207.7485104,21.31133333
14/03/2012,12.68,0,250.2727188,16.98807292
15/03/2012,12.472375,0,226.8306979,24.31864583
16/03/2012,12.93184375,0,242.4851354,25.31760417
17/03/2012,13.07619792,0,236.8819063,20.68219792
18/03/2012,11.44907292,0,192.5086354,28.016875
19/03/2012,4.566916667,0,248.6061979,23.95770833
20/03/2012,4.149427083,0,264.705,31.42395833
21/03/2012,7.377583333,0,266.636125,31.79458333
22/03/2012,10.16173958,0,270.6686458,41.85208333
23/03/2012,12.56872917,0,274.4956667,38.81416667
24/03/2012,14.35504167,0,267.2645417,32.890625
25/03/2012,10.68361458,0,203.4273333,64.31375
26/03/2012,12.47217708,0,193.1790417,49.25130208
27/03/2012,11.87689583,0,269.0983021,24.0196875
28/03/2012,12.19260417,0,255.5325,34.20197917
29/03/2012,13.83629167,16.8148,273.6629792,28.57385417
30/03/2012,14.64317708,0,272.9628542,25.60208333
31/03/2012,16.732375,0,280.7119792,27.696875
01/04/2012,17.17997917,0,295.0292813,21.43705208
02/04/2012,5.089322917,0.5588,35.9223125,58.69989583
03/04/2012,1.967322917,1.7272,88.90336458,71.5103125
04/04/2012,8.11140625,0,290.1988958,58.0925
05/04/2012,10.81109375,0,281.1843958,61.89770833
06/04/2012,11.92786458,1.016,304.3710313,45.51875
07/04/2012,7.131239583,0,312.4429167,23.35510417
08/04/2012,9.791520833,0,314.253375,27.96921875
09/04/2012,9.0973125,0,309.3985729,38.18833333
10/04/2012,12.93140625,0,288.0950208,58.24041667
11/04/2012,11.34052083,2.2606,110.4759792,80.963125
12/04/2012,11.05609375,0.127,220.1641042,60.5696875
13/04/2012,9.72246875,0,265.2109375,48.1125
14/04/2012,8.831958333,0,245.1413021,52.0359375
15/04/2012,5.816416667,0.3302,194.0835729,57.31697917
16/04/2012,7.272854167,0.254,280.6374479,53.83885417
17/04/2012,11.0745625,0,224.5296458,36.85697917
18/04/2012,10.39345833,0.254,205.2240833,52.58291667
19/04/2012,10.57526042,0.762,198.5485938,52.4640625
20/04/2012,10.74926042,0,301.7404271,53.14166667
21/04/2012,14.88053125,0,324.2512604,37.19708333
22/04/2012,12.56719792,0,327.7226771,45.18958333
23/04/2012,16.19278125,0,324.9932083,36.61489583
24/04/2012,19.71385417,0,228.2459792,24.7165625
25/04/2012,18.276875,0,171.2661875,29.11947917
26/04/2012,17.6403125,0.9144,236.8148333,45.24989583
27/04/2012,11.26805208,0.381,300.1186771,49.22739583
28/04/2012,8.92740625,0,342.3579583,30.8953125
29/04/2012,9.405572917,0,301.0063542,49.58291667
30/04/2012,14.361,0,336.72875,29.4534375
01/05/2012,16.16222917,0,211.2807292,28.2128125
02/05/2012,15.28739583,0,228.0036146,44.22625
03/05/2012,17.28859375,0,331.6552292,42.03729167
04/05/2012,19.6459375,0,356.8891458,29.27809375
05/05/2012,17.3903125,0,263.8229792,48.47760417
06/05/2012,9.608697917,6.1214,284.562625,56.349375
07/05/2012,6.68234375,6.477,141.61925,82.16458333
08/05/2012,10.48605208,0,362.4603333,51.24729167
09/05/2012,15.37675,0,367.4976875,37.85947917
10/05/2012,18.49819792,0,353.1559063,27.84202083
11/05/2012,5.2104375,0.127,80.7643125,63.33229167
12/05/2012,5.443916667,1.8542,96.76570833,83.92666667
13/05/2012,10.27432292,0,276.7047396,65.4009375
14/05/2012,15.81053125,0,374.2829479,29.70029167
15/05/2012,17.61022917,0.6604,368.6189896,24.3565625
16/05/2012,16.83001042,0,263.9042917,35.55130208
17/05/2012,19.03697917,0,234.728875,31.50697917
18/05/2012,18.33420833,0,244.0601354,35.62947917
19/05/2012,10.26145833,14.0716,159.8763958,72.758125
20/05/2012,13.48207292,0,318.8094063,58.4684375
21/05/2012,18.488125,0,330.1892917,42.36979167
22/05/2012,21.05916667,0,292.5157917,29.31386458
23/05/2012,12.74291667,15.875,185.2639583,62.7565625
24/05/2012,11.68216667,0,341.1526458,56.45260417
25/05/2012,11.98509375,0,103.1975833,72.95447917
26/05/2012,19.355625,0,305.2530521,53.3406875
27/05/2012,14.31466667,0,305.8031667,25.24614583
28/05/2012,14.87820833,0,380.8521146,29.12895833
29/05/2012,15.84885417,0,355.7841042,35.29572917
30/05/2012,16.19894792,0,308.5713021,39.23770833
31/05/2012,14.41675,0,362.4675729,46.38145833
01/06/2012,16.88220833,0,247.6415313,45.339375
02/06/2012,17.51114583,0.1524,245.7745833,49.03385417
03/06/2012,20.76260417,0.127,253.4987292,38.8912766
04/06/2012,22.37864583,0,367.7433958,25.68114754
05/06/2012,22.13833333,0.3556,291.1839167,27.33145455
06/06/2012,21.27552083,0,351.8815,31.9672549
07/06/2012,19.29177083,16.4338,210.2426667,46.47605263
08/06/2012,21.344375,0,372.0124688,43.11938776
09/06/2012,23.8790625,0,381.2624688,16.85498
10/06/2012,17.50291667,0.7366,345.8783542,17.767
11/06/2012,16.7296875,0,336.908625,21.67037736
12/06/2012,18.72779167,0,247.8273229,20.95048387
13/06/2012,22.19364583,0,295.0696875,23.26779167
14/06/2012,21.63322917,0,361.537875,30.6775
15/06/2012,21.34927083,0,261.6344271,35.51576271
16/06/2012,19.11041667,0,289.1352604,39.03930233
17/06/2012,23.8896875,0,289.2104375,11.87805263
18/06/2012,27.978125,0,362.9304375,7.539650794
19/06/2012,25.9825,0,365.2002917,19.4209375
20/06/2012,17.735625,0,301.6639271,47.5384375
21/06/2012,21.67833333,0,359.3014167,33.85947917
22/06/2012,24.52645833,0,355.5509896,30.84645833
23/06/2012,28.03229167,0,377.0809271,18.16869792
24/06/2012,29.07947917,0,313.3312604,21.28386458
25/06/2012,28.61333333,1.524,310.7547188,31.61536458
26/06/2012,29.8190625,0,282.1194167,20.02302083
27/06/2012,25.62520833,0,209.7650313,36.17760417
28/06/2012,24.34145833,0.3048,216.3169896,36.473125
29/06/2012,25.53697917,0,286.2292292,33.60104167
30/06/2012,27.21260417,0,336.3554479,21.9325
01/07/2012,25.86202128,0,340.6144894,32.16398958
02/07/2012,32.53166667,1.0668,282.7546296,45.26770833
03/07/2012,24.71989583,0,238.3101852,43.23645833
04/07/2012,27.64645833,0,302.4305556,31.2528125
05/07/2012,24.43645833,9.652,281.1342593,52.733125
06/07/2012,20.30666667,11.303,257.5231481,66.15375
07/07/2012,18.6715625,29.718,232.2916667,80.14447917
08/07/2012,18.56041667,17.6022,192.5925926,83.0221875
09/07/2012,19.88895833,0.2794,314.6990741,74.054375
10/07/2012,20.8546875,0,338.6574074,58.15270833
11/07/2012,22.46875,0,329.5138889,54.49020833
12/07/2012,24.87895833,0,308.2175926,39.86416667
13/07/2012,24.80177083,0,325.5787037,40.045625
14/07/2012,25.08395833,0,303.587963,36.87666667
15/07/2012,24.85333333,0,305.5555556,40.27041667
16/07/2012,23.74302083,1.7018,301.8518519,47.90020833
17/07/2012,24.19739583,0,298.4953704,44.37208333
18/07/2012,26.3884375,0,320.4861111,33.24572917
19/07/2012,25.5778125,0,309.4907407,38.56479167
20/07/2012,33.11603774,0,317.1296296,32.96625
21/07/2012,28.6671875,0,314.0046296,31.70260417
22/07/2012,27.77072917,0,284.375,37.38479167
23/07/2012,28.63354167,0.4572,267.4768519,33.19541667
24/07/2012,27.644375,0.127,297.5694444,36.40489583
25/07/2012,23.27541667,0,220.8333333,50.3778125
26/07/2012,23.89291667,0,317.5925926,48.96645833
27/07/2012,24.52552083,0,257.6388889,41.50270833
28/07/2012,25.1675,0.4064,225.1157407,40.19885417
29/07/2012,23.91229167,0.254,175.2314815,51.13072917
30/07/2012,22.27708333,0.254,225.462963,61.97645833
31/07/2012,25.72177083,1.8288,237.037037,51.31916667
01/08/2012,24.38916667,0,198.2638889,49.92614583
02/08/2012,25.14927083,0,256.4814815,37.2859375
03/08/2012,25.09947917,0,233.1018519,35.7771875
04/08/2012,20.5065625,0,300,41.61958333
05/08/2012,23.903125,0,307.2916667,38.8965625
06/08/2012,27.26447917,0,181.4814815,28.19552083
07/08/2012,26.22479167,0,249.3055556,33.47666667
08/08/2012,26.76833333,0,300.6944444,25.07364583
09/08/2012,23.984375,0,268.4027778,36.74020833
10/08/2012,25.7334375,0,267.3611111,35.98197917
11/08/2012,23.67510417,0,189.9305556,39.51
12/08/2012,22.62322917,0,297.9166667,38.051875
13/08/2012,19.76760417,0,184.6064815,47.15166667
14/08/2012,23.36395833,0,253.7037037,41.02114583
15/08/2012,24.48833333,0,246.6435185,30.89344792
16/08/2012,16.5684375,0,168.5185185,56.31010417
17/08/2012,18.71239583,0,118.7718125,51.52166667
18/08/2012,21.82260417,0,339.7138229,31.94458333
19/08/2012,19.26103125,0,344.3487083,34.12583333
20/08/2012,19.22208333,0,103.6585417,39.47229167
21/08/2012,23.98395833,0,325.1914583,30.073125
22/08/2012,24.08104167,0,207.6928438,33.1890625
23/08/2012,23.17729167,0,225.7730104,47.18208333
24/08/2012,23.0803125,0,232.2684271,43.43510417
25/08/2012,21.06541667,0,314.7359792,35.8328125
26/08/2012,23.66802083,0,278.6571667,31.37185417
27/08/2012,25.18833333,0,270.3236354,29.57802083
28/08/2012,26.64,0,270.1093854,32.89020833
29/08/2012,27.05625,0,279.117,32.99739583
30/08/2012,26.34260417,0,248.2185313,29.51552083
31/08/2012,24.71,0,298.8589063,31.61125
01/09/2012,24.5296875,0,261.8202813,30.5309375
02/09/2012,25.620625,0,284.5911667,32.6890625
03/09/2012,23.81083333,0,245.6456875,32.55697917
04/09/2012,23.56875,0,301.3251667,19.18885417
05/09/2012,19.4,0,308.497625,24.3090625
06/09/2012,22.61416667,0.1524,240.0696771,18.46319792
07/09/2012,15.71239583,0.127,253.7563021,52.17447917
08/09/2012,17.23041667,0,306.6219375,42.17041667
09/09/2012,18.91735417,0,304.2321042,26.93197917
10/09/2012,22.86020833,0,290.8488125,21.36548958
11/09/2012,20.99510417,3.4036,161.7903438,42.63354167
12/09/2012,10.99427083,8.2296,52.58902083,91.11354167
13/09/2012,13.79020833,0,275.9175729,67.43552083
14/09/2012,16.01697917,0,296.3185417,46.39395833
15/09/2012,18.67966667,0,265.9321458,33.6296875
16/09/2012,21.29291667,0,248.4494167,18.68846875
17/09/2012,13.2978125,0.127,126.91925,56.931875
18/09/2012,16.32215625,0,131.0328542,42.66822917
19/09/2012,19.22947917,0,124.711375,23.96229167
20/09/2012,17.985,0,117.5961875,28.504375
21/09/2012,17.48604167,0,124.7905729,30.99458333
22/09/2012,15.12139583,0,123.9777083,39.20802083
23/09/2012,17.19363542,0,110.4439479,38.6765625
24/09/2012,19.4746875,1.1176,74.88959375,41.52197917
25/09/2012,14.1425,8.1788,85.97088542,67.20145833
26/09/2012,12.945,14.7574,108.7499271,84.02885417
27/09/2012,12.56020833,0,154.9705,83.6096875
28/09/2012,12.67798958,0,175.6128542,80.45510417
29/09/2012,14.85825,0,196.2343021,62.54354167
30/09/2012,17.50958333,0,166.0183125,40.00895833
01/10/2012,15.07822917,0,197.92875,45.92770833
02/10/2012,16.76913542,0,202.2896146,40.56895833
03/10/2012,14.9389375,0.7112,188.7583438,34.91023958
04/10/2012,2.967989583,0,68.11658333,57.28583333
05/10/2012,1.064145833,0,45.10847917,74.57625
06/10/2012,0.82153125,0,117.2635521,76.3775
07/10/2012,3.902416667,0,196.2001146,49.91458333
08/10/2012,10.62307292,0,193.1407604,27.42666667
09/10/2012,5.10221875,0,52.126875,72.47447917
10/10/2012,6.11334375,0,137.15575,70.7709375
11/10/2012,9.7981875,0,146.0656354,53.03677083
12/10/2012,6.19440625,4.7498,102.1230521,68.21885417
13/10/2012,10.22832292,2.921,57.14988542,70.6196875
14/10/2012,11.79238542,0,197.3473333,55.8440625
