@T,D1D2,,,,
descr,average observed soil water content at probe D1 D2 depths 30cm 60cm 90cm 150cm,,,,
unit,dimensionless,,,,
,,,,,
missing_val,-9999,,,,
date_start,04.10.2002,,,,
date_end,19.09.2012,,,,
date_format,dd.MM.yyyy,,,,
,,,,,
@H,date,swc[0],swc[1],swc[2],swc[3]
name,,Drake,,,
ID,,1,,,
elevation,,1583.5,,,
x,,513610.5,,,
y,,4494889.5,,,
,18.04.2011,0.299268788,0.291316084,0.255850654,0.299547732
,19.04.2011,0.299813497,0.292106519,0.256206621,0.299589074
,20.04.2011,0.298559756,0.292266619,0.25659887,0.299654766
,21.04.2011,0.299165325,0.291955699,0.256724809,0.299785635
,22.04.2011,0.299507161,0.292404663,0.25690795,0.299888923
,23.04.2011,0.297208278,0.291985509,0.257109508,0.300033732
,24.04.2011,0.296544664,0.291017883,0.256920806,0.300204691
,25.04.2011,0.298224692,0.29081017,0.256637136,0.300336423
,26.04.2011,0.299536593,0.291245282,0.256628664,0.300407639
,27.04.2011,0.298756626,0.290920395,0.256717299,0.300488749
,28.04.2011,0.299725932,0.290375941,0.256635127,0.300462787
,29.04.2011,0.302875062,0.290863623,0.256685637,0.300485901
,30.04.2011,0.300792822,0.291100564,0.257087256,0.300600133
,01.05.2011,0.298808543,0.290045477,0.257134544,0.300738054
,02.05.2011,0.298573334,0.289138986,0.256826595,0.300890112
,03.05.2011,0.299181039,0.288776042,0.256549054,0.301023259
,04.05.2011,0.30019528,0.288758958,0.256496466,0.301054754
,05.05.2011,0.29904924,0.288423924,0.256655979,0.301145321
,06.05.2011,0.299671244,0.288176707,0.256803505,0.301253311
,07.05.2011,0.299333388,0.287975756,0.257169349,0.301358447
,08.05.2011,0.298692529,0.287679856,0.304038096,0.301486665
,09.05.2011,0.296932127,0.287196499,0.258377417,0.301674256
,10.05.2011,0.293220597,0.286149563,0.259088674,0.301916359
,11.05.2011,0.288972548,0.285547309,0.259674068,0.302262272
,12.05.2011,0.324196689,0.283641135,0.259668123,0.302668531
,13.05.2011,0.345168027,0.286822303,0.258479602,0.303173498
,14.05.2011,0.343238252,0.292266236,0.257721647,0.303400927
,15.05.2011,0.338599494,0.295152485,0.257983823,0.303465227
,16.05.2011,0.336569028,0.298130395,0.257962293,0.303520919
,17.05.2011,0.336558449,0.302096048,0.258143712,0.303478915
,18.05.2011,0.335266407,0.305241501,0.258751825,0.303479097
,19.05.2011,0.367871069,0.356999798,0.262803115,0.303503391
,20.05.2011,0.364172781,0.368516238,0.299320069,0.303624408
,21.05.2011,0.358795289,0.366058513,0.316706232,0.30388805
,22.05.2011,0.353703756,0.361807304,0.316572543,0.304496795
,23.05.2011,0.351884708,0.358586319,0.314991015,0.305549302
,24.05.2011,0.349906164,0.357021199,0.314063965,0.30673187
,25.05.2011,0.345042979,0.353983055,0.313108951,0.307906121
,26.05.2011,0.343203132,0.350971101,0.31151446,0.30887231
,27.05.2011,0.341422868,0.348717788,0.310056652,0.309622529
,28.05.2011,0.339791822,0.347025757,0.308933112,0.310313153
,29.05.2011,0.33799727,0.345289521,0.30796168,0.311072172
,30.05.2011,0.338524011,0.343558144,0.306811752,0.311873662
,31.05.2011,0.334618888,0.340813246,0.305596873,0.312621825
,01.06.2011,0.333957808,0.337946939,0.303986032,0.313354327
,02.06.2011,0.331736602,0.33566354,0.302459129,0.313990769
,03.06.2011,0.327400826,0.332812649,0.30097421,0.314523965
,04.06.2011,0.322581077,0.330183545,0.299847592,0.315036462
,05.06.2011,0.317724637,0.326853252,0.298556996,0.315469068
,06.06.2011,0.31037527,0.32198102,0.29687133,0.315901226
,07.06.2011,0.300438363,0.314318454,0.294515475,0.316301033
,08.06.2011,0.290855379,0.305306044,0.291821842,0.316703843
,09.06.2011,0.285649146,0.301732048,0.290718702,0.317142821
,10.06.2011,0.289480863,0.29839797,0.289527242,0.317679663
,11.06.2011,0.291203183,0.293935143,0.287287482,0.318042141
,12.06.2011,0.28989715,0.290138132,0.285216803,0.318256779
,13.06.2011,0.286264577,0.285024917,0.282646588,0.318347077
,14.06.2011,0.281747602,0.27978994,0.279761897,0.318383077
,15.06.2011,0.274800535,0.273367178,0.275843132,0.318358251
,16.06.2011,0.268663225,0.26681188,0.270810472,0.318291065
,17.06.2011,0.262709834,0.262860076,0.266799808,0.31830255
,18.06.2011,0.256719803,0.258779554,0.263456893,0.318365246
,19.06.2011,0.252060718,0.25473217,0.259137853,0.318264878
,20.06.2011,0.247122697,0.251468646,0.255413854,0.318129687
,21.06.2011,0.240102783,0.245108856,0.249333264,0.317644628
,22.06.2011,0.23423053,0.238935255,0.242887148,0.316943916
,23.06.2011,0.229301191,0.23453665,0.237249358,0.315994599
,24.06.2011,0.224929882,0.231636933,0.232640895,0.31477723
,25.06.2011,0.221712669,0.229238319,0.228484773,0.313402289
,26.06.2011,0.217537898,0.226371177,0.224188228,0.311688766
,27.06.2011,0.213126693,0.22405265,0.220303529,0.309525034
,28.06.2011,0.208806708,0.221467713,0.216723846,0.307083263
,29.06.2011,0.206252372,0.219065815,0.213299085,0.304483385
,30.06.2011,0.203687829,0.217867598,0.211000283,0.302038336
,01.07.2011,0.199833774,0.216120212,0.209160306,0.300071405
,02.07.2011,0.198636242,0.214542295,0.207023424,0.298085852
,03.07.2011,0.196708886,0.213124062,0.20456651,0.295807942
,04.07.2011,0.195123658,0.211313929,0.202104387,0.293085329
,05.07.2011,0.19458077,0.210667978,0.200278251,0.290482385
,06.07.2011,0.192406355,0.210669134,0.199769091,0.289022785
,07.07.2011,0.190738161,0.210006187,0.199033764,0.28774992
,08.07.2011,0.190084735,0.209310544,0.198131438,0.286589013
,09.07.2011,0.190063508,0.208754161,0.19684603,0.284924564
,10.07.2011,0.190042328,0.20846165,0.195788712,0.283245648
,11.07.2011,0.234276188,0.208359243,0.195249839,0.281836604
,12.07.2011,0.322888677,0.20782252,0.195850266,0.281706945
,13.07.2011,0.35057843,0.208392532,0.195892677,0.282182577
,14.07.2011,0.350670311,0.218241922,0.195891888,0.282573334
,15.07.2011,0.346673775,0.232746143,0.196115823,0.282855177
,16.07.2011,0.343350441,0.24010204,0.196491193,0.283184153
,17.07.2011,0.340389631,0.24364572,0.196999322,0.283732278
,18.07.2011,0.33891186,0.246033946,0.197457524,0.284259258
,19.07.2011,0.339044103,0.248450361,0.198043154,0.284864547
,20.07.2011,0.338139729,0.250774362,0.198967063,0.285528233
,21.07.2011,-9999,-9999,-9999,-9999
,22.07.2011,-9999,-9999,-9999,-9999
,23.07.2011,0.335973757,0.254668274,0.201387139,0.287950735
,24.07.2011,0.335823361,0.256080288,0.202217397,0.288773092
,25.07.2011,0.333978489,0.256890553,0.203095009,0.289603308
,26.07.2011,0.332342678,0.256956143,0.203654591,0.290445167
,27.07.2011,0.330895056,0.256738512,0.203937707,0.291250048
,28.07.2011,0.329720648,0.256715776,0.204067685,0.292036904
,29.07.2011,0.328854531,0.256541086,0.204191328,0.292732257
,30.07.2011,0.329529687,0.256995988,0.204304631,0.293387396
,31.07.2011,0.330436107,0.25803521,0.204744098,0.293986935
,01.08.2011,0.330707252,0.259252899,0.205456721,0.294621082
,02.08.2011,0.329595717,0.25990077,0.206186312,0.295284564
,03.08.2011,0.328779449,0.26008023,0.206688631,0.295967689
,04.08.2011,0.327894574,0.260274156,0.207030119,0.296667402
,05.08.2011,0.326332706,0.259904174,0.207221781,0.297302105
,06.08.2011,0.326055517,0.259849323,0.207241491,0.297933733
,07.08.2011,0.325567255,0.260019489,0.207370707,0.298492923
,08.08.2011,0.324955096,0.260306171,0.207572362,0.299023926
,09.08.2011,0.323309839,0.260165908,0.207781209,0.299546181
,10.08.2011,0.322693873,0.259995992,0.207774957,0.300028148
,11.08.2011,0.321754317,0.259951621,0.207812115,0.300502822
,12.08.2011,0.320907603,0.259875529,0.207848288,0.300950962
,13.08.2011,0.320128197,0.25993946,0.207942359,0.30136729
,14.08.2011,0.319533972,0.259991232,0.208026958,0.301763328
,15.08.2011,0.317947551,0.25984914,0.208121565,0.302147857
,16.08.2011,0.317145175,0.259839355,0.208165275,0.302553703
,17.08.2011,0.314086088,0.259161009,0.208173892,0.302886605
,18.08.2011,0.313709068,0.258483678,0.207835829,0.303215383
,19.08.2011,0.313235737,0.258661727,0.207728644,0.303511974
,20.08.2011,0.311248472,0.258131804,0.207691049,0.303783409
,21.08.2011,0.311787345,0.258043114,0.207544981,0.304021834
,22.08.2011,0.311632137,0.258486645,0.207663913,0.304276423
,23.08.2011,0.311162535,0.25873209,0.207912396,0.304514466
,24.08.2011,0.311347915,0.25921821,0.208216709,0.304794342
,25.08.2011,0.311234843,0.259772254,0.208650501,0.305113804
,26.08.2011,0.311553977,0.260406827,0.20913113,0.305417818
,27.08.2011,0.310857945,0.260870785,0.209687646,0.305785278
,28.08.2011,0.310652577,0.261242473,0.210153038,0.306170715
,29.08.2011,0.308508244,0.261033537,0.21052897,0.306576646
,30.08.2011,0.306861814,0.260209401,0.210544997,0.306938064
,31.08.2011,0.30621005,0.259585446,0.210329844,0.307265269
,01.09.2011,0.306293804,0.259434157,0.210179647,0.307535946
,02.09.2011,0.306339802,0.259560837,0.21022052,0.307757401
,03.09.2011,0.304950013,0.259480671,0.21034207,0.307970094
,04.09.2011,0.302559067,0.258616343,0.210249587,0.308176904
,05.09.2011,0.301218616,0.257423554,0.209798932,0.308367947
,06.09.2011,0.300325238,0.256720291,0.209275995,0.308479462
,07.09.2011,0.297563574,0.25553917,0.208762701,0.308556457
,08.09.2011,0.294722056,0.253704678,0.207902862,0.308553627
,09.09.2011,0.294688287,0.252489811,0.206866251,0.308541698
,10.09.2011,0.2948062,0.252035468,0.20613797,0.308457806
,11.09.2011,0.294914963,0.251855818,0.205687221,0.30831679
,12.09.2011,0.295879234,0.251991021,0.205449456,0.308178184
,13.09.2011,0.295096213,0.252587921,0.205398023,0.308113773
,14.09.2011,0.291134159,0.252927384,0.20546603,0.307917367
,15.09.2011,0.285304872,0.251460874,0.205133374,0.307837217
,16.09.2011,0.282211498,0.248716595,0.20384837,0.307818848
,17.09.2011,0.282112155,0.247428888,0.20255672,0.307713767
,18.09.2011,0.279887471,0.246252349,0.201583746,0.307515969
,19.09.2011,0.280342221,0.245251417,0.200607828,0.307279585
,20.09.2011,0.280903539,0.245319591,0.200020253,0.306931354
,21.09.2011,0.279312757,0.244870053,0.199677033,0.306585138
,22.09.2011,0.277875968,0.244314564,0.198736655,0.306162405
,23.09.2011,0.27810301,0.243950821,0.197878579,0.305785108
,24.09.2011,0.280523208,0.244524472,0.197641192,0.305490728
,25.09.2011,0.282008038,0.245679888,0.197898632,0.305191833
,26.09.2011,0.283175887,0.246747734,0.198410077,0.30498708
,27.09.2011,0.283641074,0.247563494,0.198991801,0.304869579
,28.09.2011,0.284369228,0.248306719,0.199549707,0.304826644
,29.09.2011,0.28409406,0.248968506,0.200134637,0.304819072
,30.09.2011,0.281719413,0.248650575,0.200510249,0.304903471
,01.10.2011,0.281529609,0.247985071,0.200445051,0.304983566
,02.10.2011,0.282748983,0.248180305,0.200395168,0.305040271
,03.10.2011,0.284342459,0.248617281,0.200666322,0.304962993
,04.10.2011,0.283677853,0.248916245,0.201084747,0.304937585
,05.10.2011,0.282350372,0.248621727,0.201269095,0.304997221
,06.10.2011,0.280737362,0.247995412,0.201193952,0.305066917
,07.10.2011,0.277354265,0.246810847,0.200891223,0.305076474
,08.10.2011,0.272481012,0.244950863,0.200162136,0.305083796
,09.10.2011,-9999,-9999,-9999,-9999
,10.10.2011,0.266415167,0.237240489,0.196377504,0.304899684
,11.10.2011,0.271612913,0.235391114,0.194372993,0.304501475
,12.10.2011,0.274974602,0.234701448,0.193058916,0.303997084
,13.10.2011,0.275984674,0.233884159,0.192164473,0.303430666
,14.10.2011,0.277548076,0.233355524,0.19138413,0.302863391
,15.10.2011,0.278066861,0.233004773,0.190840259,0.302374725
,16.10.2011,0.279722866,0.233163032,0.190468661,0.301858683
,17.10.2011,0.278883117,0.23321385,0.190325277,0.301423896
,18.10.2011,0.275141718,0.23188447,0.189939168,0.301049104
,19.10.2011,0.273063506,0.229946799,0.189005268,0.300715214
,20.10.2011,0.273059355,0.228629375,0.187944472,0.300361357
,21.10.2011,0.274217734,0.228244925,0.187148157,0.299918517
,22.10.2011,0.276130808,0.228604331,0.186761929,0.299457867
,23.10.2011,0.276648334,0.2291671,0.186739456,0.299002028
,24.10.2011,0.276937861,0.229570964,0.186814992,0.29857667
,25.10.2011,0.277521462,0.229993194,0.186914788,0.298246473
,26.10.2011,0.273202154,0.229624844,0.18699428,0.297977812
,27.10.2011,0.267378057,0.227034566,0.186320808,0.297754227
,28.10.2011,0.263709945,0.224134444,0.184880999,0.297547708
,29.10.2011,0.261531082,0.221687695,0.183239721,0.297224719
,30.10.2011,0.274698436,0.219570588,0.18162066,0.296791447
,31.10.2011,0.307229694,0.218638138,0.180278563,0.296240706
,01.11.2011,0.312488446,0.21909816,0.179553214,0.295594733
,02.11.2011,0.312237639,0.219350615,0.179247529,0.295000852
,03.11.2011,0.313185561,0.218379639,0.17877924,0.294435597
,04.11.2011,0.314306134,0.217170881,0.17790385,0.293956834
,05.11.2011,0.320472327,0.216542517,0.176851193,0.293454994
,06.11.2011,0.319453994,0.217771608,0.175902183,0.292889663
,07.11.2011,0.316936098,0.222060143,0.175087264,0.292321453
,08.11.2011,0.315665539,0.230526341,0.174296302,0.291770081
,09.11.2011,0.314241876,0.24130994,0.173623902,0.291192811
,10.11.2011,0.312190928,0.250419386,0.173066481,0.290654778
,11.11.2011,0.311380475,0.257174325,0.172498006,0.290117466
,12.11.2011,0.31125438,0.246532678,0.172085441,0.289621829
,13.11.2011,0.292361176,0.265973077,0.171926909,0.289103672
,14.11.2011,0.310323143,0.268522407,0.171929368,0.288615639
,15.11.2011,0.309253119,0.270192722,0.171894459,0.288214868
,16.11.2011,0.306944932,0.271190174,0.171791341,0.287865669
,17.11.2011,0.303865341,0.270940734,0.171411759,0.287478653
,18.11.2011,0.302565917,0.27043004,0.170715347,0.287070711
,19.11.2011,0.302957652,0.270743269,0.170144995,0.286611136
,20.11.2011,0.301703255,0.271066095,0.16986722,0.286125417
,21.11.2011,-9999,-9999,-9999,-9999
,22.11.2011,-9999,-9999,-9999,-9999
,23.11.2011,-9999,-9999,-9999,-9999
,24.11.2011,-9999,-9999,-9999,-9999
,25.11.2011,-9999,-9999,-9999,-9999
,26.11.2011,-9999,-9999,-9999,-9999
,27.11.2011,-9999,-9999,-9999,-9999
,28.11.2011,-9999,-9999,-9999,-9999
,29.11.2011,-9999,-9999,-9999,-9999
,30.11.2011,-9999,-9999,-9999,-9999
,01.12.2011,-9999,-9999,-9999,-9999
,02.12.2011,-9999,-9999,-9999,-9999
,03.12.2011,-9999,-9999,-9999,-9999
,04.12.2011,-9999,-9999,-9999,-9999
,05.12.2011,-9999,-9999,-9999,-9999
,06.12.2011,-9999,-9999,-9999,-9999
,07.12.2011,-9999,-9999,-9999,-9999
,08.12.2011,-9999,-9999,-9999,-9999
,09.12.2011,-9999,-9999,-9999,-9999
,10.12.2011,-9999,-9999,-9999,-9999
,11.12.2011,-9999,-9999,-9999,-9999
,12.12.2011,-9999,-9999,-9999,-9999
,13.12.2011,-9999,-9999,-9999,-9999
,14.12.2011,-9999,-9999,-9999,-9999
,15.12.2011,-9999,-9999,-9999,-9999
,16.12.2011,-9999,-9999,-9999,-9999
,17.12.2011,-9999,-9999,-9999,-9999
,18.12.2011,-9999,-9999,-9999,-9999
,19.12.2011,-9999,-9999,-9999,-9999
,20.12.2011,-9999,-9999,-9999,-9999
,21.12.2011,-9999,-9999,-9999,-9999
,22.12.2011,-9999,-9999,-9999,-9999
,23.12.2011,-9999,-9999,-9999,-9999
,24.12.2011,-9999,-9999,-9999,-9999
,25.12.2011,-9999,-9999,-9999,-9999
,26.12.2011,-9999,-9999,-9999,-9999
,27.12.2011,-9999,-9999,-9999,-9999
,28.12.2011,-9999,-9999,-9999,-9999
,29.12.2011,-9999,-9999,-9999,-9999
,30.12.2011,-9999,-9999,-9999,-9999
,31.12.2011,-9999,-9999,-9999,-9999
,01.01.2012,-9999,-9999,-9999,-9999
,02.01.2012,-9999,-9999,-9999,-9999
,03.01.2012,-9999,-9999,-9999,-9999
,04.01.2012,-9999,-9999,-9999,-9999
,05.01.2012,-9999,-9999,-9999,-9999
,06.01.2012,-9999,-9999,-9999,-9999
,07.01.2012,-9999,-9999,-9999,-9999
,08.01.2012,-9999,-9999,-9999,-9999
,09.01.2012,-9999,-9999,-9999,-9999
,10.01.2012,-9999,-9999,-9999,-9999
,11.01.2012,-9999,-9999,-9999,-9999
,12.01.2012,0.273767262,0.25566848,0.165924346,0.269961023
,13.01.2012,0.273232166,0.255525982,0.166082948,0.269841325
,14.01.2012,0.272731559,0.255371767,0.166209105,0.269691951
,15.01.2012,0.272277735,0.255284454,0.166348813,0.269557815
,16.01.2012,0.271986545,0.25524354,0.166507571,0.26944291
,17.01.2012,0.271863488,0.255155043,0.166655463,0.26930769
,18.01.2012,0.271082461,0.254947729,0.166796017,0.269174156
,19.01.2012,0.270017217,0.254713235,0.166918586,0.269055154
,20.01.2012,0.269834536,0.254575845,0.16704641,0.268922725
,21.01.2012,0.270151654,0.254511809,0.167197156,0.268781414
,22.01.2012,0.270474734,0.254455688,0.167369367,0.268647688
,23.01.2012,0.270794873,0.254429892,0.167572638,0.268528828
,24.01.2012,0.271172774,0.243156321,0.167779861,0.268410481
,25.01.2012,0.271598426,0.254345921,0.167993069,0.268313079
,26.01.2012,0.271900278,0.254331031,0.168212098,0.268196087
,27.01.2012,0.272199508,0.243153095,0.168436366,0.268104904
,28.01.2012,0.272547951,0.254325304,0.168656324,0.268020935
,29.01.2012,0.272551858,0.254246155,0.168842362,0.267916834
,30.01.2012,0.272467639,0.254209907,0.169033206,0.267827831
,31.01.2012,0.272405016,0.254203143,0.169204116,0.267756176
,01.02.2012,0.272433061,0.254232898,0.169398475,0.267676452
,02.02.2012,0.272613739,0.254294799,0.169611041,0.267589206
,03.02.2012,0.273068387,0.254394303,0.169856026,0.267512865
,04.02.2012,0.273396846,0.254520906,0.1701132,0.267446119
,05.02.2012,0.273724447,0.254611809,0.170362415,0.267392731
,06.02.2012,0.273841564,0.25463395,0.170606471,0.267336542
,07.02.2012,0.273822939,0.254585269,0.170813773,0.267296781
,08.02.2012,0.273743241,0.254508222,0.170957298,0.267234587
,09.02.2012,0.2735051,0.254392859,0.171097553,0.26715345
,10.02.2012,0.273310812,0.254338619,0.171221211,0.267097288
,11.02.2012,0.273045763,0.254315586,0.171359688,0.267048388
,12.02.2012,0.272843774,0.254279964,0.171480507,0.266953745
,13.02.2012,0.272543202,0.254221523,0.171614789,0.266849414
,14.02.2012,0.272309434,0.254199645,0.171755047,0.26675782
,15.02.2012,0.272148667,0.254222406,0.171913918,0.266686472
,16.02.2012,0.272033913,0.254238702,0.172079661,0.266600311
,17.02.2012,0.271992623,0.254236886,0.172258479,0.266518124
,18.02.2012,0.272024088,0.254245434,0.172444062,0.266455219
,19.02.2012,0.272098624,0.254257148,0.172631748,0.266363028
,20.02.2012,0.272193455,0.254265495,0.172826166,0.266298774
,21.02.2012,0.272381395,0.254296347,0.173020731,0.266236231
,22.02.2012,0.273733835,0.254420196,0.173224043,0.266168522
,23.02.2012,0.276993237,0.255671634,0.173687795,0.266144901
,24.02.2012,0.275447749,0.256331912,0.174429553,0.266133977
,25.02.2012,0.274598113,0.255977052,0.174842101,0.266179227
,26.02.2012,0.274847314,0.255804271,0.17502238,0.266228797
,27.02.2012,0.274486281,0.255708124,0.175207511,0.266239929
,28.02.2012,0.274214493,0.255487595,0.175348919,0.266251125
,29.02.2012,0.274410911,0.255277363,0.17543156,0.266245457
,01.03.2012,0.275387054,0.255557238,0.175599244,0.266226346
,02.03.2012,0.275048003,0.255777862,0.175895543,0.266207778
,03.03.2012,0.274295228,0.25558482,0.176103616,0.266160272
,04.03.2012,0.275024706,0.255333087,0.176194157,0.266157948
,05.03.2012,0.27837738,0.256283848,0.176468923,0.266141906
,06.03.2012,0.280641216,0.257753724,0.177198824,0.266124843
,07.03.2012,0.282625827,0.259421174,0.178212422,0.266204375
,08.03.2012,0.280876355,0.260127796,0.179243145,0.266313356
,09.03.2012,0.280958088,0.260130143,0.179868965,0.266526467
,10.03.2012,0.282314293,0.26057123,0.180384248,0.266751238
,11.03.2012,0.285344223,0.261745561,0.181096685,0.266949319
,12.03.2012,0.286736028,0.263292409,0.182146399,0.267185208
,13.03.2012,0.287881657,0.264604591,0.183310185,0.26746095
,14.03.2012,0.288844188,0.265756906,0.18448474,0.267812094
,15.03.2012,0.290605867,0.266985172,0.185664084,0.268191735
,16.03.2012,0.291852161,0.268431234,0.186983993,0.268620648
,17.03.2012,0.292669968,0.269756034,0.188390995,0.269084174
