@T,B1B2B3,,,,
descr,average observed soil water content at probe B1 B2 B3 depths 30cm 60cm 90cm 150cm,,,,
unit,dimensionless,,,,
,,,,,
missing_val,-9999,,,,
date_start,03.10.2002,,,,
date_end,19.09.2012,,,,
date_format,dd.MM.yyyy,,,,
,,,,,
@H,date,swc[0],swc[1],swc[2],swc[3]
name,,Drake,,,
ID,,1,,,
elevation,,1568.666667,,,
x,,513721.3333,,,
y,,4495332.667,,,
,26.11.2002,0.169072374,0.156762935,0.149191325,0.20195917
,27.11.2002,0.166705828,0.155153403,0.148467112,0.201805183
,28.11.2002,0.165744331,0.1537922,0.147620755,0.201563002
,29.11.2002,0.166465709,0.153161578,0.146897243,0.201221972
,30.11.2002,0.167470666,0.153416368,0.146477675,0.20083418
,01.12.2002,0.167242144,0.153328622,0.146276898,0.200472066
,02.12.2002,0.168909862,0.153666667,0.146119936,0.200133279
,03.12.2002,0.169311897,0.154359023,0.146211166,0.199827873
,04.12.2002,0.167639416,0.154000056,0.146258168,0.199592108
,05.12.2002,0.16707102,0.15343758,0.146021437,0.199370115
,06.12.2002,0.166735266,0.153170728,0.145756224,0.19917128
,07.12.2002,0.16569657,0.152601011,0.145486106,0.198943997
,08.12.2002,0.165016024,0.152002178,0.14512489,0.198697746
,09.12.2002,0.164769187,0.151514388,0.14475059,0.198446445
,10.12.2002,0.163884293,0.151009946,0.144388429,0.198167306
,11.12.2002,0.164148367,0.150651613,0.144025605,0.197879175
,12.12.2002,0.164851333,0.150834058,0.143804394,0.197572555
,13.12.2002,0.164536162,0.150812021,0.143685965,0.197284881
,14.12.2002,0.164853914,0.150790065,0.143559503,0.197025328
,15.12.2002,0.165293121,0.150972539,0.143495053,0.196785862
,16.12.2002,0.165543133,0.151141769,0.14347333,0.19657097
,17.12.2002,0.165712252,0.151207314,0.143477335,0.19637285
,18.12.2002,0.166159852,0.151521576,0.143521537,0.196210393
,19.12.2002,0.164896711,0.151356566,0.143552162,0.196060533
,20.12.2002,0.16332952,0.150660255,0.143375596,0.195929189
,21.12.2002,0.162551937,0.149873244,0.143027107,0.195775784
,22.12.2002,0.161964904,0.149359448,0.142657105,0.195597651
,23.12.2002,0.161559797,0.148898344,0.142316954,0.195374288
,24.12.2002,0.160480681,0.148437789,0.142007941,0.195136033
,25.12.2002,0.159126283,0.147688999,0.141646289,0.19488722
,26.12.2002,0.157763173,0.146851214,0.141200818,0.194617736
,27.12.2002,0.156999263,0.146046581,0.140700517,0.194294148
,28.12.2002,0.157740522,0.145716682,0.140254316,0.193966843
,29.12.2002,0.158547711,0.145838862,0.139996402,0.19362942
,30.12.2002,0.15966606,0.146152739,0.139871328,0.19329189
,31.12.2002,0.160038768,0.14657823,0.139893647,0.193004718
,01.01.2003,0.160727392,0.146829653,0.13992528,0.19275572
,02.01.2003,0.160985576,0.147244197,0.139986634,0.192555541
,03.01.2003,0.161507322,0.147397395,0.140065526,0.192384177
,04.01.2003,0.163491861,0.148127584,0.140192608,0.192241162
,05.01.2003,0.16435673,0.148974994,0.140495917,0.192131021
,06.01.2003,0.165259414,0.149692061,0.140828027,0.192070595
,07.01.2003,0.165041066,0.150175078,0.141180813,0.192050665
,08.01.2003,-9999,-9999,-9999,-9999
,09.01.2003,-9999,-9999,-9999,-9999
,10.01.2003,-9999,-9999,-9999,-9999
,11.01.2003,-9999,-9999,-9999,-9999
,12.01.2003,-9999,-9999,-9999,-9999
,13.01.2003,-9999,-9999,-9999,-9999
,14.01.2003,-9999,-9999,-9999,-9999
,15.01.2003,-9999,-9999,-9999,-9999
,16.01.2003,-9999,-9999,-9999,-9999
,17.01.2003,-9999,-9999,-9999,-9999
,18.01.2003,-9999,-9999,-9999,-9999
,19.01.2003,-9999,-9999,-9999,-9999
,20.01.2003,-9999,-9999,-9999,-9999
,21.01.2003,-9999,-9999,-9999,-9999
,22.01.2003,-9999,-9999,-9999,-9999
,23.01.2003,-9999,-9999,-9999,-9999
,24.01.2003,-9999,-9999,-9999,-9999
,25.01.2003,-9999,-9999,-9999,-9999
,26.01.2003,-9999,-9999,-9999,-9999
,27.01.2003,-9999,-9999,-9999,-9999
,28.01.2003,-9999,-9999,-9999,-9999
,29.01.2003,-9999,-9999,-9999,-9999
,30.01.2003,-9999,-9999,-9999,-9999
,31.01.2003,-9999,-9999,-9999,-9999
,01.02.2003,-9999,-9999,-9999,-9999
,02.02.2003,-9999,-9999,-9999,-9999
,03.02.2003,-9999,-9999,-9999,-9999
,04.02.2003,-9999,-9999,-9999,-9999
,05.02.2003,-9999,-9999,-9999,-9999
,06.02.2003,-9999,-9999,-9999,-9999
,07.02.2003,-9999,-9999,-9999,-9999
,08.02.2003,-9999,-9999,-9999,-9999
,09.02.2003,-9999,-9999,-9999,-9999
,10.02.2003,-9999,-9999,-9999,-9999
,11.02.2003,-9999,-9999,-9999,-9999
,12.02.2003,-9999,-9999,-9999,-9999
,13.02.2003,-9999,-9999,-9999,-9999
,14.02.2003,-9999,-9999,-9999,-9999
,15.02.2003,-9999,-9999,-9999,-9999
,16.02.2003,-9999,-9999,-9999,-9999
,17.02.2003,-9999,-9999,-9999,-9999
,18.02.2003,-9999,-9999,-9999,-9999
,19.02.2003,-9999,-9999,-9999,-9999
,20.02.2003,-9999,-9999,-9999,-9999
,21.02.2003,0.164963305,0.150695466,0.14079207,0.189509084
,22.02.2003,0.165305463,0.150981059,0.140914664,0.189593282
,23.02.2003,0.164219832,0.150971298,0.141036695,0.189663429
,24.02.2003,0.161153964,0.149968883,0.1409696,0.189761165
,25.02.2003,0.158875964,0.148541351,0.140523378,0.189789417
,26.02.2003,0.158634158,0.155007827,0.139949392,0.189731526
,27.02.2003,0.159454796,0.147194972,0.139495941,0.189603974
,28.02.2003,0.160059829,0.147307961,0.139242415,0.189434107
,01.03.2003,0.160154705,0.147462031,0.139134913,0.189252707
,02.03.2003,0.160455655,0.147489465,0.139068434,0.189092635
,03.03.2003,0.161857463,0.14786415,0.139055729,0.188948165
,04.03.2003,0.162917296,0.148717483,0.13920497,0.188830485
,05.03.2003,0.161328103,0.148642291,0.139417105,0.18876899
,06.03.2003,0.161969729,0.148466874,0.139401871,0.188739832
,07.03.2003,0.164185044,0.149161088,0.139470183,0.188708055
,08.03.2003,0.166742732,0.150474135,0.139849605,0.188669844
,09.03.2003,0.168311046,0.151951467,0.140465735,0.188689753
,10.03.2003,0.169161131,0.152903409,0.141117868,0.18879313
,11.03.2003,0.171646435,0.154148448,0.141721576,0.188956799
,12.03.2003,0.174131049,0.155789613,0.142502191,0.189157881
,13.03.2003,0.176321341,0.157537145,0.143421331,0.189409918
,14.03.2003,0.178456474,0.159199089,0.144403151,0.189747771
,15.03.2003,0.181554071,0.161014491,0.145434392,0.190148436
,16.03.2003,0.18263174,0.162884136,0.146582134,0.190603327
,17.03.2003,0.18270809,0.163871912,0.147569086,0.191134301
,18.03.2003,0.17862628,0.16358711,0.148233702,0.191681494
,19.03.2003,0.173531625,0.161321918,0.148134421,0.192221259
,20.03.2003,0.171073793,0.159086951,0.147383959,0.192651242
,21.03.2003,0.171196547,0.157765324,0.146526887,0.192891605
,22.03.2003,0.188091803,0.157311369,0.1458343,0.192962757
,23.03.2003,0.214334806,0.15736219,0.145417195,0.192935086
,24.03.2003,0.230342181,0.196456079,0.145223953,0.192856547
,25.03.2003,0.237625225,0.218421138,0.144829282,0.192790191
,26.03.2003,0.241183843,0.220144802,0.144440139,0.192758404
,27.03.2003,0.24243112,0.22086622,0.144576309,0.192747655
,28.03.2003,0.238847918,0.219717271,0.145018906,0.192767501
,29.03.2003,0.236718478,0.218126782,0.145410904,0.192799628
,30.03.2003,0.23576506,0.216695814,0.14636546,0.192828569
,31.03.2003,0.237938777,0.216489451,0.149127742,0.192800256
,01.04.2003,0.241182657,0.217570624,0.154478534,0.192745322
,02.04.2003,0.24323953,0.218905563,0.160852093,0.19274867
,03.04.2003,0.244111469,0.220017815,0.167875046,0.19285489
,04.04.2003,0.242975167,0.220336283,0.174800742,0.193064297
,05.04.2003,0.240844829,0.219865974,0.180046277,0.193339861
,06.04.2003,0.238375523,0.218771072,0.183181012,0.193626295
,07.04.2003,0.238300301,0.217219931,0.184636403,0.193886446
,08.04.2003,0.239363944,0.216629875,0.185206274,0.194049796
,09.04.2003,0.242028036,0.217229332,0.185759694,0.194125535
,10.04.2003,0.245549385,0.218729711,0.186688369,0.194152504
,11.04.2003,0.248350308,0.220693574,0.187955415,0.19420052
,12.04.2003,0.250544864,0.222568982,0.18934975,0.194352397
,13.04.2003,0.251906108,0.224230071,0.190705724,0.194627007
,14.04.2003,0.252935856,0.225665726,0.191970826,0.195000059
,15.04.2003,0.253190469,0.226830218,0.193116244,0.195477854
,16.04.2003,0.251303676,0.226982081,0.194023044,0.19599744
,17.04.2003,0.251030734,0.226451522,0.194431543,0.196526428
,18.04.2003,0.252278472,0.226884782,0.194657485,0.19702417
,19.04.2003,0.251421712,0.227489244,0.195008422,0.197455035
,20.04.2003,0.249410665,0.227433887,0.195220916,0.197851913
,21.04.2003,0.249537661,0.22766114,0.195218579,0.198199586
,22.04.2003,0.251253848,0.228875727,0.195315159,0.198496476
,23.04.2003,0.259286612,0.232404873,0.195718329,0.198752182
,24.04.2003,0.279027856,0.249382699,0.19892798,0.199055556
,25.04.2003,0.289679297,0.272132983,0.204654982,0.199360248
,26.04.2003,0.294500307,0.286073881,0.204979527,0.199493241
,27.04.2003,0.297587963,0.288815903,0.204800873,0.199537486
,28.04.2003,0.298457378,0.289464451,0.20487846,0.199592532
,29.04.2003,0.29853271,0.289492562,0.205109058,0.199710331
,30.04.2003,0.296846805,0.28935144,0.205442607,0.199935094
,01.05.2003,0.294115489,0.288078549,0.205593846,0.200255844
,02.05.2003,0.293255504,0.286544982,0.205414016,0.200624468
,03.05.2003,0.295514794,0.286459912,0.205303974,0.201045006
,04.05.2003,0.296772876,0.28749087,0.205699752,0.201904868
,05.05.2003,0.295095505,0.287703871,0.206308205,0.203911408
,06.05.2003,0.29373398,0.287069063,0.206651645,0.207315093
,07.05.2003,0.293004446,0.286483245,0.206872447,0.211516631
,08.05.2003,0.292425406,0.286064964,0.207162916,0.215422901
,09.05.2003,0.289101263,0.284865591,0.20750614,0.218400989
,10.05.2003,0.311311272,0.300274836,0.20782246,0.220544118
,11.05.2003,0.318996929,0.316539113,0.227554771,0.222136374
,12.05.2003,0.317092608,0.318901965,0.252688149,0.223527337
,13.05.2003,0.316476138,0.330836189,0.258024756,0.225597276
,14.05.2003,0.315797895,0.339163466,0.259436664,0.228156806
,15.05.2003,0.31567394,0.341474397,0.260289804,0.23017614
,16.05.2003,0.315036459,0.341653534,0.261015337,0.231694008
,17.05.2003,0.315549433,0.341882482,0.261683647,0.232884447
,18.05.2003,0.314527887,0.34190729,0.262451748,0.233914716
,19.05.2003,0.310684043,0.341037848,0.263124339,0.234884014
,20.05.2003,0.30524168,0.337927209,0.263139387,0.235756275
,21.05.2003,0.304417499,0.335070457,0.262481511,0.236499032
,22.05.2003,0.306642169,0.334225728,0.262072153,0.237009698
,23.05.2003,0.307829026,0.334428588,0.262417723,0.237383714
,24.05.2003,0.308114883,0.334944559,0.263136023,0.237758137
,25.05.2003,0.306719501,0.334628811,0.263849737,0.238188615
,26.05.2003,0.305630603,0.333919124,0.264322667,0.238707031
,27.05.2003,0.304161662,0.33277473,0.26454142,0.239283025
,28.05.2003,0.304600823,0.332152505,0.264645865,0.239935742
,29.05.2003,0.303969589,0.332065069,0.265072534,0.240481245
,30.05.2003,0.304012574,0.332525142,0.266009196,0.240991135
,31.05.2003,0.301941656,0.332339196,0.26695029,0.241569063
,01.06.2003,0.300132064,0.331117138,0.267430435,0.242199263
,02.06.2003,0.298697974,0.329711016,0.267612497,0.242803978
,03.06.2003,0.298233673,0.328820545,0.267697044,0.243309491
,04.06.2003,0.308691283,0.331064432,0.267794349,0.243914505
,05.06.2003,0.312756376,0.339032207,0.267890896,0.244121408
,06.06.2003,0.312061934,0.338051036,0.268404861,0.244370831
,07.06.2003,0.314279602,0.33858477,0.268798198,0.244622634
,08.06.2003,0.315210159,0.338118524,0.269044872,0.244915615
,09.06.2003,0.31673113,0.33905897,0.268951832,0.245222948
,10.06.2003,0.316714948,0.340177363,0.269179623,0.245591489
,11.06.2003,0.317911885,0.341274252,0.269639973,0.245992341
,12.06.2003,0.317842468,0.342261425,0.270454144,0.246410523
,13.06.2003,0.317654213,0.342792728,0.271392781,0.246870903
,14.06.2003,0.317375069,0.342974681,0.272371325,0.247349174
,15.06.2003,0.317759481,0.343251166,0.273442803,0.247836703
,16.06.2003,0.318592657,0.343874312,0.274706814,0.248304133
,17.06.2003,0.318296357,0.344315787,0.2761748,0.248793766
,18.06.2003,0.316685566,0.344087779,0.277549785,0.249307246
,19.06.2003,0.315410628,0.343176177,0.278607375,0.24981895
,20.06.2003,0.315384806,0.342608226,0.279489127,0.25032864
,21.06.2003,0.315021955,0.342215926,0.280331769,0.250781006
,22.06.2003,0.315438644,0.342136497,0.281077946,0.251185776
,23.06.2003,0.315385203,0.342187064,0.28181709,0.25155859
,24.06.2003,0.313586485,0.341790689,0.282496751,0.25195683
,25.06.2003,0.309920111,0.340123981,0.282769303,0.252371019
,26.06.2003,0.309622681,0.338567672,0.282526394,0.252744843
,27.06.2003,0.311140294,0.338278937,0.282366462,0.25301048
,28.06.2003,0.312872515,0.338838576,0.282548136,0.253216835
,29.06.2003,0.313201427,0.339615272,0.283073441,0.253448399
,30.06.2003,0.312414518,0.339432647,0.283533607,0.253757421
,01.07.2003,0.313959258,0.339817366,0.28386748,0.254132954
,02.07.2003,0.315363711,0.340765945,0.284430152,0.254536305
,03.07.2003,0.316224289,0.341805575,0.285172684,0.254984709
,04.07.2003,0.316575558,0.342625528,0.285954021,0.255516118
,05.07.2003,0.316807842,0.343312393,0.286711754,0.256129226
,06.07.2003,0.316068493,0.343788208,0.287416441,0.25678282
,07.07.2003,0.31445081,0.343570525,0.287958276,0.257482981
,08.07.2003,0.312180546,0.34274131,0.288162519,0.25815837
,09.07.2003,0.311925207,0.342336721,0.288206054,0.258819046
,10.07.2003,0.310339776,0.342288418,0.288393373,0.259395971
,11.07.2003,0.308179552,0.342136217,0.288636645,0.259936249
,12.07.2003,0.305646088,0.341729515,0.288845206,0.260471027
,13.07.2003,0.302281013,0.341306854,0.289016708,0.260997483
,14.07.2003,0.298120806,0.340621524,0.289176005,0.261508436
,15.07.2003,0.294408809,0.339988648,0.289365668,0.262007904
,16.07.2003,0.289492617,0.338269206,0.289454229,0.26250361
,17.07.2003,0.285195329,0.335851421,0.289319835,0.262993984
,18.07.2003,0.281934359,0.333670545,0.289198973,0.263446824
,19.07.2003,0.278533348,0.331276912,0.289172558,0.263846903
,20.07.2003,0.275585693,0.328193035,0.289013294,0.264224728
,21.07.2003,0.271070645,0.324012061,0.288629718,0.26457522
,22.07.2003,0.268712147,0.318979959,0.287854045,0.264907405
,23.07.2003,0.266610621,0.31448811,0.286996209,0.265170833
,24.07.2003,0.263885547,0.309622936,0.286023423,0.265368643
,25.07.2003,0.262007985,0.305437747,0.284923996,0.265542395
,26.07.2003,0.259849751,0.30181056,0.283855005,0.265702156
,27.07.2003,0.258450346,0.298386852,0.282621515,0.265863524
,28.07.2003,0.25666586,0.295779419,0.281522828,0.266022342
,29.07.2003,0.253896908,0.293044474,0.280093901,0.266145006
,30.07.2003,0.250963209,0.28937633,0.277900907,0.266206179
,31.07.2003,0.249120483,0.286047739,0.275314177,0.266280916
,01.08.2003,0.246561234,0.283405885,0.272899524,0.26628086
,02.08.2003,0.245114385,0.280574246,0.269760598,0.266176293
,03.08.2003,0.245324181,0.278351074,0.266288097,0.265991184
,04.08.2003,0.244304449,0.276588992,0.26309553,0.265743897
,05.08.2003,0.243559149,0.274365127,0.259443035,0.265448152
,06.08.2003,0.243205973,0.272761968,0.256361652,0.265123287
,07.08.2003,0.242705772,0.27201142,0.254200888,0.26481436
,08.08.2003,0.240446721,0.271075964,0.252697245,0.264571944
,09.08.2003,0.239523116,0.26939519,0.250457686,0.264319571
,10.08.2003,0.238523809,0.267840544,0.24835699,0.264032401
,11.08.2003,0.237942853,0.266484252,0.246450163,0.263693568
,12.08.2003,0.236999451,0.265312113,0.244841616,0.263356349
,13.08.2003,0.235755364,0.263943372,0.243281574,0.263076336
,14.08.2003,0.233877141,0.262433683,0.241865357,0.262807144
,15.08.2003,0.232140198,0.260771258,0.240499454,0.262459539
,16.08.2003,0.230528945,0.259094012,0.23910906,0.262014089
,17.08.2003,0.229290576,0.257713087,0.237808246,0.261548776
,18.08.2003,0.22718642,0.25661229,0.237059052,0.261128829
,19.08.2003,0.223251106,0.254836277,0.23646936,0.260787317
,20.08.2003,0.222263473,0.252606074,0.235111343,0.260327556
,21.08.2003,0.222301538,0.251523929,0.233871447,0.259664621
,22.08.2003,0.221931725,0.25088799,0.232988086,0.25895547
,23.08.2003,0.221516674,0.250447102,0.232256133,0.258339425
,24.08.2003,0.219707729,0.249857766,0.231716252,0.257780052
,25.08.2003,0.216158021,0.24857873,0.231172319,0.257308626
,26.08.2003,0.214160821,0.246713017,0.230134433,0.2568164
,27.08.2003,0.214091704,0.245599692,0.229018002,0.25627461
,28.08.2003,0.213791505,0.244840009,0.228055347,0.255686576
,29.08.2003,0.212489442,0.244404414,0.227430385,0.255114224
,30.08.2003,0.210628243,0.243076266,0.227250958,0.254696534
,31.08.2003,0.234895062,0.237828478,0.226867998,0.254472264
,01.09.2003,0.234418961,0.236989524,0.225627861,0.254132543
,02.09.2003,0.234414159,0.248058008,0.224590831,0.253637532
,03.09.2003,0.234577342,0.256212297,0.224039227,0.253108101
,04.09.2003,0.233701293,0.258968237,0.223753388,0.252625505
,05.09.2003,0.234514983,0.260368739,0.223501122,0.252227946
,06.09.2003,0.235031328,0.261620888,0.223474602,0.251911456
,07.09.2003,0.236272172,0.262187154,0.223557392,0.251672688
,08.09.2003,0.238310829,0.266960732,0.223488526,0.251494411
,09.09.2003,0.237328379,0.269919079,0.223221526,0.251349908
,10.09.2003,0.2356274,0.269627142,0.223055165,0.251186633
,11.09.2003,0.232848601,0.268286454,0.223571876,0.25101847
,12.09.2003,0.231518871,0.26661341,0.225486525,0.250799065
,13.09.2003,0.23113525,0.265616653,0.227694584,0.250551016
,14.09.2003,0.229146797,0.264418989,0.229170964,0.250259604
,15.09.2003,0.227808374,0.262906011,0.22973609,0.249981069
,16.09.2003,0.228460904,0.262079265,0.229862271,0.249680375
,17.09.2003,0.229116232,0.261919898,0.229968368,0.249410454
,18.09.2003,0.225355199,0.260984099,0.230067835,0.249192111
,19.09.2003,0.222898429,0.258793345,0.229656409,0.249023336
,20.09.2003,0.222789666,0.25731229,0.229015708,0.248855474
,21.09.2003,0.222933102,0.256509135,0.228505783,0.248645317
,22.09.2003,0.223104753,0.256168257,0.228195026,0.248456131
,23.09.2003,0.223278558,0.255809213,0.227991324,0.248286266
,24.09.2003,0.22415819,0.255849389,0.227889954,0.248169016
,25.09.2003,0.223381564,0.255715856,0.227902375,0.248112036
,26.09.2003,0.224067938,0.25545998,0.22784637,0.248101701
,27.09.2003,0.223863176,0.255555015,0.227873265,0.248133876
,28.09.2003,0.222694062,0.255111671,0.227893647,0.248211255
,29.09.2003,0.221284157,0.254261096,0.227762488,0.248306314
,30.09.2003,0.219805276,0.25328938,0.227477593,0.248384424
,01.10.2003,0.216899901,0.251648423,0.227037078,0.24844532
,02.10.2003,0.216813043,0.250285034,0.226390367,0.248457399
,03.10.2003,0.217604388,0.249735879,0.225889023,0.248396358
,04.10.2003,0.217529966,0.24974294,0.225657041,0.248298993
,05.10.2003,0.217300993,0.24934832,0.225517505,0.248227608
,06.10.2003,0.217853801,0.249231896,0.225363279,0.248177894
,07.10.2003,0.218069142,0.249315998,0.22534168,0.248131286
,08.10.2003,0.2188946,0.249414317,0.225363945,0.248111845
,09.10.2003,0.219167159,0.249760169,0.225473994,0.24811983
,10.10.2003,0.21766256,0.24991482,0.225558541,0.248125201
,11.10.2003,0.214675446,0.249908307,0.225583844,0.248147204
,12.10.2003,0.212014234,0.248979751,0.225574412,0.248225467
,13.10.2003,0.211473733,0.247955571,0.225252574,0.248305113
,14.10.2003,0.209037843,0.246869061,0.224925694,0.24833866
,15.10.2003,0.207110557,0.245294962,0.224395679,0.248325896
,16.10.2003,0.206173157,0.243953406,0.22375885,0.24824097
,17.10.2003,0.205677179,0.243006796,0.223186851,0.248086899
,18.10.2003,0.207228086,0.266863577,0.222778099,0.247904731
,19.10.2003,0.208112075,0.243291844,0.222690646,0.247699811
,20.10.2003,0.208825157,0.243626498,0.222773688,0.247544664
,21.10.2003,0.208947087,0.244041608,0.222940375,0.247428283
,22.10.2003,0.208855731,0.244119772,0.223113005,0.247372019
,23.10.2003,0.208811677,0.244202385,0.223232518,0.24735092
,24.10.2003,0.208671236,0.244228552,0.223362736,0.247379377
,25.10.2003,0.205781425,0.243617248,0.223408881,0.247401261
,26.10.2003,0.201750634,0.241574747,0.223068576,0.24742026
,27.10.2003,0.200855488,0.239599324,0.222306377,0.2473786
,28.10.2003,0.201489514,0.238841123,0.221640429,0.247239763
,29.10.2003,0.200907746,0.238377615,0.221267706,0.247029726
,30.10.2003,0.200217387,0.238154282,0.221008608,0.246831335
,31.10.2003,0.194964824,0.236262912,0.220627947,0.246601743
,01.11.2003,0.191776151,0.233370579,0.219623235,0.246345376
,02.11.2003,0.190232281,0.231224342,0.218447177,0.246029588
,03.11.2003,0.189060204,0.229540916,0.217367552,0.245605586
,04.11.2003,0.188326347,0.228145145,0.216401498,0.24509018
,05.11.2003,0.187187981,0.227128314,0.215590944,0.244556204
,06.11.2003,0.185790143,0.2256216,0.21478005,0.244005708
,07.11.2003,0.185692173,0.224634812,0.213979119,0.243457905
,08.11.2003,0.185523923,0.224014287,0.213338398,0.242898497
,09.11.2003,0.185593706,0.223561111,0.212831539,0.242373649
,10.11.2003,0.185719712,0.223225425,0.212437851,0.241858564
,11.11.2003,0.185947592,0.223082369,0.212136517,0.24139114
,12.11.2003,0.185991556,0.222960135,0.21191302,0.240986242
,13.11.2003,0.184610522,0.222469976,0.211711054,0.240580542
,14.11.2003,0.184245854,0.221783081,0.21136439,0.240216344
,15.11.2003,0.183876608,0.221285738,0.211022966,0.23986959
,16.11.2003,0.182975951,0.220739846,0.210696259,0.239508576
,17.11.2003,0.182153306,0.219950636,0.210309398,0.239156538
,18.11.2003,0.181639066,0.219228201,0.209878534,0.238810776
,19.11.2003,0.182377926,0.218832933,0.209521636,0.238460807
,20.11.2003,0.183017433,0.219041742,0.209294364,0.238098014
,21.11.2003,0.18264842,0.219103941,0.209238643,0.237762649
,22.11.2003,0.180895691,0.218599359,0.209124709,0.237499236
,23.11.2003,0.178210513,0.217268388,0.208721469,0.237234473
,24.11.2003,0.175674649,0.215383804,0.207979347,0.236935196
,25.11.2003,0.17495502,0.213762873,0.20704594,0.236569354
,26.11.2003,0.173839781,0.212704634,0.206251215,0.236160179
,27.11.2003,0.172911187,0.211507969,0.20550675,0.235687147
,28.11.2003,0.171520703,0.210424742,0.204792597,0.235201597
,29.11.2003,0.171548349,0.209333779,0.204036161,0.23467725
,30.11.2003,0.17438123,0.209671626,0.203509795,0.234162013
,01.12.2003,0.175720422,0.210590506,0.203448498,0.23365364
,02.12.2003,0.175552875,0.211045212,0.203587668,0.23321983
,03.12.2003,0.175525901,0.211130939,0.203596188,0.232876483
,04.12.2003,0.174538336,0.210937877,0.203534849,0.232587692
,05.12.2003,0.172774864,0.210230614,0.203332224,0.232343253
,06.12.2003,0.171530863,0.209030553,0.202864381,0.232059603
,07.12.2003,0.172878533,0.20859785,0.202353582,0.231765541
,08.12.2003,0.174130022,0.209213156,0.202177746,0.231432507
,09.12.2003,0.173681031,0.209396955,0.202177688,0.231130393
,10.12.2003,0.173108889,0.209224332,0.202101995,0.230869248
,11.12.2003,0.172112255,0.208767074,0.201919142,0.230631867
,12.12.2003,0.170984514,0.208006779,0.201608745,0.230382396
,13.12.2003,0.169980278,0.207148948,0.201179284,0.230111004
,14.12.2003,0.169592509,0.206419699,0.200707903,0.229823613
,15.12.2003,0.16987108,0.206075409,0.200308278,0.229505557
,16.12.2003,0.168721634,0.205745452,0.200006952,0.229187849
,17.12.2003,0.167840034,0.204848406,0.199598885,0.228859888
,18.12.2003,0.168320995,0.204452935,0.19917103,0.228541375
,19.12.2003,0.168008554,0.204281822,0.198887704,0.228202887
,20.12.2003,0.168042741,0.203997041,0.198613557,0.227858752
,21.12.2003,0.168572943,0.203959447,0.198401317,0.227544763
,22.12.2003,0.169306851,0.204214681,0.198277795,0.227243081
,23.12.2003,0.168688774,0.204357608,0.198267024,0.226977458
,24.12.2003,0.167871967,0.20389567,0.198144817,0.226730727
,25.12.2003,0.16766765,0.203464668,0.197901251,0.226511448
,26.12.2003,0.167441534,0.20317023,0.197655965,0.226256593
,27.12.2003,0.167481224,0.202991967,0.19743616,0.226018974
,28.12.2003,0.167130806,0.202769114,0.197260295,0.225783523
,29.12.2003,0.165990795,0.202332142,0.19704352,0.225557312
,30.12.2003,0.16500578,0.201483286,0.196690002,0.225307253
,31.12.2003,0.165171198,0.200977791,0.196280772,0.225052973
,01.01.2004,0.16579343,0.200909862,0.195982964,0.224780456
,02.01.2004,0.166717738,0.201156812,0.195836061,0.224497313
,03.01.2004,0.167357243,0.201600573,0.195850663,0.224250521
,04.01.2004,0.167490686,0.20189163,0.195932564,0.224048946
,05.01.2004,0.16690148,0.201904933,0.195966335,0.223912503
,06.01.2004,0.165588485,0.201386097,0.195839619,0.223736259
,07.01.2004,0.16464866,0.20060817,0.195527247,0.223557004
,08.01.2004,0.164652341,0.200126425,0.19518502,0.223359865
,09.01.2004,0.165243386,0.200090237,0.194923836,0.223135015
,10.01.2004,0.166052332,0.200336427,0.19482056,0.22291704
,11.01.2004,0.167044572,0.200812313,0.19484711,0.22269803
,12.01.2004,0.167558658,0.201329218,0.195002364,0.222538143
,13.01.2004,0.167525894,0.20158673,0.19514294,0.222410135
,14.01.2004,0.167762856,0.201665028,0.195217309,0.222319769
,15.01.2004,0.168231747,0.201934673,0.195292362,0.22223785
,16.01.2004,0.168792274,0.202218938,0.195393074,0.222162027
,17.01.2004,0.169417289,0.202663046,0.195531948,0.222106695
,18.01.2004,0.169235082,0.202971307,0.195708967,0.222071856
,19.01.2004,0.168318432,0.202776064,0.195805461,0.222054489
,20.01.2004,0.168041558,0.202419714,0.19572404,0.222033333
,21.01.2004,0.16796379,0.202274866,0.195630701,0.221995901
,22.01.2004,0.167579632,0.202137334,0.195551422,0.221938295
,23.01.2004,0.167242887,0.201812622,0.19542698,0.221859691
,24.01.2004,0.167863869,0.201793169,0.195294073,0.221770961
,25.01.2004,0.168216048,0.202062426,0.195294148,0.22167426
,26.01.2004,0.167395016,0.201998456,0.195304374,0.22160411
,27.01.2004,0.16585866,0.201379568,0.195177297,0.221527262
,28.01.2004,0.165640277,0.200640619,0.194865861,0.221428617
,29.01.2004,0.166252873,0.200520935,0.194605818,0.221296027
,30.01.2004,0.166968583,0.200752779,0.194518796,0.221153868
,31.01.2004,0.167555727,0.201159504,0.194538144,0.221016266
,01.02.2004,0.167505846,0.201346001,0.194616222,0.220897191
,02.02.2004,0.167346147,0.201369245,0.194632027,0.220821862
,03.02.2004,0.166836298,0.20122851,0.194607462,0.22073433
,04.02.2004,0.166490139,0.200957168,0.194507369,0.220659526
,05.02.2004,0.166569587,0.200819167,0.194389612,0.220588706
,06.02.2004,0.166649793,0.200817064,0.19431457,0.220496861
,07.02.2004,0.166471299,0.200770964,0.194255963,0.22040056
,08.02.2004,0.166060233,0.200558329,0.194166737,0.22029182
,09.02.2004,0.165858287,0.200341518,0.194046287,0.220191863
