@T,obs,,,,,,,,
descr,observed runoff at Drake,,,,,,,,
unit,m3/s  //  mg/l  //  mg/l ,,,,,,,,
,,,,,,,,,
missing_val,-9999,,,,,,,,
date_start,09.01.2001,,,,,,,,
date_end,31.12.2013,,,,,,,,
date_format,dd.MM.yyyy,,,,,,,,
,,,,,,,,,
@H,date,orun[1],no3_n[1],sedim[1],no3_n[2],no3_n[3],no3_n_load[4],no3_n_load_ntrax[4],sedim_load[2]
name,-,SF450,SF450,SF450,SF450,SF450,SF450,SF450,SF450
ID,-,1,2,3,4,5,6,7,8
elevation,-,289,289,289,289,289,289,289,289
x,-,487469.4,487469.4,487469.4,487469.4,487469.4,487469.4,487469.4,487469.4
y,-,4684771.7,4684771.7,4684771.7,4684771.7,4684771.7,4684771.7,4684771.7,4684771.7
,04.03.2008,20.24654532,4.59,-9999,-9999,-9999,-9999,-9999,-9999
,05.03.2008,11.63822395,4.52,-9999,-9999,-9999,-9999,-9999,-9999
,06.03.2008,7.815449662,4.46,-9999,-9999,-9999,-9999,-9999,-9999
,07.03.2008,6.201389405,4.4,-9999,-9999,-9999,-9999,-9999,-9999
,08.03.2008,5.380200854,4.33,-9999,-9999,-9999,-9999,-9999,-9999
,09.03.2008,4.530695456,4.27,-9999,-9999,-9999,-9999,-9999,-9999
,10.03.2008,4.757230229,4.19,-9999,4.2,-9999,0.029690715,-9999,-9999
,11.03.2008,7.192479036,4.01,-9999,-9999,-9999,-9999,-9999,-9999
,12.03.2008,14.63980969,3.79,-9999,-9999,-9999,-9999,-9999,-9999
,13.03.2008,27.92041075,3.39,-9999,3.3,-9999,0.136915604,-9999,-9999
,14.03.2008,43.3247753,2.09,-9999,2.1,-9999,0.135198794,-9999,-9999
,15.03.2008,38.22774291,1.58,-9999,1.5,-9999,0.085209324,-9999,-9999
,16.03.2008,21.32258549,1.89,-9999,-9999,-9999,-9999,-9999,-9999
,17.03.2008,13.62040321,2.19,-9999,-9999,-9999,-9999,-9999,-9999
,18.03.2008,13.08238313,2.49,-9999,-9999,-9999,-9999,-9999,-9999
,19.03.2008,12.71426412,2.79,-9999,-9999,-9999,-9999,-9999,-9999
,20.03.2008,12.9407989,3.1,-9999,-9999,-9999,-9999,-9999,-9999
,21.03.2008,14.10178961,3.4,-9999,-9999,-9999,-9999,-9999,-9999
,22.03.2008,11.75149134,3.7,-9999,-9999,-9999,-9999,-9999,-9999
,23.03.2008,8.891489832,4,-9999,-9999,-9999,-9999,-9999,-9999
,24.03.2008,7.107528497,4.3,-9999,-9999,-9999,-9999,-9999,-9999
,25.03.2008,6.116438866,4.6,-9999,-9999,-9999,-9999,-9999,-9999
,26.03.2008,5.408517701,4.8,-9999,4.9,-9999,0.039381435,-9999,-9999
,27.03.2008,4.983765002,4.48,-9999,4.4,-9999,0.032585729,-9999,-9999
,28.03.2008,4.559012303,4.52,-9999,4.5,-9999,0.030486002,-9999,-9999
,29.03.2008,4.33247753,4.76,-9999,4.8,-9999,0.030902581,-9999,-9999
,30.03.2008,4.870497615,4.95,-9999,4.8,-9999,0.034740157,-9999,-9999
,31.03.2008,22.68179413,5.95,-9999,5.7,-9999,0.192118622,-9999,-9999
,01.04.2008,54.36834547,9,-9999,8.35,-9999,0.674605371,-9999,-9999
,02.04.2008,39.36041677,12.04,-9999,12.35,-9999,0.722343632,-9999,-9999
,03.04.2008,27.32575697,11.15,-9999,11.05,-9999,0.448695467,-9999,-9999
,04.04.2008,18.94397038,10.18,-9999,10.1,-9999,0.284321422,-9999,-9999
,05.04.2008,14.55485915,9.61,-9999,9.6,-9999,0.20763303,-9999,-9999
,06.04.2008,11.38337233,9.27,-9999,9.2,-9999,0.155623784,-9999,-9999
,07.04.2008,9.457826764,9.25,-9999,9.3,-9999,0.130704791,-9999,-9999
,08.04.2008,8.041984434,8.96,-9999,8.9,-9999,0.106358067,-9999,-9999
,09.04.2008,7.192479036,8.94,-9999,9,-9999,0.096191859,-9999,-9999
,10.04.2008,9.089707759,8.3,-9999,8.133333333,-9999,0.109859013,-9999,-9999
,11.04.2008,26.30635049,8.71,-9999,8.2,-9999,0.320546956,-9999,-9999
,12.04.2008,30.58219433,11.3,-9999,11.4,-9999,0.518072688,-9999,-9999
,13.04.2008,22.88001205,11.68,-9999,11.7,-9999,0.397794994,-9999,-9999
,14.04.2008,16.84852373,11.27,-9999,11.45,-9999,0.286671516,-9999,-9999
,15.04.2008,13.42218529,10.38,-9999,10.4,-9999,0.207431053,-9999,-9999
,16.04.2008,11.46832287,9.7,-9999,9.6,-9999,0.163601901,-9999,-9999
,17.04.2008,10.25069847,9.49,-9999,9.6,-9999,0.146231823,-9999,-9999
,18.04.2008,15.65921617,8.94,-9999,8.9,-9999,0.207098631,-9999,-9999
,19.04.2008,25.48516194,9.8,-9999,9.6,-9999,0.363559781,-9999,-9999
,20.04.2008,23.7578343,11.23,-9999,11.25,-9999,0.397170125,-9999,-9999
,21.04.2008,18.43426714,10.78,-9999,10.85,-9999,0.297216433,-9999,-9999
,22.04.2008,18.3493166,10.26,-9999,10.4,-9999,0.283576629,-9999,-9999
,23.04.2008,17.55644489,10.24,-9999,10.4,-9999,0.271323318,-9999,-9999
,24.04.2008,16.67862265,9.2,-9999,8.6,-9999,0.213145337,-9999,-9999
,25.04.2008,94.01193071,5.41,-9999,6.16,-9999,0.860559467,-9999,-9999
,26.04.2008,104.489164,7.69,-9999,7.55,-9999,1.17229094,-9999,-9999
,27.04.2008,68.52676877,9.89,-9999,10.15,-9999,1.033578576,-9999,-9999
,28.04.2008,47.28913382,10.22,-9999,10.2,-9999,0.716768207,-9999,-9999
,29.04.2008,37.66140598,10.58,-9999,10.65,-9999,0.59602344,-9999,-9999
,30.04.2008,27.94872759,10.44,-9999,10.5,-9999,0.436082383,-9999,-9999
,01.05.2008,21.40753603,10.14,-9999,10.1,-9999,0.321295956,-9999,-9999
,02.05.2008,17.04674165,10.01,-9999,10,-9999,0.253313644,-9999,-9999
,03.05.2008,20.67129802,10.28,-9999,10,-9999,0.307174352,-9999,-9999
,04.05.2008,20.35981271,11.8,-9999,12.2,-9999,0.369105751,-9999,-9999
,05.05.2008,15.82911725,11.7,-9999,11.7,-9999,0.27520718,-9999,-9999
,06.05.2008,13.02574944,11.11,-9999,10.7,-9999,0.207111255,-9999,-9999
,07.05.2008,54.65151394,5.97,-9999,5.842857143,-9999,0.474509233,-9999,-9999
,08.05.2008,80.13667588,7.23,-9999,6.933333333,-9999,0.825639774,-9999,-9999
,09.05.2008,49.55448155,9.33,-9999,9.333333333,-9999,0.68728508,-9999,-9999
,10.05.2008,37.37823751,9.51,-9999,9.5,-9999,0.527666627,-9999,-9999
,11.05.2008,27.5239749,9.73,-9999,9.633333333,-9999,0.394007913,-9999,-9999
,12.05.2008,21.12436756,10.36,-9999,10.4,-9999,0.326463218,-9999,-9999
,13.05.2008,16.73525634,10.31,-9999,10.2,-9999,0.253658689,-9999,-9999
,14.05.2008,13.53545267,10.74,-9999,10.9,-9999,0.21923833,-9999,-9999
,15.05.2008,11.38337233,10.35,-9999,10.3,-9999,0.174230976,-9999,-9999
,16.05.2008,9.882579463,10.15,-9999,10.1,-9999,0.148323133,-9999,-9999
,17.05.2008,8.778222446,10.29,-9999,10.3,-9999,0.13435722,-9999,-9999
,18.05.2008,7.702182275,10.36,-9999,10.4,-9999,0.119032165,-9999,-9999
,19.05.2008,6.796043184,10.28,-9999,10.2,-9999,0.103008605,-9999,-9999
,20.05.2008,6.314656792,10.54,-9999,10.6,-9999,0.09946558,-9999,-9999
,21.05.2008,5.635052473,10.42,-9999,10.5,-9999,0.087923398,-9999,-9999
,22.05.2008,5.238616621,9.91,-9999,9.8,-9999,0.076288644,-9999,-9999
,23.05.2008,5.323567161,9.96,-9999,10,-9999,0.079107915,-9999,-9999
,24.05.2008,5.238616621,9.85,-9999,9.9,-9999,0.077067099,-9999,-9999
,25.05.2008,5.125349235,9.32,-9999,9.4,-9999,0.071592663,-9999,-9999
,26.05.2008,5.040398695,8.61,-9999,8.3,-9999,0.062167039,-9999,-9999
,27.05.2008,4.502378609,9.51,-9999,9.7,-9999,0.064897946,-9999,-9999
,28.05.2008,4.105942757,9.55,-9999,9.6,-9999,0.05857352,-9999,-9999
,29.05.2008,6.796043184,8.7,-9999,8.766666667,-9999,0.088533539,-9999,-9999
,30.05.2008,66.54458951,8.37,-9999,8.05,-9999,0.796023398,-9999,-9999
,31.05.2008,68.80993724,12.12,-9999,12.1,-9999,1.23723938,-9999,-9999
,01.06.2008,51.25349235,13.32,-9999,13.7,-9999,1.043424987,-9999,-9999
,02.06.2008,35.11288978,12.16,-9999,12.1,-9999,0.63134849,-9999,-9999
,03.06.2008,33.13071052,11.72,-9999,11.76666667,-9999,0.579297165,-9999,-9999
,04.06.2008,30.58219433,12.29,-9999,12.5,-9999,0.568062158,-9999,-9999
,05.06.2008,35.67922672,11.11,-9999,11.9,-9999,0.630927703,-9999,-9999
,06.06.2008,86.6495506,7.53,-9999,7.3,-9999,0.939953517,-9999,-9999
,07.06.2008,76.45548582,9.88,-9999,9.2,-9999,1.04523437,-9999,-9999
,08.06.2008,125.4436304,6.01,-9999,6.8,-9999,1.267578106,-9999,-9999
,09.06.2008,166.503058,3.74,-9999,3.6,-9999,0.890721463,-9999,-9999
,10.06.2008,112.7010495,5.09,-9999,5.05,-9999,0.845739357,-9999,-9999
,11.06.2008,89.48123526,6.24,-9999,6.733333333,-9999,0.895322066,-9999,-9999
,12.06.2008,103.922827,5.5,-9999,5.4,-9999,0.833915247,-9999,-9999
,13.06.2008,88.34856139,6.41,-9999,6.4,-9999,0.840227049,-9999,-9999
,14.06.2008,62.86339945,7.94,-9999,8.25,-9999,0.770670994,-9999,-9999
,15.06.2008,50.68715541,8.03,-9999,7.9,-9999,0.595034591,-9999,-9999
,16.06.2008,42.75843837,7.92,-9999,7.9,-9999,0.501956554,-9999,-9999
,17.06.2008,35.96239518,8.05,-9999,8.1,-9999,0.432863364,-9999,-9999
,18.06.2008,30.86536279,7.94,-9999,7.9,-9999,0.362339499,-9999,-9999
,19.06.2008,26.84437058,7.96,-9999,8,-9999,0.319124697,-9999,-9999
,20.06.2008,23.61625006,7.8,-9999,7.8,-9999,0.273730218,-9999,-9999
,21.06.2008,20.69961486,7.66,-9999,7.6,-9999,0.233772305,-9999,-9999
,22.06.2008,18.00951444,7.88,-9999,7.9,-9999,0.211420112,-9999,-9999
,23.06.2008,15.8574341,8.06,-9999,8,-9999,0.188512479,-9999,-9999
,24.06.2008,14.24337384,8.49,-9999,8.6,-9999,0.182023947,-9999,-9999
,25.06.2008,13.05406628,8.39,-9999,8.3,-9999,0.161005647,-9999,-9999
,26.06.2008,12.71426412,8.62,-9999,8.7,-9999,0.164371941,-9999,-9999
,27.06.2008,11.92139242,8.56,-9999,8.5,-9999,0.150578551,-9999,-9999
,28.06.2008,11.35505549,8.75,-9999,8.8,-9999,0.14848724,-9999,-9999
,29.06.2008,10.93030279,8.74,-9999,8.7,-9999,0.141308618,-9999,-9999
,30.06.2008,9.854262617,8.95,-9999,8.9,-9999,0.130326083,-9999,-9999
,01.07.2008,8.834856139,9.35,-9999,9.5,-9999,0.124721203,-9999,-9999
,02.07.2008,8.268519207,9.05,-9999,8.9,-9999,0.109354069,-9999,-9999
,03.07.2008,7.730499122,9.42,-9999,9.5,-9999,0.109131052,-9999,-9999
,04.07.2008,7.220795883,9.44,-9999,9.5,-9999,0.101935598,-9999,-9999
,05.07.2008,6.852676877,8.99,-9999,9,-9999,0.091647361,-9999,-9999
,06.07.2008,6.512874718,8.36,-9999,8.4,-9999,0.081296007,-9999,-9999
,07.07.2008,6.371290485,7.54,-9999,7.5,-9999,0.07100777,-9999,-9999
,08.07.2008,6.229706252,7.04,-9999,6.9,-9999,0.063875434,-9999,-9999
,09.07.2008,24.63565654,6.07,-9999,4.925,-9999,0.180296617,-9999,-9999
,10.07.2008,20.69961486,6.22,-9999,6.633333333,-9999,0.204038109,-9999,-9999
,11.07.2008,11.18515441,8.68,-9999,8.8,-9999,0.146265486,-9999,-9999
,12.07.2008,10.61881748,8.52,-9999,8.5,-9999,0.134125787,-9999,-9999
,13.07.2008,9.429509918,9.09,-9999,9.3,-9999,0.130313459,-9999,-9999
,14.07.2008,7.702182275,8.38,-9999,8.4,-9999,0.096141364,-9999,-9999
,15.07.2008,6.767726337,8.5,-9999,8.9,-9999,0.089505557,-9999,-9999
,16.07.2008,6.116438866,6.76,-9999,6.2,-9999,0.056351766,-9999,-9999
,17.07.2008,8.863172986,6.01,-9999,5.725,-9999,0.075401836,-9999,-9999
,18.07.2008,40.20992217,5.23,-9999,5.325,-9999,0.318177926,-9999,-9999
,19.07.2008,50.97032388,7.47,-9999,7.22,-9999,0.546854504,-9999,-9999
,20.07.2008,41.6257645,7.85,-9999,7.65,-9999,0.473195777,-9999,-9999
,21.07.2008,29.73268893,8.58,-9999,8.75,-9999,0.386597857,-9999,-9999
,22.07.2008,23.41803214,9.45,-9999,9.6,-9999,0.334071043,-9999,-9999
,23.07.2008,17.16000904,10.16,-9999,-9999,-9999,-9999,-9999,-9999
,24.07.2008,13.39386844,9.96,-9999,9.9,-9999,0.197041827,-9999,-9999
,25.07.2008,11.21347125,10.06,-9999,10.1,-9999,0.168297882,-9999,-9999
,26.07.2008,9.599410997,9.94,-9999,10,-9999,0.14264672,-9999,-9999
,27.07.2008,8.353469747,9.42,-9999,9.4,-9999,0.116684175,-9999,-9999
,28.07.2008,7.645548582,8.95,-9999,9,-9999,0.102251188,-9999,-9999
,29.07.2008,6.626142104,8.25,-9999,8.2,-9999,0.080740568,-9999,-9999
,30.07.2008,5.889904093,7.84,-9999,7.8,-9999,0.068268448,-9999,-9999
,31.07.2008,5.295250314,7.7,-9999,-9999,-9999,-9999,-9999,-9999
,01.08.2008,4.842180769,7.56,-9999,7.6,-9999,0.05468545,-9999,-9999
,02.08.2008,4.41742807,7.24,-9999,7.2,-9999,0.047262772,-9999,-9999
,03.08.2008,3.936041677,7.01,-9999,7.1,-9999,0.041527448,-9999,-9999
,04.08.2008,3.454655285,6.4,-9999,6.3,-9999,0.032341672,-9999,-9999
,05.08.2008,3.199803666,6.35,-9999,6.3,-9999,0.029955811,-9999,-9999
,06.08.2008,2.973268893,6.66,-9999,6.7,-9999,0.02960235,-9999,-9999
,07.08.2008,2.860001507,6.69,-9999,6.8,-9999,0.028899636,-9999,-9999
,08.08.2008,2.66178358,6,-9999,6,-9999,0.023732375,-9999,-9999
,09.08.2008,2.491882501,5.26,-9999,5.2,-9999,0.019255203,-9999,-9999
,10.08.2008,2.237030881,4.92,-9999,4.9,-9999,0.016288656,-9999,-9999
,11.08.2008,2.010496109,4.78,-9999,4.8,-9999,0.014340414,-9999,-9999
,12.08.2008,1.897228722,4.92,-9999,5.05,-9999,0.014237321,-9999,-9999
,13.08.2008,1.812278182,4.39,-9999,4.3,-9999,0.011580052,-9999,-9999
,14.08.2008,1.727327643,3.74,-9999,3.7,-9999,0.009497158,-9999,-9999
,15.08.2008,1.670693949,3.4,-9999,3.4,-9999,0.008440983,-9999,-9999
,16.08.2008,1.58574341,3.1,-9999,3.1,-9999,0.007304859,-9999,-9999
,17.08.2008,1.50079287,2.81,-9999,2.8,-9999,0.006244476,-9999,-9999
,18.08.2008,1.444159177,2.61,-9999,2.6,-9999,0.005579633,-9999,-9999
,19.08.2008,1.387525483,2.49,-9999,2.5,-9999,0.005154638,-9999,-9999
,20.08.2008,1.302574944,2.29,-9999,2.3,-9999,0.004451924,-9999,-9999
,21.08.2008,1.274258097,2.09,-9999,2,-9999,0.003787081,-9999,-9999
,22.08.2008,1.217624404,2.31,-9999,2.4,-9999,0.00434252,-9999,-9999
,23.08.2008,1.132673864,2.14,-9999,2.1,-9999,0.003534609,-9999,-9999
,24.08.2008,1.047723324,2.1,-9999,2.1,-9999,0.003269513,-9999,-9999
,25.08.2008,0.877822245,2.06,-9999,2.1,-9999,0.002739322,-9999,-9999
,26.08.2008,0.849505398,1.84,-9999,1.8,-9999,0.002272249,-9999,-9999
,27.08.2008,0.849505398,1.8,-9999,1.8,-9999,0.002272249,-9999,-9999
,28.08.2008,1.104357017,1.65,-9999,1.8,-9999,0.002953923,-9999,-9999
,29.08.2008,1.33089179,0.84,-9999,0.6,-9999,0.001186619,-9999,-9999
,30.08.2008,1.189307557,1.1,-9999,1.3,-9999,0.002297496,-9999,-9999
,31.08.2008,0.962772784,0.52,-9999,0.4,-9999,0.00057227,-9999,-9999
,01.09.2008,0.764554858,0.54,-9999,0.5,-9999,0.000568062,-9999,-9999
,02.09.2008,0.622970625,0.85,-9999,0.9,-9999,0.000833158,-9999,-9999
,03.09.2008,0.566336932,0.94,-9999,0.9,-9999,0.000757416,-9999,-9999
,04.09.2008,0.566336932,1.15,-9999,1.2,-9999,0.001009888,-9999,-9999
,05.09.2008,0.566336932,1.12,-9999,1.1,-9999,0.000925731,-9999,-9999
,06.09.2008,0.538020085,1.18,-9999,1.2,-9999,0.000959394,-9999,-9999
,07.09.2008,0.538020085,1.11,-9999,1.1,-9999,0.000879444,-9999,-9999
,08.09.2008,0.538020085,1.05,-9999,-9999,-9999,-9999,-9999,-9999
,09.09.2008,0.538020085,1.04,-9999,1.05,-9999,0.00083947,-9999,-9999
,10.09.2008,0.509703239,0.99,-9999,1,-9999,0.000757416,-9999,-9999
,11.09.2008,0.509703239,0.85,-9999,-9999,-9999,-9999,-9999,-9999
,12.09.2008,0.509703239,0.73,-9999,0.7,-9999,0.000530191,-9999,-9999
,13.09.2008,0.594653779,0.78,-9999,0.8,-9999,0.000706922,-9999,-9999
,14.09.2008,0.538020085,0.72,-9999,0.7,-9999,0.000559646,-9999,-9999
,15.09.2008,0.481386392,0.76,-9999,0.8,-9999,0.00057227,-9999,-9999
,16.09.2008,0.424752699,0.61,-9999,0.6,-9999,0.000378708,-9999,-9999
,17.09.2008,0.424752699,0.54,-9999,0.5,-9999,0.00031559,-9999,-9999
,18.09.2008,0.396435852,0.68,-9999,0.7,-9999,0.000412371,-9999,-9999
,19.09.2008,0.368119006,0.66,-9999,0.7,-9999,0.000382916,-9999,-9999
,20.09.2008,0.368119006,0.45,-9999,0.4,-9999,0.000218809,-9999,-9999
,21.09.2008,0.339802159,0.48,-9999,0.5,-9999,0.000252472,-9999,-9999
,22.09.2008,0.339802159,0.41,-9999,0.4,-9999,0.000201978,-9999,-9999
,23.09.2008,0.339802159,0.4,-9999,0.4,-9999,0.000201978,-9999,-9999
,24.09.2008,0.396435852,0.4,-9999,0.4,-9999,0.000235641,-9999,-9999
,25.09.2008,0.368119006,0.4,-9999,0.4,-9999,0.000218809,-9999,-9999
,26.09.2008,0.339802159,0.39,-9999,0.4,-9999,0.000201978,-9999,-9999
,27.09.2008,0.311485313,0.31,-9999,0.3,-9999,0.00013886,-9999,-9999
,28.09.2008,0.311485313,0.3,-9999,0.3,-9999,0.00013886,-9999,-9999
,29.09.2008,0.368119006,0.3,-9999,0.3,-9999,0.000164107,-9999,-9999
,30.09.2008,0.368119006,0.31,-9999,0.3,-9999,0.000164107,-9999,-9999
,01.10.2008,0.339802159,0.38,-9999,0.4,-9999,0.000201978,-9999,-9999
,02.10.2008,0.339802159,0.31,-9999,0.3,-9999,0.000151483,-9999,-9999
,03.10.2008,0.339802159,0.3,-9999,0.3,-9999,0.000151483,-9999,-9999
,04.10.2008,0.311485313,0.3,-9999,0.3,-9999,0.00013886,-9999,-9999
,05.10.2008,0.311485313,0.3,-9999,0.3,-9999,0.00013886,-9999,-9999
,06.10.2008,0.283168466,0.31,-9999,0.3,-9999,0.000126236,-9999,-9999
,07.10.2008,0.594653779,0.27,-9999,0.233333333,-9999,0.000206186,-9999,-9999
,08.10.2008,0.934455938,0.29,-9999,0.425,-9999,0.000590153,-9999,-9999
,09.10.2008,0.906139091,0.91,-9999,0.8,-9999,0.001077214,-9999,-9999
,10.10.2008,0.764554858,1.48,-9999,1.5,-9999,0.001704186,-9999,-9999
,11.10.2008,0.622970625,1.41,-9999,1.4,-9999,0.001296023,-9999,-9999
,12.10.2008,0.566336932,1.38,-9999,1.4,-9999,0.001178203,-9999,-9999
,13.10.2008,0.509703239,1.21,-9999,1.2,-9999,0.000908899,-9999,-9999
,14.10.2008,0.509703239,1.11,-9999,1.1,-9999,0.000833158,-9999,-9999
,15.10.2008,0.622970625,1.16,-9999,1.1,-9999,0.001018304,-9999,-9999
,16.10.2008,0.991089631,1.68,-9999,1.666666667,-9999,0.00245459,-9999,-9999
,17.10.2008,1.24594125,2.46,-9999,2.433333333,-9999,0.004505224,-9999,-9999
,18.10.2008,1.104357017,3.04,-9999,3,-9999,0.004923205,-9999,-9999
,19.10.2008,0.962772784,3.36,-9999,3.35,-9999,0.004792761,-9999,-9999
,20.10.2008,0.877822245,3.66,-9999,3.7,-9999,0.004826424,-9999,-9999
,21.10.2008,0.821188551,3.85,-9999,3.9,-9999,0.004759099,-9999,-9999
,22.10.2008,0.906139091,3.75,-9999,3.7,-9999,0.004982116,-9999,-9999
,23.10.2008,0.934455938,3.94,-9999,3.9,-9999,0.005415526,-9999,-9999
,24.10.2008,1.047723324,4.36,-9999,4.4,-9999,0.006850409,-9999,-9999
,25.10.2008,1.160990711,4.64,-9999,4.6,-9999,0.007936039,-9999,-9999
,26.10.2008,1.302574944,5.09,-9999,5.1,-9999,0.009871658,-9999,-9999
,27.10.2008,1.160990711,5.53,-9999,5.55,-9999,0.009575003,-9999,-9999
,28.10.2008,1.076040171,5.85,-9999,5.9,-9999,0.00943404,-9999,-9999
,29.10.2008,1.047723324,5.81,-9999,5.8,-9999,0.009030084,-9999,-9999
,30.10.2008,1.019406478,5.75,-9999,5.8,-9999,0.008786028,-9999,-9999
,31.10.2008,0.991089631,5.44,-9999,5.4,-9999,0.00795287,-9999,-9999
,01.11.2008,0.962772784,5.26,-9999,5.3,-9999,0.007582578,-9999,-9999
,02.11.2008,0.934455938,4.92,-9999,4.9,-9999,0.006804122,-9999,-9999
,03.11.2008,0.906139091,4.68,-9999,4.7,-9999,0.006328633,-9999,-9999
,04.11.2008,0.877822245,4.31,-9999,4.3,-9999,0.005609088,-9999,-9999
,05.11.2008,0.962772784,4.02,-9999,4,-9999,0.0057227,-9999,-9999
,06.11.2008,2.718417274,4.05,-9999,4.125,-9999,0.016663157,-9999,-9999
,07.11.2008,9.372876225,6.67,-9999,6.9,-9999,0.096103494,-9999,-9999
,08.11.2008,8.636638213,8.61,-9999,8.65,-9999,0.111014073,-9999,-9999
,09.11.2008,6.90931057,9.28,-9999,9.5,-9999,0.097538376,-9999,-9999
,10.11.2008,5.918220939,9.55,-9999,9.5,-9999,0.083547216,-9999,-9999
,11.11.2008,5.323567161,9.22,-9999,9.3,-9999,0.073570361,-9999,-9999
,12.11.2008,6.314656792,8.82,-9999,8.8,-9999,0.082575198,-9999,-9999
,13.11.2008,6.597825258,8.92,-9999,8.85,-9999,0.086768339,-9999,-9999
,14.11.2008,7.192479036,9.24,-9999,9.2,-9999,0.098329456,-9999,-9999
,15.11.2008,8.155251821,9.41,-9999,-9999,-9999,-9999,-9999,-9999
,16.11.2008,7.928717048,9.64,-9999,-9999,-9999,-9999,-9999,-9999
,17.11.2008,6.626142104,9.86,-9999,9.9,-9999,0.097479466,-9999,-9999
,18.11.2008,5.66336932,9.89,-9999,-9999,-9999,-9999,-9999,-9999
,19.11.2008,5.295250314,9.88,-9999,-9999,-9999,-9999,-9999,-9999
,20.11.2008,4.870497615,9.87,-9999,-9999,-9999,-9999,-9999,-9999
,21.11.2008,4.587329149,9.85,-9999,-9999,-9999,-9999,-9999,-9999
,22.11.2008,4.559012303,9.84,-9999,-9999,-9999,-9999,-9999,-9999
,23.11.2008,4.020992217,9.83,-9999,-9999,-9999,-9999,-9999,-9999
,24.11.2008,3.794457444,9.82,-9999,-9999,-9999,-9999,-9999,-9999
,25.11.2008,3.539605825,9.81,-9999,-9999,-9999,-9999,-9999,-9999
,26.11.2008,3.369704745,9.79,-9999,-9999,-9999,-9999,-9999,-9999
,27.11.2008,3.256437359,9.78,-9999,-9999,-9999,-9999,-9999,-9999
,28.11.2008,3.114853126,9.77,-9999,-9999,-9999,-9999,-9999,-9999
,29.11.2008,3.058219433,9.76,-9999,-9999,-9999,-9999,-9999,-9999
,30.11.2008,3.114853126,9.74,-9999,-9999,-9999,-9999,-9999,-9999
,01.12.2008,3.00158574,9.73,-9999,-9999,-9999,-9999,-9999,-9999
,02.12.2008,2.973268893,9.72,-9999,-9999,-9999,-9999,-9999,-9999
,03.12.2008,2.888318353,9.71,-9999,-9999,-9999,-9999,-9999,-9999
,04.12.2008,2.576833041,9.7,-9999,-9999,-9999,-9999,-9999,-9999
,05.12.2008,2.520199347,9.68,-9999,-9999,-9999,-9999,-9999,-9999
,06.12.2008,2.378615114,9.67,-9999,-9999,-9999,-9999,-9999,-9999
,07.12.2008,2.321981421,9.66,-9999,-9999,-9999,-9999,-9999,-9999
,08.12.2008,2.548516194,9.65,-9999,-9999,-9999,-9999,-9999,-9999
,09.12.2008,2.378615114,9.64,-9999,-9999,-9999,-9999,-9999,-9999
,10.12.2008,2.605149887,9.62,-9999,-9999,-9999,-9999,-9999,-9999
,11.12.2008,2.803367813,9.61,-9999,-9999,-9999,-9999,-9999,-9999
,12.12.2008,2.378615114,9.6,-9999,-9999,-9999,-9999,-9999,-9999
,13.12.2008,2.435248808,9.59,-9999,-9999,-9999,-9999,-9999,-9999
,14.12.2008,2.718417274,9.58,-9999,-9999,-9999,-9999,-9999,-9999
,15.12.2008,2.775050967,9.56,-9999,-9999,-9999,-9999,-9999,-9999
,16.12.2008,2.718417274,9.55,-9999,-9999,-9999,-9999,-9999,-9999
,17.12.2008,2.633466734,9.54,-9999,-9999,-9999,-9999,-9999,-9999
,18.12.2008,2.690100427,9.53,-9999,-9999,-9999,-9999,-9999,-9999
,19.12.2008,2.83168466,9.52,-9999,-9999,-9999,-9999,-9999,-9999
,20.12.2008,2.095446648,9.5,-9999,-9999,-9999,-9999,-9999,-9999
,21.12.2008,1.897228722,9.49,-9999,-9999,-9999,-9999,-9999,-9999
,22.12.2008,1.557426563,9.48,-9999,-9999,-9999,-9999,-9999,-9999
,23.12.2008,2.9166352,9.47,-9999,-9999,-9999,-9999,-9999,-9999
,24.12.2008,3.199803666,9.46,-9999,-9999,-9999,-9999,-9999,-9999
,25.12.2008,3.426338439,9.44,-9999,-9999,-9999,-9999,-9999,-9999
,26.12.2008,3.624556365,9.43,-9999,-9999,-9999,-9999,-9999,-9999
,27.12.2008,5.181982928,9.42,-9999,-9999,-9999,-9999,-9999,-9999
,28.12.2008,7.985350741,9.41,-9999,-9999,-9999,-9999,-9999,-9999
,29.12.2008,9.004757219,9.4,-9999,-9999,-9999,-9999,-9999,-9999
,30.12.2008,7.022577957,9.38,-9999,-9999,-9999,-9999,-9999,-9999
,31.12.2008,5.66336932,9.37,-9999,-9999,-9999,-9999,-9999,-9999
,01.01.2009,6.512874718,9.36,-9999,-9999,-9999,-9999,-9999,-9999
,02.01.2009,6.371290485,9.35,-9999,-9999,-9999,-9999,-9999,-9999
,03.01.2009,5.691686167,9.34,-9999,-9999,-9999,-9999,-9999,-9999
,04.01.2009,5.465151394,9.32,-9999,-9999,-9999,-9999,-9999,-9999
,05.01.2009,4.813863922,9.31,-9999,-9999,-9999,-9999,-9999,-9999
,06.01.2009,5.040398695,9.28,-9999,9.3,-9999,0.069657044,-9999,-9999
,07.01.2009,4.927131308,9.11,-9999,-9999,-9999,-9999,-9999,-9999
,08.01.2009,4.474061763,8.92,-9999,-9999,-9999,-9999,-9999,-9999
,09.01.2009,4.389111223,8.72,-9999,-9999,-9999,-9999,-9999,-9999
