@H,date,rain[1],rain[2],rain[3],rain[4],rain[5],rain[6],rain[7],rain[8],rain[9],rain[10],rain[11],rain[12],rain[13],rain[14],rain[21],rain[23],rain[24],rain[25],rain[26],rain[27],rain[28],rain[29],rain[30],rain[31],rain[32],rain[33],rain[34],rain[35],rain[18],rain[19],rain[20]
name,-,BELLE-PLAINE,Algona,ALLISON,AMES-8-WSW,ANKENY-3-S,Boone,DES MOINES INTERNATIONAL AIRPORT IA US,MASON CITY MUNICIPAL AIRPORT IA US,SPENCER MUNICIPAL AIRPORT IA US,CEDAR RAPIDS MUNICIPAL AIRPORT IA US,WATERLOO MUNICIPAL AIRPORT IA US,ESTHERVILLE MUNICIPAL AIRPORT IA US,MARSHALLTOWN MUNICIPAL AIRPORT IA US,AMES MUNICIPAL AIRPORT IA US,IASF901,MARSHALLTOWN-IA5198,Clarion-IA1541,HAMPTON-2-NW-IA3584,eldora,iowa falls,webster city,SF400 buckeye,BC350 beaver creek ,TC240,hubbard,jewell,popejoy,williams,TC241,TC323 Tipton Creek U/S,TC325 Tipton Creek
,31.12.1993,1,3.3,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,1.5,2.5,1.5,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,01.01.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,02.01.1994,0,0,6.6,7.4,0,0.5,10.7,7.6,-9999,7.6,6.4,-9999,-9999,-9999,-9999,0,0.3,0,0,0.3,0.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,03.01.1994,6.9,10.4,2.3,0,7.9,10.7,0.3,0,-9999,0.8,0,-9999,-9999,-9999,-9999,8.4,8.6,7.6,7.4,9.1,11.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,04.01.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,05.01.1994,0,0,3.6,0,0,0,0,3,-9999,0,1.3,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,06.01.1994,0,0.5,0,0,0,0.8,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0.8,0.8,0.5,0.5,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,07.01.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,08.01.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,09.01.1994,0,0,0,0,0,0,0,0.3,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,10.01.1994,0.5,0,3,0.5,0,0.5,1.3,2,-9999,2,2,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,11.01.1994,2,0,0,0,0.8,1.5,0,0,-9999,0,0,-9999,-9999,-9999,-9999,1.3,2.3,3,1.8,3,1.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,12.01.1994,0,0,0,0,0,0,0.3,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,13.01.1994,0,1.3,1.3,1.8,0,1.3,2.5,0.8,-9999,1.8,1.8,-9999,-9999,-9999,-9999,0,0.3,0,0,0.3,1.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,14.01.1994,1.3,0,0,0,2,1.3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,1.8,1.8,0.8,0,1.3,1.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,15.01.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,16.01.1994,0,0,1.8,1.3,0,0,1.3,7.6,-9999,1.8,2.5,-9999,-9999,-9999,-9999,0,0,2,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,17.01.1994,2,5.1,0,0,4.6,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,2.5,1.5,1.3,1.3,1,1.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,18.01.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,19.01.1994,0,0.5,3,1.3,0,0.8,0.8,2.5,-9999,3.3,2.5,-9999,-9999,-9999,-9999,0,0,0,0,0.5,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,20.01.1994,4.6,0,0,0,1.8,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,5.3,4.1,2.8,8.9,3.6,1.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,21.01.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,22.01.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,23.01.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,24.01.1994,0,0,0,0,0,0,0,0,-9999,0,0.3,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,25.01.1994,0,0,3.6,0.3,0.5,1,1.5,1,-9999,3,3,-9999,-9999,-9999,-9999,0,0,0.5,0,0.3,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,26.01.1994,0.5,0,0,0,0,0,9.1,11.4,-9999,1,8.4,-9999,-9999,-9999,-9999,4.6,1.5,0.3,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,27.01.1994,9.1,7.9,16.5,10.2,10.2,12.7,2,1.5,-9999,1.8,0.5,-9999,-9999,-9999,-9999,15.5,15.5,13.2,15.7,15.7,9.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,28.01.1994,0,3.3,0.5,0,0,0.8,0,0.5,-9999,0.5,1.8,-9999,-9999,-9999,-9999,0.5,1.5,0.8,0,0.8,0.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,29.01.1994,0,0,0.5,0,0,1,1,0.8,-9999,1,0.5,-9999,-9999,-9999,-9999,0,0.8,0.3,0,0.5,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,30.01.1994,0,0,0,0,0,0,0.3,0,-9999,0.5,0,-9999,-9999,-9999,-9999,0,0.3,0,0,0.5,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,31.01.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,01.02.1994,0,0,0,0,0,0,0,0,-9999,0,0.3,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,02.02.1994,0,0,0.8,0,0,0,0,1.8,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,03.02.1994,0,0.5,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,04.02.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,05.02.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,06.02.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,07.02.1994,0,0,1.3,1,0,0,0,1.8,-9999,0,2.8,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,08.02.1994,0,3.3,2,1,0.3,3.3,2.3,1.8,-9999,3.6,3,-9999,-9999,-9999,-9999,2.8,1.8,1.5,3.8,3.3,3.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,09.02.1994,1.5,1,0,0.3,1,2.5,0.5,0,-9999,0.8,0,-9999,-9999,-9999,-9999,1.3,1.3,1.3,1,1.5,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,10.02.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,11.02.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,12.02.1994,0,0,1.5,1.3,0,0.3,3.3,0,-9999,4.8,2.3,-9999,-9999,-9999,-9999,0.3,0,0.8,0,0,1.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,13.02.1994,9.4,0,0,0,1.5,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,3,0,0,0.8,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,14.02.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,15.02.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,16.02.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,17.02.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,18.02.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,19.02.1994,0,0,0,0,0,0,4.8,0,-9999,24.4,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,20.02.1994,17.5,0,0,0,0,0,0,0,-9999,2.5,0.3,-9999,-9999,-9999,-9999,2,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,21.02.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,22.02.1994,0,0,1.5,3,0,0,23.9,9.9,-9999,5.3,7.6,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,23.02.1994,26.2,12.4,10.7,10.4,11.4,23.4,2.3,7.1,-9999,5.1,2.5,-9999,-9999,-9999,-9999,17.3,5.6,11.9,15.2,17,11.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,24.02.1994,1,0,0,0,1.5,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,25.02.1994,5.8,7.6,3.8,3,9.1,7.1,6.1,4.8,-9999,4.1,5.1,-9999,-9999,-9999,-9999,6.6,2.8,4.6,5.1,4.8,4.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,26.02.1994,0,0,0,0,0,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,27.02.1994,0,0,0,0,0,2.3,0.3,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,28.02.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,01.03.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,02.03.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,03.03.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,04.03.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,05.03.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,06.03.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,07.03.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,08.03.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,09.03.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,10.03.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,11.03.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,12.03.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,13.03.1994,0,0,0,0,0,0,0,0,-9999,0.5,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,14.03.1994,0,0,0,0,0,0,0,0.5,-9999,0,0.3,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,15.03.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0.3,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,16.03.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,17.03.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,18.03.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,19.03.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,20.03.1994,0,0,0,0,0,0,1.5,1.3,-9999,7.6,3.3,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,21.03.1994,4.1,0,3,2,1.8,2.5,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,1,2.8,1.8,2.8,3.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,22.03.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,23.03.1994,0,0,0,1.5,1,1.3,1.5,0.8,-9999,0.8,0,-9999,-9999,-9999,-9999,0,0.5,0.5,0,0.3,0.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,24.03.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,25.03.1994,0,0,0,0,0,0,0,0.3,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,26.03.1994,0,0,0,0,0.5,0,0,1,-9999,2.8,0,-9999,-9999,-9999,-9999,0,0.5,0,0,0.3,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,27.03.1994,0,0,3.8,0,0,0,0,0,-9999,1.8,0.5,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,28.03.1994,0,0.5,0,0,0,0,1.3,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,1.8,0.5,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,29.03.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,30.03.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,31.03.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,01.04.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,02.04.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,03.04.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,04.04.1994,0,0,0,0,0,0,0,2.8,-9999,0,8.6,-9999,-9999,-9999,-9999,0,0,0.5,2.3,0.3,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,05.04.1994,0,2.5,4.6,0,0,1.3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,1.5,3,1,2,8.9,3.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,06.04.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,07.04.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,08.04.1994,0,1,3,2.8,0.5,2.5,0.5,4.1,-9999,1.3,3,-9999,-9999,-9999,-9999,0.3,0,0,0.5,0.5,0.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,09.04.1994,0,0,0,0,0,2.3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,2,4.8,0,4.8,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,10.04.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,11.04.1994,0,0,0,0,0,0,2.3,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,12.04.1994,10.2,5.6,16.8,13.5,13,12.2,15.7,23.1,-9999,8.4,10.9,-9999,-9999,-9999,-9999,11.2,0.8,0,14.2,6.1,11.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,13.04.1994,2.8,23.9,0,0,4.6,1.8,1,0,-9999,0,0,-9999,-9999,-9999,-9999,4.6,27.2,14,5.6,12.2,3.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,14.04.1994,0,0,0,0,0,0,12.7,13.2,-9999,5.6,15.2,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,15.04.1994,5.1,6.1,20.3,13.5,15.2,18.3,0,2.8,-9999,0,0.8,-9999,-9999,-9999,-9999,22.1,11.7,10.4,21.8,12.2,11.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,16.04.1994,0,0,0,0,0,0.5,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,1.5,0,0.8,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,17.04.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,18.04.1994,0,0,0,0,0,0,0.3,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,19.04.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,20.04.1994,0,0,0.5,0,0,0,3.6,3,-9999,10.2,3.8,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,21.04.1994,2.5,8.9,5.3,15.7,3.8,16,2.3,0.3,-9999,0,0,-9999,-9999,-9999,-9999,3.3,4.8,5.1,2.5,5.1,5.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,22.04.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,23.04.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,24.04.1994,0,0,0,0.5,0,2.5,10.7,1.5,-9999,1,0,-9999,-9999,-9999,-9999,2.5,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,25.04.1994,3,0.8,2.5,0,2.5,1.8,0,37.6,-9999,0,7.4,-9999,-9999,-9999,-9999,3,0,0,0,0,4.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,26.04.1994,0,3.3,1.8,7.9,0.8,0.8,0,1.5,-9999,8.1,2,-9999,-9999,-9999,-9999,4.1,1.8,15,7.4,14.7,1.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,27.04.1994,0,0,0,0,0,0,1.5,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,28.04.1994,1,0,7.1,5.1,2.8,1.5,5.3,12.4,-9999,7.6,4.1,-9999,-9999,-9999,-9999,0.5,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,29.04.1994,6.6,27.2,0.8,0.5,3,4.1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,4.8,14.2,8.1,7.4,8.9,10.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,30.04.1994,0,0,5.3,10.2,2.3,4.1,13,0.3,-9999,11.7,9.7,-9999,-9999,-9999,-9999,1.5,0.3,0,1.8,0.8,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,01.05.1994,14.2,0,0,0,12.7,8.1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,10.7,4.3,4.8,9.7,6.9,5.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,02.05.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,03.05.1994,0,0,0,0,0,0,0,0,-9999,0,0,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,04.05.1994,0,0,2.5,1.8,0,0,1.5,16.8,-9999,0,0.5,-9999,-9999,-9999,-9999,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
