@T,hrus,,,,,,,,,,,,,,
name,hrus.csv,,,,,,,,,,,,,,
descr,hru input parameters,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
@H,ID,x,y,elevation,area,type,slope,aspect,flowlength,soilID,landuseID,hgeoID,slopelength,subcatch,tiledrainage
min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max,9999,999999,9999999,10000,9999999999,3,90,360,999999,9999,9999,9999,9999,9999,1
unit,n/a,m,m,m,m2,n/a,deg,deg,m,n/a,n/a,n/a,m,n/a,n/a
,2114,472515,4691814,355,77625,2,1.2,-1,0,41,7,24,545.77,4,0
,2115,476228,4691899,338,32625,3,3.8,270,0,51,7,13,267.43,-9999,0
,2116,479520,4691971,329,8325,2,11.2,180,0,74,7,6,72.43,-9999,0
,2117,464505,4691799,348,214200,2,0.6,-1,0,83,7,7,616.69,4,1
,2118,464880,4691714,349,72225,2,0.9,-1,0,61,7,7,590.77,4,1
,2119,478275,4691830,320,111825,2,1.4,214,0,46,7,4,675.62,4,0
,2120,469583,4691821,335,107550,3,1.6,207,0,40,7,4,298.49,-9999,1
,2121,472508,4691364,353,392175,2,2,281,0,41,7,13,701.99,4,0
,2122,479520,4691828,316,83475,2,4.8,192,0,40,7,4,620.77,4,1
,2123,460928,4691716,351,74250,2,1.6,183,0,11,7,11,658.49,4,1
,2124,461310,4691802,349,121725,3,1.1,-1,0,22,7,10,790.48,-9999,1
,2125,477998,4691822,317,29475,2,1.8,194,0,39,7,4,192.43,4,0
,2126,478860,4691757,322,60300,2,6.5,109,0,74,7,5,473.35,4,0
,2127,477390,4691696,327,147825,3,7.7,183,0,57,7,7,719.12,-9999,0
,2128,477413,4691865,335,3600,2,2.9,118,0,61,7,9,21.21,-9999,0
,2129,477780,4691766,316,28350,3,0.9,-1,0,50,7,4,319.71,-9999,1
,2130,477900,4691654,316,80550,3,2.2,-1,0,50,7,4,331.07,-9999,1
,2131,477030,4691685,334,131850,3,7.2,173,0,53,7,9,566.99,-9999,0
,2132,471353,4691342,347,162000,2,5.2,187,0,72,7,8,651.84,-9999,0
,2133,476610,4691703,337,148050,3,2.7,294,0,61,7,12,470.77,-9999,1
,2134,476280,4691741,335,27675,3,5.6,172,0,57,7,13,277.28,4,0
,2135,465413,4691660,349,180450,2,1.1,-1,0,61,7,10,340.92,-9999,1
,2136,461490,4691380,353,376875,3,1.6,276,0,22,7,11,790.48,-9999,1
,2137,479055,4691339,315,282825,3,3.5,183,0,50,7,3,1208.97,4,1
,2138,469455,4691495,341,411750,3,2.4,71,0,41,7,6,1111.69,-9999,0
,2139,474705,4691475,350,270225,2,1.8,105,0,61,7,14,581.99,4,1
,2140,476183,4691644,339,17325,2,4.5,90,0,51,7,13,253.49,-9999,0
,2141,475290,4691629,347,163350,2,2.2,182,0,61,7,14,301.07,-9999,0
,2142,473093,4691632,355,89100,2,1.5,-1,0,41,7,13,343.49,-9999,1
,2143,478620,4691320,324,96975,2,4.3,111,0,53,7,5,301.07,-9999,0
,2144,478238,4691402,317,297450,3,2.8,93,0,40,3,4,1193.97,-9999,1
,2145,456683,4691431,359,356400,2,0.8,-1,0,22,7,26,595.92,4,1
,2146,458453,4691444,357,205875,3,1.3,-1,0,10,7,24,754.26,4,1
,2147,457335,4691475,357,204525,2,0.5,-1,0,22,7,26,571.69,4,1
,2148,458048,4691311,356,287775,2,0.6,-1,0,22,7,25,896.99,4,1
,2149,470220,4691442,334,295650,3,1.6,-1,0,40,7,3,1116.84,4,1
,2150,473325,4691601,354,4725,2,1,125,0,70,7,13,63.64,4,1
,2151,460928,4691454,350,109350,2,1.2,-1,0,22,7,10,427.28,4,1
,2152,462248,4691049,355,490275,2,1.6,198,0,75,7,11,834.41,4,1
,2153,473858,4691585,355,16650,2,1.4,122,0,41,7,13,111.21,4,1
,2154,477645,4691572,319,15975,3,4.6,-1,0,57,7,5,325.92,-9999,0
,2155,463050,4691432,354,329850,2,1.7,57,0,61,7,9,766.69,4,0
,2156,464693,4691439,348,48600,2,0.8,-1,0,61,7,8,189.85,4,1
,2157,476490,4691209,342,522225,2,1.9,84,0,41,7,13,1026.4,-9999,1
,2158,464895,4691417,348,114075,2,1,-1,0,84,7,8,408.64,4,1
,2159,465855,4691601,350,225,2,3.8,161,0,41,7,12,0,4,0
,2160,478830,4691516,315,35550,2,3.3,115,0,63,7,3,319.71,-9999,1
,2161,463868,4691290,349,450900,2,0.9,-1,0,84,7,7,801.21,4,1
,2162,466020,4691046,347,270675,2,1.2,-1,0,61,7,13,888.2,4,1
,2163,467955,4691323,346,347400,2,1.3,-1,0,41,7,12,1183.05,4,1
,2164,464438,4691394,347,151875,2,0.8,-1,0,83,7,7,616.69,4,1
,2165,465240,4691427,348,116550,2,0.7,-1,0,83,7,10,510.63,4,1
,2166,466440,4691275,346,280350,2,0.9,-1,0,61,7,13,649.26,4,1
,2167,473265,4691381,354,295425,2,1.3,-1,0,41,7,13,593.35,4,1
,2168,473760,4691381,354,99675,2,1.3,-1,0,61,7,13,469.71,4,1
,2169,465638,4691405,348,137925,2,0.8,-1,0,84,7,11,405,4,1
,2170,466125,4691458,347,47925,2,1.2,-1,0,61,7,13,234.85,4,1
,2171,474038,4691274,356,95400,2,2.2,285,0,42,7,13,283.49,4,0
,2172,475890,4691366,343,171000,2,1.5,-1,0,61,7,13,851.54,-9999,1
,2173,467070,4691432,346,206550,2,0.9,-1,0,61,7,13,637.28,4,1
,2174,471645,4691206,340,244350,3,3.4,180,0,58,7,7,1155.62,4,0
,2175,477713,4691390,332,95400,2,5.2,127,0,55,7,7,644.56,-9999,0
,2176,481793,4691401,337,284175,2,2.9,198,0,41,7,12,2126.73,-9999,0
,2177,457718,4691428,357,69525,2,1,-1,0,22,7,25,328.49,4,1
,2178,471998,4691434,348,55350,2,5.6,268,0,72,7,10,287.13,4,0
,2179,474345,4691342,354,147150,2,1.5,108,0,41,7,14,392.13,4,1
,2180,475148,4691182,347,232650,2,1.3,-1,0,41,7,14,656.99,-9999,1
,2181,475658,4691121,345,467325,2,1.2,-1,0,41,7,14,851.54,-9999,1
,2182,480975,4691227,327,177975,2,3.7,264,0,42,7,8,482.13,-9999,0
,2183,477083,4691159,339,224775,2,1.7,-1,0,61,7,12,611.99,-9999,0
,2184,471848,4691335,346,32850,2,4.6,104,0,75,7,8,287.13,4,0
,2185,481313,4691414,329,17550,2,8.6,271,0,74,7,9,171.21,-9999,0
,2186,480360,4691287,328,124875,2,4.1,183,0,41,7,9,690.62,-9999,0
,2187,480675,4691339,326,57825,2,5.8,103,0,41,7,8,328.49,-9999,0
,2188,477383,4691338,335,51975,2,5.2,143,0,55,7,9,313.49,-9999,0
,2189,468750,4691258,346,39150,2,0.7,-1,0,70,7,9,201.21,-9999,1
,2190,479490,4691235,312,101475,3,2.4,100,0,82,7,3,1727.32,4,1
,2191,479768,4691058,311,339075,3,2,-1,0,40,7,4,1727.32,-9999,1
,2192,467115,4691115,345,350550,2,1.2,-1,0,61,7,13,1013.35,-9999,1
,2193,467565,4691271,346,68400,2,0.6,-1,0,83,7,13,198.64,4,1
,2194,477803,4691234,328,43650,2,2.7,-1,0,56,7,7,663.2,4,0
,2195,465083,4691300,349,7650,2,0.6,-1,0,41,7,9,87.43,-9999,0
,2196,474765,4690837,347,257400,2,1.2,-1,0,68,7,14,719.56,4,1
,2197,472005,4691198,343,61650,2,6.7,274,0,73,7,9,352.28,-9999,0
,2198,457515,4690915,358,344925,2,1.2,-1,0,22,7,26,755.77,4,1
,2199,465428,4691065,348,363375,3,1.4,-1,0,61,7,11,1105.48,4,1
,2200,468593,4691215,345,10350,2,1.4,204,0,70,7,9,96.21,4,1
,2201,469005,4691255,346,10350,2,0.5,-1,0,70,7,8,87.43,4,1
,2202,460650,4691082,351,304875,2,1,-1,0,22,7,11,874.26,4,1
,2203,470310,4691188,341,88875,2,5.8,163,0,75,7,5,213.64,4,0
,2204,478013,4691169,326,15075,2,5.5,83,0,55,7,6,204.85,4,0
,2205,457170,4691159,358,62550,2,1.1,-1,0,34,7,26,364.71,-9999,1
,2206,472148,4690916,340,56700,2,5.3,201,0,73,7,8,476.99,4,0
,2207,480705,4691192,322,42075,2,5.4,173,0,42,7,7,397.28,4,0
,2208,472298,4691217,351,11250,2,5.3,166,0,72,7,11,362.13,-9999,0
,2209,461040,4690959,352,46800,2,1,-1,0,22,7,11,429.85,4,1
,2210,482445,4691044,338,156600,2,1.9,188,0,41,7,13,408.64,4,0
,2211,459308,4691022,360,155250,2,1.2,-1,0,22,7,12,560.77,-9999,1
,2212,463485,4691187,352,5625,2,2.8,97,0,41,7,8,60,4,0
,2213,468863,4691016,344,197100,2,0.9,-1,0,41,7,9,544.26,4,1
,2214,470685,4691174,338,14850,2,7.8,24,0,73,7,4,111.21,4,0
,2215,456900,4691021,358,159075,2,0.7,-1,0,22,7,26,423.64,4,1
,2216,461498,4691047,352,291825,3,1.2,-1,0,22,7,11,1365.18,4,1
,2217,462945,4691132,358,78300,2,2.6,113,0,75,7,11,226.07,4,0
,2218,464723,4691040,348,83925,2,0.4,-1,0,83,7,8,616.69,4,1
,2219,472373,4691034,346,121725,2,6.3,175,0,72,7,10,509.56,4,0
,2220,477683,4690975,336,349425,2,2.8,116,0,55,7,10,663.2,4,0
,2221,458505,4691012,358,159750,2,1.2,-1,0,22,7,25,548.35,-9999,1
,2222,458918,4690903,361,157500,2,1.3,-1,0,22,7,13,611.99,4,1
,2223,463245,4691012,355,173700,2,2,99,0,75,7,9,574.71,4,0
,2224,468465,4691006,345,138600,2,1.1,-1,0,41,7,10,562.28,4,1
,2225,469140,4691052,345,34200,2,0.6,-1,0,83,7,9,177.43,4,1
,2226,479258,4691124,315,24525,2,2.8,-1,0,38,7,3,850.48,4,1
,2227,464310,4691129,348,24525,2,0.9,-1,0,83,7,7,279.85,-9999,1
,2228,464933,4691017,348,80775,2,1,-1,0,61,7,8,605.77,4,1
,2229,469515,4691030,345,163350,2,1.7,105,0,41,7,8,400.92,4,0
,2230,464490,4691107,348,21150,2,0.7,-1,0,83,7,8,150,4,1
,2231,469890,4691114,345,17325,2,5.8,120,0,72,7,6,129.85,4,0
,2232,470498,4690995,342,106425,3,3.8,111,0,75,7,5,850.48,4,0
,2233,473978,4690936,351,304200,2,1.2,-1,0,68,7,13,574.71,4,1
,2234,462803,4690910,358,108000,2,2.1,205,0,75,7,11,403.49,4,0
